split_seed,baseline,oracle_pc1,frac_removed
104729,0.4426398338208271,0.1775190870517359,0.598953656024567
130363,0.42389518943181415,0.18581427471300038,0.561650428347478
155921,0.43189971619945333,0.18160575836530934,0.5795186902103846
196613,0.47010197437993245,0.17937322313619639,0.6184376307442851
262147,0.46810766007525495,0.18340327886364352,0.6082027821673355
