term,coef,se,model,is_gamma,is_delta
series::CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21||water,3624.170354323547,871.7729390072836,NAIVE,False,False
series::CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21||nitrate,4707.362406223363,871.7729390072853,NAIVE,False,False
series::CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5ccccn5)n4)n3)nnc21||water,4575.5187109133385,871.7729390072798,NAIVE,False,False
series::CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate,2971.3242211154156,258.84962615232666,NAIVE,False,False
series::CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21||nitrate,3869.032534057146,871.7729390072813,NAIVE,False,False
series::CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21||nitrate,3913.0214405391907,871.7729390072917,NAIVE,False,False
series::CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21||water,4067.845281648519,871.772939007283,NAIVE,False,False
series::CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C||nitrate,3800.779497904311,871.7729390072908,NAIVE,False,False
series::CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate,-975.9512909421669,258.90016500410945,NAIVE,False,False
series::CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,673.3981617029885,251.0222215120449,NAIVE,False,False
series::CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||nitrate,-3671.660105794128,871.7729390072861,NAIVE,False,False
series::CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCOCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,-3672.615686332576,871.7729390072872,NAIVE,False,False
series::CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC||nitrate,-3121.7350777374327,871.772939007286,NAIVE,False,False
series::CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,-3122.477927262484,871.7729390072851,NAIVE,False,False
series::CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||nitrate,-2629.06780306341,303.1247891314926,NAIVE,False,False
series::CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,-2339.9075294980644,251.02222151204512,NAIVE,False,False
series::CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,-1920.8236273519067,510.71714310975807,NAIVE,False,False
series::CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1||nitrate,-5320.709368116016,871.7729390072863,NAIVE,False,False
series::CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,-597.824497737965,368.81714627991,NAIVE,False,False
series::CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,-1909.219818979147,251.02222151204515,NAIVE,False,False
series::CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,-3075.2790703989454,251.0222215120449,NAIVE,False,False
series::CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1||nitrate,537.0855107663797,445.36738780792535,NAIVE,False,False
series::CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC||water,-1647.9772551743895,872.4680253424325,NAIVE,False,False
series::CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC||water,-2165.9423416787217,872.4680253424316,NAIVE,False,False
series::CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC||water,-2682.2174322543497,872.4680253424337,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC||water,-3198.1604331730387,872.4680253424322,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC||water,-4147.861630552468,258.8530548716737,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O||nitrate,-2560.7267451473645,251.02222151204498,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-5168.56786944462,871.904157886191,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||nitrate,-5581.96195355526,401.4731496959745,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||nitrate,-3855.6942043422905,258.8805093295314,NAIVE,False,False
series::CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||water,-3458.9187725726847,251.02222151204512,NAIVE,False,False
series::CCCCCCCCCCCCNCC(=O)c1cccc(C(=O)CNCCCCCCCCCCCC)n1||nitrate,3573.7638897572315,871.7729390072861,NAIVE,False,False
series::CCCCCCCCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1||nitrate,-6608.293888416122,871.7729390072835,NAIVE,False,False
series::CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-5191.3849820287005,303.08097288418844,NAIVE,False,False
series::CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||nitrate,-2413.5320056047326,251.022221512045,NAIVE,False,False
series::CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||water,-2320.1696635319277,368.7858385718318,NAIVE,False,False
series::CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-4564.807587852667,343.6275795525154,NAIVE,False,False
series::CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-4781.381365749654,251.02222151204518,NAIVE,False,False
series::CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-5303.6079690912065,277.8552095231313,NAIVE,False,False
series::CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1||nitrate,531.7677560327797,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC||nitrate,-3986.432199263172,343.66878182703954,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC||nitrate,-830.429443485102,267.8002641623206,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC||nitrate,-1774.8019992111626,307.0697393851503,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||nitrate,593.7929618274213,258.8496261523272,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||water,673.4514848141765,251.02222151204512,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)COCC(=O)N(C)Cc1cccc(CN(C)C(=O)COCC(=O)N(C)CCCCCCCC)c1||nitrate,-4212.18009247786,871.7729390072872,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water,-833.2642040618794,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(C)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(C)CCCCCCCC)c1||nitrate,-3694.7954198924435,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate,-767.8736472936598,323.62254918879955,NAIVE,False,False
series::CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC||nitrate,-2575.835494876446,323.62254918879955,NAIVE,False,False
series::CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water,242.50664160856417,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C||water,-2771.304970919789,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC||water,-188.35319397308143,251.02222151204504,NAIVE,False,False
series::CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC||water,-4922.46139525242,251.02222151204504,NAIVE,False,False
series::CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C||water,-4062.0916909575044,251.0222215120451,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1||nitrate,-4629.939671487748,871.7729390072859,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1||water,-4628.28831137751,871.7729390072863,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-2844.5196740546653,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC||water,-3673.0583087102987,871.7729390072864,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1||nitrate,-3590.0223657884426,871.7729390072865,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1||water,-3590.2903144985366,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-6731.316372501737,343.6896703374427,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-3671.114855266688,871.7729390072863,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CCOCCC(=O)N(CCCCCCCC)CCCCCCCC||water,-3672.35621914727,871.7729390072864,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-2297.3729139368984,401.49862858101795,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1||nitrate,-4320.022655196013,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-3103.648365153199,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC||water,-3105.460877380917,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC||nitrate,-831.0787163936934,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC||water,-832.7994157549183,871.7729390072856,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC||nitrate,3735.2515111165294,871.7729390072866,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC||water,4029.0395976007076,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1||nitrate,-4370.783618315719,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1||water,-4370.07018095582,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC||water,-3413.8047148453998,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C||water,546.1151382155088,339.06054911320444,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-2414.0858753568355,251.0222215120451,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water,-2340.0880251082926,251.02222151204504,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1||nitrate,26.83373511223283,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1||water,25.984156061349836,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1||nitrate,-232.1850834835276,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1||water,-231.27294973060032,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1||nitrate,2201.3801140417445,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1||water,2201.3980078010018,871.7729390072863,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-7386.923736019555,871.7729390072865,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-7129.393069980517,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-7447.164235880762,871.7729390072863,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCOCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,2342.25450670801,871.7729390072865,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1ccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc1||nitrate,-7311.21410063981,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1||nitrate,-7311.141999525928,871.7729390072865,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1||water,-7313.5985668620715,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-1039.8059789312529,251.02222151204512,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC||nitrate,-884.7851042639513,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC||water,-884.3448324484768,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC||nitrate,3718.029613038836,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC||water,4012.268327868959,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)CO||nitrate,21.269981643894084,871.7729390072861,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-2844.785189514081,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-3062.421106008025,267.77742318844827,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-2844.912400046172,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-3705.7302661907834,251.02222151204506,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)o1||nitrate,-3422.0026150281437,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)o1||water,-3422.2113201024904,871.7729390072865,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1||nitrate,-2078.011779498681,307.17110520373376,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1||water,-1530.6391352629767,251.02222151204504,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1||nitrate,3167.8560600583723,871.7729390072863,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1||nitrate,2431.0452055114556,871.772939007286,NAIVE,False,False
series::CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1||water,2724.340407040044,871.772939007286,NAIVE,False,False
series::CCCCCCCCNC(=O)c1cc(Cl)ccn1||nitrate,1473.3276502753554,871.7729390072863,NAIVE,False,False
series::CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1||nitrate,-2693.9122573645127,871.7729390072863,NAIVE,False,False
series::CCCCCCCCOc1cc(C(=O)Nc2ccc(C(C)(C)C)cc2)nc(C(=O)Nc2ccc(C(C)(C)C)cc2)c1||nitrate,-2177.6978805723566,871.772939007286,NAIVE,False,False
series::CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,-2847.868249952714,267.7826749412145,NAIVE,False,False
series::CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||nitrate,-3336.8831654181818,277.84279911385056,NAIVE,False,False
series::CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water,-2964.141592032427,258.87139304699264,NAIVE,False,False
series::CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1||nitrate,-1148.9652078516651,871.772939007286,NAIVE,False,False
series::CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1||water,-1148.9925777767583,871.7729390072859,NAIVE,False,False
series::CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate,-397.26297775319165,307.0697393851503,NAIVE,False,False
series::CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water,-2197.9517226496305,251.02222151204506,NAIVE,False,False
series::CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water,-2340.7696347733354,251.02222151204506,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate,-3841.761178512256,307.0697393851503,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||nitrate,-841.130748790142,343.6817415025812,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1||nitrate,1060.1394596174596,871.772939007286,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1||water,1059.0379752939866,871.7729390072864,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1||nitrate,800.7216811319998,871.7729390072861,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1||water,801.2574236869721,871.7729390072861,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1||nitrate,2890.1645446976345,871.772939007286,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1||water,2889.85378577945,871.7729390072859,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1||nitrate,820.2217011717298,871.772939007286,NAIVE,False,False
series::CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1||water,820.42418513738,871.7729390072861,NAIVE,False,False
series::CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC||nitrate,754.2072790549535,510.5795850782116,NAIVE,False,False
series::CCCCCCOP(=O)(O)OCCCCCC||nitrate,-484.29432959026235,621.9434792385192,NAIVE,False,False
series::CCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1||nitrate,-5059.277800420627,871.772939007286,NAIVE,False,False
series::CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate,-426.34231045908723,251.02222151204512,NAIVE,False,False
series::CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate,1547.6990366053385,251.02222151204504,NAIVE,False,False
series::CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water,1771.0584208353916,251.02222151204504,NAIVE,False,False
series::CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC||nitrate,-55.441153701760584,871.772939007286,NAIVE,False,False
series::CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||nitrate,2571.5051659020937,258.8530548716738,NAIVE,False,False
series::CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||water,3500.3331309784608,871.772939007286,NAIVE,False,False
series::CCCCN(C)C(=O)CC(=O)N(C)CCCC||nitrate,1511.4463851591047,510.5795850782116,NAIVE,False,False
series::CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate,-1086.795391779878,307.0697393851503,NAIVE,False,False
series::CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC||nitrate,-1398.527056659022,510.6671526715907,NAIVE,False,False
series::CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||nitrate,1043.762929054268,289.4913353794898,NAIVE,False,False
series::CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||water,1161.7091017844905,445.63062746770305,NAIVE,False,False
series::CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C||nitrate,-3512.513214056773,871.7729390072864,NAIVE,False,False
