series,n_rows,n_ligs_values,corr_nligs_r,attenuation_1_minus_rho2,vif_linear,r2_nligs_on_r_r2,vif_quadratic,cond_within_series,vif_delta_in_augmented_design
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C||nitrate,8,2/3,0.8026816871688143,0.3557021090838258,2.811341216321934,0.7767433651290829,4.479150196715013,4.12773351098368,7.528099487332903
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||nitrate,9,2/3,0.8059976015007584,0.3503678663750247,2.8541430192962554,0.7886945920093409,4.732486544046263,4.115685488372468,7.982839519235784
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,6,2/3,0.8801090029259906,0.22540814296861866,4.436396959000811,0.7867016773871752,4.688269404795938,4.184222062388333,5.5918495604232445
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.3383170578247565
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC||water,13,2/3,0.8395505337409628,0.29515490129526456,3.3880514794488485,0.74956539465466,3.9930583819318306,3.904336799076872,5.851790588196099
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O||nitrate,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,9.893886336134575
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||nitrate,5,2/3,0.8013596513015654,0.3578227092658335,2.794680086268869,0.7207714885950116,3.581296175552849,3.5852099132922333,5.520105170572966
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||water,14,1/2,-0.25483763879760146,0.9350577778520632,1.069452630293196,0.09112688475931663,1.1002635937087708,1.698185715201501,2.1686396724947894
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,9,2/3,0.6679486367327107,0.5538446186869133,1.8055605602359335,0.7572062251421565,4.11872174476262,3.854743578355756,6.626083101158074
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||nitrate,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,9.893886336134575
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||water,6,2/3,0.8805878012476093,0.22456512429390096,4.453051216854332,0.8561590228829894,6.9521218504135165,5.806227986730489,7.872818503350122
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,7,2/3,0.7314634603748273,0.4649612061364834,2.1507170637080266,0.8370764375114621,6.137847618390696,5.145694045273109,8.518344166051596
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,9.893886336134564
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,11,2/3,0.8343164681409768,0.3039160309887664,3.290382533447085,0.7495054323432653,3.9921025408037996,4.623327075804518,8.348625609027744
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1||nitrate,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,9.893886336134575
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC||nitrate,12,2/3,0.859498811013726,0.26126179386599124,3.8275784040315095,0.7599986784337927,4.16664372293524,4.565839051959294,8.820620087546295
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||nitrate,13,2/3,0.8403681848985514,0.29378131381031414,3.4038924635134222,0.7770306820064876,4.484922001820432,4.324509488206398,9.641450842201435
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate,8,2/3,0.8026816871688143,0.3557021090838258,2.811341216321934,0.7767433651290829,4.479150196715013,4.12773351098368,7.528099487332903
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC||nitrate,8,2/3,0.8026816871688143,0.3557021090838258,2.811341216321934,0.7767433651290829,4.479150196715013,4.12773351098368,7.528099487332903
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C||water,14,2/3,0.8524975140112682,0.27324798860460764,3.659679271956176,0.7687687410605535,4.324674806453716,4.279641948466853,6.338317057824752
