extractant,series,anion,n_geometry_metals,n_ligs_varies,n_NO3_varies,n_H2O_varies,composition_varies,model,slope,quad,rms,n_computed_metals,a,b,abs_a,n_metals,n_cells,chemotype,S8,S14,S3
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1||nitrate,nitrate,4,0,0,1,1,NAIVE,-1.1729938852474038,0.44114473629988704,0.10322293796310147,4,0.07601097493086181,0.08206296817636363,0.07601097493086181,5.0,1,sc000,False,False,True
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1||nitrate,nitrate,4,0,0,1,1,ELEM,0.19953110868265433,-0.19131926190960835,0.12707583962133642,4,0.07601097493086181,0.08206296817636363,0.07601097493086181,5.0,1,sc000,False,False,True
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1||nitrate,nitrate,4,0,0,1,1,SPECIES,0.24130278751695983,-0.20434147115573698,0.13703624167582976,4,0.07601097493086181,0.08206296817636363,0.07601097493086181,5.0,1,sc000,False,False,True
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1||nitrate,nitrate,4,0,0,1,1,SPECIES_CONST,0.28488202287107206,-0.2819493664807118,0.24243953129940027,4,0.07601097493086181,0.08206296817636363,0.07601097493086181,5.0,1,sc000,False,False,True
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1||nitrate,nitrate,4,0,0,1,1,SPECIES_NFILLCOL,0.36600517652114306,-0.25276872375962545,0.16096963643852713,4,0.07601097493086181,0.08206296817636363,0.07601097493086181,5.0,1,sc000,False,False,True
C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1||nitrate,nitrate,4,0,0,1,1,NAIVE,-1.4998262753706972,0.8721883100676655,0.00881400286132285,4,0.05620718295732292,0.12910069076729588,0.05620718295732292,5.0,1,sc001,False,False,True
C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1||nitrate,nitrate,4,0,0,1,1,ELEM,-0.0895343278218528,0.06602259215390299,0.16119169689598883,4,0.05620718295732292,0.12910069076729588,0.05620718295732292,5.0,1,sc001,False,False,True
C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1||nitrate,nitrate,4,0,0,1,1,SPECIES,-0.049451554224431954,0.021348772188279075,0.15139645745607733,4,0.05620718295732292,0.12910069076729588,0.05620718295732292,5.0,1,sc001,False,False,True
C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1||nitrate,nitrate,4,0,0,1,1,SPECIES_CONST,0.017376630846982113,-0.09242819443540858,0.259986296872811,4,0.05620718295732292,0.12910069076729588,0.05620718295732292,5.0,1,sc001,False,False,True
C1COCCOCCOCCOCCOCCO1,C1COCCOCCOCCOCCOCCO1||nitrate,nitrate,4,0,0,1,1,SPECIES_NFILLCOL,0.08051878508332329,-0.03537165366203534,0.17599625982420988,4,0.05620718295732292,0.12910069076729588,0.05620718295732292,5.0,1,sc001,False,False,True
