comparison,dropped_chemotype,delta,n_units
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,(none),5.1176401724618075e-05,90
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc000,-0.0006222372327041087,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc001,-4.8401871348787794e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc007,6.0672591193339046e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc008,2.0096086012359706e-05,88
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc009,-0.0015740769085721914,67
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc010,0.00016559403807236815,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc012,9.509395984192494e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc015,-6.857062474549006e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc016,1.5301378189750453e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc017,-0.00010167039630683694,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc018,7.783209440058713e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc019,0.00031292656052739153,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc020,5.353066338874607e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc021,0.0001600692458820493,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc027,2.7509052380319954e-05,84
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc028,0.0003801230358545965,88
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc029,0.00029663815657148625,87
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc030,0.00012496301650991297,87
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc031,4.040740936363156e-05,87
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc032,-0.00012622632141202702,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc033,-0.0001550470356086567,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc036,0.00035296098598451916,86
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc055,-7.600588497816263e-06,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc057,-6.059008491794116e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc058,0.00011832635965264792,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc059,-7.319648820858227e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc060,0.00017511066498283613,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc061,0.0002785958491785124,88
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc062,-1.7387171783028918e-06,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc063,0.0003517764519346498,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc068,-7.235400218611505e-05,84
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc069,0.00042633038754870146,88
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc070,0.0001073878357618985,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc071,6.84625519038651e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc075,4.668209660486532e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc076,5.243749052929078e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc077,4.3964095256328996e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc078,0.00014803559213554364,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc083,0.0002985425125506208,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc084,7.152074200614973e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc085,5.7844405504218e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc086,1.076463656113545e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc092,0.0002631142061168583,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc096,6.797475009271763e-05,89
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,sc097,6.126383630885542e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,(none),-0.00170480960161361,90
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc000,-0.0018184577575721666,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc001,-0.0017914696015131596,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc007,-0.0017428789678014072,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc008,-0.0016468554542502726,88
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc009,-0.0006337753290822946,67
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc010,-0.001960640372536754,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc012,-0.0019119327622367345,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc015,-0.0017912499851250824,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc016,-0.0016327056915906714,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc017,-0.0018565251674330795,89
