n_folds,checkpoint,endpoint,n_rows,comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration
15,1,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,offset_mae,0.023185578410941324,-0.05551974595886501,0.08782317190257788,0.3479304139172166,65,119,69,5000,-0.0044174200534215545,32,0.23529411764705882,0.040852469638046944,-0.05833425552396233,0.10470541234584498,0.5722136418958734,-0.042032131659023635,0.10912798552190674,0.10144149260200487,0.13340710435258057
15,1,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,shape_mae,0.05626207729841374,0.03360119678415449,0.07638251086324795,0.0001999600079984003,91,119,69,5000,0.053710679608202236,48,0.23529411764705882,0.010496014072633375,0.03531760731262342,0.07720654728420406,1.0710106006951884e-06,0.03374208041664016,0.07684769192122538,-0.009023984261129074,0.01268191442046197
15,1,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.060224317393648766,-0.027474687183760102,0.13178934102398693,0.14097180563887224,68,119,69,5000,0.032922830433113455,36,0.23529411764705882,0.04529640683296807,-0.03016325514694547,0.15061188993424302,0.1881062200988661,-0.01022733344830356,0.15844135196282336,0.1024493677275445,0.13454715215521335
15,1,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.04599040679642469,-0.06403806898955398,0.13561776567953732,0.2861427714457109,64,119,69,5000,-0.0011826533389903396,31,0.23529411764705882,0.05719361759834363,-0.06813768019714915,0.16011849378999854,0.4241312269627964,-0.044024399658308906,0.16717810135607153,0.10900313977014243,0.13637415790799365
15,1,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.037992193104835016,0.01735180445415975,0.05384459112561273,0.0001999600079984003,86,119,69,5000,0.032200971133560206,46,0.23529411764705882,0.009170875485390332,0.019691995999727024,0.056292390209943005,9.705146055040396e-05,0.018442341486269526,0.05497812679869954,0.003007958465459176,0.027193803698642768
15,1,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.06012409678676749,-0.122156352885442,-0.014859620660085431,0.996000799840032,47,119,69,5000,-0.04326707827980473,26,0.23529411764705882,0.026918765843071728,-0.113839657699052,-0.006408535874482986,0.028806724023870602,-0.11583697720940742,-0.009980883838042178,0.010026681100274765,0.04778847391959615
15,1,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.08637080870095838,-0.17032914712784822,-0.02502011650959327,0.9992001599680064,45,119,69,5000,-0.07856314939084767,25,0.23529411764705882,0.037529932914926185,-0.16126062383133982,-0.011480993570576928,0.02444045106736854,-0.15897262377772112,-0.01604582690232334,0.03560164077923748,0.07000210859192345
15,1,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.0026755784556344695,-0.02944705978430527,0.01838860293051959,0.5886822635472906,61,119,69,5000,-0.010334207643589347,34,0.23529411764705882,0.011373471992724543,-0.025370988459603762,0.020019831548334824,0.8147238135556346,-0.03076096811932341,0.017094322699600366,-0.024567428181125117,-0.012693402364773905
15,1,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,mae,0.04722936635329214,-0.008256882351954774,0.09353703868429951,0.0617876424715057,76,127,76,5000,0.037700136939204335,41,0.2204724409448819,0.029172808106718334,-0.01088584751439551,0.10534458022097978,0.10965556229033971,0.0015341709472059208,0.109010919160639,0.0697407586881798,0.12107143914369714
15,1,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,offset_mae,0.023117001776913355,-0.04789206670750976,0.08318344933469828,0.34093181363727254,74,127,76,5000,-0.002245694072262963,39,0.2204724409448819,0.038056964043726035,-0.05269635826937914,0.09893036182320585,0.5453993185766319,-0.035601617213706756,0.10416292975030866,0.0752698620998299,0.13435194831374417
15,1,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,shape_mae,0.041412185938012915,0.01604668065575031,0.061127173034162034,0.0011997600479904018,86,127,76,5000,0.0366853784226344,45,0.2204724409448819,0.011437125375528023,0.018628263841829844,0.06419610803419598,0.0005309636960870103,0.018553525705166097,0.06320351590811227,0.013034836136889385,0.04588316513219795
15,1,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.05840775311066071,-0.019377505147502257,0.12580384214848978,0.11657668466306739,75,127,76,5000,0.0312743330002948,42,0.2204724409448819,0.0425247099363206,-0.02630581315180408,0.1431213193731255,0.17368839118869286,-0.00541871729364994,0.1528490167069033,0.08985807200790287,0.13618522543794073
15,1,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.040801850532630704,-0.055986453459408156,0.12542020208977048,0.3101379724055189,72,127,76,5000,-0.003563506120789649,38,0.2204724409448819,0.05367931432975888,-0.06613282716904535,0.14773652823430677,0.4495753898442716,-0.03849156745444297,0.15882502039457225,0.09741101200999693,0.14160117204175196
15,1,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.03431273600982563,0.012824040944510754,0.05081951958403,0.0005998800239952009,85,127,76,5000,0.029468494550175587,46,0.2204724409448819,0.009551698850900561,0.015284776154565884,0.05334069586508537,0.0005830404877819931,0.01474349566203545,0.05193437723426516,0.0,0.03824533875604635
15,1,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.04995942358734523,-0.09862709655178695,-0.012198498884849238,0.996000799840032,49,127,76,5000,-0.03669467087425752,28,0.2204724409448819,0.02218456967870144,-0.09415335262989918,-0.005765494544791271,0.02724965073370633,-0.0949791378069257,-0.00982098039386414,0.009023984261129213,0.04071489615935912
15,1,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.05108993874088132,-0.11771435529170274,-0.0025634606980241338,0.9814037192561488,55,127,76,5000,-0.043614574156835756,32,0.2204724409448819,0.02900109375895703,-0.1088630800865206,0.006683202604757944,0.08220272946911301,-0.11455246953353856,-0.00038139155332980425,-0.012032106029748954,0.03241292183944911
15,1,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.021489734650460637,-0.055156515067884056,0.0019374702956073998,0.9618076384723055,59,127,76,5000,-0.031474347599893295,34,0.2204724409448819,0.014190141824685669,-0.049757946745014256,0.006778477444092983,0.13412429393135697,-0.0534335315103305,0.0026799715171910224,-0.0015039775317649809,0.021032096541484746
15,2,all,15744,maxmin_vs_random,random,maxmin,mae,0.11351317578256749,0.036928369403686635,0.17480785723282988,0.0005998800239952009,88,131,79,5000,0.09835311360642142,49,0.21374045801526717,0.03713104492480885,0.03959094383209659,0.1874354077330384,0.003060368522484603,0.048991782248321826,0.18824088955891433,0.057684425107984175,0.08691967933819024
15,2,all,15744,maxmin_vs_random,random,maxmin,offset_mae,0.09452060703890679,-8.564586411786443e-05,0.17140333193280197,0.02579484103179364,79,131,79,5000,0.06443665900977458,42,0.21374045801526717,0.04656845115763096,0.0018099425526367924,0.18723127152517677,0.04579595924646437,0.014717786958069646,0.1877120077961663,0.05015358346473367,0.09523381720101608
15,2,all,15744,maxmin_vs_random,random,maxmin,shape_mae,0.07696756912352332,0.05755910151554826,0.09808207544837419,0.0001999600079984003,108,131,79,5000,0.08137518835348272,62,0.21374045801526717,0.00976870916940463,0.05751956310754022,0.09641557513950641,1.6137635813879762e-11,0.05793096501160027,0.09849069242957707,-0.0015039775317649809,0.010131809807393059
15,2,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.15035550600167688,-0.024300544599758937,0.32716784966039014,0.09258148370325935,74,131,79,5000,0.04910676314372447,39,0.21374045801526717,0.107821064629949,-0.06429974447301295,0.3650107564763667,0.1671285537787468,-0.0021489365078796565,0.4041486805979395,0.08482565160726444,0.15122844421604534
15,2,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.1552454264640314,-0.06884516981392326,0.38080243317899665,0.23435312937412517,75,131,79,5000,0.0020525722160418453,38,0.21374045801526717,0.1397581391997497,-0.12299165530436657,0.43348250823242934,0.27006053616973397,-0.03989768137339349,0.4860405925315638,0.0818072383494721,0.15418021143427058
15,2,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.06293758566396351,0.02037829939516196,0.10065079353461395,0.002599480103979204,79,131,79,5000,0.07716895314776032,52,0.21374045801526717,0.01979741307518659,0.02352396387317405,0.10235120745475298,0.002119252209328989,0.019984765804593057,0.10044603566606226,-0.01855011304703817,0.007193495882659455
15,2,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.11668376599910017,-0.17652005449897654,-0.0704483423376714,1.0,31,131,79,5000,-0.10763483549005827,20,0.21374045801526717,0.028192316318531797,-0.1728103563048612,-0.06055717569333915,8.751788382039435e-05,-0.17062812768828578,-0.0654062310808186,0.028077925538198285,0.04090704892329124
15,2,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.09372623102219134,-0.15582886040472602,-0.04167826346070669,0.9996000799840032,42,131,79,5000,-0.09099755559724465,26,0.21374045801526717,0.028796852235835828,-0.1510563598869085,-0.03639610215747419,0.0016796571871525387,-0.15889016347326076,-0.04257812046137846,-0.018048703440788155,-0.0035520269057860657
15,2,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.02527051138203035,-0.10007014632406229,0.03237686497232273,0.788242351529694,57,131,79,5000,-0.05022167015533479,32,0.21374045801526717,0.0354271162894978,-0.09580048200342794,0.04525945923936725,0.4777828287886135,-0.08503235446777899,0.04827057038698619,0.06722824465557507,0.10649469658974778
15,2,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,mae,0.14468303348950898,0.06134331853902706,0.20409824919835023,0.0003999200159968006,87,119,69,5000,0.12983492439840283,47,0.23529411764705882,0.03639225738303853,0.07206341453705727,0.21730265244196068,0.00017248363347231052,0.07073039500879343,0.21160300272117932,0.02256156839022472,0.05419409369461312
15,2,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,offset_mae,0.13484181785240112,0.03404149990145421,0.207488744637584,0.004399120175964807,78,119,69,5000,0.10052099097198695,39,0.23529411764705882,0.0447173477351222,0.04560973975102012,0.22407389595378213,0.003605998543272708,0.04903128571063065,0.22009152533025403,0.032090348787252906,0.06775212575267414
15,2,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,shape_mae,0.0840095975322111,0.06278636048774697,0.1084716686821229,0.0001999600079984003,99,119,69,5000,0.08451803022603999,53,0.23529411764705882,0.01095785207674513,0.062143544157862204,0.10587565090656,8.831393105868352e-11,0.06324583727698756,0.10884503285105042,0.003509286787335954,0.004673563020124123
15,2,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.16853783023166632,-0.030416508032607963,0.3485644132989457,0.09658068386322735,67,119,69,5000,0.07091403832207388,35,0.23529411764705882,0.11595111250860853,-0.06283901234398825,0.3999146728073209,0.15067782271879684,-0.004483345563320052,0.4093517059122082,0.08482565160726444,0.14706205823759358
15,2,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.17456525685171345,-0.0824636818994922,0.4102870195754567,0.22335532893421317,63,119,69,5000,0.035351168966796645,31,0.23529411764705882,0.15182870675481053,-0.12840421037668334,0.4775347240801102,0.25427399778477444,-0.04997075168910305,0.4958872562385423,0.09539636905689204,0.1491419784266476
15,2,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.06801349241314919,0.027025101501888183,0.10267391245667372,0.0005998800239952009,81,119,69,5000,0.07225558867025343,47,0.23529411764705882,0.01768162727694196,0.032730354524889045,0.10329663030140934,0.0002667003313902017,0.02787758597569078,0.10349087795486421,0.0,0.010760257851348475
15,2,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.13767574581724756,-0.2316470478445958,-0.06600767767766269,1.0,31,119,69,5000,-0.1099571772557697,19,0.23529411764705882,0.041166000695091146,-0.21982122123552128,-0.05553027039897385,0.0013447074923197383,-0.22372699646527686,-0.058353951318862056,0.015040336678635672,0.0403312185424654
15,2,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.16344418919911563,-0.27285542573614985,-0.07769505443734487,1.0,31,119,69,5000,-0.13310156419387648,18,0.23529411764705882,0.048778559482352206,-0.260780289166052,-0.06610808923217923,0.0013186222001013274,-0.2650037894139878,-0.07002362797594693,0.008021296494625931,0.041030705836234846
15,2,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,0.004305749070625201,-0.06270917782976883,0.05051770095861209,0.4751049790041992,59,119,69,5000,-0.024629580931301083,31,0.23529411764705882,0.030487364195981907,-0.05653083898364328,0.06514233712489369,0.8881053267772138,-0.04747935911611709,0.0636198040807793,0.08231025472694935,0.10959838021828777
15,2,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,mae,0.1201293271465758,0.040440465508458534,0.18167537953767685,0.0007998400319936012,86,127,76,5000,0.10551570387308641,48,0.2204724409448819,0.03734771987026219,0.045728853945954176,0.1945298003471974,0.0019161686044950835,0.05417650652091851,0.19047690185481567,0.032090348787252906,0.08100147978909038
15,2,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,offset_mae,0.10188217068322172,0.003264054701881443,0.1781364581844853,0.023195360927814438,78,127,76,5000,0.07249439906025605,40,0.2204724409448819,0.04693542936807692,0.008382000740055628,0.19538234062638782,0.03311959371191932,0.020248633073413496,0.1942091386339958,0.03861166738810863,0.09063586045657851
15,2,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,shape_mae,0.08156066692483656,0.06179203538414253,0.10540900459780407,0.0001999600079984003,105,127,76,5000,0.08384030238911343,60,0.2204724409448819,0.010516860113473426,0.06061000723944589,0.10251132661022723,3.483026220668173e-11,0.06172960930196771,0.10504494837773062,-0.02557039464076243,0.008821547623048253
15,2,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.15832860873611873,-0.0307698061118255,0.33600897324070206,0.09018196360727855,71,127,76,5000,0.061870196532589884,37,0.2204724409448819,0.11053392375126686,-0.06186625885909952,0.378523476331337,0.15618473349592954,-0.0027738941079656493,0.40413032646371283,0.08080126756095994,0.14813714286630808
15,2,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.17036276662129285,-0.06979389575003073,0.3983241210545879,0.19696060787842432,71,127,76,5000,0.03282960345359363,35,0.2204724409448819,0.1427469207053933,-0.11400368159310831,0.454729214835694,0.2364507364004923,-0.036473648193552526,0.4872783517868151,0.08834811272693276,0.1498875046915246
15,2,hard_nn<0.6,15105,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.06454926332440354,0.025212056235704463,0.09974038378575506,0.0007998400319936012,84,127,76,5000,0.07063304659304852,52,0.2204724409448819,0.017971821041216196,0.028747559916853946,0.10035096673195314,0.000584232837589549,0.025706772934020315,0.10046395349519746,-0.005514610154793434,0.009898239299699088
15,2,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.11986604536376762,-0.19570803948776616,-0.061210591632746114,1.0,32,127,76,5000,-0.09659514629712333,20,0.2204724409448819,0.033865682402880695,-0.18732994422530208,-0.05240214650223317,0.0006925658154031963,-0.19019810019546218,-0.0570441925858672,0.009023984261129213,0.031430569634520386
15,2,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.11219591615983553,-0.19493767164121908,-0.04274096599278641,0.9996000799840032,39,127,76,5000,-0.08868138576797858,23,0.2204724409448819,0.03718478217386401,-0.18627180082449418,-0.03812003149517687,0.0034823843780834004,-0.19387009417055653,-0.04167489685562697,-0.004511946203065805,0.008146718637257981
15,2,hard_nn<0.6,15105,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.015787286241280233,-0.08872503766821013,0.037862353595643695,0.7054589082183563,61,127,76,5000,-0.044684299767809396,33,0.2204724409448819,0.03390424973755759,-0.08332801517329864,0.051753442690738186,0.6428202433448852,-0.07254800468624088,0.05088245385722544,0.08130424267046012,0.10778646865803405
15,3,all,15744,maxmin_vs_random,random,maxmin,mae,-0.04071943058670517,-0.11647345397893044,0.06053886409954529,0.7566486702659468,48,131,79,5000,0.028467538032401943,38,0.21374045801526717,0.048117625812196425,-0.13651426489309418,0.055075403719683835,0.40000335122796876,-0.14205745758867241,0.03741932818005218,-0.10144149260200487,-0.11156372450805079
15,3,all,15744,maxmin_vs_random,random,maxmin,offset_mae,-0.03190887600724695,-0.13242823346954147,0.09955223385371785,0.6436712657468506,55,131,79,5000,0.05954490980532434,44,0.21374045801526717,0.06375156779710249,-0.15882849788825823,0.09501074587376432,0.6181189965039168,-0.16895766720655123,0.07033299220619225,-0.10093759374265118,-0.12239360563798365
15,3,all,15744,maxmin_vs_random,random,maxmin,shape_mae,0.0001669253613848789,-0.031054067333077577,0.02164200525990261,0.4939012197560488,76,131,79,5000,-0.013558422938384255,42,0.21374045801526717,0.012770135318822994,-0.025256461106422528,0.025590311829192285,0.9896040919421983,-0.030130507508539,0.022145550854346514,-0.0020053039636734648,0.014854897595398592
15,3,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.1370134272996531,0.003791394628120378,0.257165042201547,0.020595880823835233,85,131,79,5000,0.07837910291439197,48,0.21374045801526717,0.0738027917956278,-0.00991664441679202,0.2839434990160982,0.06716114917905092,0.0269067279464474,0.3071549930319423,0.06421378651467978,0.13603638654906478
15,3,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.1587497715545415,-0.018898680484361344,0.32928428078484734,0.0609878024395121,79,131,79,5000,0.06148105071347841,43,0.21374045801526717,0.10416760708438581,-0.048632003674535906,0.3661315467836189,0.1315571100733115,0.007038266611799602,0.40417126482971666,0.07677819172498307,0.14486363296979926
15,3,all,15744,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.028296322306014886,0.005357332122374476,0.052398532928281005,0.010197960407918417,80,131,79,5000,0.03429778953510634,51,0.21374045801526717,0.011286410559880942,0.005826804925470597,0.05076583968655918,0.01425071228131974,0.00440932163127621,0.051454668112901086,-0.004511946203065805,-0.014634771602629238
15,3,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.2435417557018422,-0.2985466538058181,-0.16776987943805893,1.0,20,131,79,5000,-0.19576339027915118,16,0.21374045801526717,0.03200501425445459,-0.3072588445175995,-0.1798246668860849,5.349605012273392e-11,-0.3043636111385703,-0.1798084848724279,-0.03459837159864898,-0.04901286344644893
15,3,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.22332953880120013,-0.29990567597575635,-0.12104900126818928,1.0,28,131,79,5000,-0.16511241724847583,23,0.21374045801526717,0.04633484823404672,-0.31557513559178657,-0.13108394201061369,6.947737029186951e-06,-0.3150269394087409,-0.13954949534276687,-0.07074588669704919,-0.08876844452650912
15,3,all,15744,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.06564725718696818,-0.137382563576533,-0.010291549615034482,0.9938012397520496,50,131,79,5000,-0.09315732064553067,27,0.21374045801526717,0.033864156855727516,-0.13306561460097263,0.0017711002270362763,0.056174211905373965,-0.12182264421665605,0.004207080811715575,0.07979537853486528,0.10591387237305976
15,3,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,mae,-0.028727544165516733,-0.11511995186592569,0.0969899145749559,0.6482703459308138,49,119,69,5000,0.04570628592431173,38,0.23529411764705882,0.05659146320633993,-0.14165405077792317,0.08419896244688971,0.613355187851552,-0.14395612959496334,0.06823286621816742,-0.09741101200999706,-0.11225906037463247
15,3,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,offset_mae,-0.015582694083785492,-0.12855582182265352,0.1437830682989064,0.5406918616276745,53,119,69,5000,0.0849946060946724,41,0.23529411764705882,0.07463104571170749,-0.16450662712161823,0.13334123895404726,0.8352313735088853,-0.1691760662444944,0.10790731661176493,-0.09086482514711736,-0.12394069273699236
15,3,hard_nn<0.4,13946,maxmin_vs_random,random,maxmin,shape_mae,0.017182445481252164,-0.008432900966300219,0.037105234525901594,0.07738452309538092,71,119,69,5000,0.0035028778488179605,38,0.23529411764705882,0.010773917648261135,-0.004316572455636613,0.03868146341814094,0.11539047357725331,-0.01086247008824223,0.03588642173050748,-0.04463279759461025,-0.01160597523293511
15,3,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,mae,0.16686934470285958,0.01889791597692873,0.28364351270458643,0.008598280343931213,80,119,69,5000,0.10858844000357776,45,0.23529411764705882,0.07592721960873637,0.01535893692377538,0.3183797524819438,0.03137540925901591,0.04766266166781885,0.32219827978353005,0.08834811272693276,0.12720778169525646
15,3,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,offset_mae,0.21876884320737872,0.027351021119108018,0.376235513837745,0.007198560287942412,80,119,69,5000,0.1288917340822526,42,0.23529411764705882,0.10300175308733289,0.01323204503879799,0.42430564137595944,0.037315803301402134,0.058608237139249786,0.429882512922759,0.08482565160726444,0.13519617758679012
15,3,hard_nn<0.4,13946,diversity_x_uncertainty_vs_random,random,diversity_x_uncertainty,shape_mae,0.02368069505355232,-0.0014006859359676812,0.04692041579179529,0.03099380123975205,72,119,69,5000,0.02037877055495214,42,0.23529411764705882,0.011288903633762278,0.0011540385824742316,0.04620735152463041,0.03965129321897329,-0.0028983969744630165,0.04541648420535821,-0.015040336678635672,-0.02113162795758191
15,3,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,mae,-0.26430549324468283,-0.32979171402139884,-0.17251900656264652,1.0,21,119,69,5000,-0.20183713586099286,16,0.23529411764705882,0.03696544717155459,-0.3380688946119312,-0.19054209187743448,7.607922721898371e-10,-0.33519594281528486,-0.17845270767054391,-0.028077925538198285,-0.018982223647332624
15,3,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,offset_mae,-0.2689744306380332,-0.3475654010382322,-0.14842635502099266,1.0,23,119,69,5000,-0.1738398403412016,20,0.23529411764705882,0.04797126651246624,-0.36469960256500045,-0.173249258711066,4.074457979012527e-07,-0.35501098101371675,-0.1601738054593556,-0.024567428181125117,-0.0449415464716164
15,3,hard_nn<0.4,13946,same_chemotype_first_vs_random,random,same_chemotype_first,shape_mae,-0.04267867932846937,-0.10869405694415553,0.0035643195050428945,0.9606078784243152,49,119,69,5000,-0.07307265163583906,23,0.23529411764705882,0.030569596152813974,-0.10367935869776691,0.01832200004082818,0.1672211059508593,-0.0950214610722492,0.016203563512040355,0.07577261944530014,0.10992653004537392
15,3,hard_nn<0.6,15105,maxmin_vs_random,random,maxmin,mae,-0.04765887843451942,-0.12308797827764031,0.059092535066441326,0.7814437112577485,46,127,76,5000,0.020038795215822,37,0.2204724409448819,0.04852952023613563,-0.1443346402296206,0.04901688336058174,0.32922794897913804,-0.14400740850708826,0.03768990889765568,-0.07878957024029087,-0.10822219366008666
