arm,policy,budget_per_ligand,family,checkpoint,n_train_rows_mean,n_acquired_mean,n_train_ligands_mean,macro_mae_mean,macro_mae_ligand_mean,pooled_mae_mean,offset_mae_mean,shape_mae_mean,shape_r2_mean,median_ligand_mae_mean,worst_quartile_ligand_mae_mean,frac_within_1_log_mean,n_test_rows_mean,n_test_ligands_mean,n_test_rows_revealed_mean,hard_nn0.4__n_rows_mean,hard_nn0.4__n_ligands_mean,hard_nn0.4__macro_mae_mean,hard_nn0.4__offset_mae_mean,hard_nn0.4__shape_mae_mean,hard_nn0.4__macro_mae_ligand_mean,hard_nn0.6__n_rows_mean,hard_nn0.6__n_ligands_mean,hard_nn0.6__macro_mae_mean,hard_nn0.6__offset_mae_mean,hard_nn0.6__shape_mae_mean,hard_nn0.6__macro_mae_ligand_mean,n_train_chemotypes_mean,n_train_ecfp_clusters_mean,n_acquired_ligands_mean,mean_nn_test_to_train_mean,median_nn_test_to_train_mean,frac_test_ligands_nn_below_0_4_mean,mean_nn_test_to_start_mean,n_train_rows_sd,n_acquired_sd,n_train_ligands_sd,macro_mae_sd,macro_mae_ligand_sd,pooled_mae_sd,offset_mae_sd,shape_mae_sd,shape_r2_sd,median_ligand_mae_sd,worst_quartile_ligand_mae_sd,frac_within_1_log_sd,n_test_rows_sd,n_test_ligands_sd,n_test_rows_revealed_sd,hard_nn0.4__n_rows_sd,hard_nn0.4__n_ligands_sd,hard_nn0.4__macro_mae_sd,hard_nn0.4__offset_mae_sd,hard_nn0.4__shape_mae_sd,hard_nn0.4__macro_mae_ligand_sd,hard_nn0.6__n_rows_sd,hard_nn0.6__n_ligands_sd,hard_nn0.6__macro_mae_sd,hard_nn0.6__offset_mae_sd,hard_nn0.6__shape_mae_sd,hard_nn0.6__macro_mae_ligand_sd,n_train_chemotypes_sd,n_train_ecfp_clusters_sd,n_acquired_ligands_sd,mean_nn_test_to_train_sd,median_nn_test_to_train_sd,frac_test_ligands_nn_below_0_4_sd,mean_nn_test_to_start_sd,n_runs
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,0,2384.266666666667,0.0,8.333333333333334,1.954576622066544,1.9487967453992365,1.9079316419143753,1.847210694648173,0.6212460332001658,0.07097057898952916,1.7648231783836568,3.3634344948474837,0.2740643757983801,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,2.0951512486428636,2.0208223736298208,0.6047394526807656,2.1036433526232883,1007.0,27.2,2.0532840507634327,1.9879163114834417,0.6057526057705876,2.074119524979255,1.0,5.133333333333334,8.333333333333334,0.2750326635621255,0.25515355529896117,0.6979514442672338,0.2750326635621255,1106.2819660944253,0.0,3.397091386032686,0.2653293112917406,0.2964635890032668,0.3861195641477961,0.3158012515894092,0.10289090864064579,0.21061843884562662,0.35288176509942776,0.5608682496506396,0.09883242659665568,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.3719470705435989,0.40254124050188017,0.12915381874232956,0.36925994136973006,1402.0497802171278,17.337223259358105,0.33775624057632336,0.40872981482290544,0.1073916884453122,0.38169149995389556,0.0,1.7759569219172369,3.397091386032686,0.08904817362294326,0.11403321413489106,0.18992226335741827,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,1,2387.266666666667,1.0,9.333333333333334,1.8568780665366924,1.8546830567487085,1.8215696614057064,1.7517698140451214,0.6035626997973043,0.1100101506113663,1.6733334841475722,3.2364373264624002,0.2903061816521765,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.9924242763024798,1.9164004706722497,0.5847013966906746,2.00038719983859,1007.0,27.2,1.95672246447941,1.8931812875611191,0.5858389077006853,1.9807274240744137,2.0,6.133333333333334,9.333333333333334,0.30812948378188043,0.29114546636381067,0.674703615098352,0.2750326635621255,1106.2819660944253,0.0,3.3970913860326855,0.26069550169356176,0.2884729998327821,0.3464537555364136,0.30733983110500307,0.08357630801012722,0.146173676890683,0.3633225027501268,0.5796752298262569,0.09309506909113477,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.3603460501232476,0.39298765034609034,0.111041192945285,0.35814884919910256,1402.0497802171278,17.337223259358105,0.3406294408659869,0.41267054770519224,0.08601546302559966,0.3846649305929605,0.0,1.7759569219172369,3.3970913860326855,0.09601610466268021,0.10612911220105947,0.19380196818421064,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,2,2390.266666666667,2.0,10.333333333333334,1.7073653015164423,1.7018764568880036,1.6600814063894864,1.5763550401910245,0.5967044169011052,0.1465964370513947,1.5134860907575247,2.992783349616568,0.3427105234708609,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.8219639001845804,1.712430184741536,0.5757793958474177,1.8209220776954813,1007.0,27.2,1.801358465330203,1.7097739458658523,0.5786882646776477,1.8197648337845658,3.0,7.133333333333334,10.333333333333334,0.348605768524077,0.33801834101164435,0.6014533176375282,0.2750326635621255,1106.2819660944253,0.0,3.3970913860326855,0.34550921508979193,0.37148365511686693,0.4216954541824224,0.41185945505432897,0.07987307871796921,0.13630104550007688,0.4004138775960261,0.6891053234364485,0.1299500670052766,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.4577095936064211,0.5233020175448069,0.1069960823546054,0.4624730635850297,1402.0497802171278,17.337223259358105,0.42529024354330536,0.5225441053353748,0.08335811119092269,0.47012833462456816,0.0,1.7759569219172369,3.3970913860326855,0.0895550992906323,0.09908005711055151,0.19495909607174033,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,3,2393.266666666667,3.0,11.333333333333334,1.5797637629744203,1.5748951210737756,1.5270416324930176,1.4332666948056376,0.5866232521973082,0.1508504604919463,1.4011104670783232,2.79784800930468,0.3844119330064484,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.6699945108482177,1.537779809957431,0.561304355947596,1.6626702521211898,1007.0,27.2,1.6613990904092957,1.5523925504762948,0.5662377885835095,1.678437220618338,4.0,8.133333333333333,11.333333333333334,0.3632177181363376,0.3508591168309421,0.5878674590516695,0.2750326635621255,1106.2819660944253,0.0,3.3970913860326855,0.3499761578866466,0.37192525168843843,0.3778060241372381,0.4106269909436312,0.08280295377189038,0.12428588376985272,0.39433563328961235,0.7116215668607935,0.11910971058558256,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.44788323432415733,0.5151463910649958,0.12301990729509167,0.45246683900662155,1402.0497802171278,17.337223259358105,0.43003473224658173,0.52724551500585,0.09155953370091173,0.4730504857943937,0.0,1.775956921917237,3.3970913860326855,0.08423239876362869,0.0949942499614396,0.2030531826564504,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,5,2399.266666666667,5.0,13.333333333333334,1.4712830889027961,1.4723911438868753,1.434910713974132,1.3312553297234642,0.5678604912366096,0.1518866894083407,1.2822943739678974,2.6401988760428234,0.4220911493402884,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.5194645608403796,1.393481869315863,0.5295412322752248,1.5140001220600598,1007.0,27.2,1.535965996614224,1.432668465381987,0.543779719635749,1.5561118697736975,6.0,10.133333333333333,13.333333333333334,0.395995614628823,0.3941967361962452,0.5327357746217395,0.2750326635621255,1106.2819660944253,0.0,3.3970913860326855,0.28130309548015553,0.3152624339636232,0.3340799404999861,0.3454173394517023,0.08899265821085668,0.12029741769915843,0.33536575112558675,0.6072417332269844,0.11087360568439988,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.31839554426154587,0.3861913591277672,0.13775620048376633,0.3275913554518956,1402.0497802171278,17.337223259358105,0.3376499418070883,0.43874212309191735,0.10192840791857258,0.39169464750693656,0.0,1.775956921917237,3.3970913860326855,0.058933316861741046,0.07194604427883522,0.17997855428381992,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,8,2408.266666666667,8.0,16.333333333333332,1.3630531617746946,1.3682556744018106,1.3613984544045907,1.216881316546272,0.5538141008873159,0.1623805491486092,1.200988365168044,2.490037049304653,0.44237232685055833,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.3735622586846694,1.2354457385266322,0.5073644893715552,1.3665625963829529,1007.0,27.2,1.413712141274412,1.303220559215115,0.5258719323535079,1.4350909579968623,9.0,13.133333333333333,16.333333333333332,0.41402780763989583,0.41505816881995533,0.48927522931908896,0.2750326635621255,1106.2819660944253,0.0,3.3970913860326855,0.211638648315466,0.24271352812033978,0.2969550304893488,0.2743284045932719,0.090976038626225,0.12329897904179564,0.22504341845412523,0.49538730488136173,0.10755977946802288,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.2280461171042304,0.2918472256283192,0.15315568009714078,0.23706298155829744,1402.0497802171278,17.337223259358105,0.24870775192401198,0.347352175055928,0.11071818205264294,0.3017309903988719,0.0,1.775956921917237,3.3970913860326855,0.056537863984286195,0.06893663277824108,0.18306320583664176,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,12,2420.266666666667,12.0,20.333333333333332,1.2586253578143147,1.273747737056131,1.2846429812968136,1.1022480985646073,0.5473125678283645,0.16172365065232208,1.1062154978974168,2.3549719638598434,0.4760832429846052,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.222593085450679,1.0592603503877072,0.4994623989491448,1.2178918024586876,1007.0,27.2,1.2912147792786928,1.1676356150198477,0.5180630731895137,1.3215472478338337,13.0,17.133333333333333,20.333333333333332,0.4336456347280366,0.4346650081970609,0.44032862037248,0.2750326635621255,1106.2819660944253,0.0,3.397091386032686,0.19807930186104408,0.2175195120883795,0.28488235205944673,0.2462901510601844,0.09671901598240709,0.12732473368942682,0.21400881889353343,0.4429282274698669,0.10582517908329224,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.20933247822324383,0.25636821255974857,0.15041945412109275,0.2123363621246586,1402.0497802171278,17.337223259358105,0.21576053564228176,0.29804011023810073,0.11390481067275855,0.2557012019018267,0.0,1.775956921917237,3.397091386032686,0.05518008434455549,0.0688380372748109,0.1832784226711239,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,16,2432.266666666667,16.0,24.333333333333332,1.1746359852036856,1.192505374391549,1.2468761035692026,1.0092543355436314,0.5518767022263326,0.14126731980512747,1.0579816588767625,2.1664764622712664,0.4799027485348439,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.1304009747393808,0.964269966684663,0.5025543471182702,1.1275521801314738,1007.0,27.2,1.193752803423537,1.0628440599799889,0.5218426337244556,1.2241918270887429,17.0,21.133333333333333,24.333333333333332,0.4514639868012976,0.4541308199603287,0.3916241782908449,0.2750326635621255,1106.2819660944253,0.0,3.397091386032686,0.1745549280135832,0.18811022631524832,0.26205888771475583,0.2006724725436513,0.10036595452062855,0.12487949219139867,0.18915432567610893,0.4382219322014096,0.09871763905362264,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.20626787893718945,0.21710776057310904,0.1539865297462151,0.20073124954175167,1402.0497802171278,17.337223259358105,0.19449149425237988,0.2499971323306563,0.11809854510003079,0.2263967972986211,0.0,1.775956921917237,3.397091386032686,0.04911872507252543,0.06410208657980221,0.17119878850054862,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,20,2444.266666666667,20.0,28.333333333333332,1.151290859599412,1.1669762568758206,1.2440740479807566,0.9789741484648447,0.5483144161318508,0.15173509598929794,1.043475628991465,2.124776920464827,0.47799156841025986,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.1125841555011726,0.9480569769943059,0.4957273264016599,1.1116026130578516,1007.0,27.2,1.1625074198991945,1.0220883653831208,0.5158797317496202,1.188892245031933,21.0,25.133333333333333,28.333333333333332,0.4717757554336072,0.4784240983921339,0.3184151667046404,0.2750326635621255,1106.2819660944253,0.0,3.397091386032686,0.20595948322399563,0.20686626816023834,0.2847925816157362,0.2299605462252055,0.09751967654291871,0.12574576814182703,0.2147730648464022,0.4208062896904777,0.10822232614710985,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.24659353841595386,0.2697918647532789,0.15468643637370094,0.24177685269663776,1402.0497802171278,17.337223259358105,0.22417089054153208,0.26430447016480446,0.12039735410413456,0.2398707271347057,0.0,1.775956921917237,3.397091386032686,0.0363186630034463,0.06188096331559949,0.09557106308557664,0.08904817362294326,30
diversity_x_uncertainty,diversity_x_uncertainty,3,primary,25,2459.266666666667,25.0,33.333333333333336,1.1186555170228598,1.1309308803660973,1.2148017554724224,0.9384531934082204,0.5449558666341108,0.14394533441892549,1.0029685163778197,2.0893638586467675,0.4887554038105926,1049.6,30.4,0.0,929.7333333333333,23.333333333333332,1.0834021759919705,0.9139593940881328,0.4943389203165059,1.0787876226102016,1007.0,27.2,1.1237998019286932,0.9758202880222608,0.512248185896034,1.1471163490046516,25.966666666666665,30.133333333333333,33.333333333333336,0.4895740512342344,0.5011470077474023,0.2708468140047087,0.2750326635621255,1106.2819660944253,0.0,3.3970913860326855,0.191703455506866,0.18501328237667392,0.24957204239877515,0.20258099579231306,0.09497647624170988,0.13328729363935976,0.19917092168994038,0.37883894714110916,0.10649540046078629,1378.6144868846677,15.986200946117721,0.0,1436.0447340389226,18.972454321687156,0.22629825743160517,0.2369677771953675,0.15055741913255652,0.21617707597782512,1402.0497802171278,17.337223259358105,0.19839877889764282,0.21629281063581365,0.11682512116569016,0.20084229018340385,0.18257418583505564,1.775956921917237,3.3970913860326855,0.03153589333004409,0.060420423485405564,0.07964278406929264,0.08904817362294326,30
