grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction_delta3d_vs_2d_ensemble
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,20,0.305530467778516,0.3703471412709332,0.25,-2.754501689930875,0.3054675579119158,0.3702210267233969,0.25,-2.751945079610839,0.3054675579119158,0.3702210267233969,0.25,-2.751945079610839,0.27486480690702597,0.32475316305176694,0.15,-1.886962151785195,0.29786405256064347,0.35819751823215357,0.25,-2.5122017573468423,0.007603505351272355
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.05438439128813369,0.07578960284280582,0.8333333333333334,0.129895696837656,0.05224815189262887,0.07080640842925101,0.8333333333333334,0.24055349862878594,0.05438439128813369,0.07578960284280582,0.8333333333333334,0.129895696837656,0.044511267505452395,0.05436507409711973,0.9166666666666666,0.5522949196676492,0.04817682181143676,0.062321581785616434,0.9166666666666666,0.41165916941757463,0.006207569476696928
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.10279490929157081,0.13143897843062338,0.9166666666666666,0.6855453708419097,0.10345306215567807,0.1321319089782296,0.9166666666666666,0.6822210970270668,0.10345306215567807,0.1321319089782296,0.9166666666666666,0.6822210970270668,0.1435242343270231,0.18436404415436097,0.8333333333333334,0.381325672890516,0.11241384494457497,0.14284686652593245,0.9166666666666666,0.6285921498877216,-0.008960782788896907
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.052569255381684166,0.060399121144139825,0.75,0.6822970753150908,0.06201686527128467,0.07251517590485192,0.6666666666666666,0.5420502947955088,0.052569255381684166,0.060399121144139825,0.75,0.6822970753150908,0.07717163287577754,0.09484576792782957,0.75,0.216577773890139,0.06204638065411982,0.0767862449873819,0.75,0.4865160959384617,-0.009477125272435653
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.11040302505889897,0.13666433437914147,0.9166666666666666,0.5898315369096738,0.11179249208878168,0.14289073564074814,0.8333333333333334,0.551605756297445,0.11040302505889897,0.13666433437914147,0.9166666666666666,0.5898315369096738,0.15559495387084024,0.2027183215390787,0.75,0.09751937319047965,0.14406405751033022,0.18481944389165608,0.75,0.24985157328624008,-0.03366103245143125
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.16541146492111133,0.22098097367437558,0.6666666666666666,0.4049775453325887,0.16462045220338958,0.22188516128375893,0.6666666666666666,0.4000982780068387,0.16541146492111133,0.22098097367437558,0.6666666666666666,0.4049775453325887,0.19880296001423411,0.2549073984060958,0.75,0.20824927311666808,0.18766874523593088,0.2440580696842672,0.75,0.274211748948504,-0.02225728031481955
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.09991229274201985,0.1583007255759461,0.75,0.09463140304423623,0.0960447422332502,0.15502238543987576,0.75,0.13174269353669,0.09991229274201985,0.1583007255759461,0.75,0.09463140304423623,0.10506945072873088,0.13654706209563305,0.8333333333333334,0.3263654761898329,0.09944413837873467,0.1334893199201621,0.8333333333333334,0.3561975029520408,0.0004681543632851781
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.0856343486878575,0.11403941996500698,1.0,0.7048967829987983,0.08786334960170068,0.11491176635738896,1.0,0.7003647213168436,0.0856343486878575,0.11403941996500698,1.0,0.7048967829987983,0.1218471746412428,0.16178009330023824,0.8333333333333334,0.4060989302178448,0.10297586886224348,0.13616296958146334,0.8333333333333334,0.5792908348327777,-0.017341520174385977
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.0794729242749745,0.10045542549541626,1.0,0.7359457645841104,0.07826987676426035,0.09941055246446961,1.0,0.741410243261452,0.0794729242749745,0.10045542549541626,1.0,0.7359457645841104,0.13442105039580246,0.1675932321042296,0.8333333333333334,0.2650474584500311,0.10632975537632511,0.13199069738943672,0.8333333333333334,0.5441384215581073,-0.026856831101350606
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.059275197276019376,0.07025020902672441,0.9166666666666666,0.1931283220007627,0.04681389275840426,0.06071836025982949,0.9166666666666666,0.3972332339063914,0.059275197276019376,0.07025020902672441,0.9166666666666666,0.1931283220007627,0.06532369542910031,0.0802205840504166,0.9166666666666666,-0.05215777571034619,0.053001548362516714,0.06532212667070819,1.0,0.3023624296576487,0.006273648913502662
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.12828612827577396,0.16388446342575141,0.8333333333333334,-0.2236922219816493,0.1205152314605568,0.15471247005363356,0.8333333333333334,-0.09055424423321634,0.12828612827577396,0.16388446342575141,0.8333333333333334,-0.2236922219816493,0.12633373646142168,0.17119993686778068,0.8333333333333334,-0.3353768187181141,0.12464034958569407,0.16595018494460642,0.8333333333333334,-0.254735293217039,0.0036457786900798844
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.11696913582865798,0.18987972338467757,0.6666666666666666,0.13599052610564677,0.11913376628633315,0.19077194772904105,0.6666666666666666,0.1278516744393542,0.11696913582865798,0.18987972338467757,0.6666666666666666,0.13599052610564677,0.11721047792381652,0.1953950801783442,0.75,0.08506851537093119,0.11541630120978981,0.19304347645189165,0.75,0.10695861787501726,0.001552834618868168
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.06054545715607005,0.08044500948025832,0.5,-4.537026353179769,0.060780744561333755,0.08038588024676664,0.5,-4.528889619719795,0.060780744561333755,0.08038588024676664,0.5,-4.528889619719795,0.07194771297680935,0.09731596115633692,0.5,-7.103012873396093,0.06303589648382343,0.0841542637008601,0.5,-5.059413988478207,-0.0022551519224896788
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.08282059339744387,0.10964220428261008,1.0,0.7072582591350709,0.08615645759033938,0.11271395513882491,1.0,0.6906255004341537,0.08282059339744387,0.10964220428261008,1.0,0.7072582591350709,0.14151734391092982,0.2200566284441441,0.8181818181818182,-0.17922871029811915,0.12032487210912372,0.1873820202427419,0.8181818181818182,0.1449628811153575,-0.037504278711679856
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.10814920809505307,0.16160505538853553,0.2727272727272727,-18.29218232712417,0.10303044896270115,0.14687791200031336,0.2727272727272727,-14.936188309293021,0.10814920809505307,0.16160505538853553,0.2727272727272727,-18.29218232712417,0.05608460774369756,0.06959246714386814,0.36363636363636365,-2.5776342458096253,0.0651735613199992,0.0888348784744813,0.36363636363636365,-4.829596530297206,0.042975646775053875
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.3805901771968823,0.47693211917756545,0.8,0.0216484429899918,0.3776554192965628,0.47333171657746714,0.8,0.036364012229312404,0.3783891087716428,0.47418144197322853,0.8,0.03290106681143956,0.4246387827740518,0.4970047317706883,0.7,-0.06243616416298092,0.4246387827740518,0.4970047317706883,0.7,-0.06243616416298092,-0.046249674002409036
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.3193044886979184,0.45299126494503666,0.75,-0.083934538788905,0.3214119366695415,0.45367556025995254,0.75,-0.08721182742193578,0.3193044886979184,0.45299126494503666,0.75,-0.083934538788905,0.32213367189025277,0.4275635491459052,0.75,0.03433887829373605,0.3125248265856738,0.4379651229784143,0.75,-0.013216968053487044,0.006779662112244567
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.09165343476059007,0.10333732505756897,0.5,-0.4360334503949803,0.09593552843922606,0.10971098746958986,0.5,-0.6186403912784857,0.09593552843922606,0.10971098746958986,0.5,-0.6186403912784857,0.036277956271826145,0.0365061506093684,1.0,0.8207817600760412,0.0778095651383991,0.08608036177180955,0.5,0.003543619028799294,0.01812596330082697
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.7186075584068962,0.9615364547553887,1.0,-0.1373790969480737,0.7123472761558305,0.9536191407335148,1.0,-0.11872579724702992,0.7123472761558305,0.9536191407335148,1.0,-0.11872579724702992,0.7913264894364707,1.0230651284795678,0.5,-0.287598012031697,0.7367872911642898,0.9767656721758924,1.0,-0.1736929885671017,-0.02444001500845927
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.19205474108810663,0.20006579321411638,0.5,-0.29340465982877184,0.1823774829172684,0.18923437507495358,0.5,-0.1571477128115737,0.19205474108810663,0.20006579321411638,0.5,-0.29340465982877184,0.1749108573888506,0.1762270125886557,0.5,-0.0035377150653552736,0.1834827992384786,0.1842942096803846,0.5,-0.09751918704301499,0.008571941849628034
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.16949548120748298,0.16963056919546476,0.5,-0.1017608966036685,0.16585619598642082,0.16652994560860215,0.5,-0.061851527508365534,0.16949548120748298,0.16963056919546476,0.5,-0.1017608966036685,0.1495652665911471,0.1821924954442519,0.5,-0.27098400273399337,0.15953037389931504,0.1667794426351047,0.5,-0.06503566664173044,0.009965107308167936
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,2,0.09583458630326544,0.10646190801061069,0.5,-2.2081900520356545,0.11156573621129828,0.11411929141363215,0.5,-2.686291967544591,0.10763294873429007,0.11162793278667017,0.5,-2.5270966593430546,0.0807797462929505,0.08830170591678375,0.5,-1.207037868627844,0.0807797462929505,0.08830170591678375,0.5,-1.207037868627844,0.02685320244133957
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2,0.21350306314368855,0.22527269567104488,1.0,-0.10594661522848026,0.2151768249843348,0.2271103673303612,1.0,-0.12406382472727095,0.21475838452417323,0.22665093087974061,1.0,-0.11952054003308987,0.21427129527526007,0.21943244579684545,1.0,-0.04934606785463269,0.21427129527526007,0.21943244579684545,1.0,-0.04934606785463269,0.00048708924891316396
