global_model,policy,k,comparison,point,ci95_low,ci95_high,bca_low,bca_high,block_macro,n_units,units_improved,seeds_positive,n_seeds
GEN9_SHAPE_RECOMPOSED,D_OPTIMAL,5,SERIES_MAP_vs_OFFSET_K3,-0.08847720056899798,-0.13569028932281468,-0.05592373131483183,-0.1280826183083066,-0.049447558935460795,-0.11955501564218553,99,26,0,5
GEN9_SHAPE_RECOMPOSED,D_OPTIMAL,5,SERIES_MAP_NOSERIES_vs_OFFSET_K3,-0.11985461980434432,-0.15074585645011299,-0.09138205734294239,-0.15089432357750274,-0.09142671541470809,-0.13798901997855975,99,14,0,5
GEN9_SHAPE_RECOMPOSED,D_OPTIMAL,5,SLOPE_L_s1_K3_vs_OFFSET_K3,0.005799325682782876,-0.00016783004725414138,0.015905319708546327,0.0008798696243367421,0.020311737943575298,0.005187814580414997,99,16,5,5
GEN9_SHAPE_RECOMPOSED,D_OPTIMAL,5,OFFSET_K1_vs_OFFSET_K3,-0.12431169226805085,-0.15626484159716938,-0.09474498867823818,-0.15670209336095267,-0.09491114381832608,-0.14298480337023836,99,13,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SERIES_FIXED_vs_OFFSET_K3,0.003150661887128758,0.001153571398247225,0.005158446522211961,0.0013971494754706196,0.005541405250572561,0.003008909872828785,143,29,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SERIES_INNER_vs_OFFSET_K3,0.007548373056699819,0.003773289079404909,0.01199193325807875,0.00362767450088754,0.011795919355685072,0.009018518224193781,143,91,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SERIES_ML_vs_OFFSET_K3,0.012653128513396396,0.007365876011185439,0.018915400166304712,0.0071325978455394285,0.018696373329787536,0.015447880786419961,143,97,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SERIES_ML_NOSERIES_vs_OFFSET_K3,0.003895585706911079,0.0019850984507470775,0.006767169252885044,0.0018144190492119907,0.006486814841256165,0.005726309512879526,143,93,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SERIES_MAP_vs_OFFSET_K3,0.0003984273897568468,-0.006976207611869617,0.006264143820240627,-0.005977017153826856,0.007229083923973672,-0.0025086296387081463,143,42,4,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SERIES_MAP_NOSERIES_vs_OFFSET_K3,-0.00640461391671443,-0.010251570894848154,-0.00403773976319319,-0.009960455915894994,-0.003854021025819666,-0.008835157191097993,143,32,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,SLOPE_L_s1_K3_vs_OFFSET_K3,0.007417399157514417,0.0003133752539879905,0.015451288709696328,0.002253452357232089,0.020997164878085776,0.0031620645579848936,143,20,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,2,OFFSET_K1_vs_OFFSET_K3,-0.006486957279617378,-0.010374523461516323,-0.004095849543597328,-0.010087882399690136,-0.0039148022832864735,-0.00894453269278052,143,32,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SERIES_FIXED_vs_OFFSET_K3,0.005870414640325637,0.001989854045376249,0.009137300481454709,0.002625660353480003,0.00998993749410618,0.004992724849289966,140,31,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SERIES_INNER_vs_OFFSET_K3,-0.005330941213201548,-0.019465522022543424,0.004125908831934256,-0.017098313191206346,0.005773723535593544,-0.01465760688639249,140,42,2,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SERIES_ML_vs_OFFSET_K3,0.03033090192456096,0.021320495500340247,0.04133143356129217,0.02177361088266222,0.04174770070577551,0.034331960834359625,140,95,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SERIES_ML_NOSERIES_vs_OFFSET_K3,0.012701373118723222,0.00817073468988917,0.01985322905742512,0.007942748770317889,0.01938797349719342,0.016602075569531922,140,86,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SERIES_MAP_vs_OFFSET_K3,-0.019343809386595624,-0.044095475692728904,-0.003942343621788031,-0.03894625791409477,-0.0014072434370740613,-0.03574481911096962,140,45,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SERIES_MAP_NOSERIES_vs_OFFSET_K3,-0.030902414981074294,-0.05102431176814634,-0.019697940036470327,-0.047628059699941785,-0.01847134953645277,-0.045027075123473564,140,35,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,SLOPE_L_s1_K3_vs_OFFSET_K3,0.007452753978598566,0.0007151743729349996,0.015254478029917166,0.002429861346116296,0.02073972420014191,0.00358172479713149,140,19,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,3,OFFSET_K1_vs_OFFSET_K3,-0.031422128886084214,-0.051881772975595965,-0.020023184718488088,-0.04843860947735926,-0.0187727710603789,-0.04581288484158068,140,35,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SERIES_FIXED_vs_OFFSET_K3,0.016513096822098772,0.005026025080736387,0.026102216818581617,0.007022735328409373,0.029136924142210707,0.013454277172715016,99,33,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SERIES_INNER_vs_OFFSET_K3,0.02117670312821074,0.008443674938553492,0.0439809727231432,0.006291485311613048,0.040767214245086135,0.030890372349220943,99,55,4,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SERIES_ML_vs_OFFSET_K3,0.042827483050079544,0.025744381118868336,0.058100015614569615,0.025867273090388134,0.058118928890878836,0.045052673147470974,99,70,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SERIES_ML_NOSERIES_vs_OFFSET_K3,0.010605039129929082,0.003882097314764073,0.021040644496853163,0.0031253815215048285,0.02008747556063449,0.01591329797046204,99,56,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SERIES_MAP_vs_OFFSET_K3,-0.01922956661437505,-0.058621671663195776,0.008228347615616657,-0.0520273756811183,0.014357632224283812,-0.03509027869818889,99,38,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SERIES_MAP_NOSERIES_vs_OFFSET_K3,-0.05034989179165817,-0.07086991816166407,-0.03567977747661746,-0.07163657435806409,-0.03614237607655073,-0.05783132169944918,99,25,0,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,SLOPE_L_s1_K3_vs_OFFSET_K3,0.008317566105350681,2.4134498565058154e-05,0.016822572827197912,0.001898416809864638,0.021925857175848967,0.006037380041924048,99,18,5,5
GEN9_SHAPE_RECOMPOSED,MEDOID,5,OFFSET_K1_vs_OFFSET_K3,-0.05139916472804843,-0.07237059846855082,-0.03649256143938429,-0.07316233136174752,-0.03698670412072355,-0.05899871844105972,99,25,0,5
