ablation,outer_fold,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_n_rows,inner_mae,inner_rmse,inner_r2,inner_pearson,inner_spearman,selected
A2+D2,0,1,3,42,0.7,2,0.3798497870926583,5743,0.39498977156003845,0.5734832148026852,0.42486521188278925,0.6588300236031578,0.6822936592475711,False
A2+D2,0,2,3,42,1.0,4,0.387166321560793,5743,0.4087137914600046,0.5910974032545435,0.3889928136918296,0.637247023040719,0.6676927307932075,False
A2+D3,0,0,3,42,0.35,2,0.3705537778632461,5743,0.36471424399134733,0.5367058730499856,0.49626641093680257,0.7074797760055723,0.6985652002023379,True
A2+D3,0,1,3,42,0.7,2,0.3724134589395795,5743,0.37051503366778293,0.5489831062960848,0.47295684687160733,0.6947420535043703,0.6856307011209054,False
A2+D3,0,2,3,42,1.0,4,0.3859568122030372,5743,0.3851724254018132,0.5654804202282935,0.4408048971683318,0.6712224127736331,0.6797874149148154,False
A2+D4,0,0,3,42,0.35,2,0.3760610576091775,5743,0.37102392660632055,0.5364971644316255,0.49665810815888245,0.7067127619459339,0.6984146289209942,True
A2+D4,0,1,3,42,0.7,2,0.380139432123649,5743,0.3892853436725236,0.5648202868137553,0.44210972716135133,0.6694312316984073,0.6814696505473564,False
A2+D4,0,2,3,42,1.0,4,0.38771058382098245,5743,0.41030560247550685,0.594406205370516,0.3821331647482792,0.6315953036812549,0.666812309026641,False
A2+D5,0,0,3,42,0.35,2,0.36959923206779055,5743,0.3756857873522909,0.5444437210188964,0.481636752136123,0.6972731832601676,0.6962580470410507,True
A2+D5,0,1,3,42,0.7,2,0.3751044441980102,5743,0.3924622248915978,0.5693616847729741,0.43310230504983616,0.6657315967287645,0.6794246378877897,False
A2+D5,0,2,3,42,1.0,4,0.38387163109725614,5743,0.40285981521910874,0.5822458098818185,0.40715527641093563,0.6496221882506417,0.6748308292407927,False
A5_SHUFFLED_s1009,0,0,3,42,0.35,2,0.3798244607216661,5743,0.37037217211635687,0.5366159857869466,0.49643512696627834,0.7057832517299127,0.6944379198698057,False
A5_SHUFFLED_s1009,0,1,3,42,0.7,2,0.37624152929523696,5743,0.38516113387591344,0.5599928032770882,0.451605479485517,0.6761061583660765,0.6819915294866072,True
A5_SHUFFLED_s1009,0,2,3,42,1.0,4,0.3869216995124931,5743,0.39609057066352377,0.5740240380165688,0.42377993893133037,0.6586675615435413,0.6758581053786912,False
A5_SHUFFLED_s2017,0,0,3,42,0.35,2,0.37509237801386014,5743,0.3680871683582966,0.5348899442226402,0.4996693803693878,0.7086368453229134,0.7006299141540737,True
A5_SHUFFLED_s2017,0,1,3,42,0.7,2,0.3796736130757029,5743,0.37825949077027576,0.5534301186927523,0.4643836860632128,0.6852512568460066,0.6876444846760684,False
A5_SHUFFLED_s2017,0,2,3,42,1.0,4,0.3847437217994179,5743,0.3893789308532668,0.5685374178994986,0.43474251641381667,0.6655165720170321,0.6830917087351606,False
A5_SHUFFLED_s3019,0,0,3,42,0.35,2,0.37371502082436237,5743,0.36823716867275774,0.5345618515026777,0.5002829813192884,0.7085828942016745,0.6975174820953728,True
A5_SHUFFLED_s3019,0,1,3,42,0.7,2,0.3763600738705983,5743,0.3792897539738654,0.5522849078164628,0.4665980902344733,0.6866210706011509,0.6881867135831723,False
A5_SHUFFLED_s3019,0,2,3,42,1.0,4,0.3865694435999948,5743,0.39288067140441135,0.571286991579431,0.42926187320418274,0.6620029561478973,0.6811576797465866,False
A0,1,0,3,10049,0.35,2,0.6318072029285001,5783,0.6736991674379791,0.9826182817413067,-0.6813319706752183,0.03157588223102098,0.027714057667086192,True
A0,1,1,3,10049,0.7,2,0.6318072029285001,5783,0.6736991674379791,0.9826182817413067,-0.6813319706752183,0.0546404261897399,0.09774614885268029,False
A0,1,2,3,10049,1.0,4,0.6318072029285001,5783,0.6736991674379791,0.9826182817413067,-0.6813319706752183,0.10000229241887669,0.038793269548783635,False
A1,1,0,3,10049,0.35,2,0.39229408543908173,5783,0.5523419303105277,0.8040230148920113,-0.12569503908521273,0.3714140019635497,0.23869401322460387,True
A1,1,1,3,10049,0.7,2,0.39415111261384017,5783,0.5641356417208372,0.8236264046723283,-0.18125677860570155,0.35545568899648683,0.21652930100297538,False
A1,1,2,3,10049,1.0,4,0.3925902601580437,5783,0.567066726931089,0.8269012713225321,-0.19066917530329253,0.35707713718544953,0.21063876404586127,False
A2,1,0,3,10049,0.35,2,0.34880728079549855,5783,0.45509371122107783,0.671414002796232,0.21500917582410506,0.5395415066528737,0.5301733917770222,True
A2,1,1,3,10049,0.7,2,0.3701426803970252,5783,0.4594852148543669,0.6883953349220545,0.1747992227305747,0.5151152250937678,0.519047303521459,False
A2,1,2,3,10049,1.0,4,0.38166414671229293,5783,0.46180813096096535,0.6935363913848541,0.1624277115395627,0.5052970772863691,0.5096375953996696,False
A3,1,0,3,10049,0.35,2,0.4281174129269803,5783,0.580438691900516,0.8655602971365051,-0.3046032193638559,0.26612590906265216,0.17475465232196696,False
A3,1,1,3,10049,0.7,2,0.4256159878711836,5783,0.588296962855544,0.888531913696746,-0.3747693891093371,0.24898030200342483,0.17969928191994594,False
A3,1,2,3,10049,1.0,4,0.41898739887241526,5783,0.5905544920285376,0.8879535677636475,-0.37298029518963727,0.26378245762222,0.17325274908163107,True
A4,1,0,3,10049,0.35,2,0.35576414421846375,5783,0.4527612341310382,0.6637013558376108,0.23294023878143444,0.5452300530272826,0.5377655305321479,True
A4,1,1,3,10049,0.7,2,0.366673863876713,5783,0.4546471964732436,0.6740020090304958,0.20894592267025602,0.5318999607380476,0.5335362881498396,False
A4,1,2,3,10049,1.0,4,0.39081231376200637,5783,0.4619317490490556,0.6909472254655084,0.16866982263749086,0.5038501624964937,0.5223183684995473,False
A5,1,0,3,10049,0.35,2,0.36004847303689363,5783,0.46127559694449627,0.6799261398797206,0.19497889314444194,0.5196440216048679,0.4960819413903031,True
A5,1,1,3,10049,0.7,2,0.37259866092397814,5783,0.45445686446597977,0.6727671740396562,0.2118418381930911,0.5311831780450418,0.5137884695731434,False
A5,1,2,3,10049,1.0,4,0.38999283238247484,5783,0.45950964957800483,0.6842611507683125,0.18468100943801513,0.5123677067774157,0.504968086261539,False
A6,1,0,3,10049,0.35,2,0.3679406245425883,5783,0.46068403091106425,0.6755804940462204,0.20523635161746878,0.5256795933742269,0.5089332840485055,True
A6,1,1,3,10049,0.7,2,0.373996654500476,5783,0.45622686122506595,0.6756400956855247,0.20509611279694562,0.5255302678298296,0.5083928139809204,False
A6,1,2,3,10049,1.0,4,0.3921506259105328,5783,0.457456284445904,0.680633843148119,0.19330220348536775,0.5177614863684344,0.5115317694392413,False
A2+D1,1,0,3,10049,0.35,2,0.3534198898752842,5783,0.45618190712784074,0.6735972718319749,0.2098956909983687,0.5320588666043006,0.530959624437307,True
A2+D1,1,1,3,10049,0.7,2,0.36866420638919184,5783,0.45947684326982924,0.6837236067881756,0.18596150787373966,0.517561819986988,0.5250728243195691,False
A2+D1,1,2,3,10049,1.0,4,0.38867265230194,5783,0.4669498248556345,0.7021459135242917,0.14150348512463806,0.4887278552451891,0.5017001318797149,False
A2+D2,1,0,3,10049,0.35,2,0.35359873278596216,5783,0.45951330882375846,0.6777497270156722,0.20012431721467916,0.527103952239841,0.5068758668222708,True
A2+D2,1,1,3,10049,0.7,2,0.37621395517426665,5783,0.4622071683489603,0.6875096089072077,0.17692135096213524,0.5128313458357004,0.5075913332344139,False
A2+D2,1,2,3,10049,1.0,4,0.3896546809774532,5783,0.45923745277235734,0.6905650872045602,0.16958912647708946,0.5083263459888847,0.5175308206532618,False
A2+D3,1,0,3,10049,0.35,2,0.3491924174741814,5783,0.468410822425061,0.6943272529148993,0.16051640193915273,0.5105253386872484,0.4707648668272888,True
A2+D3,1,1,3,10049,0.7,2,0.3691762330761883,5783,0.4615542197974445,0.6864317672597834,0.17950008738431744,0.5199139022587568,0.4970984423387676,False
A2+D3,1,2,3,10049,1.0,4,0.38650467346984313,5783,0.46733154599568594,0.6989333473549766,0.14934136453638003,0.4987067750423821,0.47580533117694884,False
A2+D4,1,0,3,10049,0.35,2,0.35419028824278476,5783,0.4614837632989744,0.6814195968535992,0.19143855338775184,0.5216777673943759,0.5108226153156612,True
A2+D4,1,1,3,10049,0.7,2,0.37262322958630795,5783,0.4607085422991745,0.6888051306109009,0.17381646077173452,0.5129439225080793,0.5091852330361912,False
A2+D4,1,2,3,10049,1.0,4,0.3901464830227237,5783,0.4635375359718985,0.6954549469069723,0.15778728714989076,0.50198652667863,0.511641622339481,False
A2+D5,1,0,3,10049,0.35,2,0.349438379256442,5783,0.45959242288800856,0.679241228150617,0.19659992419552874,0.5266714578975702,0.5112371467079473,True
A2+D5,1,1,3,10049,0.7,2,0.36826667093049953,5783,0.4610515893372749,0.6866063781134059,0.1790826055052075,0.5168240308258378,0.5145842671608509,False
A2+D5,1,2,3,10049,1.0,4,0.386013402970711,5783,0.4620923992483768,0.6953832405433391,0.15796095446763514,0.5017360256236186,0.5169774085610963,False
A5_SHUFFLED_s1009,1,0,3,10049,0.35,2,0.35925771742227014,5783,0.46053483683447805,0.6787141037282318,0.1978463958706289,0.521511801816347,0.516909695793766,True
A5_SHUFFLED_s1009,1,1,3,10049,0.7,2,0.37510223770293405,5783,0.46412170561412863,0.6903764203609127,0.17004281172581137,0.5063984684141875,0.5056163934016107,False
A5_SHUFFLED_s1009,1,2,3,10049,1.0,4,0.3901289715800993,5783,0.4640661459520009,0.6960861066045706,0.15625789423419667,0.495330419888285,0.5167148734086247,False
A5_SHUFFLED_s2017,1,0,3,10049,0.35,2,0.36107645667980787,5783,0.46065173511263313,0.6762944603208133,0.20355562138929117,0.5248383837816766,0.5093447419250031,True
A5_SHUFFLED_s2017,1,1,3,10049,0.7,2,0.37727503739872054,5783,0.46152038358444236,0.6831990403664394,0.18721012192375275,0.5137247459357882,0.5130090780893632,False
A5_SHUFFLED_s2017,1,2,3,10049,1.0,4,0.39090657994454503,5783,0.47208042019336244,0.7080434419749921,0.12702139425803638,0.47773374028426063,0.4751615935947681,False
A5_SHUFFLED_s3019,1,0,3,10049,0.35,2,0.3622442251521698,5783,0.454165011624821,0.668391851822926,0.22206003139046693,0.5364341632783768,0.5338138073251923,True
A5_SHUFFLED_s3019,1,1,3,10049,0.7,2,0.3790035250387119,5783,0.4621263691284405,0.6868424558559152,0.17851799192483675,0.5092417580756579,0.5061597260838849,False
A5_SHUFFLED_s3019,1,2,3,10049,1.0,4,0.39409339711740615,5783,0.46678382635765703,0.7024495896707839,0.14076072984980081,0.48606514791369965,0.49817908959748675,False
A0,2,0,3,20056,0.35,2,0.6412827536466523,5784,0.6285796095321415,0.9196950262501649,-0.6976655828337732,0.12441245093451246,0.11423330604423405,True
A0,2,1,3,20056,0.7,2,0.6412827536466523,5784,0.6285796095321415,0.9196950262501649,-0.6976655828337732,-0.05947953754844757,-0.12924110050146229,False
A0,2,2,3,20056,1.0,4,0.6412827536466523,5784,0.6285796095321415,0.9196950262501649,-0.6976655828337732,0.005979990408813212,0.11617081816760513,False
A1,2,0,3,20056,0.35,2,0.3835063605363909,5784,0.4345499964893258,0.6132903003374143,0.24508742337871858,0.5557093586308076,0.5339279170391606,False
A1,2,1,3,20056,0.7,2,0.381643228433676,5784,0.4340932693496954,0.6172517308807733,0.23530350171806702,0.5518702621903054,0.5388981796964869,False
A1,2,2,3,20056,1.0,4,0.3805643651667299,5784,0.4352217321223948,0.6189693191574347,0.23104183316264804,0.5524866109915001,0.5415921265518469,True
A2,2,0,3,20056,0.35,2,0.3445321047350495,5784,0.4251955134026902,0.60939016191005,0.2546584266075218,0.5628322498229896,0.5311343507137365,True
A2,2,1,3,20056,0.7,2,0.35238455149123954,5784,0.4460254387089299,0.6441542465551995,0.1671932874806562,0.5191205008016512,0.5061448315400351,False
A2,2,2,3,20056,1.0,4,0.3587962447423465,5784,0.44542994323860774,0.639347203283621,0.1795766578909639,0.5248319929206232,0.49788597070743434,False
A3,2,0,3,20056,0.35,2,0.3992256542646865,5784,0.4284451235649625,0.6049332864766698,0.2655209155121311,0.5606995205299364,0.5564194866522633,False
A3,2,1,3,20056,0.7,2,0.396824440594967,5784,0.4355595926209137,0.6164245355910597,0.23735170817622298,0.5467609486862343,0.5337679394647907,False
A3,2,2,3,20056,1.0,4,0.3963872914548787,5784,0.4377171327852954,0.6198524691152076,0.22884595744539526,0.545362781456338,0.5354041236443713,True
A4,2,0,3,20056,0.35,2,0.35626083103126766,5784,0.4305309867710331,0.6193436651116644,0.23011143672447665,0.5449024592287274,0.5335425569940244,False
A4,2,1,3,20056,0.7,2,0.35466199838690854,5784,0.43866961968013696,0.6371163510319591,0.18529201927264527,0.5260090391534924,0.5258593387262491,True
A4,2,2,3,20056,1.0,4,0.359139429504303,5784,0.44396375745479383,0.6450155950567457,0.16496457775458262,0.5159738617258178,0.5151429703553828,False
A5,2,0,3,20056,0.35,2,0.359257889702341,5784,0.413070251123628,0.5900148915216221,0.3013005286584334,0.5885857253114575,0.5323124101288896,True
A5,2,1,3,20056,0.7,2,0.3632042448168611,5784,0.4261290714938277,0.6119200310882247,0.2484570441800673,0.5619155493444415,0.5084461150335846,False
A5,2,2,3,20056,1.0,4,0.3681486447455277,5784,0.4393844252290381,0.6300546199660857,0.2032522064326704,0.5360104529723893,0.478322917102098,False
A6,2,0,3,20056,0.35,2,0.3582370874149889,5784,0.41180782534287763,0.590074808707521,0.30115861281052814,0.5883955088055091,0.5448364432276536,True
A6,2,1,3,20056,0.7,2,0.3636567738458307,5784,0.42215284523847674,0.6051622736206344,0.26496476129269564,0.5707409125491048,0.5152732159363705,False
A6,2,2,3,20056,1.0,4,0.3678789353290207,5784,0.4354299208224813,0.6244357567704202,0.21739972462453283,0.5444627113599991,0.49223495969109965,False
A2+D1,2,0,3,20056,0.35,2,0.36131952733376,5784,0.42806275314070424,0.6134312088228407,0.24474048879375787,0.5541940495879984,0.5310488271287712,False
A2+D1,2,1,3,20056,0.7,2,0.36037904695591755,5784,0.43268542590426845,0.6225256787159785,0.2221801727051369,0.548375588180693,0.5231616354090112,True
A2+D1,2,2,3,20056,1.0,4,0.3632975239100608,5784,0.4392705912032509,0.6322995085884816,0.19756445678548984,0.5345737994481223,0.505175260726084,False
A2+D2,2,0,3,20056,0.35,2,0.3505442860128633,5784,0.4249197050651906,0.6093224223249597,0.2548241211851876,0.5611517503053653,0.5320611141152715,True
A2+D2,2,1,3,20056,0.7,2,0.355339620120701,5784,0.44068703668013914,0.6375991509289328,0.18405679759523053,0.5260185866929731,0.509127378830623,False
A2+D2,2,2,3,20056,1.0,4,0.36069026695601425,5784,0.4465454777795963,0.6437996072604604,0.1681100389741218,0.5189033505803432,0.490672505568627,False
A2+D3,2,0,3,20056,0.35,2,0.3433838473364301,5784,0.4209041556428203,0.5994912676699162,0.2786763170244081,0.5832645816714855,0.5139606772943988,True
A2+D3,2,1,3,20056,0.7,2,0.3491387320646857,5784,0.4292315852099921,0.6124550707169363,0.24714222839895683,0.5721304444525812,0.4906254768689004,False
A2+D3,2,2,3,20056,1.0,4,0.35888330364353666,5784,0.4448405107621232,0.6332064924816727,0.1952607444268496,0.5366793344415637,0.46883574469508654,False
A2+D4,2,0,3,20056,0.35,2,0.35653216566693585,5784,0.4322899830212526,0.6206515153395249,0.22685650054133877,0.5453931142463042,0.5214314623112587,True
A2+D4,2,1,3,20056,0.7,2,0.35734267154786764,5784,0.44500047999954395,0.642703328226993,0.17094075535633946,0.520056847168407,0.4979791353036647,False
A2+D4,2,2,3,20056,1.0,4,0.35917651432209796,5784,0.4466724160883178,0.6431451877077288,0.16980040460147583,0.5200178677141287,0.48725480853648817,False
A2+D5,2,0,3,20056,0.35,2,0.35478410319345355,5784,0.4390746630251275,0.6319028416525582,0.1985709412213923,0.5290548164210589,0.5182431078470084,True
A2+D5,2,1,3,20056,0.7,2,0.35523887657981035,5784,0.441483163177885,0.6385902152708967,0.1815182726183706,0.5255183600576054,0.5155778312315717,False
A2+D5,2,2,3,20056,1.0,4,0.3605943460578718,5784,0.4456116278804252,0.6424641386952107,0.17155772864271968,0.5206709737687538,0.49720594495285997,False
A5_SHUFFLED_s1009,2,0,3,20056,0.35,2,0.3587601391381901,5784,0.4277508066394272,0.610194973210762,0.2526884065096737,0.5553521381742866,0.5288336692501899,True
A5_SHUFFLED_s1009,2,1,3,20056,0.7,2,0.3612069398757029,5784,0.4387014361572881,0.6294678721347535,0.20473548215710724,0.5359664850208383,0.5172591146412002,False
A5_SHUFFLED_s1009,2,2,3,20056,1.0,4,0.36494561162581124,5784,0.4415475148753183,0.6322619639280818,0.1976597479413693,0.5325854915186417,0.5012429887429686,False
A5_SHUFFLED_s2017,2,0,3,20056,0.35,2,0.35915268768770187,5784,0.42917352114915613,0.6147526993632536,0.2414829324949075,0.5481677615292416,0.5348485866264684,True
A5_SHUFFLED_s2017,2,1,3,20056,0.7,2,0.3601556769101606,5784,0.43706747016864045,0.629151764187477,0.20553401794797488,0.5366792819842805,0.521275982991263,False
A5_SHUFFLED_s2017,2,2,3,20056,1.0,4,0.36531054288330445,5784,0.44307411484130377,0.6361978527731837,0.1876393721911297,0.5260882728996497,0.5017657724090732,False
A5_SHUFFLED_s3019,2,0,3,20056,0.35,2,0.36064056901287106,5784,0.4296677032312232,0.617797434530442,0.23395078899928146,0.5437752406411048,0.5365362049511738,False
A5_SHUFFLED_s3019,2,1,3,20056,0.7,2,0.3595016438021328,5784,0.43532955724854777,0.6273359130774074,0.21011335845997647,0.5383954566971088,0.519159615245269,True
A5_SHUFFLED_s3019,2,2,3,20056,1.0,4,0.36345795818009397,5784,0.4412682968937517,0.6353539891283473,0.18979300082589268,0.527524176397792,0.5063369510296797,False
A0,3,0,3,30063,0.35,2,0.6330676124088271,3778,0.6003221653237435,0.9230359227393603,-0.533158494727481,-0.21621875292355094,-0.1989123893743705,True
A0,3,1,3,30063,0.7,2,0.6330676124088271,3778,0.6003221653237435,0.9230359227393603,-0.533158494727481,-0.22960080113586548,-0.23959359517622372,False
A0,3,2,3,30063,1.0,4,0.6330676124088271,3778,0.6003221653237435,0.9230359227393603,-0.533158494727481,0.1822236403966056,-0.0414023609666927,False
A1,3,0,3,30063,0.35,2,0.33575952201230036,3778,0.36649559917572905,0.530863406916531,0.4928745256175121,0.7093980271487177,0.6329272929322743,True
A1,3,1,3,30063,0.7,2,0.3409053240089075,3778,0.36653944872732097,0.5259439647372207,0.5022299079673928,0.7164305275988243,0.6274317793082086,False
A1,3,2,3,30063,1.0,4,0.34161660367667995,3778,0.36383450746257484,0.5207723392906163,0.5119709608216069,0.7221809072051516,0.6339413254289562,False
A2,3,0,3,30063,0.35,2,0.3238256325086092,3778,0.3798802804022203,0.5648855355913206,0.4257899942712261,0.6719263530180958,0.6102416796360611,True
A2,3,1,3,30063,0.7,2,0.34776572482424917,3778,0.40871239193723885,0.6135209139274143,0.3226570879388927,0.620331051067023,0.5724921952907918,False
A2,3,2,3,30063,1.0,4,0.3577318728980989,3778,0.419164490751359,0.6312328514263553,0.28298369288464886,0.6013420195497478,0.5561408207880574,False
A3,3,0,3,30063,0.35,2,0.3556179852176261,3778,0.3859683757142078,0.5638363697156502,0.42792098204166906,0.6605497017143538,0.5915815210637546,False
A3,3,1,3,30063,0.7,2,0.35563305629500297,3778,0.3840334682554674,0.5563633077381754,0.4429851057849348,0.6736306072938403,0.5862740260071944,False
A3,3,2,3,30063,1.0,4,0.3539255562239206,3778,0.38062436800816507,0.5518441964651242,0.45199716359187736,0.6809667649920563,0.5929559865426328,True
A4,3,0,3,30063,0.35,2,0.3356080972694642,3778,0.3845648111413817,0.5634125447360693,0.4287807004434614,0.6708670510731497,0.6047422436935067,True
A4,3,1,3,30063,0.7,2,0.34989618749642043,3778,0.40537381673983264,0.6018970381753349,0.348080067775011,0.630582583140177,0.5757688910877394,False
A4,3,2,3,30063,1.0,4,0.35697437155698813,3778,0.4160821699374876,0.6230855059704092,0.3013733552969887,0.6080134916397432,0.5573607650335183,False
A5,3,0,3,30063,0.35,2,0.33657080133380174,3778,0.380682773242779,0.5636646929057363,0.4282693020657121,0.6715158301380696,0.6143002179132903,True
A5,3,1,3,30063,0.7,2,0.36003210584126527,3778,0.4101384848413562,0.6102994788349498,0.3297515083043635,0.6229474003861379,0.5758899408672656,False
A5,3,2,3,30063,1.0,4,0.36197471365994427,3778,0.41635852205146656,0.6253245824128699,0.2963432620337515,0.6057073423000588,0.5626994705782632,False
A6,3,0,3,30063,0.35,2,0.3398844900623995,3778,0.38687004148460047,0.5723975996381417,0.41041631812529056,0.6592801104557225,0.6021141416589196,True
A6,3,1,3,30063,0.7,2,0.3547328746424227,3778,0.40620945222126786,0.6041995090242114,0.3430828754796582,0.6292521106723075,0.5840862053769524,False
A6,3,2,3,30063,1.0,4,0.3581938809898237,3778,0.4131865326794504,0.6207610281682677,0.3065762142282672,0.6099006186573632,0.5678278220704065,False
A2+D1,3,0,3,30063,0.35,2,0.332314581074006,3778,0.380210230336937,0.5613022667038341,0.4330517237328163,0.6735356559071795,0.6100939252482547,True
A2+D1,3,1,3,30063,0.7,2,0.3549947455875606,3778,0.4077178658156818,0.6089542197926933,0.33270305629303576,0.6259168911662059,0.581382503043341,False
A2+D1,3,2,3,30063,1.0,4,0.3639302275552305,3778,0.41965707918127226,0.629082619342775,0.28786026276792653,0.6018055298174236,0.5600012639165368,False
A2+D2,3,0,3,30063,0.35,2,0.32873071375361507,3778,0.38063759989771184,0.5661382787556847,0.42324032624272767,0.6673179166981201,0.6037943533601312,True
A2+D2,3,1,3,30063,0.7,2,0.3482990055437495,3778,0.4045142248411196,0.6023919905129531,0.3470074525510577,0.6324048757900294,0.5782946997780306,False
A2+D2,3,2,3,30063,1.0,4,0.35928107057084485,3778,0.41839543959102055,0.6294869762310862,0.2869444811352986,0.599243164538955,0.5491672508854456,False
A2+D3,3,0,3,30063,0.35,2,0.3309691864680828,3778,0.3831579809765392,0.5736442180449001,0.4078454260411284,0.6607292987917269,0.605479294125995,True
A2+D3,3,1,3,30063,0.7,2,0.35016486218837933,3778,0.40820854912099536,0.6148088307359554,0.31981031632295254,0.6197964572760624,0.5767632957314193,False
A2+D3,3,2,3,30063,1.0,4,0.3589742751313929,3778,0.41908236928140363,0.6309336253102291,0.2836633126232161,0.6018101263033888,0.5565337433840876,False
A2+D4,3,0,3,30063,0.35,2,0.32744682839196604,3778,0.3803026560588581,0.5654534821745649,0.42463477065805044,0.6706203795525421,0.6089381002070767,True
A2+D4,3,1,3,30063,0.7,2,0.35487940042250815,3778,0.41111440435175123,0.6140351280731385,0.32152120076659496,0.6176538260940241,0.5671965717182852,False
A2+D4,3,2,3,30063,1.0,4,0.3617783957522471,3778,0.4206739820686898,0.6322064509608492,0.2807701670898505,0.5981358688272954,0.5490503962277155,False
A2+D5,3,0,3,30063,0.35,2,0.32725444867145376,3778,0.37841624697481097,0.5607933886189479,0.4340792512854964,0.6765904235162713,0.6131154801203733,True
A2+D5,3,1,3,30063,0.7,2,0.3507765474819573,3778,0.4070391573344942,0.6072751923490819,0.3363777669058693,0.6279302280535739,0.5830858971346506,False
A2+D5,3,2,3,30063,1.0,4,0.35810721837039416,3778,0.41728293051149484,0.6268217977637291,0.2929696959583653,0.6061243684477395,0.5623622321183638,False
A5_SHUFFLED_s1009,3,0,3,30063,0.35,2,0.33573269590208915,3778,0.3879714704223661,0.5774925945409678,0.3998736636909217,0.6542680518832587,0.597044229499441,True
A5_SHUFFLED_s1009,3,1,3,30063,0.7,2,0.352686769330168,3778,0.4097508473522354,0.6118819070668163,0.3262712655762976,0.6194708754771174,0.5683420449055431,False
