outer_fold,ablation,n_rows,mae,rmse,r2,pearson,spearman
2,A2,915,0.4301469450137721,0.6421340910502021,0.5050820456609819,0.7184028596628258,0.733677885805984
2,A3,915,0.43485832682132797,0.6494771030312604,0.493698231649879,0.7187070018642789,0.7427202765682411
2,A4,915,0.44183472573723265,0.6526892720063094,0.48867773577807816,0.7052551045667996,0.7116084345944528
2,A5,915,0.4436853695827455,0.6683522979979408,0.46384217863063704,0.6887986889689042,0.7278000247452467
2,A6,915,0.44065259574360227,0.6628827284687395,0.47258174003171627,0.6951656949758102,0.7330600516947913
2,A2+D1,915,0.43931807879953233,0.6426579066693276,0.5042742657997896,0.7176212017403896,0.7252997188911214
2,A2+D2,915,0.4330432851708846,0.6396331905495722,0.5089296229236311,0.7202861597582126,0.7390956578187562
2,A2+D3,915,0.4260669980141507,0.6614844841259904,0.4748044011164193,0.6939654170397316,0.7312854575045875
2,A2+D4,915,0.43624063762952964,0.6462521805515772,0.4987137440452454,0.7146618843019436,0.7370456658305077
2,A2+D5,915,0.42620436335845874,0.6310155961299648,0.5220725873110355,0.7311440543919752,0.7530147794510816
2,A5_SHUFFLED_s1009,915,0.4334272236956346,0.6312470804697723,0.5217218733040951,0.7322046080557877,0.7386263799855409
2,A5_SHUFFLED_s2017,915,0.4432156427347541,0.6538742200801421,0.4868194538949827,0.7082937444110854,0.7437563570914782
2,A5_SHUFFLED_s3019,915,0.43987815153938253,0.6367329810380079,0.513372726242323,0.722772090028366,0.7308025554193273
3,A0,2921,0.7312620399701275,1.0027480731026428,-0.9259393407369374,-0.08722965112307064,-0.058396344216902756
3,A1,2921,0.6143933871462478,0.8825293000665355,-0.49182265502790457,0.3205976065257169,0.30013536421710907
3,A2,2921,0.5076402669540625,0.7143500585910962,0.02258026934626367,0.4932246502475702,0.6155893160575518
3,A3,2921,0.671878640730815,0.9932552452964142,-0.8896469319181941,0.04488447027077817,0.05051180174153435
3,A4,2921,0.5010842907891297,0.713394715171784,0.025192845916769402,0.48193510472763057,0.6378297682632
3,A5,2921,0.5020312926353601,0.7136577034379059,0.024474000960282183,0.4794403202562416,0.6065632581534154
3,A6,2921,0.49483774656761775,0.7021612340445402,0.05565077222784309,0.49844565240895145,0.6077672111990128
3,A2+D1,2921,0.4997193062973314,0.7103785147452947,0.03341830132440071,0.4868371099858275,0.6395679072257938
3,A2+D2,2921,0.5043053584235273,0.7149011762233365,0.021071538345010188,0.48395760078290295,0.6349721179873499
3,A2+D3,2921,0.5055048847241764,0.707929503785985,0.040071342619481976,0.5035563806047703,0.5913056491589341
3,A2+D4,2921,0.5186364739310773,0.7392228292355322,-0.04666975195771772,0.43839745302853117,0.6141239552499161
3,A2+D5,2921,0.5113615540646447,0.7265414184285989,-0.01106642126620705,0.46142712215112075,0.6262030119738276
3,A5_SHUFFLED_s1009,2921,0.49495618686093756,0.6998830670363916,0.06176872650537191,0.49688465526055914,0.6253783437851094
3,A5_SHUFFLED_s2017,2921,0.504059842079249,0.7160431843453515,0.017941491247866148,0.47791679144243265,0.6283840678425158
3,A5_SHUFFLED_s3019,2921,0.49605257270500824,0.704098728501254,0.050432040009008805,0.49269678899869995,0.6381537909386739
4,A0,991,0.6478439445503135,1.0072804364906425,-0.5855851805390602,0.3431301244816666,0.3489000805130178
4,A1,991,0.3776253517092736,0.5253218413537276,0.5687394865670707,0.7580683179636662,0.6563670836956014
4,A2,991,0.3136628252743885,0.44791532986834226,0.6864688953170605,0.8291311227686553,0.7763497550734519
4,A3,991,0.3552950918363157,0.5077081635522498,0.5971743903870059,0.7748317722390683,0.7496208810426148
4,A4,991,0.31948957844905157,0.46226095705855536,0.6660640251061252,0.8162324879570451,0.7762903484123843
4,A5,991,0.3291262629779388,0.4722217068749415,0.6515177411574391,0.8075558042340394,0.7747766329039173
4,A6,991,0.3284373445660946,0.47086622522344973,0.6535154611253318,0.8087106892988708,0.7750793197858886
4,A2+D1,991,0.3217765748551511,0.45548110586396917,0.6757876809475785,0.822787587325955,0.7821549775484415
4,A2+D2,991,0.31901504835283645,0.45166084485511593,0.6812034117271668,0.8258366024986363,0.7770587938672973
4,A2+D3,991,0.3191208027941089,0.46429471366164127,0.6631192015786841,0.8147131086146417,0.7802100323460569
4,A2+D4,991,0.3163802818892211,0.44469298938337515,0.6909638067389061,0.8327902317349096,0.7781536233786558
4,A2+D5,991,0.31558964663283745,0.4472388252742119,0.6874152574665222,0.8298027566873079,0.7765043036827038
4,A5_SHUFFLED_s1009,991,0.3236104681064431,0.4631129807175416,0.6648318917975173,0.81555206262322,0.7775088071663864
4,A5_SHUFFLED_s2017,991,0.3264874089039852,0.4658181164493251,0.6609048878077229,0.8131966075492819,0.7763223271449154
4,A5_SHUFFLED_s3019,991,0.3296922805403376,0.4704176773667848,0.6541752700677825,0.8090864439835378,0.7732446982733427
