extractant,series,anion,n_geometry_metals,n_ligs_varies,n_NO3_varies,n_H2O_varies,composition_varies,model,slope,quad,rms,n_computed_metals,a,b,abs_a,n_metals,n_cells,chemotype,S8,S14,S3
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate,nitrate,14,0,0,0,0,SPECIES_CONST,0.20359433611761066,-0.10487709485652645,0.23537238731908317,13,-0.16376265295219228,-0.30430381692878367,0.16376265295219228,14.0,1,sc012,True,False,True
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21||nitrate,nitrate,14,0,0,0,0,SPECIES_NFILLCOL,-3.038351213064718,1.1416450701521303,1.4529986497125185,13,-0.16376265295219228,-0.30430381692878367,0.16376265295219228,14.0,1,sc012,True,False,True
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate,nitrate,13,0,0,0,0,NAIVE,807.7982185496933,-155.28093049208417,410.38040495236226,13,-1.1208407620802023,-0.3852941095623312,1.1208407620802023,14.0,1,sc015,True,False,True
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate,nitrate,13,0,0,0,0,ELEM,-1.6303997518911602,0.32623999018024064,0.8121807769174529,13,-1.1208407620802023,-0.3852941095623312,1.1208407620802023,14.0,1,sc015,True,False,True
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate,nitrate,13,0,0,0,0,SPECIES,-0.20464442954588657,0.11766772717859647,0.2600987323247311,13,-1.1208407620802023,-0.3852941095623312,1.1208407620802023,14.0,1,sc015,True,False,True
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate,nitrate,13,0,0,0,0,SPECIES_CONST,-0.2723084884236534,0.16847204759781464,0.29437998239950464,13,-1.1208407620802023,-0.3852941095623312,1.1208407620802023,14.0,1,sc015,True,False,True
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C||nitrate,nitrate,13,0,0,0,0,SPECIES_NFILLCOL,-2.9697549394079643,0.7898827815374907,1.3908894278744328,13,-1.1208407620802023,-0.3852941095623312,1.1208407620802023,14.0,1,sc015,True,False,True
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,water,14,1,0,1,1,NAIVE,-156.01357956361812,38.512023308543604,98.06317235964002,14,-0.4482833055526018,-0.2596426328844968,0.4482833055526018,14.0,1,sc009,True,True,True
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,water,14,1,0,1,1,ELEM,-0.5770921314786099,0.1572936844783171,0.5350359658954082,14,-0.4482833055526018,-0.2596426328844968,0.4482833055526018,14.0,1,sc009,True,True,True
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,water,14,1,0,1,1,SPECIES,0.04113568894677519,0.044704041573557944,0.31577098339433557,14,-0.4482833055526018,-0.2596426328844968,0.4482833055526018,14.0,1,sc009,True,True,True
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,water,14,1,0,1,1,SPECIES_CONST,,,,0,-0.4482833055526018,-0.2596426328844968,0.4482833055526018,14.0,1,sc009,False,False,False
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC||water,water,14,1,0,1,1,SPECIES_NFILLCOL,-0.033605419474333376,0.22355624347627587,0.4837282239271298,14,-0.4482833055526018,-0.2596426328844968,0.4482833055526018,14.0,1,sc009,True,True,True
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,water,14,1,0,1,1,NAIVE,-723.4999308243146,183.55780342536036,381.2447069387537,14,-0.2600410324986765,-0.03929510873838907,0.2600410324986765,11.0,4,sc009,True,True,True
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,water,14,1,0,1,1,ELEM,-1.6094055696160547,0.4490638187047997,1.4858450293121257,14,-0.2600410324986765,-0.03929510873838907,0.2600410324986765,11.0,4,sc009,True,True,True
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,water,14,1,0,1,1,SPECIES,0.13491217150390614,0.04870849537854524,0.9216185182611005,14,-0.2600410324986765,-0.03929510873838907,0.2600410324986765,11.0,4,sc009,True,True,True
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,water,14,1,0,1,1,SPECIES_CONST,,,,0,-0.2600410324986765,-0.03929510873838907,0.2600410324986765,11.0,4,sc009,False,False,False
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC||water,water,14,1,0,1,1,SPECIES_NFILLCOL,0.06017106307946493,0.22756069728201356,1.1697893794617649,14,-0.2600410324986765,-0.03929510873838907,0.2600410324986765,11.0,4,sc009,True,True,True
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,nitrate,3,0,0,0,0,NAIVE,-75.63774148236948,,46.17338493682224,3,0.03929164417066978,-0.11854091718079607,0.03929164417066978,6.0,1,sc017,False,False,True
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,nitrate,3,0,0,0,0,ELEM,0.008026334285609922,,0.6419989378555795,3,0.03929164417066978,-0.11854091718079607,0.03929164417066978,6.0,1,sc017,False,False,True
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,nitrate,3,0,0,0,0,SPECIES,0.018474158792937782,,0.6531490742671686,3,0.03929164417066978,-0.11854091718079607,0.03929164417066978,6.0,1,sc017,False,False,True
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,nitrate,3,0,0,0,0,SPECIES_CONST,-0.2930928842875047,,0.6349807877379199,3,0.03929164417066978,-0.11854091718079607,0.03929164417066978,6.0,1,sc017,False,False,True
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,nitrate,3,0,0,0,0,SPECIES_NFILLCOL,-0.033910920632148234,,0.6584296794482803,3,0.03929164417066978,-0.11854091718079607,0.03929164417066978,6.0,1,sc017,False,False,True
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,water,6,1,0,1,1,NAIVE,-485.2687452874666,75.65115863552512,212.0834536824552,6,-0.46063267360784843,0.1401303860221489,0.46063267360784843,5.7272727272727275,11,sc018,False,False,True
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,water,6,1,0,1,1,ELEM,-1.8876866720665952,-1.170575972231191,0.3237315996326586,6,-0.46063267360784843,0.1401303860221489,0.46063267360784843,5.7272727272727275,11,sc018,False,False,True
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,water,6,1,0,1,1,SPECIES,-0.5984913726967489,-1.2424360974293351,0.18333285830016469,6,-0.46063267360784843,0.1401303860221489,0.46063267360784843,5.7272727272727275,11,sc018,False,False,True
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,water,6,1,0,1,1,SPECIES_CONST,,,,0,-0.46063267360784843,0.1401303860221489,0.46063267360784843,5.7272727272727275,11,sc018,False,False,False
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC||water,water,6,1,0,1,1,SPECIES_NFILLCOL,-0.707827032165967,-0.8687674554932437,0.5958717387171201,6,-0.46063267360784843,0.1401303860221489,0.46063267360784843,5.7272727272727275,11,sc018,False,False,True
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,water,14,1,0,1,1,NAIVE,-642.6053628927849,162.6445949117571,340.06460931926034,14,-0.7847921858795874,-0.10437334281597316,0.7847921858795874,14.0,1,sc009,True,True,True
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,water,14,1,0,1,1,ELEM,-1.6368430413093575,0.21499958832874544,1.343013941201717,14,-0.7847921858795874,-0.10437334281597316,0.7847921858795874,14.0,1,sc009,True,True,True
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,water,14,1,0,1,1,SPECIES,0.1122007734351713,-0.18656345541785424,0.8555005529706609,14,-0.7847921858795874,-0.10437334281597316,0.7847921858795874,14.0,1,sc009,True,True,True
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,water,14,1,0,1,1,SPECIES_CONST,,,,0,-0.7847921858795874,-0.10437334281597316,0.7847921858795874,14.0,1,sc009,False,False,False
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC||water,water,14,1,0,1,1,SPECIES_NFILLCOL,0.03745966501435696,-0.0077112535152929935,0.8697386736156622,14,-0.7847921858795874,-0.10437334281597316,0.7847921858795874,14.0,1,sc009,True,True,True
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,water,14,1,0,1,1,NAIVE,-861.6913456017376,219.61610573847815,451.4735966003868,14,-0.569600970402105,-0.09861878784918293,0.569600970402105,14.0,1,sc019,True,True,True
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,water,14,1,0,1,1,ELEM,0.06941980256074809,0.7643458918912196,1.203223803529322,14,-0.569600970402105,-0.09861878784918293,0.569600970402105,14.0,1,sc019,True,True,True
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,water,14,1,0,1,1,SPECIES,0.04499091008868106,0.8159834060418676,1.205384307983255,14,-0.569600970402105,-0.09861878784918293,0.569600970402105,14.0,1,sc019,True,True,True
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,water,14,1,0,1,1,SPECIES_CONST,,,,0,-0.569600970402105,-0.09861878784918293,0.569600970402105,14.0,1,sc019,False,False,False
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C||water,water,14,1,0,1,1,SPECIES_NFILLCOL,-0.02975019833033432,0.994835607944077,1.1305396123102152,14,-0.569600970402105,-0.09861878784918293,0.569600970402105,14.0,1,sc019,True,True,True
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1||nitrate,nitrate,4,0,0,0,0,NAIVE,40.58758670534357,-24.205552565837685,16.03485320968107,4,0.029087123427637352,-0.4690365346128549,0.029087123427637352,7.0,3,sc020,False,False,True
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1||nitrate,nitrate,4,0,0,0,0,ELEM,-0.09192745253408452,0.10559835492232368,0.7267983221068265,4,0.029087123427637352,-0.4690365346128549,0.029087123427637352,7.0,3,sc020,False,False,True
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1||nitrate,nitrate,4,0,0,0,0,SPECIES,0.35202796994996605,-0.08978684147338808,0.7219912741744016,4,0.029087123427637352,-0.4690365346128549,0.029087123427637352,7.0,3,sc020,False,False,True
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1||nitrate,nitrate,4,0,0,0,0,SPECIES_CONST,0.8114715661244383,-0.32633935400809355,0.7120112295753156,4,0.029087123427637352,-0.4690365346128549,0.029087123427637352,7.0,3,sc020,False,False,True
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1||nitrate,nitrate,4,0,0,0,0,SPECIES_NFILLCOL,-0.5724245776238174,0.4385791750449175,0.7731040173179553,4,0.029087123427637352,-0.4690365346128549,0.029087123427637352,7.0,3,sc020,False,False,True
