model,n_curves,slope_spearman,slope_sign_agree,flat_prediction_share,flat_truth_share,turning_point_true_share,turning_point_pred_share
NULL_metal_cond,1605,0.2555927096864883,0.7576323987538941,0.04735202492211838,0.018691588785046728,0.48909657320872274,0.616822429906542
REC_ecfp_plus_recovered,1605,0.37574879411158724,0.7713395638629283,0.12274143302180686,0.018691588785046728,0.48909657320872274,0.5719626168224299
TREE_MC_lig2d_ext_massaction,1605,0.30786812656036194,0.8161993769470405,0.1308411214953271,0.018691588785046728,0.48909657320872274,0.6062305295950156
