comparison,dropped_chemotype,delta,n_units
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc016,0.038915553308498184,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc017,0.038252275312353284,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc018,0.03840550881795664,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc019,0.03346772789034614,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc020,0.03932283032557724,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc021,0.0406415593135055,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc027,0.046990589075393364,84
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc028,0.038706225226331804,88
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc029,0.0414666047394611,87
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc030,0.031245087510459492,87
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc031,0.03356963119245356,87
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc032,0.03871869813883204,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc033,0.038822595099050325,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc036,0.03404905269472147,86
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc055,0.03840800808506264,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc057,0.0395367282071153,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc058,0.03955421986793568,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc059,0.038673655000604684,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc060,0.03649120491185313,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc061,0.030252085163594455,88
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc062,0.038310479695095614,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc063,0.03516181058132285,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc068,0.04207307405231417,84
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc069,0.04180207564918191,88
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc070,0.037850565520071475,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc071,0.03743735168157776,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc075,0.03645151544544509,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc076,0.037686607060619354,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc077,0.03806313867374612,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc078,0.03852085809620792,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc083,0.03922618738948973,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc084,0.03699765836941679,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc085,0.03630752885228767,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc086,0.03813427282207842,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc092,0.03563289887744273,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc096,0.03684256999085114,89
X_V2_BAG_MIX3_vs_C_DIRECT_ROW,sc097,0.037545514892021285,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,(none),0.03683814880495233,90
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc000,0.035014245628773435,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc001,0.03592281362120012,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc007,0.03805372227356337,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc008,0.03758450170522878,88
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc009,0.03138892043390477,67
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc010,0.03687169510377568,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc012,0.03704843603877662,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc015,0.036708011415402614,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc016,0.03777257905999873,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc017,0.03751683979593272,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc018,0.037442500790622446,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc019,0.03339837239198209,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc020,0.038319055811936016,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc021,0.03970970179402797,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc027,0.043907351619607626,84
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc028,0.038034361198915206,88
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc029,0.03955843836143635,87
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc030,0.030920722202336985,87
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc031,0.03291618484716511,87
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc032,0.03780328179359281,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc033,0.037895978697797705,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc036,0.033731426012271304,86
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc055,0.037224977631820914,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc057,0.038500750826303755,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc058,0.03831574312720689,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc059,0.03771590225035982,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc060,0.035860156957558946,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc061,0.029432476686421884,88
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc062,0.036954698751403864,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc063,0.03525121412853749,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc068,0.04097299369137571,84
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc069,0.04064824490402676,88
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc070,0.037078849146931096,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc071,0.03669873277540752,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc075,0.035872425542618144,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc076,0.03688515419259609,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc077,0.03727478291205626,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc078,0.037868838568798684,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc083,0.03811647914295168,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc084,0.036359040789928194,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc085,0.03579683134796775,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc086,0.037367431865997246,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc092,0.03564943103449095,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc096,0.03651072563506261,89
X_V2_BAG_MIX5_vs_C_DIRECT_ROW,sc097,0.036840840380304024,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,(none),0.027744636493391046,90
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc000,0.026299072594066178,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc001,0.027573351943326056,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc007,0.0287091911763559,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc008,0.028043209404917294,88
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc009,0.028726030535117245,67
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc010,0.027750458013993867,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc012,0.028852139952919315,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc015,0.02747208648803526,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc016,0.02780146170728059,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc017,0.028458427583501863,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc018,0.028306033665473244,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc019,0.02512532062228023,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc020,0.029151198724191273,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc021,0.031266737629322236,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc027,0.033410150367685416,84
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc028,0.029106649034507746,88
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc029,0.028689808664956164,87
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc030,0.020675906270432396,87
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc031,0.023992899440781364,87
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc032,0.028807185392479603,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc033,0.028509951678772405,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc036,0.02501553654377384,86
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc055,0.02745497579402943,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc057,0.029395059249399905,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc058,0.029072870666805698,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc059,0.028558614074559067,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc060,0.026581545543564025,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc061,0.019335321568237016,88
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc062,0.02724595103150325,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc063,0.02718762692402541,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc068,0.030579162100947306,84
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc069,0.03157234150716453,88
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc070,0.028164876991619237,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc071,0.027466408475777224,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc075,0.026212561864669547,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc076,0.027683518121525818,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc077,0.028041194174826194,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc078,0.029121783896751807,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc083,0.028541062909167338,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc084,0.027463656593910632,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc085,0.026724300684556553,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc086,0.028463968711232787,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc092,0.026579208638721,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc096,0.027934856897769787,89
X_V2_BAG4@lean_vs_C_DIRECT_ROW,sc097,0.027758361064648875,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,(none),0.01165866789357913,90
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc000,0.009324624959519098,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc001,0.008787316514464377,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc007,0.012723326567562976,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc008,0.011977694720222304,88
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc009,-0.00865709246507478,67
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc010,0.012051092957148679,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc012,0.009443850412599509,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc015,0.011980764009939537,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc016,0.012360735116173605,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc017,0.012872530205621971,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc018,0.012270274539411673,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc019,0.006020025086567709,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc020,0.014456585006661265,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc021,0.01421738539698299,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc027,0.023651711360278174,84
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc028,0.01062370959933853,88
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc029,0.021448961038157667,87
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc030,0.007714446817289169,87
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc031,0.0072585550964410625,87
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc032,0.012062344747823526,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc033,0.013710894603689985,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc036,0.007142403011377151,86
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc055,0.0135864913254314,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc057,0.01481860287184651,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc058,0.013286332504007552,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc059,0.012904037883898285,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc060,0.010408848902926763,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc061,0.007937880356460921,88
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc062,0.013836039938784215,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc063,0.006444755138816853,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc068,0.019259845105292963,84
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc069,0.013777071910091284,88
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc070,0.011248364257162214,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc071,0.011412287612530892,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc075,0.010459092258506558,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc076,0.011451513103856576,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc077,0.012133390288613467,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc078,0.01132463727764976,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc083,0.012328959916483974,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc084,0.012458333915409197,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc085,0.012888500692269576,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc086,0.012312265742051725,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc092,0.011214220414767672,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc096,0.010326465193412748,89
X_V2_BAG4@cond_vs_C_DIRECT_ROW,sc097,0.01131311620206742,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,(none),0.020735308181314263,90
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc000,0.019049011222484064,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc001,0.020575811419591108,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc007,0.024059279837285,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc008,0.020770542762463415,88
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc009,0.023960052044182348,67
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc010,0.02025257465537847,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc012,0.022102161412166973,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc015,0.01870903087596915,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc016,0.020863968862997868,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc017,0.021292095861424935,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc018,0.021036884598655863,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc019,0.01782923946386889,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc020,0.02168460102528369,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc021,0.024096207671698587,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc027,0.02633401213264498,84
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc028,0.0229069759937534,88
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc029,0.02237728712091174,87
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc030,0.013844712475852948,87
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc031,0.016728960780578877,87
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc032,0.021810238170373374,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc033,0.021042350460381908,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc036,0.017625817145337123,86
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc055,0.02040269574302559,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc057,0.02171473714505796,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc058,0.022290645108094122,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc059,0.021537294996706584,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc060,0.019408336263242332,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc061,0.011574996560769562,88
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc062,0.020157866221537958,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc063,0.02003555240037585,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc068,0.02399338514613654,84
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc069,0.025165652697585517,88
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc070,0.02101124164950692,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc071,0.0205516719454115,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc075,0.019176529651807613,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc076,0.02056844104551454,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc077,0.020935523154726042,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc078,0.02215733177149735,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc083,0.02169902100056316,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc084,0.020406331343245987,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc085,0.01979309367808195,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc086,0.0213758839012675,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc092,0.01952262134517226,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc096,0.020846772087804496,89
X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,sc097,0.020764986897625178,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,(none),0.01878149688387487,90
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc000,0.01697504509906016,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc001,0.017494977739777755,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc007,0.019663007809690818,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc008,0.018500082607070156,88
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc009,0.019185658331665988,67
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc010,0.018719232550697185,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc012,0.020136420992734192,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc015,0.019485586601538745,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc016,0.01884602394324903,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc017,0.019607611057185212,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc018,0.019470332350934014,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc019,0.015257819994865106,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc020,0.02069561026640184,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc021,0.023442388553726178,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc027,0.0260238896219647,84
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc028,0.020604528083165586,88
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc029,0.01949949697535865,87
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc030,0.010258983476546692,87
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc031,0.01511131820745398,87
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc032,0.020309600352488348,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc033,0.019509238264792023,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc036,0.015463263484771339,86
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc055,0.01877145796762989,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc057,0.02094698597356205,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc058,0.020560984194963636,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc059,0.02000222185679751,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc060,0.017665194549454158,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc061,0.008464562086061821,88
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc062,0.018456698943783857,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc063,0.017883899066110716,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc068,0.020043103720295836,84
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc069,0.023149730767708713,88
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc070,0.019213382015456984,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc071,0.018383315918681545,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc075,0.016590047755628272,89
X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,sc076,0.01873290319947142,89
