comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration
ENS_mean_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_mean,mae,0.009810509883037728,-0.015408331128748388,0.04737302077300952,0.2485502899420116,68,131,79,5000,0.030059110368329617,45,0.21374045801526717,0.016267786384315648,-0.022576164956231812,0.04219718472230727,0.5482159332741413,-0.020694596636887896,0.04034482874784833,-0.04262558517694437,-0.07729067242479662
ENS_mean_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_mean,offset_mae,0.005263274120565941,-0.02540054358796736,0.050125927741043894,0.374125174965007,61,131,79,5000,0.024943626808081536,41,0.21374045801526717,0.01985453324916551,-0.03426406520115946,0.04479061344229135,0.7916380514250277,-0.032259606770079184,0.04168933583549873,-0.037608287661255936,-0.08096094719987049
ENS_mean_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_mean,shape_mae,0.012189527965012688,0.002993313902155337,0.024641236884177836,0.004999000199960008,76,131,79,5000,0.016692832543114662,50,0.21374045801526717,0.004960321237270591,0.002314286969428151,0.022064768960597225,0.016213652256627117,0.0037687872675639497,0.02587099607190673,0.03710661205920443,0.021014307585692803
ENS_inverse_mae_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_inverse_mae,mae,0.009766307617509377,-0.015492085431513947,0.04743584396573652,0.2499500099980004,67,131,79,5000,0.030093185117047793,44,0.21374045801526717,0.016306828737674042,-0.022698094576503236,0.042230709811521994,0.5509690076035092,-0.020774011268134256,0.040383065748575545,-0.04262558517694437,-0.0768426840662389
ENS_inverse_mae_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_inverse_mae,offset_mae,0.005166024098274565,-0.025526471476589492,0.05020613112236909,0.3749250149970006,61,131,79,5000,0.02492377805984678,41,0.21374045801526717,0.019892090754146274,-0.03443608647215368,0.044768134668702816,0.7957775817445679,-0.0324160213211934,0.041661480277376386,-0.037608287661255936,-0.08087742085842875
ENS_inverse_mae_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_inverse_mae,shape_mae,0.012150390741508258,0.002981398018293394,0.02454648548688356,0.005198960207958408,76,131,79,5000,0.016631520959103422,50,0.21374045801526717,0.004955975148793424,0.0022838021434292855,0.022016979339587232,0.01645534548634521,0.0037305731009141673,0.025844281968876684,0.039113371766186844,0.021022490534671746
ENS_nnls_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_nnls,mae,0.009588309781681502,-0.034834646775805125,0.07194213169528178,0.35692861427714456,69,131,79,5000,0.039381619148880824,42,0.21374045801526717,0.026278707604138647,-0.042728578224177416,0.06190519778754042,0.7161959503386996,-0.034629229205387614,0.07243129047730447,0.013536206042278273,-0.004460536586475057
ENS_nnls_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_nnls,offset_mae,0.009825822845593883,-0.0400133435551516,0.08473798256446513,0.37772445510897823,64,131,79,5000,0.0435360629160114,41,0.21374045801526717,0.031220930854125598,-0.05233027583091454,0.07198192152210231,0.7538152902139723,-0.04015172626706425,0.08355115966516904,0.014037579350310981,-0.012493364017420464
ENS_nnls_vs_REC_ecfp_plus_recovered,REC_ecfp_plus_recovered,ENS_nnls,shape_mae,0.008368033002210513,-0.010783318963430284,0.027126182494681624,0.1749650069986003,69,131,79,5000,0.011686377479912507,45,0.21374045801526717,0.008913412683619218,-0.009377208512081753,0.02611327451650278,0.35072457275151986,-0.011107106212483914,0.026828688660656626,-0.005013277548926657,-0.004303581753727086
