arm,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,split_seed,nn_lt_0_4__macro_mae,nn_lt_0_6__macro_mae
ENS_mean,0.9769805019288247,0.8215475259613493,0.48956337424036206,0.19662557782986176,0.98841055305795,1.1287021673656272,0.27562216302998926,0.451344989600564,0.9148713815823228,1.9234616912520814,0.47946168561243835,0.6326104410103744,0.2871189024390244,0.5054878048780488,0.4787476545595376,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.864235086370709,1.0895741729375605
ENS_inverse_mae,0.9771235797521161,0.8217001088871732,0.4895643024222398,0.19637488009147167,0.9885548930840986,1.1288249864163238,0.27541124521598237,0.4513389208681374,0.9131648397827871,1.9237070944829882,0.47934580301704505,0.6325398893993588,0.28719512195121955,0.5054115853658536,0.4788933124128684,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.864647986562604,1.0898302313071875
ENS_nnls,0.9805356482451224,0.8258110876235566,0.4880535202598043,0.18403148149780985,0.9912501824162885,1.1349473850411282,0.26489004490159906,0.4506965616331704,0.8912862359723338,1.931430868641927,0.47417165322367677,0.62573657870744,0.2890243902439024,0.5108612804878049,0.4862802237159224,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.8853058603213222,1.0924309670205485
REC_ecfp_plus_recovered,0.9807059571567519,0.82117153046591,0.5024541231074512,0.2023357258225238,0.9971829528549282,1.1589899640913768,0.23543114448609465,0.4840619582572788,0.9052439699304395,1.937511192553251,0.42714721058178107,0.6354975092350383,0.2839176829268293,0.4984756097560975,0.4762259383776505,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.8578259069808618,1.0807442162605763
GEN7_everything_EXPLORATORY,0.9995785120422364,0.8435777638342307,0.49564161827607867,0.2113458019247118,1.0184184447392415,1.141988273916653,0.2608737473662205,0.47140878771093603,0.9247294421311791,1.9798659052348224,0.48070098446467513,0.64056476878646,0.2821265243902439,0.5038109756097561,0.4868652205701672,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.9260177421636746,1.1120777999886131
GEN7_metalphys_ecfp_EXPLORATORY,0.999646050670725,0.8436535807599157,0.5027813484087437,0.17351760350956774,1.0155362583826146,1.1453598566205314,0.25311523524488183,0.45277811421908565,0.9027682597813154,1.9958665473699397,0.4279731595239582,0.6284363816025683,0.28006859756097563,0.5016006097560975,0.5049879606287409,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.8819413234791778,1.1201460961782868
TREE_MC_ecfp_massaction,1.0031498360387814,0.8510162823034083,0.5040102813733027,0.16926225073645979,1.0193896812272492,1.1469606342827752,0.24895027340340511,0.45284947088442606,0.9087824929224251,2.0012711232410885,0.4215198109674402,0.6265978526769312,0.28426067073170735,0.5007240853658537,0.4979486888433856,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.8698687061649893,1.1242791020892045
TREE_MC_donors,1.0149728608725481,0.8613028030144741,0.4990860254227744,0.0682558272814088,1.0185996269469653,1.1629555327742183,0.20757975177627355,0.41800232822050365,0.917242736999824,1.9782480401899893,0.42150873985603904,0.5804702882462481,0.29279725609756097,0.5048399390243903,0.5608977159212586,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.9421389412586016,1.1079828366075755
SELECT_inner,1.0197059266194912,0.8551504844195759,0.506008814066865,0.16965170690825787,1.0299110628535462,1.1363327236378051,0.2636168284534707,0.4424815968905477,0.9121171875211023,2.00134918703189,0.4335395577791207,0.6300177216435385,0.2835746951219512,0.5036585365853659,0.5204024792806018,5248.0,152.0,131.0,79.0,6.256051615740402,131.0,169954.6,0.9104108745349512,1.1503655543514213
