run_id,run_path,source_file,feature_set,endpoint,comparison,reference,candidate,statistic,pooled_point_delta,pooled_ci95_low,pooled_ci95_high,pooled_p_worse_one_sided,pooled_units_improved,pooled_units_total,pooled_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question,mean_point_delta,min_point_delta,max_point_delta,seeds_positive,n_seeds
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0112219751225849,-0.061940868701013,0.0412577327609486,0.6878624275144971,61,131,79,5000,-0.0227409192930691,35,0.2137404580152671,0.0248436331808079,-0.0606818494192292,0.0382378991740594,0.6527355811903279,-0.0580505551273202,0.0453843754090735,0.0456364707349352,0.0125429957022542,True,how much of the apparent gain survives destroying the new labels?,-0.0112219751225849,-0.0459527144337994,0.0346032773230504,2,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.0081534018223756,-0.027408372242717,0.0180657571030137,0.7450509898020395,49,131,79,5000,0.006455932474192,32,0.2137404580152671,0.0116873762804529,-0.0314211806324145,0.0151143769876633,0.4874863128933596,-0.0299545618247139,0.0142018562691063,-0.0351000017727088,-0.0625671864439788,True,how much of the apparent gain survives destroying the new labels?,-0.0081534018223756,-0.0249172322286071,0.0011435782141294,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.0018671592176994,-0.0030672297070356,0.0061115897613553,0.2037592481503699,69,131,79,5000,0.0002115516012502,42,0.2137404580152671,0.0022019661211411,-0.002516618580197,0.0062509370155959,0.3990598926651379,-0.003014625249809,0.0061461678458694,0.0045119462030658,0.0009813991363989,False,derived (not pre-registered): needed to score A4's first clause,0.0018671592176994,-0.0107353251212996,0.0139032680630212,4,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.0016883695401793,-0.0043341408377282,0.006925972877364,0.2721455708858228,72,131,79,5000,-0.0009832974217912,44,0.2137404580152671,0.0027191382256774,-0.0037250188261043,0.007101757906463,0.5364619876597482,-0.0042633415922215,0.0069532522207374,0.0045119462030658,0.0021932682937932,False,derived (not pre-registered): needed to score A4's first clause,0.0016883695401793,-0.0074216944257876,0.0138738924797144,3,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0027571566862331,-0.0006823485962223,0.0055274464147402,0.0689862027594481,70,131,79,5000,0.0019570617593521,39,0.2137404580152671,0.0016530183221776,-0.0005337499951662,0.0060480633676326,0.0993351282172946,-0.000124238016261,0.0062307135317023,0.0571822719318019,0.0872505218125196,False,derived (not pre-registered): needed to score A4's first clause,0.0027571566862331,0.0003060128505048,0.0061440583544642,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.4629614543398967,0.2526664175147391,0.6902854834228449,0.0001999600079984,36,42,37,5000,0.50609952429642,31,0.0952380952380952,0.1123221030379118,0.2351616709911998,0.6907612376885938,0.0002110090519623,0.2505382475209399,0.6846249440996497,-0.0095253314836047,-0.0024134187191658,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.4939199120019596,0.432817052681924,0.5650536172577244,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.467746428638605,0.2418903344096962,0.7024353478599137,0.0001999600079984,32,42,37,5000,0.5084317473852017,28,0.0952380952380952,0.118156604240306,0.2281137284026191,0.7073791288745909,0.0003400468869393,0.2373102913682238,0.6953790527416216,-0.0185501130470381,-0.0034789674172404,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.4946854731058085,0.4039568704940525,0.5895810334556565,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.0742497112844485,0.0403352870380433,0.1154307525885629,0.0001999600079984,32,42,37,5000,0.0806297561424968,28,0.0952380952380952,0.018937517301176,0.03584264605247,0.1126567765164271,0.0003796623886527,0.0426528669847866,0.1196562297664835,0.0310871970624734,0.0295598529621203,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.0794482250825943,0.064294890814157,0.0922396811587794,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.4680845929481167,0.2575047000880148,0.6937527041052524,0.0001999600079984,34,42,37,5000,0.5110504600089819,30,0.0952380952380952,0.1126194897004181,0.239681681493219,0.6964875044030143,0.0001905527588832,0.2539149070367791,0.6916321556108147,-0.0095253314836047,-0.0011892635371363,True,row-budget-matched depth control: help at BASE's row count?,0.4979551546239292,0.4442088342453431,0.577135881698943,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.470637044199078,0.2461392228736654,0.7086717750119327,0.0001999600079984,31,42,37,5000,0.5113528777944845,27,0.0952380952380952,0.1189514902939462,0.2293922403262412,0.7118818480719147,0.0003421837238475,0.238348958560694,0.6987586153213348,-0.0240659542817361,-0.0024178782186609,True,row-budget-matched depth control: help at BASE's row count?,0.4952375756007937,0.4176425622883543,0.5984134788590211,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.0755947442645576,0.0412554579526363,0.1170609297846567,0.0001999600079984,32,42,37,5000,0.0814418479100048,29,0.0952380952380952,0.0191123405058687,0.0368331211399096,0.1143563673892056,0.0003434418458573,0.0436750425865271,0.1218123754166709,0.0275764057393917,0.0299369434245485,True,row-budget-matched depth control: help at BASE's row count?,0.0813132578948808,0.0709540814791649,0.1004049763574043,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.4943856651290294,0.2558141473041242,0.7706961833815146,0.0001999600079984,30,42,37,5000,0.5573507105568645,29,0.0952380952380952,0.1314442668361056,0.22780433609545,0.7609669941626088,0.000601451552101,0.2513671801734571,0.7647787431351815,-0.0105280332371783,-0.0062512544113383,True,A4 information null: is the gain information or just rows/regularisation?,0.5673438861655629,0.4709846826401012,0.6536691149123985,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.5358745046398732,0.2862545300011296,0.8166653201615992,0.0001999600079984,30,42,37,5000,0.6048844947444942,28,0.0952380952380952,0.1358349935602965,0.2603883690770177,0.8113606402027287,0.000353826960725,0.2784649531732843,0.8056265726720766,-0.0160431091305857,-0.0098886682888159,True,A4 information null: is the gain information or just rows/regularisation?,0.6004274189817623,0.4901919105145501,0.6947028705134567,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.0346167524664596,0.0071344512239339,0.06656868576189,0.0061987602479504,24,42,37,5000,0.0396585426974285,23,0.0952380952380952,0.0154987674703604,0.0031837951372307,0.0660497097956885,0.0318200035390792,0.0063545322899617,0.0646346073628513,-0.0506555463686131,0.0025668516188981,True,A4 information null: is the gain information or just rows/regularisation?,0.0455453220927613,0.014993554495857,0.0881406792565558,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0314242107891327,-0.142183971977832,0.0674690290104187,0.7340531893621276,17,42,37,5000,-0.0512511862604445,13,0.0952380952380952,0.0541290675677997,-0.1412030480020527,0.0783546264237873,0.5651656545018963,-0.1358082939846154,0.0723615262184646,0.0320903487872529,0.0118204282687225,True,how much of the apparent gain survives destroying the new labels?,-0.0734239741636032,-0.1652376540587213,-0.0357037419098863,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0681280760012682,-0.1927129423398899,0.0472727806651309,0.8782243551289742,16,42,37,5000,-0.0964527473592925,12,0.0952380952380952,0.0602503074345702,-0.190321363066548,0.0540652110640115,0.265637161383886,-0.1813423074984998,0.0559498464186449,0.0411202889985465,0.0234568771996169,True,how much of the apparent gain survives destroying the new labels?,-0.1057419458759539,-0.181213473664087,-0.0615083682789199,0,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.0396329588179889,0.0063654164645638,0.074437877958737,0.007998400319936,24,42,37,5000,0.0409712134450683,19,0.0952380952380952,0.0172489873067295,0.0046503911382228,0.074615526497755,0.0274981427744603,0.0095693720744309,0.0793118823516494,0.0657209409346573,0.0252572718721908,True,how much of the apparent gain survives destroying the new labels?,0.0339029029898329,-0.0238457884423987,0.0702847954899672,4,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.0051231386082199,-0.0164485932067904,0.0060647550983243,0.8132373525294941,21,42,37,5000,-0.0049509357125619,17,0.0952380952380952,0.0057132589819176,-0.0167101648754947,0.0064638876590549,0.3758310686391417,-0.0169728149024131,0.0057753083557219,-0.0255703946407624,-0.0091602301106204,False,derived (not pre-registered): needed to score A4's first clause,-0.0040352426219695,-0.0120822644412187,0.0155156526254778,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.002890615560473,-0.0161013917952666,0.0106311310268757,0.6610677864427115,25,42,37,5000,-0.0029211304092827,21,0.0952380952380952,0.0068118170521706,-0.0167056208597566,0.0109243897388105,0.6738336308573897,-0.0165568409863511,0.0101408079707974,-0.0245674281811251,-0.0046017761425386,False,derived (not pre-registered): needed to score A4's first clause,-0.0005521024949852,-0.0136856917943017,0.0155719097908596,2,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,-0.001345032980109,-0.0045721460441499,0.0025418783166935,0.7732453509298141,17,42,37,5000,-0.0008120917675079,15,0.0952380952380952,0.0018047805249821,-0.0050052975359117,0.0023152315756935,0.4609520768096612,-0.0043623787021461,0.0030443402078613,0.0320903487872529,0.0319266294200565,False,derived (not pre-registered): needed to score A4's first clause,-0.0018650328122865,-0.0081652951986249,0.0051834972750573,2,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.2096615402938015,0.0511655957197005,0.4266707918789568,0.0027994401119776,62,105,65,5000,0.3621968040084349,46,0.219047619047619,0.1006496476235275,0.0085907545396543,0.4107323260479488,0.0412438246303421,-0.0104173614918646,0.3720471181646123,-0.1246508118836373,-0.1175242957308899,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.2386656669016059,0.2080785052775738,0.2734285990076714,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.2164763187747498,0.0508043945663724,0.4400447964110522,0.0027994401119776,55,105,65,5000,0.3709883868110879,43,0.219047619047619,0.1058037968855774,0.0051089361970258,0.4278437013524738,0.0448683615247126,-0.006154697481019,0.3878511772141869,-0.1110206142182787,-0.1163045231094583,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.2519689993979447,0.1979878626473798,0.2914299046853397,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.0357591063953139,0.0108754642368692,0.0720502303558653,0.0017996400719856,64,105,65,5000,0.0590705925294559,45,0.219047619047619,0.0158731815492231,0.0040487809060625,0.0674694318845654,0.0277076828903287,0.005265063712267,0.0651763094091698,-0.0667257932797321,-0.0880469392394235,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.0436613619339922,0.0357093259248767,0.0520237012357665,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.2076447561051848,0.0495416494688775,0.4242057898770329,0.002999400119976,58,105,65,5000,0.36168658191977,44,0.219047619047619,0.1009089167284189,0.0060560207717476,0.409233491438622,0.0436928894212746,-0.0104657867411278,0.3718162512007184,-0.1185902376453689,-0.1165308514714856,True,row-budget-matched depth control: help at BASE's row count?,0.2393693930974682,0.1926290609422517,0.2767653542814772,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.2132590072156847,0.0467519908512175,0.4385479837133215,0.0035992801439712,57,105,65,5000,0.3703347792327586,42,0.219047619047619,0.1065819682408921,0.000337048645308,0.4261809657860614,0.0496491393766254,-0.0095394014725045,0.3853893746497954,-0.1110206142182787,-0.1154455170925839,True,row-budget-matched depth control: help at BASE's row count?,0.2489978470304871,0.1807297188579823,0.2964260229744777,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.0341276669368644,0.0070797241719813,0.0727202833480147,0.0041991601679664,60,105,65,5000,0.0584443524256981,43,0.219047619047619,0.0172229448797757,-0.0002791207841425,0.0685344546578714,0.0518316572212136,0.0008819649880067,0.0647454847902323,-0.0742644043549862,-0.0964012253044184,True,row-budget-matched depth control: help at BASE's row count?,0.0434534501210532,0.038942094664984,0.0512571207948369,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.2174533791008282,0.0722506594656312,0.4300457559013706,0.0005998800239952,70,105,65,5000,0.3708156992725749,48,0.219047619047619,0.0940353237797262,0.0295962242327034,0.405310533968953,0.0239796220261896,0.0359873075337158,0.3828288003771456,-0.0979147342114993,-0.1005826221907354,True,A4 information null: is the gain information or just rows/regularisation?,0.2389532393420452,0.1657478704237223,0.3190923761753328,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.2373529641243266,0.0848635423550795,0.4580714573907953,0.0001999600079984,68,105,65,5000,0.401446812088211,49,0.219047619047619,0.0984532022034674,0.0406700825199237,0.4340358457287295,0.0187988125829276,0.0475232560979901,0.4085605562059347,-0.0964036416232105,-0.1027766740217762,True,A4 information null: is the gain information or just rows/regularisation?,0.2616756126113108,0.1753529437369197,0.3376722088268995,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.0363193362030588,0.0214519585971402,0.0570238216002856,0.0001999600079984,72,105,65,5000,0.0439554135977741,48,0.219047619047619,0.0086879901505184,0.018963080642948,0.0536755917631695,9.01157404723003e-05,0.0209311927994068,0.0564088416682964,0.0025066308995717,-0.0176882651299401,True,A4 information null: is the gain information or just rows/regularisation?,0.032417821377253,0.0198937007126572,0.0565102497101062,5,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0077918388070267,-0.062800972102335,0.0574835232370375,0.6016796640671865,48,105,65,5000,-0.00861889526414,28,0.219047619047619,0.0292221925942697,-0.0661698795167822,0.0505862019027288,0.7906027228898505,-0.0628973990911233,0.0572113697339036,0.0060159441466752,-0.0054315355528711,True,how much of the apparent gain survives destroying the new labels?,-0.0002875724404392,-0.0456637771676613,0.0500433196477517,3,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0208766453495767,-0.0831416329915128,0.0511908896232852,0.729254149170166,46,105,65,5000,-0.030458425277123,28,0.219047619047619,0.0322852473844297,-0.0853738414464349,0.0436205507472813,0.5201830437789875,-0.0819642982819541,0.0528275867548685,0.0070186167925332,0.0034319737286652,True,how much of the apparent gain survives destroying the new labels?,-0.0097066132133661,-0.0462423041415598,0.051356216465229,1,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.0005602298077448,-0.0213664069744202,0.0289954131336531,0.5022995400919816,44,105,65,5000,0.0151151789316818,29,0.219047619047619,0.012749065439526,-0.0260294159011227,0.024908956285633,0.9650868047424722,-0.0236327672119488,0.0248545093809943,-0.0396150859895795,-0.0560867364527414,True,how much of the apparent gain survives destroying the new labels?,0.0112435405567392,-0.0208009237852294,0.024449929471863,4,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.0020167841886166,-0.0043140607970553,0.0085193059198298,0.255748850229954,55,105,65,5000,0.0005102220886649,34,0.219047619047619,0.003105402119235,-0.0041869697135601,0.0082205380907934,0.5183756474964766,-0.0039064829918614,0.0088624885682434,0.032591936696663,0.0079706932340454,False,derived (not pre-registered): needed to score A4's first clause,-0.0007037261958622,-0.0185377343076316,0.015449444335322,3,5
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,contrast_summary.csv,MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.003217311559065,-0.0047533727752374,0.0103122357014481,0.1905618876224755,58,105,65,5000,0.0006536075783292,38,0.219047619047619,0.0036193964470111,-0.0040132640538612,0.0104478871719914,0.3773812873377261,-0.0043479687949362,0.0105703400865388,0.0225615683902247,0.0028430146153438,False,derived (not pre-registered): needed to score A4's first clause,0.0029711523674575,-0.0073011531793678,0.0172581437893974,3,5
