run_id,run_path,source_file,feature_set,split_seed,arm,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,155921,EXPANDED_ROWMATCHED,1.0293692495133542,0.8298907511584575,0.510323736821376,0.1711948299444923,1.0224101561739962,1.106169768308686,0.2628436052287498,0.4450557589414952,0.8982162132311506,2.093369815148105,0.4488559294059073,0.6320377587197709,0.3050685975609756,0.5388719512195121,0.5154299480959762,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,155921,EXPANDED_SHUFFLED,1.2260592676155588,1.0571472215174085,0.548184651594088,0.1343562518593645,1.206468801696207,1.2005159848481155,0.1827277057241697,0.4772079737186384,1.0545794586646366,2.279991048548516,0.3103812770609908,0.6146264794641427,0.2631478658536585,0.5022865853658537,0.450401933734267,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,196613,BASE,1.2072786817649093,1.0264742601124055,0.5279415117244679,0.1599381110670739,1.1951654854981053,1.2467000899267116,0.1371927085584882,0.5194329273542888,1.051637623617304,2.2720307896710255,0.3163153714962857,0.6298882374553688,0.2465701219512195,0.469702743902439,0.5411595222701799,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,196613,EXPANDED,1.047158642215369,0.8534020930398084,0.5102627734195696,0.1571710887851768,1.045797184617487,1.12608758793111,0.2595641491595255,0.4381653488458699,0.9084428239527632,2.0385132754419173,0.3831654949203347,0.6154539430918563,0.2982088414634146,0.5196265243902439,0.4908246001992236,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,196613,EXPANDED_ROWMATCHED,1.036423317094069,0.8447958496701207,0.5116314861102758,0.1598362133251875,1.035307159554082,1.110415205204062,0.2836867101286766,0.4210814252108137,0.9244739264946116,2.013315463144128,0.3695915414583696,0.6223578474012618,0.3043064024390244,0.5259146341463414,0.4727327074276376,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,196613,EXPANDED_SHUFFLED,1.2248763550123098,1.0842176250738915,0.5446790698479823,0.12277757959271,1.2439679858316288,1.3556377864301468,-0.0059068903019914,0.5695641111805303,1.1275034579520145,2.2755185857095293,0.27160268318098,0.5964442616103981,0.2263719512195122,0.4293064024390244,0.4101562902269995,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,262147,BASE,1.2270759265389295,1.0974787479478203,0.5180496799175093,0.1801458830608082,1.2313198819174709,1.1973766924251974,0.1942117182634363,0.4978052488747017,1.085097104584823,2.322235554869336,0.3429750226122423,0.6390505260491411,0.2633384146341463,0.4864710365853658,0.5584258480020601,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,262147,EXPANDED,1.0440408867982598,0.9071998613499912,0.4958955984549736,0.1890215356246694,1.060361424231375,1.1478921211059396,0.2406008413900665,0.4728966884489742,0.9252839406868076,2.118872893712571,0.4527114315185682,0.6391986425618819,0.2902057926829268,0.5034298780487805,0.480930730780784,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,262147,EXPANDED_ROWMATCHED,1.0443978449981612,0.9046602108549904,0.4990389208395112,0.1737000274183904,1.0600894458585188,1.1497183475412005,0.2389364136018992,0.4641128667054681,0.9508331101909856,2.09794510400497,0.4676515149001534,0.63441599700208,0.2863948170731707,0.5055259146341463,0.47259420097631,5248,152,131,79,6.256051615740402,131
gen6_diversity_causal_20260819T102822Z,runs/gen6_expA_5seed,arm_metrics.csv,MC_lig2d_ext_massaction,262147,EXPANDED_SHUFFLED,1.2698058328632276,1.1279334308402755,0.5325731702046284,0.142729690960956,1.2784193925646357,1.2384609338400698,0.1430828191497408,0.5062177584613982,1.127864675798114,2.3834803792873784,0.3242090884317578,0.6126700853841975,0.2501905487804878,0.4782774390243902,0.4782871767115104,5248,152,131,79,6.256051615740402,131
