split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,GEN9_A0_ROW_ONLY,1.012800640060535,0.8769166627759647,0.49882217981660976,0.18184486672240985,1.037249192407667,1.246879225394308,0.13378733034502288,0.5338049449460964,0.9447610297127791,2.004243497430097,0.5114440642665029,0.6241938641033612,0.26791158536585363,0.46246189024390244,0.43108367302849654,5248,152,131,79,6.256051615740402,131,0.9181537661715519,0.7875088074768487,0.3587346798585581,396,1.1006648718849157,0.9698941328129848,0.5214126147693693,1282
130363,GEN9_A0_ROW_ONLY,0.9721647927199792,0.805823729624057,0.5103591689436526,0.17381197079906363,0.9875164511634413,1.1340870672171468,0.2657693078062273,0.44460380773905817,0.9129198517940089,1.8758140597214323,0.47566280253585375,0.6138220445521909,0.2890625,0.5133384146341463,0.46933310561956343,5248,152,131,79,6.256051615740402,131,0.8284971089397972,0.7061841677014685,0.3578680277059288,433,1.0346330735013638,0.8576644586076689,0.5165656375379005,1372
155921,GEN9_A0_ROW_ONLY,0.9619755785343133,0.7964709983611195,0.49367452400494544,0.19637427617563818,0.9772388142451143,1.1377767041146791,0.27306360282468867,0.4543502627364002,0.8802335789780661,1.87725174241174,0.4796658943903748,0.6334053504080793,0.28125,0.49885670731707316,0.47068484220102585,5248,152,131,79,6.256051615740402,131,0.8721794354060273,0.7333345387889482,0.4111020256174849,397,1.1010638489598765,0.9045503808748144,0.5392200521327987,1829
104729,GEN9_A1_ROW_ADJACENT,1.0185444729610067,0.8852925084844326,0.5007132004168272,0.15106561292095355,1.044785702464397,1.2408291097688406,0.13851220867959946,0.5136134767233806,0.8938783961355304,2.0288149771057813,0.4572015301533913,0.6209473385608518,0.2688643292682927,0.4685594512195122,0.4628422863436872,5248,152,131,79,6.256051615740402,131,0.9080492429754186,0.771926310934344,0.3734684676506958,396,1.1157604919559596,0.9964585101226279,0.5282104713324666,1282
130363,GEN9_A1_ROW_ADJACENT,0.981925187806904,0.7983869756087227,0.5391832097986103,0.14384128356482595,0.9984476983517382,1.1375976423173848,0.26021413236166924,0.4287781826218448,0.914774884905907,1.8889084693091236,0.3910636799642555,0.6135865235955362,0.2863948170731707,0.5158155487804879,0.5028450330662055,5248,152,131,79,6.256051615740402,131,0.8203436285857272,0.6908497964562144,0.36907459213232907,433,1.04043941166433,0.8795666804938186,0.5206226007381979,1372
155921,GEN9_A1_ROW_ADJACENT,0.9804436999719862,0.8036912135244545,0.5177634329530019,0.18227352181958356,0.9933923809155866,1.1439880470087815,0.2583241826620486,0.4558101009948091,0.909387155627322,1.8960253149800421,0.41320372895896496,0.6374113001908243,0.2820121951219512,0.49428353658536583,0.47677246035641363,5248,152,131,79,6.256051615740402,131,0.8914150417724565,0.7846985316454699,0.4141651098403673,397,1.1095219496881847,0.9172774912414373,0.5394759378000922,1829
104729,GEN9_A2_ROW_ENDPOINT,1.1384079197601635,0.9578948678522772,0.5703617397173434,-0.03297652969598408,1.144151663868495,1.3153986700353368,-0.00026766524085708454,0.4902810747505402,1.0047749396706898,2.321151858300539,0.4212200875302818,0.6225965086373385,0.25571646341463417,0.45522103658536583,0.6213867825505508,5248,152,131,79,6.256051615740402,131,0.9955583118674071,0.8217796320189787,0.5198950446121199,396,1.3279172792480698,1.1676212992550754,0.643119030891999,1282
130363,GEN9_A2_ROW_ENDPOINT,1.0848937548815216,0.9034977611936218,0.6135258031069256,-0.1788302612509176,1.1330370560735243,1.2534762634230776,0.03304379640680155,0.39827091129761494,0.9324008884944242,2.247244913596237,0.311987293914607,0.6069045323652899,0.2700076219512195,0.48628048780487804,0.6482854904572073,5248,152,131,79,6.256051615740402,131,0.8881489675880081,0.7524551300038448,0.3995121134416911,433,1.1014455956478095,0.8754168761809039,0.5934372456000061,1372
155921,GEN9_A2_ROW_ENDPOINT,1.0057358241021699,0.8344057327707176,0.5506147534571375,0.007108058466883227,1.0223257030407975,1.1666801736793686,0.17272348032704987,0.40760985833775826,0.9126617027131924,1.9919862727432933,0.36777661966516084,0.6294878518290558,0.2915396341463415,0.4996189024390244,0.5745089147807719,5248,152,131,79,6.256051615740402,131,0.9352902563441896,0.8010118852756238,0.4727072527118363,397,1.1337955128306203,0.9305122004943571,0.5775599052039561,1829
104729,GEN9_A3_ROW_RANDOM_PAIR,1.0087366203719004,0.8717822529159323,0.510433174131394,0.13238919431614482,1.029326565070923,1.2448621991812863,0.1212056035588327,0.5127024723114767,0.869669824376389,2.0007445652892413,0.44959465658628983,0.6213660424837936,0.2736280487804878,0.4735137195121951,0.46694072965105743,5248,152,131,79,6.256051615740402,131,0.8620323290075438,0.7833484549070031,0.3834769995951478,396,1.115732349510915,1.008591652014009,0.5322719758666759,1282
