context,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_r2,inner_mae,selected,delta3d_weight
outer_2:2d_ensemble_weight,,,,,,0.13517434679649554,0.03087730870348193,0.12918522588993375,False,0.25
outer_2:2d_ensemble_weight,,,,,,0.13548196893793538,0.02950235827574632,0.1291891393595178,False,0.5
outer_2:2d_ensemble_weight,,,,,,0.1358175803002555,0.027554825404350836,0.1292572776624527,False,0.75
outer_2:2d_ensemble_weight,,,,,,0.13616200436187978,0.025034710089295475,0.1293480410585969,False,1.0
outer_2:delta3d_weight,,,,,,0.13492604464460387,0.03167967668755767,0.12928787369320638,True,0.0
outer_2:delta3d_weight,,,,,,0.1362652444061626,0.054406823530433246,0.1277437453358006,False,0.25
outer_2:delta3d_weight,,,,,,0.13869011400734674,0.06798512251714095,0.1267238800265088,False,0.5
outer_2:delta3d_weight,,,,,,0.14150848009578115,0.07241457364768067,0.1261306072805744,False,0.75
outer_2:delta3d_weight,,,,,,0.1448365271193373,0.06769517692205251,0.12624823686692063,False,1.0
outer_2:delta3d_extended_weight,,,,,,0.13492604464460387,0.03167967668755767,0.12928787369320638,True,0.0
outer_2:delta3d_extended_weight,,,,,,0.13581351328742733,0.05339391300364704,0.12745860652290425,False,0.25
outer_2:delta3d_extended_weight,,,,,,0.13773150343045978,0.06641676806122176,0.12612565602914308,False,0.5
outer_2:delta3d_extended_weight,,,,,,0.14029106743201977,0.07074824186028206,0.12537041888887596,False,0.75
outer_2:delta3d_extended_weight,,,,,,0.1439029511358276,0.06638833440082836,0.12532274027897822,False,1.0
outer_3:baseline,0.0,3.0,305036.0,0.35,2.0,0.1432587140474864,-0.020340891567859343,0.13001076967586475,True,
outer_3:baseline,1.0,3.0,305036.0,0.7,2.0,0.14631392074945324,-0.16664486877380424,0.13874028970047744,False,
outer_3:baseline,2.0,3.0,305036.0,1.0,4.0,0.14764738827621296,-0.08356979531631681,0.1333843413165484,False,
outer_3:2d_second_unshrunk,0.0,3.0,305036.0,0.35,2.0,0.14488854851734556,-0.030386680819101786,0.13105782535852217,True,
outer_3:2d_second_unshrunk,1.0,3.0,305036.0,0.7,2.0,0.14532620175035796,-0.14029680827972157,0.1376741285808618,False,
outer_3:2d_second_unshrunk,2.0,3.0,305036.0,1.0,4.0,0.14852212641822768,-0.08461442721844903,0.13438444057519278,False,
outer_3:delta3d_unshrunk,0.0,3.0,305036.0,0.35,2.0,0.1405180694807403,0.05642092958953293,0.12731477615443065,True,
outer_3:delta3d_unshrunk,1.0,3.0,305036.0,0.7,2.0,0.14253552606451464,-0.005068538384353616,0.13218374480525794,False,
outer_3:delta3d_unshrunk,2.0,3.0,305036.0,1.0,4.0,0.14149937671314444,-0.0055018983941721444,0.13326582605507398,False,
outer_3:delta3d_extended_unshrunk,0.0,3.0,305036.0,0.35,2.0,0.14162318938796475,0.06892240391432292,0.12689370170639316,True,
outer_3:delta3d_extended_unshrunk,1.0,3.0,305036.0,0.7,2.0,0.1445130693333639,0.006385883225972999,0.13279572485600774,False,
outer_3:delta3d_extended_unshrunk,2.0,3.0,305036.0,1.0,4.0,0.1461378438973983,-0.001136019227611973,0.134401359185685,False,
outer_3:2d_ensemble_weight,,,,,,0.1432587140474864,-0.020340891567859343,0.13001076967586475,True,0.0
outer_3:2d_ensemble_weight,,,,,,0.14360572522640114,-0.022112700819427733,0.1302024222923555,False,0.25
outer_3:2d_ensemble_weight,,,,,,0.14399621907197205,-0.02437760211182427,0.13044778529395287,False,0.5
outer_3:2d_ensemble_weight,,,,,,0.1444100872856909,-0.027135595445048954,0.13072878268824034,False,0.75
outer_3:2d_ensemble_weight,,,,,,0.14488854851734556,-0.030386680819101786,0.13105782535852217,False,1.0
outer_3:delta3d_weight,,,,,,0.1432587140474864,-0.020340891567859343,0.13001076967586475,False,0.0
outer_3:delta3d_weight,,,,,,0.1411247463309932,0.011190538607327993,0.12797437033455974,False,0.25
outer_3:delta3d_weight,,,,,,0.13969169767153342,0.034494652191955466,0.1267135699101748,False,0.5
outer_3:delta3d_weight,,,,,,0.13954491929789362,0.04957144918602385,0.1265162981451237,True,0.75
outer_3:delta3d_weight,,,,,,0.1405180694807403,0.05642092958953293,0.12731477615443065,False,1.0
outer_3:delta3d_extended_weight,,,,,,0.1432587140474864,-0.020340891567859343,0.13001076967586475,False,0.0
outer_3:delta3d_extended_weight,,,,,,0.1412351590388127,0.01657868129692297,0.12773989012824913,False,0.25
outer_3:delta3d_extended_weight,,,,,,0.13999033294512714,0.043762421498880655,0.1263305363173466,True,0.5
outer_3:delta3d_extended_weight,,,,,,0.14033907189697098,0.061210329038014155,0.12615798118943103,False,0.75
outer_3:delta3d_extended_weight,,,,,,0.14162318938796475,0.06892240391432292,0.12689370170639316,False,1.0
outer_4:baseline,0.0,3.0,315043.0,0.35,2.0,0.12309484664706755,-0.10065993077852231,0.13572985803494483,True,
outer_4:baseline,1.0,3.0,315043.0,0.7,2.0,0.12599025196306185,-0.22551661407772783,0.14384767625317119,False,
outer_4:baseline,2.0,3.0,315043.0,1.0,4.0,0.12450682596241464,0.029925739636294524,0.12643805608962455,False,
outer_4:2d_second_unshrunk,0.0,3.0,315043.0,0.35,2.0,0.12315556673230788,-0.08016259293126882,0.13366735539879207,True,
outer_4:2d_second_unshrunk,1.0,3.0,315043.0,0.7,2.0,0.12636071970890642,-0.24616366557533942,0.14529432103788079,False,
outer_4:2d_second_unshrunk,2.0,3.0,315043.0,1.0,4.0,0.12486133666796621,0.025348020464236565,0.12648069971237583,False,
outer_4:delta3d_unshrunk,0.0,3.0,315043.0,0.35,2.0,0.11839828718750167,0.06616645979182945,0.12132880243856077,True,
outer_4:delta3d_unshrunk,1.0,3.0,315043.0,0.7,2.0,0.12115318339055643,0.04518369601835204,0.12262106891215525,False,
outer_4:delta3d_unshrunk,2.0,3.0,315043.0,1.0,4.0,0.12238516124557725,0.09958616857402158,0.11812994559731708,False,
outer_4:delta3d_extended_unshrunk,0.0,3.0,315043.0,0.35,2.0,0.11954165181974605,0.07303063398829757,0.12070601050258048,True,
outer_4:delta3d_extended_unshrunk,1.0,3.0,315043.0,0.7,2.0,0.12170820203059322,0.06132558863711435,0.12105020236014045,False,
outer_4:delta3d_extended_unshrunk,2.0,3.0,315043.0,1.0,4.0,0.12587625271673858,0.09239057472857837,0.11865706571689226,False,
outer_4:2d_ensemble_weight,,,,,,0.12309484664706755,-0.10065993077852231,0.13572985803494483,False,0.0
outer_4:2d_ensemble_weight,,,,,,0.12309137509864557,-0.09498267623999967,0.1351759190770253,True,0.25
outer_4:2d_ensemble_weight,,,,,,0.12310272916946795,-0.08967403508594973,0.1346512464817405,False,0.5
outer_4:2d_ensemble_weight,,,,,,0.12312228055333085,-0.0847340073163727,0.13414869343000946,False,0.75
outer_4:2d_ensemble_weight,,,,,,0.12315556673230788,-0.08016259293126882,0.13366735539879207,False,1.0
outer_4:delta3d_weight,,,,,,0.12309484664706755,-0.10065993077852231,0.13572985803494483,False,0.0
outer_4:delta3d_weight,,,,,,0.11919206362883641,-0.03664532949431698,0.13043622595955792,False,0.25
outer_4:delta3d_weight,,,,,,0.11718789112284779,0.01249726936214346,0.12623298164737273,False,0.5
outer_4:delta3d_weight,,,,,,0.11696382821833538,0.04676786579085901,0.12306955476380607,True,0.75
outer_4:delta3d_weight,,,,,,0.11839828718750167,0.06616645979182945,0.12132880243856078,False,1.0
outer_4:delta3d_extended_weight,,,,,,0.12309484664706755,-0.10065993077852231,0.13572985803494483,False,0.0
outer_4:delta3d_extended_weight,,,,,,0.11892110063086093,-0.03172700681921192,0.13010277880630086,False,0.25
outer_4:delta3d_extended_weight,,,,,,0.11712435142896936,0.020199061961695075,0.12571196826226472,True,0.5
outer_4:delta3d_extended_weight,,,,,,0.11739936205453445,0.055118275564198016,0.12250804625025284,False,0.75
outer_4:delta3d_extended_weight,,,,,,0.11954165181974605,0.07303063398829757,0.12070601050258048,False,1.0
