comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
X_M_SELECTED_all_vs_ecfp_only,mae_all,B_abl_ecfp_only:M_SELECTED,B_primary:M_SELECTED,0.0001308003129260117,-0.020464450542550975,0.029717400544214293,-0.025519610776053518,0.0237935256490049,0.9254,0.013142705405054519,0.03679957513415265,0.007488714281026715,90,48,2,5,-0.004460230161007501,0.013412407394892703,False,0.02,False,False
X_M_SELECTED_all_vs_ecfp_only,mae_far,B_abl_ecfp_only:M_SELECTED,B_primary:M_SELECTED,0.003026136839245368,-0.029582066311894393,0.051001743358411136,-0.038949836568631616,0.040830881993364085,0.8174,0.021218571046722846,0.05941199893082397,0.020027456671971332,88,47,3,5,-0.004519801452385675,0.02593996967913206,False,0.02,False,False
X_M_SELECTED_all_vs_ecfp_only,mae_adjacent,B_abl_ecfp_only:M_SELECTED,B_primary:M_SELECTED,0.0021529669808654822,-0.0036195990332896035,0.010417720156410714,-0.004996949292348993,0.008733779813728346,0.4978,0.003756099558226529,0.01051707876303428,0.005157098216103499,83,46,3,5,0.0010422710884056513,0.006494407019716065,True,0.02,False,False
X_M_SELECTED_all_vs_ecfp_only,sign_acc_strong,B_abl_ecfp_only:M_SELECTED,B_primary:M_SELECTED,0.014212867052679112,-0.03811379878827607,0.07164715753424504,-0.03879732760988129,0.07033180465215765,0.5634,0.027265020148044113,0.0763420564145235,0.014712110464605133,86,34,2,5,-8.128696598900323e-05,0.026009675425235572,False,0.02,False,False
X_M_SELECTED_all_vs_ecfp_only,pair_spearman,B_abl_ecfp_only:M_SELECTED,B_primary:M_SELECTED,0.04634526039153688,-0.008353998748008008,0.12512750039959755,-0.00869851334685276,0.12479842976201602,0.0986,0.03406748182203685,0.09538894910170317,0.05719205381563575,84,42,5,5,0.029220900044546926,0.06513166976852287,True,0.02,False,False
