band,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
far,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,0.0525096699408209,-0.024249161281422797,0.1299217146888584,-0.013665983235417975,0.14457905503969795,0.207,0.04048584768166085,0.11336037350865037,0.036384317847212154,19,13,5,5,0.018361865507296522,0.06846461690245281,True,0.02,False,False
far,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.16936821991397769,0.08252909669024348,0.2475164360048473,0.07786742945156558,0.24145828649046586,0.0,0.04202789825464403,0.11767811511300327,0.1630831211318723,19,17,5,5,0.15336615688613156,0.19373517747605343,True,0.02,True,True
mid,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.02108140346761756,-0.08070728923258638,0.027820291931190747,-0.06853225469434919,0.042193369017344724,0.379,0.02764432072489898,0.07740409802971714,-0.047623955327570015,30,11,1,5,-0.043109597842721094,-0.011201306708748674,True,0.02,False,False
mid,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.1075897852320428,0.012286382735195243,0.15797005908048598,0.02120099844829377,0.16162444435809234,0.032,0.03744271515832198,0.10483960244330154,0.05495181758494906,30,22,5,5,0.08035211005460664,0.1267081320958487,True,0.02,True,True
near,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.007859096045130898,-0.04592043709241188,0.039789143191590014,-0.04799002922224622,0.03757304743764606,0.734,0.021420565692666482,0.059977583939466145,-0.005181331120004444,54,23,1,5,-0.017947084963404514,0.004769909355415974,False,0.02,False,False
near,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.10473244053158677,0.038598723047475365,0.18271876243930002,0.022939784289550343,0.16480170116966503,0.003,0.034933549606934546,0.09781393889941672,0.1309580046661026,54,35,5,5,0.09421003731559714,0.12969804748635944,True,0.02,True,True
