design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
BP,C_RBF_KRR_a1,0.49795108044669556,0.016866747988913182,0.5440571977391568,0.18969875606444098,0.6579745150757469,0.8163995420890208,0.5192661266969302,0.506756772936059,0.16468564920723905,0.7678759100604909,0.8981090100111234,90,83,88,86,5
BP,C_TAN_GP,0.49883945478479663,0.014882152142520396,0.5481727834850265,0.18980197898197854,0.6597484807785102,0.8117800214917246,0.5036157375579404,0.5074866381796134,0.16461839815249535,0.7707421377480618,0.9057224076133976,90,83,88,86,5
BP,C_TAN_KRR_a10,0.49889905285778086,0.01575928951726993,0.548388910826389,0.18974689513280268,0.65908132081528,0.8094804400839968,0.5012377714165916,0.5075746892501017,0.16471621308107207,0.7699660016467512,0.903497713508837,90,83,88,86,5
BP,C_TAN_KRR_a1,0.4990003312777425,0.014669460845176674,0.5480536627453957,0.18997356977335458,0.6601045627046208,0.8118636445162786,0.502636740801763,0.5078430347633519,0.16476696679108058,0.7715416488504291,0.9060190334940057,90,83,88,86,5
BP,G14,0.5000794414203691,0.01579982613981003,0.5491389793670566,0.19012718046266608,0.6587344933567273,0.8122458223013377,0.5037694544333655,0.5106278431235807,0.16563653089157898,0.7734534206797732,0.9026819923371647,90,83,88,86,5
BP,C_TAN_KRR_a0.1,0.5001914976787997,0.01429102215336554,0.5474084800406093,0.19091715916715465,0.6621065702305085,0.8139630384810073,0.50214671337606,0.5105582513373116,0.1658043828149852,0.7761652090278597,0.9039920899765171,90,83,88,86,5
BP,C_KNN_TAN_k10,0.5089201438862413,0.01627513906372824,0.5638163489787074,0.1943479435592304,0.6720373712281831,0.8028724411344694,0.49490554601292824,0.5089798030109279,0.1657869964183374,0.7728492373996397,0.9059448770238536,90,83,88,86,5
BP,C_KNN_TAN_k5,0.5187734275115519,0.014247144617649057,0.5716033614888079,0.19780636260140516,0.6873325343647092,0.8000954186291972,0.47297381138990013,0.523835577584939,0.17207009325643666,0.7937161623705499,0.8973427264862193,90,83,88,86,5
BP,C_KNN_TAN_k3,0.5220465183277747,0.017200819367311573,0.5742259118780974,0.19784250047496893,0.691528167497183,0.7977311585796828,0.45298709366562606,0.5264447282192501,0.17279813730289514,0.7968831450739733,0.8825361512791992,90,83,88,86,5
BP,FLAT,0.5885062528901843,0.0,0.6092005776059211,0.20691787779638152,0.8071706996999868,0.0,,0.6499911278057761,0.18946933882956532,1.0118291621647848,0.0,90,83,88,86,5
