design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,M_TAN_GP_vs_G14,mae_all,G14,M_TAN_GP,0.017416654960515244,-0.005379002650574987,0.034792955681435284,-0.003497043467635388,0.036347713947203715,0.136,0.010435006020391139,0.029218016857095186,0.016207226520889687,90,50,5,5,0.010454333070272926,0.021439160544419845,True,0.02,False,False
B,M_TAN_GP_vs_FLAT,mae_all,FLAT,M_TAN_GP,0.11271495080126495,0.012128352822060321,0.18512483956959905,0.03453590199531293,0.2099424651004116,0.022,0.046270782828425706,0.12955819191959198,0.07758816555371331,90,62,5,5,0.059575324616849064,0.12647156879687693,True,0.02,True,True
B,M_TANlin_KRR_a1_vs_G14,mae_all,G14,M_TANlin_KRR_a1,0.015757854767747017,-0.005230524378825489,0.0319980041411329,-0.003163347963457397,0.03385682358917553,0.143,0.009677865869415535,0.0270980244343635,0.014578947575952975,90,52,5,5,0.008943694720136045,0.01920349963222783,True,0.02,False,False
B,M_TANlin_KRR_a1_vs_FLAT,mae_all,FLAT,M_TANlin_KRR_a1,0.11105615060849675,0.010967567998175564,0.18314288754218272,0.033303734926347896,0.2078213548296741,0.024,0.04606552529340045,0.12898347082152126,0.0759598866087766,90,62,5,5,0.058064686266712184,0.12423590788468492,True,0.02,True,True
B,M_TANlin_KRR_a0.1_vs_G14,mae_all,G14,M_TANlin_KRR_a0.1,0.019245373980921774,-0.0065418010634915305,0.03921976343908898,-0.005482945994685171,0.03999873551386695,0.134,0.011708591703126901,0.03278405676875532,0.018873715811455253,90,48,5,5,0.01251752787375095,0.024315813016226623,True,0.02,False,False
B,M_TANlin_KRR_a0.1_vs_FLAT,mae_all,FLAT,M_TANlin_KRR_a0.1,0.1145436698216715,0.013381446458792426,0.18696365462838238,0.036635842766329536,0.21136919986203778,0.0202,0.04631905212989727,0.12969334596371235,0.08025465484427888,90,62,5,5,0.0616385194203271,0.1293482212686837,True,0.02,True,True
B,M_KNN_TAN_k3_vs_G14,mae_all,G14,M_KNN_TAN_k3,0.008149530778993004,-0.022318737924150074,0.040439714441732215,-0.0218655854985351,0.04086889110911426,0.5806,0.01581941244122523,0.04429435483543064,0.011865354216328249,90,40,4,5,0.0034168580559075555,0.013616225940582661,True,0.02,False,False
B,M_KNN_TAN_k3_vs_FLAT,mae_all,FLAT,M_KNN_TAN_k3,0.10344782661974272,0.0055637421329878655,0.17402535201689798,0.025754845537859544,0.19512471630736772,0.0344,0.044553613582199884,0.12475011803015967,0.07324629324915188,90,57,5,5,0.05581057171249414,0.11374463225740877,True,0.02,True,True
BR,M_TAN_GP_vs_G14,mae_all,G14,M_TAN_GP,0.012120192687551292,-0.005804845499013277,0.029186361641870353,-0.005911979183832393,0.029142533917062972,0.1712,0.008834068756940695,0.024735392519433942,0.014211621067387995,90,51,5,5,0.00889296852549342,0.015539887710441687,True,0.02,False,False
BR,M_TAN_GP_vs_FLAT,mae_all,FLAT,M_TAN_GP,0.11003439384853546,0.013858798465174174,0.17793297210567674,0.035855256243067506,0.1988814983100028,0.018,0.0433342810270197,0.12133598687565515,0.07995135915444444,90,62,5,5,0.06168236908895555,0.12330214994916942,True,0.02,True,True
BR,M_TANlin_KRR_a1_vs_G14,mae_all,G14,M_TANlin_KRR_a1,0.010806035233729121,-0.0054978146724148904,0.026352541434081937,-0.0053018017306170236,0.026502496325081885,0.1852,0.008052467533815921,0.022546909094684577,0.012772743347796725,90,52,5,5,0.007724517946436076,0.013691602940675902,True,0.02,False,False
BR,M_TANlin_KRR_a1_vs_FLAT,mae_all,FLAT,M_TANlin_KRR_a1,0.10872023639471329,0.012989088116821682,0.17653834506519767,0.034608997381598366,0.19743521619506255,0.0206,0.04327254086685068,0.12116311442718189,0.07851248143485318,90,61,5,5,0.06026978936856603,0.12145386517940367,True,0.02,True,True
BR,M_TANlin_KRR_a0.1_vs_G14,mae_all,G14,M_TANlin_KRR_a0.1,0.013438263450473397,-0.0071456718729194105,0.033531085655174486,-0.007638007648135569,0.03315225780130918,0.1874,0.010221840527427592,0.028621153476797258,0.016185222141255947,90,50,5,5,0.010117229350034349,0.01781981533829282,True,0.02,False,False
BR,M_TANlin_KRR_a0.1_vs_FLAT,mae_all,FLAT,M_TANlin_KRR_a0.1,0.11135246461145759,0.015411233893474053,0.17901471343725117,0.03725443217527979,0.20045613152445355,0.0162,0.04332173813839299,0.12130086678750036,0.08192496022831239,90,63,5,5,0.06338490382715604,0.1255820775770206,True,0.02,True,True
BR,M_KNN_TAN_k3_vs_G14,mae_all,G14,M_KNN_TAN_k3,-0.0003708404853461294,-0.02619923051541523,0.029289618999098196,-0.025744675824074525,0.030097120687803448,0.962,0.013880565242344297,0.03886558267856403,0.0011489071616850607,90,39,2,5,-0.005628746408933689,0.004784810235915097,False,0.02,False,False
