design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
BQ,M_TANlin_KRR_a0.1,0.4716362131594665,0.00755539374791906,0.5250414822055852,0.18631062820720096,0.6111677515120235,0.8219549687420361,0.518784252226094,0.4648044316934222,0.15952941900479387,0.693597279912007,0.9060931899641577,90,83,88,86,5
BQ,M_TANlin_KRR_a0.01,0.47186839942357006,0.010637631482526454,0.5237987961904051,0.1864613441884561,0.6119423558378816,0.8208822824972183,0.5159032232557601,0.4668022572960596,0.1598274516772131,0.6969457728748848,0.9056482511432455,90,83,88,86,5
BQ,M_TAN_GP,0.4740350415200426,0.006843316766044332,0.5280012466630628,0.1866012097258239,0.6157311467125294,0.8205745820366334,0.5178184263711169,0.4629868504431072,0.15926929001074078,0.6905443840456517,0.9061426276109257,90,83,88,86,5
BQ,M_MAT_GP,0.4754950374515352,0.0044189084531059885,0.5309487849863672,0.1862479986875049,0.6201048488850381,0.8273327339692536,0.5256925264358612,0.4924340586197884,0.16404804183828553,0.7394991193536736,0.9059695958472377,90,83,88,86,5
BQ,M_TANlin_KRR_a1,0.4757303489578727,0.006907247173830094,0.5295246206893056,0.18680674139856596,0.619113250247683,0.8190879455804787,0.5163864128257578,0.4639107055708819,0.15935588762285358,0.6922742732114568,0.9061179087875417,90,83,88,86,5
BQ,M_RBF_GP,0.48004305915375695,0.005705941275122858,0.5390447405523019,0.1870808742807067,0.626853973027362,0.8231228995723354,0.5219747600659501,0.49443571367004324,0.1644547984354344,0.7427675207397204,0.9061426276109257,90,83,88,86,5
BQ,M_KNN_TAN_k3,0.48040290705013045,0.005282242177322823,0.5312497003326767,0.1894136537880112,0.6249373167177209,0.802517627735481,0.49480351677695544,0.46025853458421445,0.1599586868567033,0.6827906371601467,0.8953652206154987,90,83,88,86,5
BQ,M_RBF_KRR_a0.1,0.4819729632141156,0.004008951267545373,0.5381267486996995,0.18915676513220395,0.6302695583290501,0.8068897262378384,0.5074077996499811,0.5272353359439997,0.17037892235484786,0.7963649273553978,0.8872574465455444,90,83,88,86,5
BQ,M_TANlin_KRR_a10,0.48499749640168,0.007667423773571451,0.5362488178485727,0.18838492487512118,0.6360562898074533,0.8120956076516828,0.5072720591941977,0.4801999172344162,0.16135703221122005,0.7211498068634496,0.9065628476084538,90,83,88,86,5
BQ,M_TAN_KRR_a0.01,0.48509549457342765,0.0077565102868382245,0.5269333380753302,0.1887995222901814,0.6349380817674265,0.8133727321414342,0.5001686257041266,0.5135359543895799,0.16623501933434973,0.7774986744191359,0.8913360524039056,90,83,88,86,5
BQ,M_TAN_KRR_a0.1,0.48556115615168133,0.0052329253137656535,0.5296678826960666,0.18910197541391288,0.6352140001480833,0.8112288700318295,0.5006899554881767,0.5120402346027205,0.16595696416015135,0.775056157652047,0.8930416512174021,90,83,88,86,5
BQ,M_KNN_TAN_k5,0.4872979957606646,0.011636419831807267,0.5343634954300185,0.190850350860493,0.6384555118489645,0.801061620504281,0.4943619471655324,0.4890859025764864,0.16381431822688208,0.7336763218250044,0.9011988629341243,90,83,88,86,5
BQ,M_KNN_TAN_k10,0.4885975844821724,0.0134341167703305,0.5315092481917466,0.19049507204137486,0.6408896348614913,0.8064453093161461,0.49949305135352456,0.49964874017276606,0.16473548724473858,0.7530026958798071,0.9037943393894451,90,83,88,86,5
BQ,M_TAN_KRR_a1,0.49008833829598136,0.005642350863792034,0.535117994672763,0.1899638901860622,0.6429311981173946,0.8120233240922321,0.49882026771342947,0.5121128109368933,0.16581740274730486,0.7754160710127749,0.8968977876653071,90,83,88,86,5
BQ,M_RBF_KRR_a1,0.4901672297371693,0.005138564007235431,0.5363647731532637,0.1897763933054127,0.6431950870678304,0.8081493532735659,0.5068368957857382,0.5230856774167076,0.16754918253496243,0.7932265898142723,0.889581015943641,90,83,88,86,5
BQ,G14,0.49054320488997477,0.009134233360714113,0.5432255566743154,0.18901203506946682,0.6462779108490173,0.8101769497198481,0.5078459215681232,0.4970622073752167,0.16352458119011853,0.750815562743633,0.9065628476084538,90,83,88,86,5
BQ,M_TAN_KRR_a10,0.4970887247826332,0.00678118927085908,0.5402670578208358,0.19131838192685874,0.6552384088287996,0.8109981120422407,0.4968289200196415,0.5244626347946524,0.16748786882913066,0.7967326903887229,0.8942281547398344,90,83,88,86,5
BQ,M_RBF_KRR_a10,0.49742995662456274,0.0064835581361660025,0.538837064111561,0.19085675501513275,0.6554905278210925,0.8121105146434904,0.5028531087254728,0.5302255369894562,0.16812234105553606,0.806561312737063,0.8912866147571376,90,83,88,86,5
BQ,M_LIG2D_RIDGE_a1000,0.5025287937056763,0.01068131061599302,0.551150634828254,0.19168253874154434,0.6589865860845955,0.7842571781838925,0.4837139543347585,0.5176623690397643,0.16656821963192672,0.7842667329628865,0.8828822148065752,90,83,88,86,5
BQ,M_LIG2D_RIDGE_a100,0.505489344979519,0.02695415524893595,0.5751032103502854,0.19157196769399354,0.6608379518785485,0.7861788644196166,0.48465762491365727,0.5438816098107684,0.17264733452574368,0.8246773460898879,0.8838462489185515,90,83,88,86,5
BQ,M_KNN_TAN_k1,0.5078629025503145,0.015233271732075141,0.5530829793520697,0.19620920341236037,0.6697154188569959,0.7926068189975733,0.4855004568801453,0.505350982080674,0.1688130905337944,0.754688286985419,0.8700284266468916,90,83,88,86,5
BQ,M_LIG2D_RIDGE_a10,0.5679584029467042,0.03313524685367193,0.6639643115078517,0.19888588144351843,0.7587030447078251,0.79199018958491,0.47719289491072214,0.6043566450688134,0.18447337371826336,0.9229457107239706,0.8805833642318626,90,83,88,86,5
BQ,FLAT,0.5885062528901843,0.0,0.6092005776059211,0.20691787779638152,0.8071706996999868,0.0,,0.6499911278057761,0.18946933882956532,1.0118291621647848,0.0,90,83,88,86,5
