comparison,status,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_all,M_PHYSICS_radius+radius_sq,X_RESP3D_GATED,-0.0031285899522254215,-0.007958652398915968,-0.0001601067371239979,-0.008102528152892974,-0.00020972852108366397,0.0364,0.0019752688287100546,0.005530752720388153,-0.0042735586515365905,90,40,1,5,-0.0042523279899174555,-0.002125285508037626,True,0.02,False,False
X_X_RESP3D_ADD_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_all,M_PHYSICS_radius+radius_sq,X_RESP3D_ADD,-0.005673946549024834,-0.014413843536489357,-7.421945262418726e-05,-0.01409249999984719,0.00015115657463317245,0.0476,0.003635325701385323,0.010178911963878904,-0.00660821912675011,90,47,0,5,-0.008198079021692858,-0.004186921797535015,True,0.02,False,False
X_X_RESP3D_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_all,M_PHYSICS_radius+radius_sq,X_RESP3D_RESIDUAL,-0.05597032248415073,-0.1054127777248514,-0.02356185127664737,-0.09891642945841467,-0.0186806138494795,0.0004,0.02145374346396309,0.06007048169909665,-0.07665326901162589,90,28,0,5,-0.07265018266939845,-0.049796567815403855,True,0.02,False,False
X_X_RESP3D_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_all,M_PHYSICS_radius+radius_sq,X_RESP3D_SHUFFLED,-0.004835400013705317,-0.009799436169464383,0.0029154944130672447,-0.010223272728583727,0.0021544644474987373,0.2056,0.0032588737739588816,0.009124846567084868,-0.0013648111818401285,90,39,2,5,-0.006795549310522223,-0.002039904101274781,True,0.02,False,False
X_X_RESP3D_ADD_vs_X_RESP3D_SHUFFLED,exploratory,mae_all,X_RESP3D_SHUFFLED,X_RESP3D_ADD,-0.0008385465353195174,-0.012443943615418347,0.006748875791510673,-0.00987367880901329,0.008844919785305374,0.8056,0.005029830014326372,0.01408352404011384,-0.005243407944909981,90,48,1,5,-0.006158174920418077,0.0006494132424130674,False,0.02,False,False
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_far,M_PHYSICS_radius+radius_sq,X_RESP3D_GATED,-0.00583624607075364,-0.013855490004865755,-0.0009102680803393478,-0.013436715868630999,-0.0006963374890231858,0.0152,0.003336527507978646,0.009342277022340207,-0.00773797382790772,88,39,0,5,-0.008118333990299638,-0.0041821984575349585,True,0.02,False,
X_X_RESP3D_ADD_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_far,M_PHYSICS_radius+radius_sq,X_RESP3D_ADD,-0.010011675490662758,-0.02413529578507042,-0.0008136681572038401,-0.02269709930677081,-1.6589843241002594e-05,0.0284,0.006048478532157547,0.01693573989004113,-0.011324499725218266,88,42,0,5,-0.014617551419596609,-0.00756194821685147,True,0.02,False,
X_X_RESP3D_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_far,M_PHYSICS_radius+radius_sq,X_RESP3D_RESIDUAL,-0.08698029432609028,-0.170862160818165,-0.03300833856440338,-0.15718768431139934,-0.024560919966919746,0.0004,0.0348812181102588,0.09766741070872463,-0.11831512068417648,88,30,0,5,-0.1157841158204693,-0.07662097263400358,True,0.02,False,
X_X_RESP3D_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_far,M_PHYSICS_radius+radius_sq,X_RESP3D_SHUFFLED,-0.0086908627374367,-0.016803818006497124,0.003494408829615997,-0.017029257661142022,0.0029952438228649375,0.1456,0.005203154727760102,0.014568833237728285,-0.0031284479101628486,88,39,2,5,-0.011878623568782156,-0.005059057592300058,True,0.02,False,
X_X_RESP3D_ADD_vs_X_RESP3D_SHUFFLED,exploratory,mae_far,X_RESP3D_SHUFFLED,X_RESP3D_ADD,-0.0013208127532260588,-0.018764503854692253,0.01053237912508334,-0.015289236600816193,0.01354184287861388,0.7936,0.007772562169464995,0.021763174074501984,-0.008196051815055417,88,43,2,5,-0.009558493827296552,0.0011662579879927954,False,0.02,False,
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_adjacent,M_PHYSICS_radius+radius_sq,X_RESP3D_GATED,-0.00013305273611581345,-0.0008663272951133699,0.000839334522630515,-0.0008716737159780773,0.0008273432620970629,0.7408,0.00042579202909598265,0.0011922176814687514,0.000461079891141115,83,44,2,5,-0.00026840213859478045,3.314655618467215e-05,False,0.02,False,
X_X_RESP3D_ADD_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_adjacent,M_PHYSICS_radius+radius_sq,X_RESP3D_ADD,-0.0002673675541711554,-0.0016006548314092652,0.001353288936283548,-0.0016006727836166273,0.001353168099655908,0.6948,0.0007396129296424426,0.002070916202998839,0.0007780583020868438,83,44,1,5,-0.0005067609951619671,-3.8163829423626325e-05,True,0.02,False,
X_X_RESP3D_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_adjacent,M_PHYSICS_radius+radius_sq,X_RESP3D_RESIDUAL,-0.015931751887459666,-0.029593183672929166,-0.007757794312463546,-0.027806030596909156,-0.006747732871697389,0.0004,0.005735180537494734,0.016058505504985256,-0.022573951500742852,83,22,0,5,-0.020914014669094684,-0.013735074723272197,True,0.02,False,
X_X_RESP3D_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,exploratory,mae_adjacent,M_PHYSICS_radius+radius_sq,X_RESP3D_SHUFFLED,-0.0001179944570915559,-0.0010990137255923302,0.0012941844134414546,-0.0013823604767308026,0.0010084718029112923,0.9428,0.000636149363001866,0.0017812182164052247,0.0007021066881058042,83,37,3,5,-0.00030957464280652206,0.0006249339093352537,False,0.02,False,
X_X_RESP3D_ADD_vs_X_RESP3D_SHUFFLED,exploratory,mae_adjacent,X_RESP3D_SHUFFLED,X_RESP3D_ADD,-0.00014937309707959947,-0.002061584363722983,0.0013532360307119706,-0.0019012257085944193,0.0014755699871772678,0.8616,0.0008606702880080394,0.0024098768064225104,7.595161398103982e-05,83,43,3,5,-0.0007552499449290266,0.00014587018550750325,False,0.02,False,
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,exploratory,sign_acc_strong,M_PHYSICS_radius+radius_sq,X_RESP3D_GATED,-0.005858961644884305,-0.018440579982358842,0.002611636825716253,-0.0236519320664458,0.000919276644268807,0.2072,0.005396116317107987,0.015109125687902363,-0.0038376451392492404,86,19,1,5,-0.007762010429442947,-0.0015670021403677865,True,0.02,False,
X_X_RESP3D_ADD_vs_M_PHYSICS_radius+radius_sq,exploratory,sign_acc_strong,M_PHYSICS_radius+radius_sq,X_RESP3D_ADD,1.3323174567900672e-06,-0.013642326157210137,0.013914132003952437,-0.016020740263950915,0.012447393190953641,0.9724,0.00701293329157088,0.019636213216398465,0.005961386792279884,86,29,3,5,-0.0027966482312330255,0.004419051156240371,False,0.02,False,
X_X_RESP3D_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,exploratory,sign_acc_strong,M_PHYSICS_radius+radius_sq,X_RESP3D_RESIDUAL,-0.028924418397386843,-0.07217498993076821,0.006349155264132149,-0.07105139361087545,0.007008815230906328,0.096,0.01946330500156906,0.05449725400439337,-0.04842235731940229,86,25,0,5,-0.03735175549885937,-0.021960033801406258,True,0.02,False,
X_X_RESP3D_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,exploratory,sign_acc_strong,M_PHYSICS_radius+radius_sq,X_RESP3D_SHUFFLED,-0.010886834170141387,-0.036631014468923986,0.007199611558348766,-0.036409416969582054,0.007305569095391821,0.2856,0.01151324540969992,0.032237087147159775,-0.006829058932505062,86,25,2,5,-0.018811788398487225,-0.005265799872600119,True,0.02,False,
X_X_RESP3D_ADD_vs_X_RESP3D_SHUFFLED,exploratory,sign_acc_strong,X_RESP3D_SHUFFLED,X_RESP3D_ADD,0.010888166487598173,-0.0031350408885738295,0.031862555076576864,-0.005900692826491112,0.02839099568113629,0.1472,0.009056153850501533,0.02535723078140429,0.012790445724784947,86,35,5,5,0.006307532229834943,0.01931410110984207,True,0.02,False,
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,exploratory,pair_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_GATED,-0.007915972335583532,-0.01911184995503857,0.0009024639311689335,-0.018659282719191705,0.0010894391599176204,0.0768,0.004995711244813008,0.013987991485476423,-0.007936649659011249,84,36,0,5,-0.009943865585316463,-0.006368874890137849,True,0.02,False,
X_X_RESP3D_ADD_vs_M_PHYSICS_radius+radius_sq,exploratory,pair_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_ADD,-0.005185175835693461,-0.023738130539026923,0.014141869823903332,-0.025092019747267293,0.012396704734008314,0.57,0.009350340136279972,0.02618095238158392,0.0015070391250829086,84,43,2,5,-0.008730889850303649,0.0006291528796796505,False,0.02,False,
X_X_RESP3D_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,exploratory,pair_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_RESIDUAL,-0.0688819802367739,-0.13158247900528067,-0.018650308162509545,-0.1332514700593368,-0.020041487943985248,0.0056,0.02819256770595736,0.0789391895766806,-0.09140528265609424,84,25,0,5,-0.07870319177607628,-0.0585624287740576,True,0.02,False,
X_X_RESP3D_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,exploratory,pair_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_SHUFFLED,-0.01298831837990235,-0.04602528203347945,0.009507628628877213,-0.04550864689326855,0.009777962534513006,0.3072,0.014478087612193529,0.04053864531414188,-0.009102325771624524,84,37,2,5,-0.023152878995391913,-0.0038787354679939434,True,0.02,False,
X_X_RESP3D_ADD_vs_X_RESP3D_SHUFFLED,exploratory,pair_spearman,X_RESP3D_SHUFFLED,X_RESP3D_ADD,0.007803142544208892,-0.010437728328208138,0.036725941510132795,-0.012237625141078066,0.03313247022830629,0.4636,0.012236710655048914,0.034262789834136956,0.010609364896707432,84,53,4,5,0.0011968913860233392,0.017532323596621338,True,0.02,False,
X_X_RESP3D_GATED_vs_M_PHYSICS_radius+radius_sq,exploratory,curve_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_GATED,-0.0031479805475577126,-0.02191889038104237,0.013811478066753225,-0.023673349266126614,0.01225097484375499,0.6808,0.008795814120352609,0.024628279536987305,0.0016464528242047024,84,27,2,5,-0.007041329710781298,0.0024410727190223662,False,0.02,False,
X_X_RESP3D_ADD_vs_M_PHYSICS_radius+radius_sq,exploratory,curve_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_ADD,0.0018520119632138479,-0.022807524489683057,0.028404443156532996,-0.025476961608389206,0.02612137636102333,0.8504,0.012707415463654042,0.035580763298231316,0.015598572685722947,84,36,3,5,-0.001981096326385986,0.009527816493873907,False,0.02,False,
X_X_RESP3D_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,exploratory,curve_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_RESIDUAL,-0.0525760336958634,-0.12077595880121693,0.009034893558688986,-0.12049915799904432,0.009571513438673794,0.09,0.03224914501630579,0.0902976060456562,-0.07639726669253208,84,28,0,5,-0.06793751866966033,-0.042795954976000035,True,0.02,False,
X_X_RESP3D_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,exploratory,curve_spearman,M_PHYSICS_radius+radius_sq,X_RESP3D_SHUFFLED,-0.020993904945706188,-0.07165568082640007,0.014134910143643965,-0.07381318002420399,0.012735826374862882,0.2792,0.021850075691296208,0.06118021193562938,-0.008249183545799958,84,32,1,5,-0.03452162726371823,-0.007422147899033532,True,0.02,False,
X_X_RESP3D_ADD_vs_X_RESP3D_SHUFFLED,exploratory,curve_spearman,X_RESP3D_SHUFFLED,X_RESP3D_ADD,0.022845916908920034,-0.004485742767308679,0.062195350817547186,-0.008653783700549464,0.05616845004499423,0.1088,0.017200133797148028,0.048160374632014474,0.0238477562315229,84,42,5,5,0.01694996439290744,0.03866608711447413,True,0.02,False,
