grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction_delta3d_vs_2d_ensemble
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,20,0.3094716408821441,0.37579173499090274,0.25,-2.865705446263313,0.3081208701585547,0.37627296231269314,0.25,-2.875612392137941,0.3081208701585547,0.37627296231269314,0.25,-2.875612392137941,0.2751406915530816,0.3269054684750666,0.15,-1.925355709968064,0.3008889035498784,0.3627682889839626,0.25,-2.6024083790910963,0.00723196660867631
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.049859049574647374,0.06946068674308167,0.8333333333333334,0.269146721422197,0.05862544384278131,0.0777974825660954,0.8333333333333334,0.08318197751935907,0.05862544384278131,0.0777974825660954,0.8333333333333334,0.08318197751935907,0.04479524700579726,0.050281546413748435,0.9166666666666666,0.6170259866647004,0.046617658110690706,0.05601270887922772,0.9166666666666666,0.5247466280187265,0.012007785732090603
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.11047133059539667,0.14113236558673073,0.9166666666666666,0.6374541948736782,0.10376962931108041,0.13105313964690535,1.0,0.6873888226538032,0.10376962931108041,0.13105313964690535,1.0,0.6873888226538032,0.15419717543632583,0.19032521346630799,0.8333333333333334,0.34067082490907363,0.12099699495585521,0.1514091622629969,0.9166666666666666,0.5827330806464821,-0.017227365644774797
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.044937021923820285,0.05006164233665238,0.75,0.7817420054657647,0.049930340392972616,0.05723541918672889,0.75,0.7147079235436118,0.04629043713094163,0.05279969904817184,0.75,0.7572144313423557,0.08655878013602586,0.1110490117221285,0.6666666666666666,-0.07396312516484338,0.08655878013602586,0.1110490117221285,0.6666666666666666,-0.07396312516484338,-0.04026834300508423
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.11696263579558336,0.1430668579882445,0.9166666666666666,0.550499723555335,0.10878311275044474,0.13007997812850314,0.9166666666666666,0.6284024902528867,0.11287287427301403,0.13634970069782318,0.9166666666666666,0.591717972884503,0.1669575916295021,0.21891637921601778,0.5,-0.05246678181318054,0.1669575916295021,0.21891637921601775,0.5,-0.05246678181318032,-0.05408471735648808
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.16671943629542604,0.22545046675757704,0.75,0.38066465272236516,0.16359877562034603,0.2132142165945733,0.6666666666666666,0.446068697609485,0.16515910595788605,0.21923264995852218,0.6666666666666666,0.414355517020385,0.1991060479417152,0.25559120292092724,0.75,0.2039957371437765,0.1991060479417152,0.25559120292092724,0.75,0.2039957371437765,-0.03394694198382914
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.10247107783811003,0.1573378140868741,0.75,0.1056122543268071,0.10304318002712336,0.16425889304881103,0.75,0.02519578283861601,0.10284591493036795,0.1623404798527555,0.75,0.047832691341386235,0.10327500331274964,0.1341709474031299,0.8333333333333334,0.34960590643034617,0.09726972806587708,0.1317049852658633,0.8333333333333334,0.3732937238140259,0.005576186864490865
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.0866118488161487,0.11537403933129058,1.0,0.6979490957466412,0.08932532263079333,0.11698346326209536,1.0,0.6894633288199301,0.08932532263079333,0.11698346326209536,1.0,0.6894633288199301,0.12745224896057752,0.1700391383233191,0.8333333333333334,0.3439125423340581,0.10522465564840194,0.14111340531161115,0.8333333333333334,0.5481435468350295,-0.01589933301760861
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.08211782517114308,0.10662036806468325,0.9166666666666666,0.702541284825503,0.07988143358711401,0.10121955273661512,1.0,0.7319133605158165,0.07988143358711401,0.10121955273661512,1.0,0.7319133605158165,0.1304421906080011,0.16719095427927638,0.8333333333333334,0.2685714703964306,0.10620266006736061,0.13418485278596842,0.8333333333333334,0.5288563620794773,-0.026321226480246596
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.056243678738758164,0.06651063627961812,0.9166666666666666,0.2767450159859588,0.06116378749714879,0.07445714950413919,0.9166666666666666,0.09359552387951342,0.05870373311795348,0.06995958400010144,0.9166666666666666,0.1997905668262705,0.0686484748353142,0.08897823404022609,1.0,-0.29442470743732163,0.06864847483531418,0.08897823404022609,1.0,-0.29442470743732163,-0.009944741717360699
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.12705743321391835,0.16263838018110904,0.8333333333333334,-0.20515446182682617,0.1300093043272964,0.16892571457633931,0.8333333333333334,-0.300134138342357,0.12927133654895187,0.1672948295264312,0.8333333333333334,-0.2751511588901725,0.1211688990659303,0.16064408615551493,0.8333333333333334,-0.17578013170016638,0.12197263106699356,0.1587309138510864,0.8333333333333334,-0.14794125962843285,0.007298705481958309
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.11761714394680185,0.18996128438008872,0.6666666666666666,0.13524811289565586,0.11793722547567437,0.18823449387890462,0.6666666666666666,0.15089823215591647,0.11777718471123809,0.18892477405305344,0.6666666666666666,0.14465928211597012,0.11613421396659558,0.19423552596009633,0.75,0.09589544834079533,0.11613421396659558,0.19423552596009633,0.75,0.09589544834079533,0.001642970744642508
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.05993915084000109,0.08195728969059064,0.5,-4.747163493841625,0.05873898302749681,0.07855954794271432,0.5,-4.280515570450167,0.05873898302749681,0.07855954794271432,0.5,-4.280515570450167,0.06874688124963914,0.09021529919071589,0.5,-5.963679322413166,0.061909987532496484,0.0835605008463749,0.5,-4.974209455997454,-0.003171004504999672
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.08429034155426501,0.1106650889966868,1.0,0.7017706306956166,0.08127036228962602,0.10672839454652043,1.0,0.7226110937633883,0.08202535710578576,0.1075494401506926,1.0,0.7183268550209821,0.14367259373581673,0.21006031322721158,0.8181818181818182,-0.07452655388480567,0.12131485208715719,0.18009245525061127,0.8181818181818182,0.21019446532865071,-0.03928949498137142
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.1024324661669966,0.14780793064446104,0.36363636363636365,-15.13864046232689,0.10031675920505466,0.14586313816915955,0.2727272727272727,-14.716743982070843,0.10137461268602563,0.14677282229402086,0.36363636363636365,-14.913392094398223,0.052931834138607164,0.06685147342309578,0.36363636363636365,-2.301364220754009,0.052931834138607164,0.06685147342309578,0.36363636363636365,-2.301364220754009,0.048442778547418464
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.3819510858817118,0.47528274170795914,0.8,0.028403621205905116,0.38262797582112584,0.48051565807548835,0.8,0.006891071282259742,0.38262797582112584,0.48051565807548835,0.8,0.006891071282259742,0.4367607353379478,0.5080761648603831,0.7,-0.11029770284419693,0.4367607353379478,0.5080761648603831,0.7,-0.11029770284419693,-0.05413275951682195
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.31092179806490317,0.4445937312636328,0.75,-0.04411917037019508,0.32703674727730186,0.4537662983252431,0.75,-0.08764676979879904,0.32703674727730186,0.4537662983252431,0.75,-0.08764676979879904,0.316271446198359,0.42943694364266205,0.75,0.025858139022573834,0.31139010020609925,0.4350693766851891,0.75,0.00013715319161178297,0.015646647071202613
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.09031133978560638,0.10857205551569704,0.5,-0.5852079644594343,0.08944252086803589,0.1069159952264563,0.5,-0.5372181068375985,0.08944252086803589,0.1069159952264563,0.5,-0.5372181068375985,0.03202717629346161,0.03251297945623359,1.0,0.8578445008115836,0.07574029891257018,0.0874921234373962,0.5,-0.02940918626576572,0.013702221955465707
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.7118855939280748,0.9450502086434004,1.0,-0.09871106547131414,0.7083346439322024,0.9505895893500894,1.0,-0.11162893119125838,0.7083346439322024,0.9505895893500894,1.0,-0.11162893119125838,0.7894112870589411,1.011330726244146,0.5,-0.2582302963433858,0.7312670172107913,0.9614517267895367,1.0,-0.13717866030113002,-0.02293237327858899
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.19152049997953358,0.19643773753844374,0.5,-0.24691999085167637,0.18899486032239657,0.19480813633428595,0.5,-0.22631749440090654,0.18899486032239657,0.19480813633428595,0.5,-0.22631749440090654,0.190715194027956,0.19071695071790445,0.5,-0.1753503186858134,0.1911178470037448,0.192315478560224,0.5,-0.19513570300103522,-0.002122986681348221
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.1794750081019258,0.17947949203124144,0.5,-0.23341373166030333,0.17064521155275045,0.1706955287090904,0.5,-0.11563827618685707,0.17064521155275045,0.1706955287090904,0.5,-0.11563827618685707,0.15003297604454285,0.17686525422303295,0.5,-0.19774443324449287,0.16475399207323432,0.17110735544782077,0.5,-0.12102803559683495,0.005891219479516124
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,2,0.09409712710105443,0.10140957449870162,0.5,-1.910914960308503,0.10358663513117823,0.10801006161030159,0.5,-2.302174540986366,0.10358663513117823,0.10801006161030159,0.5,-2.302174540986366,0.06763888885118663,0.07010832418065012,0.5,-0.3912679144283999,0.06763888885118663,0.07010832418065012,0.5,-0.3912679144283999,0.0359477462799916
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2,0.21217474229229982,0.21795031377764332,1.0,-0.035218558554383605,0.21236624319792985,0.2258581906602691,1.0,-0.11170290696287322,0.21236624319792985,0.2258581906602691,1.0,-0.11170290696287322,0.21231099253751481,0.21277120044972514,1.0,0.013396300515561399,0.21231099253751481,0.21277120044972514,1.0,0.013396300515561399,5.52506604150349e-05
