comparison,dropped_chemotype,delta,n_units
X_V2_BAG_MIX5_vs_B1_MEAN_CURVE,sc084,0.0938973988221294,89
X_V2_BAG_MIX5_vs_B1_MEAN_CURVE,sc085,0.09315320245433813,89
X_V2_BAG_MIX5_vs_B1_MEAN_CURVE,sc086,0.09210460732537994,89
X_V2_BAG_MIX5_vs_B1_MEAN_CURVE,sc092,0.0939495523823454,89
X_V2_BAG_MIX5_vs_B1_MEAN_CURVE,sc096,0.09708530589194826,89
X_V2_BAG_MIX5_vs_B1_MEAN_CURVE,sc097,0.09447161994590986,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,(none),0.013888357226135042,90
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc000,0.018213004778672038,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc001,0.020014891459394373,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc007,0.014138792780935694,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc008,0.01622000054152283,88
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc009,-0.017071800533416982,67
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc010,0.01288487719807957,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc012,0.014182209152823541,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc015,0.009860851818788877,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc016,0.017729190526947713,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc017,0.013854916565321314,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc018,0.012744197539899632,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc019,0.01252804793093597,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc020,0.0119193844031966,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc021,0.009969023143256284,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc027,0.01762088550227486,84
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc028,0.014386936747846475,88
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc029,0.01406445895180418,87
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc030,0.012361308383010956,87
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc031,0.011538609726012908,87
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc032,0.014261321105584332,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc033,0.009740179248290246,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc036,0.016685958955338576,86
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc055,0.015719011593084246,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc057,0.01256400306858917,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc058,0.013153554567770242,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc059,0.011076585107888918,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc060,0.013881243166133992,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc061,0.010256887299785555,88
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc062,0.01653612811266715,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc063,0.010608477897358647,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc068,0.0204480183077465,84
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc069,0.01547813761928864,88
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc070,0.013733770073143388,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc071,0.014539795130205528,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc075,0.01534388102052759,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc076,0.012815455892736843,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc077,0.013918435463702151,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc078,0.018564349678047657,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc083,0.018196960632188255,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc084,0.013961299488750556,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc085,0.014333332988253981,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc086,0.014396078262485871,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc092,0.015274195763267731,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc096,0.018061462570871555,89
X_V2_DIRECT@cond_vs_B1_MEAN_CURVE,sc097,0.0172129051555681,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,(none),0.10216778047037753,90
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc000,0.10584168753215291,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc001,0.10413066589526232,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc007,0.10061346793432838,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc008,0.10319417086198762,88
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc009,0.09598476232782073,67
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc010,0.1018817704213137,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc012,0.10575608383664337,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc015,0.09822254182288188,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc016,0.10270309910649954,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc017,0.10325252427421826,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc018,0.10178496740377665,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc019,0.10230386301785495,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc020,0.10225082571476717,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc021,0.10350172035239051,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc027,0.11083695393444566,84
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc028,0.10449889115307584,88
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc029,0.09811357319206103,87
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc030,0.09756055325228166,87
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc031,0.09621665178515272,87
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc032,0.104211778238796,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc033,0.10011970977114965,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc036,0.10127565616162645,86
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc055,0.1017415659393986,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc057,0.10118948957756148,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc058,0.10260434417478546,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc059,0.10031386340741255,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc060,0.10130826767438803,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc061,0.09571387229734758,88
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc062,0.10001866499725742,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc063,0.10484429698497316,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc068,0.09271244284088064,84
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc069,0.11028847378645222,88
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc070,0.10417651248519032,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc071,0.10333462778608343,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc075,0.10165033787457015,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc076,0.10252486195840355,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc077,0.1026568206946989,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc078,0.10501177950348958,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc083,0.10507178373976833,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc084,0.10310018642331396,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc085,0.10225138231981225,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc086,0.10058833321910945,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc092,0.1022309411313591,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc096,0.10547658236587322,89
X_V2_BAG4@lean_vs_B1_MEAN_CURVE,sc097,0.10261022780296082,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,(none),0.06732774530687691,90
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc000,0.06724464435807007,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc001,0.0651371384870043,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc007,0.06603045447214535,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc008,0.06600378402520915,88
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc009,0.09021191263578283,67
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc010,0.06802879449677293,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc012,0.06945653792388529,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc015,0.0681093287980377,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc016,0.0651173830286081,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc017,0.0681105527149224,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc018,0.06822879481545245,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc019,0.06818073137812872,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc020,0.06925135169796243,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc021,0.07153352900736897,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc027,0.0715309974148466,84
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc028,0.06864696274706374,88
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc029,0.06364606458380108,87
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc030,0.06308444487056342,87
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc031,0.06394875353446851,87
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc032,0.06883634743745058,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc033,0.06902641170143431,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc036,0.0642921565536299,86
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc055,0.06560976441866818,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc057,0.06819305931003998,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc058,0.06847476209643528,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc059,0.0679413273024473,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc060,0.06634258635520941,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc061,0.06475839106260171,88
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc062,0.06334362041749413,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc063,0.07084970376064581,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc068,0.0554827147699734,84
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc069,0.07149668554130635,88
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc070,0.06849527508764242,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc071,0.06762865699678323,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc075,0.06558810737976054,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc076,0.06852751318881511,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc077,0.06764101060290169,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc078,0.06651493879228176,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc083,0.06657348886244163,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc084,0.06722806229916012,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc085,0.0661444783945361,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc086,0.06576601615200844,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc092,0.06562528843776919,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc096,0.06736827887263298,89
X_V2_BAG_MIX3_vs_V2_DIRECT@cond,sc097,0.06538675358840448,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,(none),-0.013411871182686354,90
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc000,-0.012336184798669792,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc001,-0.012016503935364428,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc007,-0.013098610821964271,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc008,-0.012675164522732364,88
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc009,-0.006868663541891023,67
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc010,-0.012901038600276282,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc012,-0.01388977036502814,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc015,-0.014106311039788554,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc016,-0.01392176007768807,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc017,-0.013279204018596662,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc018,-0.013513892075387621,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc019,-0.012847143082085425,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc020,-0.012855168791977884,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc021,-0.013603659474496415,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc027,-0.012494165141800642,84
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc028,-0.013985669781967023,88
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc029,-0.014799044788045713,87
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc030,-0.015120288769504709,87
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc031,-0.014674931918954671,87
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc032,-0.013644877130551942,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc033,-0.012777626526565859,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc036,-0.015352168878966838,86
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc055,-0.013344775726062798,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc057,-0.01313820183177878,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc058,-0.012992389066359064,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc059,-0.013490845457900196,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc060,-0.013658218795609982,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc061,-0.013638104679625684,88
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc062,-0.014364664321342459,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc063,-0.014855777984824858,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc068,-0.016090714791910717,84
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc069,-0.01413408460772952,88
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc070,-0.013086423852442429,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc071,-0.0135162138877,89
X_S4_BAG_MIX3C_vs_V2_BAG_MIX3,sc075,-0.014029295904886963,89
