model,axis_label,true_median,true_q05,true_q25,true_q75,true_q95,true_absmax,pred_median,pred_q05,pred_q25,pred_q75,pred_q95,pred_absmax,n_curves,true_abs_q95,frac_pred_steeper_than_true_q95
GEN10_LEVEL_SHAPE,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.42075784888966045,-0.10142667105558481,0.07733385798989073,0.9128077022393281,1.7153212518983707,3.294467256793084,2105,4.096268892073402,0.0
GEN10_LEVEL_SHAPE,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-4.851103221259621e-05,-0.0246107008540965,-0.0005249358481565732,2.982624429168057e-17,2.415563362357878e-16,0.026634027751420805,40,0.004260886876512296,0.15
GEN10_LEVEL_SHAPE,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,1.0359252528696976,0.15605995472721498,0.5613246940703569,1.6603827203888883,2.5952416805564353,4.036883253986908,775,4.083272356142025,0.0
GEN10_LEVEL_SHAPE,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.012714685172227111,-0.0015718520273507385,0.0013308074385827656,0.029530412849682566,0.049631496689551094,0.12964132893327385,45,1.702688996342022,0.0
GEN10_LEVEL_SHAPE,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.07712891303314066,-0.030438553285688,0.01254378159742384,0.12040866610397385,0.2047817818207675,0.400486437913523,1605,0.27875960482985723,0.005607476635514018
GEN10_LEVEL_SHAPE,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.0010949023537611088,-0.009568780963805769,-0.003205318079595035,0.005863191521027392,0.01179250264634252,0.01752391961564265,160,0.053710948877895556,0.0
GEN10_RESIDUAL_SHAPE,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.5847819709644437,-0.501967673249383,0.22071568724244084,0.9901473908478995,1.6240431702578197,3.1333214750669947,2105,4.096268892073402,0.0
GEN10_RESIDUAL_SHAPE,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-1.8641155874709646e-18,-0.021844241307737666,-0.0006411426061341397,1.191055290875925e-16,0.0007808347363991256,0.028381719407492532,40,0.004260886876512296,0.1
GEN10_RESIDUAL_SHAPE,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.7365060538548659,0.12623037910293014,0.4266392105754436,1.1274984645852948,1.9823047556935784,3.4650691280136923,775,4.083272356142025,0.0
GEN10_RESIDUAL_SHAPE,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,6.048686921312288e-16,-0.023844888715892805,-0.00818711898192418,0.007212725489051858,0.02381570593565141,0.02626506208528898,45,1.702688996342022,0.0
GEN10_RESIDUAL_SHAPE,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.0730126783110126,-0.0443483224623886,0.02786425394981055,0.12457098500856302,0.19700792266398243,0.41689067544921393,1605,0.27875960482985723,0.005607476635514018
GEN10_RESIDUAL_SHAPE,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.0006698615304313253,-0.004686613207841593,-0.0017374226132267489,0.0043751988968323795,0.009902603359059845,0.01320370526292761,160,0.053710948877895556,0.0
GEN10_RESIDUAL_SHAPE_INSAMPLE,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.4494650036457028,-0.46581121184188984,0.19989861368933787,0.703097241184637,0.9934378199141702,1.8922842695791804,2105,4.096268892073402,0.0
GEN10_RESIDUAL_SHAPE_INSAMPLE,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-6.1957313341987566e-21,-0.01100879281687651,-0.0006411426061341401,9.686792274759205e-17,0.0007808347363991256,0.012855670851627015,40,0.004260886876512296,0.075
GEN10_RESIDUAL_SHAPE_INSAMPLE,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.34655959766702715,0.09357366767655845,0.2288128441996342,0.46220349814074274,0.77619720711445,1.7848906401697173,775,4.083272356142025,0.0
