model,axis_label,n_curves,n_curves_guarded,n_ligands,slope_true_median,slope_pred_median,slope_mae,slope_mae_median,slope_ratio_median,slope_pearson,slope_spearman,slope_sign_agree,span_true_median,span_pred_median,span_recovery_median,span_recovery_median_unguarded,span_recovery_q25,span_recovery_q75,compression_median,shape_mae,shape_mae_median,within_curve_spearman,within_curve_sign_accuracy,row_mae,n_distinct_pred_median,n_distinct_true_median,step_share_pred_median,linear_r2_pred_median,linear_r2_true_median
GEN10_RESIDUAL_SHAPE_INSAMPLE,contact_time,40,0,8,0.00014296899524398737,-6.1957313341987566e-21,0.0022608568753397533,0.0006578222215723208,3.311978576506291e-14,0.21124233501979,0.3629933901198137,0.675,0.06287846248431395,0.06222106501086305,,0.3321185756108962,,,,0.05012052362423693,0.03269749149945962,0.16768034541063254,0.545625,1.8787254169399268,3.0,5.0,0.6,0.6075098012017626,0.1646628381999693
GEN10_RESIDUAL_SHAPE_INSAMPLE,extractant,775,775,25,2.573675226299942,0.34655959766702715,2.2147159072226392,2.0953476725772537,0.1404218234809748,0.17601290167726788,0.12056112490537951,0.9651612903225807,2.073913043478258,0.30892884650711505,0.15918238840141544,0.15918238840141544,0.09572397269184904,0.22435466743698979,0.15679791965506099,0.6211945858635637,0.5378931641242582,0.8351274843708807,0.8878957422505811,1.1724822212547077,5.0,5.0,1.0,0.8665244559157701,0.9940258395786431
GEN10_RESIDUAL_SHAPE_INSAMPLE,metal_concentration,45,30,4,-1.1226193871745382,-3.903704195140403e-18,0.8479631338823886,1.1195293690207997,0.00039056698251842704,0.06461356794224449,-0.022531878553813747,0.5555555555555556,0.72923076923077,0.006240692287574012,0.008034236454030421,0.011044509819555261,0.004890438699622054,0.021271160017192522,0.009029082206804501,0.26612490253442567,0.22939421116086342,0.04301966728841343,0.524502447443624,0.5407096401825311,4.0,8.0,0.5833333333333334,0.5100357311448258,0.7515429813530872
GEN10_RESIDUAL_SHAPE_INSAMPLE,metal_series,1605,1210,84,0.08443469855079262,0.05103114436866742,0.09211850267247547,0.07804996441998997,0.34301595363484866,0.3277053856183027,0.35179134167778225,0.7862928348909657,1.0261096605744122,0.5307309631808917,0.43385954933771964,0.5028162137522147,0.25755983691599016,0.6638329352487492,0.4173736501992998,0.29327847538240087,0.2395357696790422,0.5199017191084455,0.7374239328780052,1.0895351920560683,8.0,8.0,1.0,0.8244823250000346,0.8742223263723046
GEN10_RESIDUAL_SHAPE_INSAMPLE,temperature,160,160,5,-0.04032650561688559,0.00024382057708916344,0.039071621169974126,0.04171535740753045,-0.0059375997662593615,-0.0868696095697233,-0.07238539897945757,0.45625,1.1765941508309075,0.11328180641297603,0.09674765275468161,0.09674765275468161,0.048477474553284716,0.13409371253202992,0.101222440195469,0.39463284160467993,0.39341016965925346,0.011303485844207262,0.5298958333333333,1.2340061042201498,4.0,4.0,1.0,0.5333333333333339,0.9893613987029377
GEN10_TWO_BRANCH,acid,2105,1950,68,1.6557758087863772,0.49465443986713237,1.4805776414004512,1.2155438180146718,0.2763175517165548,0.13707081622519152,0.18764187578029326,0.7980997624703088,1.9269282814614344,0.6687994864934005,0.3246568131662033,0.3398714010792967,0.1738491919686725,0.6070361025628723,0.32310120143338056,0.5692590791743797,0.5187592040954178,0.5387276851792168,0.7537728439675729,1.238168713138465,5.0,5.0,1.0,0.9279771038294795,0.917337219586492
GEN10_TWO_BRANCH,contact_time,40,0,8,0.00014296899524398737,-2.982624429168057e-17,0.0030290211663394906,0.0006578222215723218,1.2249852662577814e-14,0.1676241338396723,0.4055316780244795,0.625,0.06287846248431395,0.04065807301406191,,0.4038231132846575,,,,0.06792904514348498,0.027990640822172244,0.19230382586067624,0.5506249999999999,1.8869097008772968,3.0,5.0,0.6,0.7300861331929207,0.1646628381999693
GEN10_TWO_BRANCH,extractant,775,775,25,2.573675226299942,0.5466652890445889,1.9442664115167716,1.9063121950320245,0.2141484875366587,0.13418539892309642,0.13727099754041522,0.9354838709677419,2.073913043478258,0.4976358235246805,0.23350366063305147,0.23350366063305147,0.14903387830988565,0.3908864576164529,0.2322099730384306,0.5525126351438794,0.4871189463320736,0.7890070920949652,0.8723369963369964,1.134894174429869,5.0,5.0,1.0,0.9000212620531246,0.9940258395786431
GEN10_TWO_BRANCH,metal_concentration,45,30,4,-1.1226193871745382,-2.6298638788314296e-16,0.8479255743616553,1.1195293690207997,0.0003905669825184203,0.06766625497451424,-0.013254046208125734,0.5777777777777777,0.72923076923077,0.006240692287573998,0.008034236454030414,0.011044509819555261,0.0048904386996220925,0.02127116001719253,0.009029082206804493,0.266482666175235,0.2293942111608634,0.04301966728841343,0.524502447443624,0.5404234292698836,4.0,8.0,0.5833333333333334,0.5100357311448254,0.7515429813530872
GEN10_TWO_BRANCH,metal_series,1605,1210,84,0.08443469855079262,0.06049693340164519,0.09580481675545037,0.07956486488796821,0.42041717495400577,0.28692618114305024,0.29007473031771036,0.7775700934579439,1.0261096605744122,0.7173004282229718,0.5757879894598568,0.6938724631898722,0.3189826703280889,0.9702929045238983,0.5735330527716211,0.3103562015524081,0.2499589317805855,0.47698205707788405,0.7165691145669821,1.0904935517377,8.0,8.0,1.0,0.8317294040436363,0.8742223263723046
GEN10_TWO_BRANCH,temperature,160,160,5,-0.04032650561688559,0.0007425331712240387,0.039768861169170874,0.04303100097664418,-0.01681944781464519,-0.026140699361607726,0.009145270087706324,0.425,1.1765941508309075,0.14708683921531318,0.13087037857004893,0.13087037857004893,0.053236890737338394,0.24010735267170355,0.14188648403706267,0.40974848009088694,0.39268302407453126,0.05191683211154321,0.5382291666666666,1.241432098124498,4.0,4.0,1.0,0.4485375152897024,0.9893613987029377
GEN10_TWO_BRANCH_INTERACT,acid,2105,1950,68,1.6557758087863772,0.4935154173175001,1.4751058427667483,1.1993222573168583,0.27638123028493333,0.13864892430485057,0.19273594370520647,0.8009501187648456,1.9269282814614344,0.6408349562405402,0.32353721242304434,0.3391105635814335,0.18223576280671355,0.5930259471915402,0.3225489081756898,0.5646600765407432,0.5154850458607588,0.5476382890396847,0.7584671003645463,1.2350753073930707,5.0,5.0,1.0,0.9336799665030235,0.917337219586492
GEN10_TWO_BRANCH_INTERACT,contact_time,40,0,8,0.00014296899524398737,-2.982624429168057e-17,0.0030373439435948434,0.000657822221572331,1.4874821090273058e-14,0.1688863227974866,0.37999087914327306,0.6,0.06287846248431395,0.05516186637008941,,0.4646970564594287,,,,0.06660528781479884,0.03226743741245525,0.17999208563565441,0.5506249999999999,1.8859147074909104,3.0,5.0,0.6,0.6075098012017626,0.1646628381999693
GEN10_TWO_BRANCH_INTERACT,extractant,775,775,25,2.573675226299942,0.5350892051412391,1.9744049421112204,1.923653826386972,0.20180509967611812,0.1329782642706103,0.13702279888992164,0.9329032258064516,2.073913043478258,0.472111239950984,0.22554444412556077,0.22554444412556077,0.14404995309458168,0.3823742786608414,0.21974222532351312,0.5606559241120841,0.4912388632452574,0.7898050221274079,0.87354637835283,1.139559478178264,5.0,5.0,1.0,0.8911635694613773,0.9940258395786431
GEN10_TWO_BRANCH_INTERACT,metal_concentration,45,30,4,-1.1226193871745382,3.903704195140403e-18,0.8479100007266126,1.1195293690207997,0.0005917123893469427,0.06894888782963464,-0.01192864158731316,0.5777777777777777,0.72923076923077,0.006240692287574012,0.008034236454030397,0.011044509819555261,0.004890438699622102,0.021271160017192522,0.009029082206804484,0.266631008866108,0.22939421116086342,0.043573377144448866,0.5252960982372747,0.5403047551171853,4.0,8.0,0.5833333333333334,0.5100357311448238,0.7515429813530872
GEN10_TWO_BRANCH_INTERACT,metal_series,1605,1210,84,0.08443469855079262,0.05830289551758428,0.09558221907249531,0.07871961043425861,0.3984501755292358,0.2804372379991125,0.28992817320067055,0.778816199376947,1.0261096605744122,0.6778940273272254,0.547025162710876,0.6570801818221608,0.2979149520951675,0.9199782626848314,0.5405704731265323,0.3094213181371755,0.2512940711581513,0.47884494975613917,0.717039224185275,1.0898042422621474,8.0,8.0,1.0,0.8281170864938916,0.8742223263723046
GEN10_TWO_BRANCH_INTERACT,temperature,160,160,5,-0.04032650561688559,0.0005870827725715098,0.03967467798524245,0.043305314107853335,-0.013439100687113655,-0.030272434832701423,0.01090397587380369,0.40625,1.1765941508309075,0.14696999845122488,0.1405749259362183,0.1405749259362183,0.05535110435433553,0.22191112423137255,0.14779651583055414,0.40766873505102214,0.38383408176375555,0.023169993221159736,0.5319791666666667,1.2423385278366392,4.0,4.0,1.0,0.5003899915629317,0.9893613987029377
GEN9_A0_ROW_ONLY,acid,2105,1950,68,1.6557758087863772,0.38014228586656473,1.573632831690856,1.3167312845274695,0.17580767090810137,0.1804960024085286,0.2133011714762599,0.833729216152019,1.9269282814614344,0.46189053,0.22155679458756816,0.23817541518393792,0.12551381959878583,0.36935482895826655,0.21860539049810823,0.5959568777329679,0.5422527795547307,0.6237437865208048,0.7999855077347705,1.2757725301203773,5.0,5.0,1.0,0.9470198525344138,0.917337219586492
GEN9_A0_ROW_ONLY,contact_time,40,0,8,0.00014296899524398737,2.2344604124314783e-17,0.001590831783721304,0.0007401060706645178,0.029231124085575808,0.2854154414539576,0.5085688642824475,0.8,0.06287846248431395,0.017727335499999997,,0.059636278672119514,,,,0.03941835843327689,0.02491240078312181,0.20373406519139997,0.5533333333333333,1.9591603845672707,3.0,5.0,0.6,0.48523033936179816,0.1646628381999693
GEN9_A0_ROW_ONLY,extractant,775,775,25,2.573675226299942,0.10782603015388033,2.4439657529087198,2.339783220448659,0.043137629588542836,-0.0012953738774483428,-0.17323756645964394,0.8838709677419355,2.073913043478258,0.09307970999999993,0.04644511481739399,0.04644511481739399,0.018897339317352154,0.0829011477785474,0.04896026190879742,0.6662629248967843,0.5834469208871259,0.691652254394124,0.822923825278664,1.2206655594806421,5.0,5.0,1.0,0.8536828099550392,0.9940258395786431
GEN9_A0_ROW_ONLY,metal_concentration,45,30,4,-1.1226193871745382,-0.00041611708824528887,0.8496701789077875,1.1185152195740937,0.0017067319335272737,0.07700043360494738,0.03313511552031433,0.5555555555555556,0.72923076923077,0.006984108000000017,0.010897703197282699,0.015195555053999088,0.0034017827697843967,0.025048775212475536,0.010885138832140458,0.2651651999445861,0.22869910686538455,0.08519835124613408,0.5392158041667846,0.5525907865070766,6.0,8.0,0.8333333333333334,0.5608896733453907,0.7515429813530872
GEN9_A0_ROW_ONLY,metal_series,1605,1210,84,0.08443469855079262,0.044390836829882985,0.09401197240775981,0.08125226522875942,0.3119933048400828,0.3648604373649872,0.3829345800291866,0.7806853582554517,1.0261096605744122,0.4867136729999999,0.37776992312640684,0.4389345164110066,0.23014353108025973,0.5854128099885655,0.3781117094611297,0.2976969527362266,0.2407243121416207,0.49780783116816296,0.7272565586186797,1.0966585730744929,8.0,8.0,1.0,0.8278321207720577,0.8742223263723046
GEN9_A0_ROW_ONLY,temperature,160,160,5,-0.04032650561688559,0.0,0.038361391870903476,0.04044036932942144,0.0,-0.10999505797296709,-0.03897763102668089,0.49375,1.1765941508309075,0.0684819445,0.058980234553815056,0.058980234553815056,0.01996735568780316,0.09951755049554169,0.06672394517827582,0.38947553403340285,0.3819523404759144,0.11551598924193882,0.5877083333333333,1.2379727215188445,3.0,4.0,0.6,0.599748533385414,0.9893613987029377
GEN9_A1_ADJ_d05,acid,2105,1950,68,1.6557758087863772,0.43213839039278323,1.547899138046538,1.226732013055565,0.20734754408849843,0.1574484715749653,0.17212626408364226,0.8223277909738718,1.9269282814614344,0.5932939190000001,0.2821417386605821,0.30196158991780664,0.16161488733713347,0.49563090570704826,0.2782551991825143,0.5968595209123935,0.549603323989668,0.5657820195528609,0.7650130676090032,1.2733702319518148,5.0,5.0,1.0,0.8811582956125907,0.917337219586492
GEN9_A1_ADJ_d05,contact_time,40,0,8,0.00014296899524398737,8.9478140536824e-17,0.003542903749412224,0.0006578222215723199,5.089480212213434e-14,-0.030718406257594057,0.1446369644058525,0.65,0.06287846248431395,0.02653305750000002,,0.06424186278371656,,,,0.06128145224436815,0.026118146590986196,0.17485129433415342,0.5538088768115942,1.880690816820718,3.0,5.0,0.6,0.46369100793562035,0.1646628381999693
GEN9_A1_ADJ_d05,extractant,775,775,25,2.573675226299942,0.1052541365504362,2.4584764942750836,2.366008949901849,0.03944784807109573,-0.07683925086182991,-0.14668926946820796,0.7703225806451612,2.073913043478258,0.13953305600000002,0.06833425096099477,0.06833425096099477,0.03530408503803198,0.11470989065027817,0.06894010015007718,0.6760445244407953,0.5878734784411749,0.44448105295225765,0.700161369096853,1.2154207661644536,5.0,5.0,1.0,0.6885953532934765,0.9940258395786431
GEN9_A1_ADJ_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.00209977664915062,0.8473890277919304,1.1183112023333643,0.0023096885294457774,0.2653103508144268,0.24188634329829464,0.5777777777777777,0.72923076923077,0.008363088999999997,0.013663329810971386,0.016614614391834037,0.003985018410661224,0.031104913770262595,0.013531633835997224,0.26472060812528736,0.2265129693653845,0.21111179931789523,0.5851580463835366,0.5603010020599049,6.0,8.0,0.8333333333333334,0.4835518643100649,0.7515429813530872
GEN9_A1_ADJ_d05,metal_series,1605,1210,84,0.08443469855079262,0.045938881511764715,0.09784289780079716,0.08385667059000004,0.3197407530217107,0.2945189531708505,0.3625840607302849,0.7657320872274144,1.0261096605744122,0.58620659,0.43023897683633205,0.5259522641251967,0.2984571630821755,0.6645624607808848,0.4167885543054102,0.3195142961465473,0.2554803970763355,0.44284527169488513,0.6968276060698515,1.104183335727802,8.0,8.0,1.0,0.7477244196708186,0.8742223263723046
GEN9_A1_ADJ_d05,temperature,160,160,5,-0.04032650561688559,-0.00046966121453824916,0.03691803368317742,0.0388107330374302,0.014132179213340392,0.018179636005046046,0.005503315769674661,0.59375,1.1765941508309075,0.0815704765,0.06751232003044852,0.06751232003044852,0.023423561822597132,0.16726248571579935,0.07338785554761112,0.3827540029575336,0.3555112674682798,0.2666857596845208,0.6142708333333333,1.2524340842524802,3.0,4.0,0.6,0.598994609853066,0.9893613987029377
GEN9_A2_END_d05,acid,2105,1950,68,1.6557758087863772,0.518530561820996,1.5127125919324824,1.1269188349825736,0.27221735797946794,0.03546107121094785,0.10183239236962648,0.7923990498812351,1.9269282814614344,0.8312778139999999,0.42024828611810894,0.45232604260370235,0.21322443212043737,0.7806879615197369,0.4237926513214119,0.6175336389537688,0.5341551734016419,0.5272974391769417,0.7486727797463523,1.2881268079066326,5.0,5.0,1.0,0.8193188786210762,0.917337219586492
GEN9_A2_END_d05,contact_time,40,0,8,0.00014296899524398737,4.468950441773841e-17,0.005189193730070134,0.0019254088999672788,2.1809829737921944e-14,-0.22207269813016586,0.004726476433851741,0.65,0.06287846248431395,0.01942855350000003,,0.05888587409955863,,,,0.08456674093568904,0.03004357958425965,0.16715678368415404,0.5402083333333334,2.2806651678160654,3.0,5.0,0.6,0.45248480106514843,0.1646628381999693
GEN9_A2_END_d05,extractant,775,775,25,2.573675226299942,0.09511504590266937,2.4579797776699444,2.4073599854138026,0.03215381312752461,-0.030301271212282332,-0.04817792963342517,0.64,2.073913043478258,0.19809167100000002,0.09742664590295325,0.09742664590295325,0.054131771122258684,0.17528577671726409,0.09826573229916113,0.6918911291999642,0.6035273409431138,0.24705138552637737,0.6147759265823782,1.2507491144712746,5.0,5.0,1.0,0.6468516433519788,0.9940258395786431
GEN9_A2_END_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0029911090526329757,0.8542003951160257,1.1215464587324064,-0.004759311673946931,-0.0005531887129102893,-0.022531878553813747,0.4,0.72923076923077,0.018380095999999985,0.022304746418304794,0.026131836394684225,0.010924347340956316,0.03013498252586273,0.023891049093515797,0.26647196113630545,0.2292041018653845,-0.06423333965451541,0.46786100972375483,0.5704797627776139,6.0,8.0,0.8333333333333334,0.5146284346730169,0.7515429813530872
GEN9_A2_END_d05,metal_series,1605,1210,84,0.08443469855079262,0.045549683893789356,0.11697224250932,0.09111219210310233,0.3387977041119728,0.20789973551286658,0.28431063036655885,0.712772585669782,1.0261096605744122,0.81809359,0.6163565188373976,0.7591903748791681,0.3831808105409346,1.0000675378773216,0.5734313950127513,0.3872726539661077,0.305905032010953,0.3343190875750026,0.6445638657697097,1.1663162802121398,8.0,8.0,1.0,0.6802635890821956,0.8742223263723046
GEN9_A2_END_d05,temperature,160,160,5,-0.04032650561688559,0.0007184806200000031,0.042682475855432354,0.04337071669289835,-0.020886623672089266,-0.00802943167775654,-0.06354841441311838,0.35625,1.1765941508309075,0.12478415900000003,0.11945105621909179,0.11945105621909179,0.03701227293981903,0.20158957025384316,0.13204472272516926,0.44902996347093255,0.3924298709887413,-0.18676995005238542,0.44854166666666667,1.3680929063224119,3.0,4.0,0.6,0.5353982300884956,0.9893613987029377
GEN9_A3_RAND_d05,acid,2105,1950,68,1.6557758087863772,0.46632923292037415,1.5012961016706308,1.177886749233436,0.23202862162412088,0.16358155662829885,0.17648194922795374,0.8318289786223277,1.9269282814614344,0.634893987,0.3056391138549869,0.3269903076478138,0.17326018683332822,0.5567945269978972,0.29877195154833236,0.5895207400193426,0.5184207419196388,0.5874435683110936,0.7748316069706156,1.2716765956379605,5.0,5.0,1.0,0.8802685214375772,0.917337219586492
GEN9_A3_RAND_d05,contact_time,40,0,8,0.00014296899524398737,2.979280549908637e-17,0.005766274125287932,0.0007463791152969457,2.8274890067852412e-14,0.18433147843959075,0.1701611345951206,0.65,0.06287846248431395,0.017030342999999996,,0.0891428134054862,,,,0.08596315217493258,0.026611490430986207,0.18502513959887232,0.5519618741765481,1.9894512140473144,3.0,5.0,0.6,0.49267021484023943,0.1646628381999693
GEN9_A3_RAND_d05,extractant,775,775,25,2.573675226299942,0.08388534476095368,2.5018282508666325,2.3763349590420937,0.027317753608404872,-0.10371895601780119,-0.13772633991012107,0.6916129032258065,2.073913043478258,0.149770664,0.0744925838554097,0.0744925838554097,0.04120701989455948,0.13111284492984002,0.07540915471936332,0.6898619634116799,0.5854628771910693,0.3362662500058096,0.6534295167198394,1.2634839461108978,5.0,5.0,1.0,0.6657033132544015,0.9940258395786431
GEN9_A3_RAND_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0005326436007885988,0.8521313898704072,1.1187338403540878,0.003172884850294808,0.13542364751984073,0.13452856901247623,0.5777777777777777,0.72923076923077,0.011853642999999997,0.016030508130048346,0.024978110420781387,0.007563425816712631,0.04091294969181159,0.01633169762632542,0.26572864640559946,0.22893696836538452,0.10780112462842315,0.5374284158107688,0.5715086087960779,5.0,8.0,0.8125,0.6435689162484852,0.7515429813530872
GEN9_A3_RAND_d05,metal_series,1605,1210,84,0.08443469855079262,0.0462594833690475,0.10187962265004488,0.08312069411715131,0.333950581199161,0.21441609647852375,0.3321610350557958,0.7395638629283489,1.0261096605744122,0.630654358,0.476334407466537,0.5675070328631839,0.3059057603869678,0.7401690100508408,0.46927906951049403,0.33627970795292,0.2609645242040816,0.4211351137715704,0.6876144193311975,1.1210019470270107,8.0,8.0,1.0,0.7499765481432612,0.8742223263723046
GEN9_A3_RAND_d05,temperature,160,160,5,-0.04032650561688559,-0.0011382442848275865,0.03900138726573306,0.04041299010007082,0.0309584607121334,-0.04373539239338092,-0.07593223354803817,0.6625,1.1765941508309075,0.119467532,0.09650273175396215,0.09650273175396215,0.04297468614740456,0.1806545423065195,0.1167093669273579,0.4102864400845176,0.37262106223094804,0.30090706058279015,0.6251041666666667,1.3316432096063315,3.0,4.0,0.6,0.5989946098530601,0.9893613987029377
GEN9_A4_MULTI_d05,acid,2105,1950,68,1.6557758087863772,0.4535069743029744,1.525406134854564,1.2307698934313602,0.21069493471055556,0.1641425607207922,0.18488522943341215,0.8304038004750594,1.9269282814614344,0.6251735600000001,0.293887170529277,0.31289015097986916,0.16685787959312082,0.5085506829370011,0.28949359777803707,0.5931699024055175,0.5295906523199999,0.5871664178451497,0.7774000775821767,1.2875119784248874,5.0,5.0,1.0,0.8874834557440856,0.917337219586492
GEN9_A4_MULTI_d05,contact_time,40,0,8,0.00014296899524398737,1.8616471672409135e-17,0.003493024860119394,0.0009744312459341651,0.07018739173049023,0.22337431338700134,0.2747114007055792,0.6,0.06287846248431395,0.020802551999999995,,0.1174361231672611,,,,0.06534399664100801,0.0264810754709862,0.17996339617155624,0.5593404150197628,1.9992226915646085,3.0,5.0,0.6,0.4606292885485347,0.1646628381999693
GEN9_A4_MULTI_d05,extractant,775,775,25,2.573675226299942,0.07872302526754286,2.468120114287593,2.349223873000416,0.02963661120266664,-0.11270075613546894,-0.18955055327547954,0.72,2.073913043478258,0.11618726599999996,0.060439338625336805,0.060439338625336805,0.030358346269918776,0.11065582687922215,0.062150067756396886,0.679653597371275,0.5892852856403776,0.37812827040637653,0.6700616408680925,1.2274370475629355,5.0,5.0,1.0,0.7093900524235148,0.9940258395786431
GEN9_A4_MULTI_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.0031485708081256665,0.8476447901217589,1.1194708163664127,0.002804664558706882,0.04992093383592435,0.1742907076368534,0.6,0.72923076923077,0.010343736999999964,0.018187227884308297,0.02266098852037944,0.004679081663250073,0.02828847927924866,0.01908406664027025,0.265054125748876,0.22885108136538454,0.19317299182591677,0.5727950136283468,0.5682627324180866,6.0,8.0,0.75,0.6026063973282711,0.7515429813530872
