extractant,n_rows,sd_true,sd_pred,span_true,span_pred,sd_ratio,span_ratio,model,split_seed
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.6051653271019531,0.2777687510648123,2.0251256281407026,0.8567079104831012,0.45899647356699297,0.42303939004004276,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,13,0.22282991298906246,0.21232667872898597,0.7987558703536264,0.6710271740678273,0.9528643433945422,0.8400904443691276,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.15770111159735403,0.27776875106481225,0.6080402010050239,0.8567079104831012,1.7613620363946296,1.4089659023647727,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,0.3597367421960856,0.19087701785136774,1.0804447672829516,0.7226830480757351,0.5306019526560463,0.6688755130843961,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc(C(=O)N(CCCCCCCC)CCCCCCCC)s1,4,0.17379974903075152,0.10384033850988775,0.30102999566398125,0.2503824982395415,0.597471164883642,0.8317526553700183,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,35,0.8509201631304638,0.7383445906612105,2.322219294999999,2.7082118657208256,0.8677013692388047,1.1662171060036888,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=S)c1ccc(C(=S)N(CCCCCCCC)CCCCCCCC)s1,4,0.1468741148954385,0.040985846044801225,0.30102999566398125,0.07164864119712666,0.27905425046462107,0.23801163415323912,GEN10_LEVEL_SHAPE,104729
CCCCCCCCN(CCCCCCCC)C(=S)c1ccc2ccc3ccc(C(=S)N(CCCCCCCC)CCCCCCCC)nc3c2n1,12,0.934822613637706,0.41492806021223283,3.086359830674749,1.2397172035723123,0.44385753420920104,0.4016761724446374,GEN10_LEVEL_SHAPE,104729
CCCCCCCCOc1cc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)nc(C(=O)N(C)c2ccc(C(C)(C)C)cc2)c1,3,0.6818176593376225,0.21697574431114663,1.3207395846758714,0.41651115714828846,0.31823133551855476,0.3153620607581822,GEN10_LEVEL_SHAPE,104729
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,17,0.16790878949470667,0.3127084604556576,0.5642714299999999,1.422106146351639,1.862371001522322,2.5202519049239105,GEN10_LEVEL_SHAPE,104729
