cell_id,extractant,extractant_name,chemotype,publication_id,n_metals,hno3_M,intercept,amplitude_linear,curvature_quadratic,r2_quad,r2_linear_only,curve_sd
9ed4efa5a12f8c67,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,5,,-0.4579813573942702,-0.5605269125134498,0.38951258551901724,0.9628329159397723,0.9231134019308067,0.5262058685141375
0f9c166921b14844,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,5,,0.05979453761744799,-0.4975516273673968,-0.1714126432653627,0.9989194364042274,0.9666816512108519,0.3264048971439436
71dc32e0ed7e16a2,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,5,,0.15098574150055305,-0.7032666914653731,-0.4054741993861292,0.994395375171106,0.9105929009985799,0.4788849813987411
815c365f83ac70cf,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,,-0.5273765934380328,-0.04737404681909141,0.8838912691477623,0.6115293628278754,0.15671611426155618,0.5924944584976896
9a5a0eda0a6fd590,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,,-0.08974165418270459,-0.6030623279975212,-0.07243159383265552,0.9928512380096802,0.987006791619132,0.4283101382524483
e7c3a51331914d65,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,,-0.12978769913418195,-0.5800866017497827,0.004638341921794353,0.7280904982269922,0.7280728676949952,0.499381044939568
a155938e4ae9d704,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA,sc018,pub_bdb1564c49,6,,0.07817952846070007,-0.6438653846197394,-0.37480103118958175,0.6460836950350208,0.542185038819226,0.5256513862426065
ca0b84d43992b03d,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,DMDdecHDGA,sc009,pub_126bbe7976,14,,0.10277103430815916,-0.8163743991830493,-0.10277103430815726,0.9879712286846528,0.9777142546507877,0.8642142140983818
d4a3b4eae29da29b,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,cPSNDGA,sc019,pub_126bbe7976,14,,0.10024780707004155,-0.5921349461189462,-0.1002478070700401,0.9844692256003645,0.966679749000618,0.640108510914852
5fe61fb5cb043ac8,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,pub_cd72e4a7bb,7,3.0,0.6586440155060463,-0.6834385102908936,-0.06656627345530408,0.9868752852736082,0.9852857509030638,0.5179919474215994
75373a48cee6831b,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,pub_cd72e4a7bb,7,3.0,0.7206015740361633,-0.6486462324543961,-0.14679663360690082,0.9836969731316813,0.9776832067946766,0.5872818060025005
6b5aa379bd39e0ef,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,pub_cd72e4a7bb,7,3.0,0.7863207639447932,-0.32247176204552275,-0.4478487888010765,0.988938963976596,0.9518895400554108,0.7218457426347651
543ce167788b1f3e,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,pub_126bbe7976,13,,0.1887088599420873,-1.3309870353215543,-0.08105400193119738,0.9632162061726054,0.9606094005446415,1.3813422813685523
5a784610642d15eb,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,N-N-didodecyl-2-(1-hexyl-2-oxopiperidin-3-yl)oxyacetamide,sc021,pub_dfa96a5118,14,1.0,0.09156693076427182,-1.1439339583395163,-0.09156693076426925,0.9825501482635831,0.9782625466408873,1.1909451214039706
a1da294020dc650f,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,5,1.00147,0.11891376521065941,-0.30714440385437736,-0.0440287256113443,0.9884251969202721,0.971611476892959,0.3618893145082515
26cbed1ed70886fe,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,8,1.5,-0.03424151419599069,-0.3329203074515154,0.06294412329109883,0.828844738229688,0.7929702860432489,0.3247133046120342
34036c3b224f37de,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_b9dfc468cd,5,4.99853,-0.004076366022343517,-0.2393538766146196,0.044102236990877036,0.9555661490668191,0.9200670159762732,0.2494728539649065
4fcbabe856178b53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,0.5,-0.7742010565728422,-1.7887126547205865,-0.7588704765908865,0.9749341916562616,0.8464180792435134,0.3372616944767822
492b7bdb48f08e41,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,0.5,1.2395065286357512,-1.7862947262675428,0.41313877484070227,0.9970461013369845,0.9632441889263837,0.5759925496844617
40257a80e298d1e7,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,1.0,-0.6605212635536315,-1.5895793432968963,-0.7109888633879028,0.9754193883128871,0.8130299891650472,0.28110081910474727
d107e225e8d2b292,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,1.0,1.5639338880410825,-2.299516136084347,0.5556349379198653,0.987826177930707,0.948704960967642,0.7200703237030897
b4fd2a49bcbf3d25,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,3.0,0.06116456540604878,-0.3525078990371696,-0.43413994537133654,0.9107438186958863,0.6594951487270138,0.137992668124532
754e9dee83f16dd1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,3.0,1.0239625121227849,-1.0081377598476755,-0.010404546712339369,0.9926586037170183,0.9926382473769888,0.5911053100405603
a1364f38e19a30c6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,8,4.0,-0.04164048873331888,0.025504493765523648,0.08096144751229994,0.1637099181205991,0.14700638150160417,0.0998049767793769
ad16fef01adc5432,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA,sc009,pub_d68ed8c8cf,6,4.0,0.11542751392959937,0.6083263112895817,-0.5442773952451164,0.8573342456520509,0.6594269027944767,0.3136034909335189
a1d1bb9061317e70,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,0.001,0.2103896215600733,0.7175936273610278,0.4378603941334575,0.6885451781378598,0.1913369494977596,0.09893379312992706
818f1d78902d2a6d,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,0.001,-0.596776914971498,1.1115322091747069,-0.38810057411996635,0.9971835036302074,0.8094844941840217,0.22961742353692938
bd699b6a4b2c634b,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,0.006,0.0886060290677615,0.09617987654867716,-0.02174340595639348,0.9275496783233462,0.9238515016607393,0.056965497934369315
b3438d0b792d8a58,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,0.006,-0.5679881873107092,1.0653607833868197,-0.3749822126425657,0.9944689892550839,0.7995690104214069,0.2177189925824811
d5e6b9dc02e2364e,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,3.0,0.17032384045039345,0.1556446157222967,-0.07105065544524936,0.9870193392093236,0.9767564306686575,0.11174060275324289
180c0a7827d406e0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,3.0,-0.37537127531938275,0.6235307045563566,-0.1872285970548047,0.9964660696444464,0.9035597946865019,0.1574494703315783
80b108c560581bbc,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,8,4.0,0.6358030228805869,1.1140573185187388,0.2681174684857561,0.9893041760655655,0.9717402709384578,0.32232405592144064
77428ad94822a7d6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,6,4.0,-0.7646193678429503,1.4735874666609228,-0.5344436827644833,0.9825473076308843,0.7581452953121175,0.28918790105391773
372778033811af53,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,9,5.0,0.4282842181058867,0.756404231779148,-0.07209525269188632,0.9845557199584748,0.9752757835884758,0.6562493016844879
71f1d37fa44d6ef0,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,DOODA (C12),sc009,pub_d68ed8c8cf,7,5.0,-0.7595236823163453,1.8966943264846174,-0.7508336385340209,0.6906593015246024,0.5088874730075821,0.5463666202024394
26c34ebae098cb88,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,1.6,0.15437698320562232,-0.278668141310526,-0.0559044947288076,0.9656857137125681,0.9581675592159329,0.23107534757071604
24e25ef33361b113,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,2.6,0.20653518529620862,-0.39801773795440537,-0.05787075899560257,0.9550819009338708,0.9507676247304274,0.3157677095679333
867065d232568bc2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,3.6,0.2528637471311772,-0.44608222676891984,-0.0985306412499195,0.9588786857249727,0.9501446990462298,0.3778570747198806
1d24c65c4467674c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,4.6,0.2324717196816811,-0.3532661513598167,-0.12875702009474999,0.9588640062535527,0.9401069915154054,0.3369392218543546
bd3fc29ffabf7ddb,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,pub_1c1b558856,8,5.6,0.20321175711888317,-0.3252907547556487,-0.10147833676353679,0.9335279513041445,0.9189772548869115,0.3015046135536882
d2ff63c7d43f2890,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,0.1,-0.16286451817903572,-0.021029039868311006,0.3806020778840655,0.29349421184397206,0.0025794772878754424,0.22159439928204802
c03f1b0e1f75ae1a,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,0.5,0.010768758957404687,0.011129828030495663,-0.02208401958936979,0.5635935335696495,0.2821094275750954,0.013071386877412614
61603b00599eb0d5,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,14,1.0,-0.003241834212838328,-0.1801173083373882,0.003241834212838579,0.9917460887822467,0.9915099800565078,0.17967807593268775
526c53b206ce2492,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,3.0,-0.04844177573917522,-0.21949360857125888,0.04573117565154472,0.9698588472774397,0.9596247900528537,0.141957691925511
80c76967ecfe2dc2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,3.0,-0.032543095069064505,-0.1691238804574245,0.023865720161691972,0.9950901713501904,0.9902513080503892,0.10773910193648885
3983850cd373720d,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,3.0,-0.02000163709173294,-0.09736905058799715,0.01674973575509013,0.9838593597595716,0.9767626879057165,0.06243830166950099
73b19eb785eed129,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,3.0,-0.004302335438101236,-0.14526884834450934,-0.035736346077341094,0.9891718607676546,0.9747926645951431,0.09358652566426588
0b799dd83f93411e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,5.0,-0.015062419130298314,-0.14587508450933265,-0.010343051309703782,0.9970065645371998,0.9957826178881224,0.09284059585189425
d4c1e23a091d0960,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,0.1738540235206143,0.18023681256662477,-0.35635576508062106,0.6484561226670901,0.32576469267668695,0.19699742849722557
e4ee526bda3920c2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,0.059278403095529675,-0.02837206980674639,-0.14992862162608042,0.138585632650437,0.019114403675814295,0.13621450812908917
4c5b14e536cc1334,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.02003391941602445,-0.07158628652341148,0.024984747149266483,0.3402221093501686,0.33031282809264473,0.0788178102254303
a00500e26347bc0e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.027412109193038492,-0.26338771161462093,-0.01816185346141208,0.9759093246719749,0.9747761113329513,0.16942395362080842
5b0255daf759f446,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,0.012923468163564692,-0.19610495599013783,-0.09278123012802461,0.9794332383817174,0.9289465186975097,0.12967075309712592
4998005b3d3757a8,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,0.003632782758234405,-0.14306197310828586,-0.0539060133145529,0.9533117438664984,0.9214929669054954,0.09489994415004495
63d11bbb7d28eb4c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.011661642492980977,-0.08311892937100004,0.0014281172098168926,0.4038161244791043,0.4037869363949669,0.0830102155906205
e4ff4ed289f6bac3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.008576683282906948,-0.037949984777256626,0.008385238224674137,0.5430470445644306,0.5366094098856049,0.03281880211741186
124db139bedffacf,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.002597933841303977,-0.10149443737584009,-0.02593782357513931,0.9612117717205484,0.9461519865097088,0.06637348584741513
cb4273c993344634,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,0.003308851404571473,-0.0979514594755046,-0.03886178626060928,0.9736356121035038,0.9377494994978923,0.06442138163738463
4759cae892250232,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.007729295440339922,-0.07598937764755641,-0.005666190751366554,0.9838827402359663,0.9825471743793569,0.04868879437296905
830861fddf3571ee,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,sc009,pub_c8195b4ca7,6,,-0.010395760138498005,-0.08092384796861289,-0.0008873001690278687,0.9848106302590811,0.9847816540393514,0.05176308895547929
259e68bb986bb484,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,sc009,pub_b9dfc468cd,8,1.5,-0.03424151419599069,-0.3329203074515154,0.06294412329109883,0.828844738229688,0.7929702860432489,0.3247133046120342
1ae01662fc857c0c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,Et-Me-TDDGA-Syn,sc027,pub_56338b6e47,14,7.4,0.230790768308139,-0.06563823342691943,-0.23079076830813883,0.8590397639833784,0.3196891610747985,0.2676351520072018
303084e36adee19e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,p-TDDGA-Syn,sc028,pub_56338b6e47,13,7.4,0.24415711740022586,0.3957563500611989,-0.30464392530114515,0.8953398205364647,0.42200183994163165,0.3461964277793848
8cb0deef770e3ca0,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,N-(4-methylphenyl)-N-octyl-1-10-phenanthroline-2-carboxamide,sc029,pub_b8175dc3a1,14,0.1,-0.0825081540186284,0.0579210132099727,0.08250815401862804,0.13676393902957162,0.083922189665386,0.30568109678242833
39e5721af352391f,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,2-hexyl-N-N-dimethyl-N-N-dioctylpropanediamide,sc030,pub_1bd76c48d9,9,0.1,-0.016362773797130453,0.275333170007566,-0.09199956919741678,0.7396260514229163,0.6440575263604253,0.19372854063142525
e50fafc498d71881,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,2-(2-hexoxyethyl)-N-N-dimethyl-N-N-dioctylpropanediamide,sc030,pub_40c355ae86,14,1.0,0.21253619427938153,0.3645905740154952,-0.21253619427938225,0.9048107200355215,0.6456298274647542,0.35554265803732477
67f2cc5a43a622c3,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,N-N-dimethyl-N-N-dioctylpropanediamide,sc031,pub_1bd76c48d9,9,0.1,-0.08977731110007658,0.5951152624323643,-0.127181659005013,0.8934757057261729,0.8548201931263466,0.42109881799799415
6b4bf3c0659fff4c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_126bbe7976,13,,0.2558366540238809,-0.5125171348595428,-0.2446902552336218,0.9618329000625653,0.870625860750126,0.6741084121531664
459b90da32d12340,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,10,0.498551,0.39044598038988093,-0.7747022469334084,-0.2034661031493481,0.9821733786128596,0.9499720059599752,0.9511670868782698
e29c1cf41e785a94,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,5,0.997101,0.35205743448253346,-0.9376045452078678,0.0023104746486641847,0.9828859869758968,0.9828840069891672,1.0399928774684875
61f97ff8feb9afab,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,sc009,pub_19783c039b,9,1.0029,-0.08111930400228863,-0.9119085607551719,-0.13833984794274157,0.9833434066174159,0.970615674051886,0.7792378026744483
