arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
OWNBOTH,0.18111057110671816,,0.20045544691695766,0.1503934269603488,0.16125745339993164,0.9721828318299756,0.766666955960425,0.16331280637482878,0.13052682820622752,0.16352748904348377,0.9808429118773946,90,83,88,86,1
OWNBOTH_LOPO,0.27361634920108274,,0.3280610517144934,0.1601281220227458,0.2726271272803849,0.9205331832370144,0.5860185861081635,0.2096069990219253,0.13809158066517058,0.23864211608182873,0.9541465826226672,90,83,88,86,1
OWNA_CONSTB,0.31906325762124604,,0.3787947061054204,0.17084506694594243,0.35997110710762475,0.8513637182338765,0.5548105767557443,0.25575027945321543,0.14780408944558723,0.30352434664919076,0.9199110122358176,90,83,88,86,1
OWNA_LOPO,0.33696740302755435,,0.4007567297930469,0.17267753034696667,0.37681198590501863,0.8119387385835982,0.5072052795030656,0.26955607115353675,0.14952209817853332,0.3272846845263241,0.9111358299344952,90,83,88,86,1
SIGN_OWNB,0.3771356739661752,,0.39141960678369414,0.1702222828913951,0.4949396245562891,0.9390342111408294,0.6996804829994827,0.4205502318503396,0.15159786689695115,0.6290189444626023,0.9504387591150661,90,83,88,86,1
SIGN_OWNB_LOPO,0.42453252585145684,,0.46048081479870434,0.17825905794807664,0.5414828401657211,0.9072839907630139,0.622800709817366,0.43441937122626734,0.1568602381627932,0.6438880236833479,0.9349894945000617,90,83,88,86,1
SIGN_CONSTB,0.47240402874937487,,0.5140379440437155,0.18976378342132005,0.622044350144921,0.8379386265295162,0.5306096355051675,0.4803260095484151,0.16929715422536534,0.7121772824778522,0.9027314299839327,90,83,88,86,1
FLAT,0.5885062528901843,,0.6092005776059211,0.20691787779638152,0.8071706996999869,0.0,,0.649991127805776,0.18946933882956535,1.0118291621647846,0.0,90,83,88,86,1
