extractant,series,a,b,abs_a,n_metals,chemotype,S8,S14,S3,naive_slope,slope_n_ligs_vs_r,range_n_ligs,mean_n_ligs,steppos_n_ligs,slope_n_NO3_vs_r,range_n_NO3,mean_n_NO3,steppos_n_NO3,slope_n_H2O_vs_r,range_n_H2O,mean_n_H2O,steppos_n_H2O,slope_n_fill_vs_r,range_n_fill,mean_n_fill,steppos_n_fill,slope_coreCN_vs_r,range_coreCN,mean_coreCN,steppos_coreCN,n_compositions,is_nitrate
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC||water,-1.2616648349370063,-0.10111352330586142,1.2616648349370063,13.0,sc009,True,False,True,-1051.8427921483913,0.42191126872498147,1.0,2.5384615384615383,,0.0,0.0,0.0,,-0.8438225374499633,2.0,0.9230769230769231,-1.6706003156416784,-0.8438225374499633,2.0,0.9230769230769231,-1.6706003156416784,0.4219112687249806,1.0,8.538461538461538,,2.0,0.0
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O||nitrate,-1.0989182138161144,-0.09950622864584704,1.0989182138161144,14.0,sc021,True,True,True,-681.789636607719,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||nitrate,-0.05578616328538173,-0.11153818975655101,0.05578616328538173,6.7272727272727275,sc009,False,False,True,-3009.1754041108693,0.7090182678352714,1.0,2.4,0.9057274260292624,-0.7090182678352704,1.0,0.6,,0.0,0.0,0.0,,-1.4180365356705409,2.0,1.2,,0.7090182678352721,1.0,8.4,0.9057274260292624,2.0,1.0
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC||water,0.07325366982190169,0.025548324705261766,0.07325366982190169,7.2,sc009,True,True,True,1165.0024808923563,-0.06563072668592311,1.0,1.9285714285714286,,0.0,0.0,0.0,,0.6887716637493265,5.0,0.7857142857142857,1.7049950280225366,0.6887716637493265,5.0,0.7857142857142857,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,3.0,0.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-0.20480419002779032,-0.18495142442585483,0.20480419002779032,8.0,sc027,True,False,True,-2330.6456874834157,0.36211919965172523,1.0,2.7777777777777777,,-0.3621191996517249,1.0,0.2222222222222222,-1.232067732785738,0.0,0.0,0.0,,-0.7242383993034498,2.0,0.4444444444444444,-1.232067732785738,0.36211919965172573,1.0,8.777777777777779,,2.0,1.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||nitrate,-0.08144215954670339,0.007402979123800198,0.08144215954670339,6.4,sc009,True,True,True,-655.604491610078,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-0.3037287353869552,0.045045909590600695,0.3037287353869552,8.0,sc009,False,False,True,-1518.3547088098303,0.39937983046550196,1.0,2.7142857142857144,,-0.3993798304655018,1.0,0.2857142857142857,-1.3396740472344226,0.0,0.0,0.0,,-0.7987596609310036,2.0,0.5714285714285714,-1.3396740472344226,0.3993798304655013,1.0,8.714285714285714,,2.0,1.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,-0.06633072708891824,-0.20675673490621135,0.06633072708891824,14.0,sc027,True,True,True,-1100.4120279449357,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC||nitrate,0.35530751853699627,-0.24873810458277856,0.35530751853699627,13.0,sc028,True,False,True,-1315.7236256071758,0.42442733092298807,1.0,2.4545454545454546,1.6400545353605833,-0.42442733092298807,1.0,0.5454545454545454,,0.0,0.0,0.0,,-0.8488546618459761,2.0,1.0909090909090908,,0.4244273309229877,1.0,8.454545454545455,1.6400545353605833,2.0,1.0
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1||nitrate,0.05677265550773193,0.07445454333299406,0.05677265550773193,14.0,sc029,True,True,True,-99.82681269672943,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC||nitrate,0.15999421231466016,-0.006910759980945884,0.15999421231466016,9.0,sc030,False,False,True,1016.8326673262852,0.0,0.0,4.0,,0.0,0.0,0.0,,0.48451383943254256,1.0,0.5714285714285714,,0.48451383943254256,1.0,0.5714285714285714,,0.48451383943254206,1.0,8.571428571428571,,2.0,1.0
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC||nitrate,0.3467328148760595,-0.18375897577768446,0.3467328148760595,14.0,sc030,True,False,True,-340.7375447138228,0.4178647718170249,1.0,2.4166666666666665,1.7678882163761056,-0.417864771817025,1.0,0.5833333333333334,,0.0,0.0,0.0,,-0.83572954363405,2.0,1.1666666666666667,,0.417864771817025,1.0,8.416666666666666,1.7678882163761056,2.0,1.0
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC||nitrate,0.36221010057175657,0.03768674494564828,0.36221010057175657,9.0,sc031,True,False,True,1122.287401754162,0.0,0.0,4.0,,0.0,0.0,0.0,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,0.6666666666666666,,0.4344854304433117,1.0,8.666666666666666,,2.0,1.0
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC||water,-0.6453826421271318,-0.00476060643880139,0.6453826421271318,9.11111111111111,sc009,True,True,True,-156.25165068638725,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water,-0.8244015014148325,-0.2372365649028476,0.8244015014148325,14.0,sc009,True,True,True,-439.80562674526425,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate,-0.22633407470931466,-0.022587341031049077,0.22633407470931466,8.0,sc009,True,False,True,-346.0104765063958,0.4129126205160688,1.0,2.625,,-0.41291262051606825,1.0,0.375,-1.5603734516782621,0.0,0.0,0.0,,-0.8258252410321365,2.0,0.75,-1.5603734516782621,0.4129126205160693,1.0,8.625,,2.0,1.0
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC||nitrate,-0.2521014826249013,-0.03219809901232894,0.2521014826249013,8.0,sc009,True,False,True,-681.0478077352689,0.4129126205160688,1.0,2.625,,-0.41291262051606825,1.0,0.375,-1.5603734516782621,0.0,0.0,0.0,,-0.8258252410321365,2.0,0.75,-1.5603734516782621,0.4129126205160693,1.0,8.625,,2.0,1.0
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water,-0.7292481827765358,-0.29238195007435935,0.7292481827765358,14.0,sc009,True,True,True,-237.38866821687176,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C||water,-0.7170884578157906,-0.15690949852024416,0.7170884578157906,14.0,sc033,True,True,True,-804.9307352303126,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC||water,-0.7940811776094859,-0.2985258743493042,0.7940811776094859,14.0,sc009,True,True,True,-318.58269950361097,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC||water,-0.8867915164656944,-0.12649247502408864,0.8867915164656944,13.0,sc009,True,True,True,-1209.6281060771908,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C||water,-0.9992745864042203,-0.17784724730344387,0.9992745864042203,14.0,sc009,True,True,True,-1047.0972619847068,0.426248757005634,1.0,2.5,1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,0.0
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-0.22427103249718483,-0.20273156355578997,0.22427103249718483,14.0,sc027,True,True,True,-735.0597487281635,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,0.07767791537411164,0.07923142927827162,0.07767791537411164,9.0,sc036,False,False,True,1122.045646837562,0.0,0.0,4.0,,0.0,0.0,0.0,,0.4477531803986302,1.0,0.5714285714285714,,0.4477531803986302,1.0,0.5714285714285714,,0.4477531803986297,1.0,8.571428571428571,,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C||water,0.008022171823822402,-0.785336214012229,0.008022171823822402,7.0,sc009,False,False,True,-224.79725712533153,0.3278010154405667,1.0,2.857142857142857,,0.0,0.0,0.0,,-0.6556020308811333,2.0,0.2857142857142857,-1.699672036820738,-0.6556020308811333,2.0,0.2857142857142857,-1.699672036820738,0.32780101544056783,1.0,8.857142857142858,,2.0,0.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-0.3255745912705604,-0.07822069944820567,0.3255745912705604,9.984126984126984,sc009,True,True,True,-654.3110804205594,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-0.0007708247149778961,0.08773932512607294,0.0007708247149778961,7.0,sc009,True,True,True,772.4844993031852,-1.6037347482934424e-16,0.0,2.0,,0.0,0.0,0.0,,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,0.5,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-0.3587201508417729,-0.31008639404587396,0.3587201508417729,14.0,sc027,True,True,True,-735.676014667878,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-0.1344018887022944,-0.08222453155566446,0.1344018887022944,13.0,sc027,True,False,True,-724.5034194849192,0.4135886699653123,1.0,2.5,1.8114548520585254,-0.41358866996531246,1.0,0.5,-1.8114548520585254,0.0,0.0,0.0,,-0.8271773399306249,2.0,1.0,-1.8114548520585254,0.4135886699653119,1.0,8.5,1.8114548520585254,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,-0.06436545424974306,-0.08489687761980698,0.06436545424974306,14.0,sc027,True,True,True,-735.2905653608177,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC||nitrate,0.30492576817424943,-0.1443408376652124,0.30492576817424943,14.0,sc028,True,True,True,-898.002520820872,0.426248757005634,1.0,2.5,1.7049950280225366,-0.4262487570056343,1.0,0.5,-1.7049950280225366,0.0,0.0,0.0,,-0.8524975140112686,2.0,1.0,-1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,2.0,1.0
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1||water,0.05523910660636944,0.023956566968087185,0.05523910660636944,11.5,sc029,True,True,True,1090.277606718156,-0.086513230631444,1.0,1.9285714285714286,,0.0,0.0,0.0,,0.77230167953141,5.0,0.7857142857142857,1.7049950280225366,0.77230167953141,5.0,0.7857142857142857,1.7049950280225366,0.42624875700563414,1.0,8.5,1.7049950280225366,3.0,0.0
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1||nitrate,0.0804098188497249,-0.15704413138577816,0.0804098188497249,13.0,sc008,True,False,True,774.3817358777552,-3.525907833410363e-16,0.0,4.0,,0.0,0.0,0.0,,0.4702502979616571,1.0,0.4166666666666667,1.6956593203763037,0.4702502979616571,1.0,0.4166666666666667,1.6956593203763037,0.4702502979616571,1.0,8.416666666666666,1.6956593203763037,2.0,1.0
