arm,k,mae,offset,shape_mae,spearman,sign_accuracy,within_0_5,within_1_0,n_ligands,worst_quartile_mae,hard_mae,n_hard
OFFSET_K2@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7083257898732737,0.5179752032636522,0.5434224256528417,0.3936623984118052,0.6702777730558289,0.5489017714776494,0.7577751393197623,99,1.01466105807344,0.762375171251469,8
OFFSET_K3@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7083257898732737,0.5179752032636522,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5489017714776494,0.7577751393197623,99,1.01466105807344,0.762375171251469,8
MASSACTION_WITH_METAL_K1@CENTRAL,1,0.7131256336705009,0.4983627982532666,0.5468443718427763,0.41703230672220076,0.6797754215040839,0.5401148031851131,0.7537375814646359,99,0.999852029957656,0.7407937732877766,8
CURVE_SPLINE_W1_K1@CENTRAL,1,0.7156186478129543,0.4963366545663251,0.5446605203431023,0.4248107581990179,0.6852172761315041,0.5535456916726903,0.7570797083625814,99,0.9792161879232901,0.7659800498568917,8
PHYS_residual_gbm@RANDOM,1,0.7168978547489486,0.5150558309161342,0.5267351396573864,0.4102877532964449,0.6765432497881142,0.5325401442121033,0.7484063381638889,99,1.0430833301441766,0.7631523807693731,8
OFFSET_K1@MAX_CONDITION_COVERAGE,1,0.717466883421993,0.5059381017330598,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5533769508388453,0.7566746281852325,99,1.0059911491125224,0.826704697992917,8
OFFSET_K2@MAX_CONDITION_COVERAGE,1,0.717466883421993,0.5059381017330596,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5533769508388453,0.7566746281852325,99,1.0059911491125224,0.826704697992917,8
OFFSET_K3@MAX_CONDITION_COVERAGE,1,0.7174668834219933,0.5059381017330598,0.5434224256528417,0.39366239957988736,0.6702777494773738,0.5533769508388453,0.7566746281852325,99,1.0059911491125224,0.826704697992917,8
PHYS_residual_hypernet@RANDOM,1,0.7181572074547616,0.5163763730646895,0.5272675600794516,0.41622112079893947,0.6790537401884192,0.5303795230653434,0.748615671357363,99,1.0449489242309906,0.7671769504150806,8
PHYS_residual_metalcat@RANDOM,1,0.7217473619222118,0.5137638773921063,0.5298557396152797,0.3998386152824712,0.6712903746385236,0.5292292652328663,0.7498225620446354,99,1.0560361448388456,0.7818966108703614,8
SLOPE_LH_s1_K1@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7228039462227762,0.5324527988692793,0.5458461308427004,0.4335890356439089,0.6879877283021245,0.5400473470347735,0.7607560183329098,99,0.9609222201177476,0.7906971157879656,8
SLOPE_LH_s1_K3@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7228039462227762,0.5324527988692793,0.5458461308427004,0.4335890356439089,0.6879877283021245,0.5400473470347735,0.7607560183329098,99,0.9609222201177476,0.7906971157879656,8
PHYS_residual@RANDOM,1,0.7232241051306462,0.5196874286029365,0.5327151037265572,0.39841999080910145,0.6699405121836667,0.5265425145753182,0.745853331292843,99,1.0552084176717758,0.772083386653817,8
OFFSET_K1@MEDIAN_PREDICTION,1,0.7366753888856574,0.5405473201868455,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5395863709500697,0.7441248698850461,99,1.081659001078718,0.7409517313472326,8
OFFSET_K2@MEDIAN_PREDICTION,1,0.7366753888856574,0.5405473201868455,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5395863709500697,0.7441248698850461,99,1.0816590010787182,0.7409517313472326,8
OFFSET_K3@MEDIAN_PREDICTION,1,0.7366753888856574,0.5405473201868455,0.5434224256528417,0.39366239508543194,0.6702777529278794,0.5395863709500697,0.7441248698850461,99,1.0816590010787182,0.7409517313472326,8
CNPRES_shrinkage@RANDOM,1,0.7648926930816877,0.5803347184556645,0.5367355520144601,0.39480631919380565,0.6711517549267545,0.527677812818955,0.7319379752629364,99,1.0888055108334411,0.7802438404145167,8
OFFSET_K1@MAX_ENSEMBLE_SD,1,0.7676769836180338,0.5870013732085665,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5210448458791868,0.7300188859523522,99,1.1247525527241504,0.8045237828313601,8
OFFSET_K2@MAX_ENSEMBLE_SD,1,0.7676769836180338,0.5870013732085665,0.5434224256528417,0.3936725521363986,0.6702856761339072,0.5210448458791868,0.7300188859523522,99,1.1247525527241504,0.8045237828313601,8
OFFSET_K3@MAX_ENSEMBLE_SD,1,0.7676769836180338,0.5870013732085665,0.5434224256528417,0.3936706277833116,0.6702817931823979,0.5210448458791868,0.7300188859523522,99,1.1247525527241504,0.8045237828313601,8
SLOPE_LH_s05_K1@RANDOM,1,0.7699639617528905,0.6097547514611498,0.5254603937923634,0.4318837688503131,0.6875976158577831,0.5248416504314095,0.7346696918240349,99,1.1135783432235937,0.7163038694046062,8
SLOPE_LH_s05_K3@RANDOM,1,0.7699639617528905,0.6097547514611498,0.5254603937923634,0.43189281432336124,0.6876018246119918,0.5248416504314095,0.7346696918240349,99,1.1135783432235935,0.7163038694046062,8
CURVE_SPLINE_GP@RANDOM,1,0.7724225454368223,0.6066213439868063,0.52974056020591,0.42820014691283087,0.6860728507111544,0.5190574619753622,0.7385264361619341,99,1.105456327027678,0.7549398705134274,8
CURVE_SPLINE_AMP@RANDOM,1,0.7724565026610034,0.6066683518407532,0.529745673995815,0.42806987876719316,0.6859524104151631,0.5190611416167761,0.7385223410736733,99,1.1055125001268675,0.7549720162942449,8
CURVE_SPLINE_K1@RANDOM,1,0.7724565026610034,0.6066683518407532,0.529745673995815,0.42806987876719316,0.6859524104151631,0.5190611416167761,0.7385223410736733,99,1.1055125001268675,0.7549720162942449,8
MASSACTION_K1@RANDOM,1,0.7742314232585148,0.6141462579076585,0.5282950069188886,0.42493394256754285,0.6831317471650034,0.521009440663268,0.7365595510548814,99,1.112744939943953,0.760562552305509,8
SLOPE_L_s05_K1@RANDOM,1,0.7753433069120296,0.6185983163927535,0.5297803396124432,0.4171008724925506,0.6801229839972455,0.5259466684537903,0.7333728454106205,99,1.1594252868893775,0.7455991388787203,8
SLOPE_L_s05_K3@RANDOM,1,0.7753433069120296,0.6185983163927535,0.5297803396124432,0.41710992194686813,0.6801271927514544,0.5259466684537903,0.7333728454106205,99,1.1594252868893775,0.7455991388787203,8
SLOPE_L_s1_K1@RANDOM,1,0.7755408867846149,0.6202556520617473,0.5272198208331079,0.41831564938230875,0.680176905603631,0.5229519251420369,0.7347290764192073,99,1.1594252868893775,0.7469393295584155,8
SLOPE_L_s1_K3@RANDOM,1,0.7755408867846149,0.6202556520617473,0.5272198208331079,0.4183246988317016,0.6801811143578397,0.5229519251420369,0.7347290764192073,99,1.1594252868893775,0.7469393295584155,8
OFFSET_K1@MIN_ENSEMBLE_SD,1,0.7790728988029714,0.6019097897945321,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5185441469518633,0.7255490702626144,99,1.100506725099942,0.7839470808877156,8
OFFSET_K2@MIN_ENSEMBLE_SD,1,0.7790728988029714,0.6019097897945321,0.5434224256528417,0.39366256124255095,0.6702779297782078,0.5185441469518633,0.7255490702626144,99,1.100506725099942,0.7839470808877156,8
OFFSET_K3@MIN_ENSEMBLE_SD,1,0.7790728988029714,0.6019097897945321,0.5434224256528417,0.3936623913277542,0.6702777730558289,0.5185441469518633,0.7255490702626144,99,1.100506725099942,0.7839470808877156,8
CNPRES_absolute_x@RANDOM,1,0.7839855944224674,0.6144562413503669,0.5388490439315234,0.39405179865695533,0.6705238683060221,0.5227254784415937,0.725822138242419,99,1.1207474748051354,0.8468933580531628,8
OFFSET_K1@MID_ACID,1,0.7851595524946822,0.6089010803208517,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.48949959798646797,0.7166736227731837,99,1.0972311631058487,0.8252899003376453,8
OFFSET_K2@MID_ACID,1,0.7851595524946822,0.6089010803208517,0.5434224256528417,0.3936899570422989,0.6702940068220626,0.48949959798646797,0.7166736227731837,99,1.0972311631058487,0.8252899003376453,8
OFFSET_K3@MID_ACID,1,0.7851595524946822,0.6089010803208517,0.5434224256528417,0.39368801223139466,0.6702899984847208,0.48949959798646797,0.7166736227731837,99,1.0972311631058487,0.8252899003376453,8
CNPRES_ligand_recovered@RANDOM,1,0.7860653370688502,0.6154890447210655,0.5397383981607909,0.3974511390035085,0.6724361091224423,0.5224882673256624,0.7255496005665643,99,1.1207474748051354,0.8398958807054834,8
PHYS_map@CENTRAL,1,0.7861477285285617,0.5070219003306898,0.6217423291547487,0.29276794978537174,0.6268088352934706,0.49918479541645516,0.7129366009728629,99,1.1176230438562553,0.73157572026888,8
MASSACTION_POOLED_K1@RANDOM,1,0.7871421478569712,0.6291945783161849,0.535774970927005,0.41985501642995005,0.680682107617401,0.5198833340604065,0.7282356911710116,99,1.1771259389353186,0.739244052884547,8
SLOPE_LHM_s1_K1@CENTRAL_THEN_SPREAD,1,0.7874746680777686,0.5328998404072429,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.46274326647122993,0.7250934792394912,99,0.9960449625898906,0.8042544041517115,8
SLOPE_LHM_s1_K1@MEDOID,1,0.7874746680777686,0.5328998404072429,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.46274326647122993,0.7250934792394912,99,0.9960449625898906,0.8042544041517115,8
SLOPE_LHM_s1_K3@CENTRAL_THEN_SPREAD,1,0.7874746680777686,0.5328998404072429,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.46274326647122993,0.7250934792394912,99,0.9960449625898906,0.8042544041517115,8
SLOPE_LHM_s1_K3@MEDOID,1,0.7874746680777686,0.5328998404072429,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.46274326647122993,0.7250934792394912,99,0.9960449625898906,0.8042544041517115,8
CURVE_SPLINE_W1_K1@RANDOM,1,0.7905950907879605,0.6133735547731239,0.5446605203431023,0.4248107581990179,0.6852172761315041,0.5139815125194623,0.7365776682351302,99,1.104028781040007,0.7675155883062743,8
SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,1,0.7920991307702582,0.6253405363806073,0.5272198208331079,0.41831564938230875,0.680176905603631,0.48285424609036837,0.7171925199595628,99,1.0893939405671622,0.8264790379037511,8
SLOPE_L_s1_K3@MAX_PREDICTIVE_VARIANCE,1,0.7920991307702582,0.6253405363806073,0.5272198208331079,0.41834126527757504,0.6801891310325231,0.48285424609036837,0.7171925199595628,99,1.0893939405671622,0.8264790379037511,8
CURVE_GP@RANDOM,1,0.7926959067033182,0.631580426252441,0.5434167386980551,0.3935754185752183,0.6702943033383386,0.5158417942129296,0.7255448896763941,99,1.1806302283570385,0.7543799175443306,8
OFFSET_K1@RANDOM,1,0.792732533836449,0.6316326949650369,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.515838945677693,0.725541850902915,99,1.1806699694423557,0.7544166563246135,8
OFFSET_K2@RANDOM,1,0.792732533836449,0.6316326949650369,0.5434224256528417,0.39367128602096746,0.6702818554210224,0.515838945677693,0.725541850902915,99,1.1806699694423557,0.7544166563246135,8
OFFSET_K3@RANDOM,1,0.792732533836449,0.6316326949650369,0.5434224256528417,0.3936714485206807,0.6702819818100376,0.515838945677693,0.725541850902915,99,1.1806699694423557,0.7544166563246135,8
CNPRES_conditions_only@RANDOM,1,0.7949225177526745,0.6110582931555186,0.5523752678676115,0.41446899976838564,0.6808796105557906,0.5205959959165497,0.7237075555773581,99,1.1309622822528735,0.9296520720366214,8
PHYS_map_metalcat@CENTRAL,1,0.7966829079201764,0.5157783832803001,0.6304014705534977,0.2897191038421125,0.6239250301006405,0.49839668473001614,0.7112465309158208,99,1.1377732819951825,0.7358316733722282,8
MASSACTION_WITH_METAL_K1@RANDOM,1,0.7974453057469232,0.6331999689979853,0.5468443718427763,0.41703230672220076,0.6797754215040839,0.5077819487256872,0.7195650406959478,99,1.1188037014469951,0.7557316076219783,8
SLOPE_LH_s1_K1@RANDOM,1,0.7991368524029338,0.6250809211284584,0.5458461308427005,0.4335890356439089,0.6879877283021245,0.5163303969744542,0.7284478005742921,99,1.0951360128358227,0.7940002664960317,8
SLOPE_LH_s1_K3@RANDOM,1,0.7991368524029338,0.6250809211284584,0.5458461308427005,0.43359807968430936,0.6879919203681722,0.5163303969744542,0.7284478005742921,99,1.0951360128358227,0.7940002664960317,8
OFFSET_K1@MAX_PREDICTIVE_VARIANCE,1,0.8056222274887606,0.6305630371055297,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.4786824223527461,0.7083117921544362,99,1.114529363212012,0.824467006453795,8
OFFSET_K2@MAX_PREDICTIVE_VARIANCE,1,0.8056222274887606,0.6305630371055297,0.5434224256528417,0.3936899570422989,0.6702940068220626,0.4786824223527461,0.7083117921544362,99,1.114529363212012,0.824467006453795,8
OFFSET_K3@MAX_PREDICTIVE_VARIANCE,1,0.8056222274887606,0.6305630371055297,0.5434224256528417,0.3936880214035133,0.6702899984847208,0.4786824223527461,0.7083117921544362,99,1.114529363212012,0.824467006453795,8
CNPRES_ligand@RANDOM,1,0.807354933013331,0.6356610668780073,0.5460397828942138,0.40845618613096946,0.6767133993260163,0.5144795951732489,0.7192347377059335,99,1.135824660218939,0.8479669306871507,8
SLOPE_LHM_s05_K1@RANDOM,1,0.8076144601784768,0.6370788459116494,0.5498549666926495,0.3313898913596513,0.6376912220132124,0.4911019991041988,0.713678292401817,99,1.1196685386379257,0.7431648196033316,8
SLOPE_LHM_s05_K3@RANDOM,1,0.8076144601784768,0.6370788459116494,0.5498549666926495,0.3313898913596513,0.6376912220132124,0.4911019991041988,0.713678292401817,99,1.1196685386379257,0.7431648196033317,8
CNPRES_attentive@RANDOM,1,0.8131343798564277,0.6428473313759433,0.5465622431209591,0.40855438098321684,0.6768635719903352,0.5127834508579295,0.7189217502509628,99,1.1610692560281408,0.8788344454286395,8
SLOPE_LHM_s1_K1@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.8192991273794789,0.5930760728807631,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.4451539940110029,0.7107391788062696,99,1.0111276129404465,0.8579389763949079,8
SLOPE_LHM_s1_K3@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.8192991273794789,0.5930760728807631,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.4451539940110029,0.7107391788062696,99,1.0111276129404465,0.8579389763949079,8
OFFSET_K1@MAX_MODEL_DISAGREEMENT,1,0.8237274830000273,0.6671343155131877,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5039107119124026,0.7078206573043893,99,1.1497313531799391,1.025108297980109,8
OFFSET_K2@MAX_MODEL_DISAGREEMENT,1,0.8237274830000273,0.6671343155131877,0.5434224256528417,0.39366239799936853,0.6702777730558289,0.5039107119124026,0.7078206573043893,99,1.1497313531799391,1.025108297980109,8
OFFSET_K3@MAX_MODEL_DISAGREEMENT,1,0.8237274830000273,0.6671343155131877,0.5434224256528417,0.39365963368351387,0.6702737882969421,0.5039107119124026,0.7078206573043893,99,1.1497313531799391,1.025108297980109,8
NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,1,0.8252974768084728,0.5568783375585574,0.6655962564241901,,0.5,0.4992961235551103,0.706456774257,99,1.1738966163962572,0.8255142679600864,8
NEAREST_OBSERVED@MEDOID,1,0.8252974768084728,0.5568783375585574,0.6655962564241901,,0.5,0.4992961235551103,0.706456774257,99,1.1738966163962572,0.8255142679600864,8
NO_MODEL@CENTRAL_THEN_SPREAD,1,0.8252974768084728,0.5568783375585574,0.6655962564241901,,0.5,0.4992961235551103,0.706456774257,99,1.1738966163962572,0.8255142679600864,8
NO_MODEL@MEDOID,1,0.8252974768084728,0.5568783375585574,0.6655962564241901,,0.5,0.4992961235551103,0.706456774257,99,1.1738966163962572,0.8255142679600864,8
SLOPE_LH_s1_K1@MAX_PREDICTIVE_VARIANCE,1,0.8288766687941445,0.6379772142606819,0.5458461308427004,0.4335890356439089,0.6879877283021245,0.4699477943651728,0.7004842215146505,99,1.0869635273573217,0.8639105301374119,8
SLOPE_LH_s1_K3@MAX_PREDICTIVE_VARIANCE,1,0.8288766687941445,0.6379772142606819,0.5458461308427004,0.43361464948593303,0.6879999537310166,0.4699477943651728,0.7004842215146505,99,1.0869635273573217,0.8639105301374119,8
NEAREST_OBSERVED@CENTRAL,1,0.8318047597214827,0.5548985808845502,0.6655962564241901,,0.5,0.49721627215956815,0.7068276539524757,99,1.2882633993881032,0.7826175411794849,8
NO_MODEL@CENTRAL,1,0.8318047597214827,0.5548985808845502,0.6655962564241901,,0.5,0.49721627215956815,0.7068276539524757,99,1.2882633993881032,0.7826175411794849,8
PHYS_map@RANDOM,1,0.8476175390313772,0.6186089785402461,0.6117464398359854,0.3086161775077972,0.6324447868736974,0.4699735324326716,0.6870894428045208,99,1.240078616467435,0.757227493719964,8
NEAREST_OBSERVED@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.8530689820067954,0.6137121332971617,0.6655962564241901,,0.5,0.4883536611602755,0.6935977064259686,99,1.2673465356096318,0.8432755875326399,8
NO_MODEL@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.8530689820067954,0.6137121332971617,0.6655962564241901,,0.5,0.4883536611602755,0.6935977064259686,99,1.2673465356096318,0.8432755875326399,8
NEAREST_OBSERVED@MAX_CONDITION_COVERAGE,1,0.8559128506494549,0.6043887035478981,0.6655962564241901,,0.5,0.49795327191641203,0.7061245513316349,99,1.2068573454267537,0.8630204287219009,8
NO_MODEL@MAX_CONDITION_COVERAGE,1,0.8559128506494549,0.6043887035478981,0.6655962564241901,,0.5,0.49795327191641203,0.7061245513316349,99,1.2068573454267537,0.8630204287219009,8
PHYS_map_metalcat@RANDOM,1,0.8567155969063612,0.6197659121327891,0.6218338633901963,0.2901650504628225,0.6236005615312286,0.46567157073860527,0.6845024151099,99,1.2374972311612251,0.7650861846405095,8
NEAREST_OBSERVED@MEDIAN_PREDICTION,1,0.8663456075323238,0.6133035101143102,0.6655962564241901,,0.5,0.4843985464372679,0.6871959561089978,99,1.23759682605975,0.7999538867178343,8
NO_MODEL@MEDIAN_PREDICTION,1,0.8663456075323238,0.6133035101143102,0.6655962564241901,,0.5,0.4843985464372679,0.6871959561089978,99,1.23759682605975,0.7999538867178343,8
SLOPE_LHM_s1_K1@RANDOM,1,0.9068339150599779,0.702777004703837,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.4251098846737475,0.6688637736822736,99,1.1195403103085397,0.8654253523891628,8
SLOPE_LHM_s1_K3@RANDOM,1,0.9068339150599779,0.702777004703837,0.6164498558672044,0.29298782704602516,0.6181513133585438,0.4251098846737475,0.6688637736822736,99,1.1195403103085397,0.8654253523891628,8
