arm,k,mae,offset,shape_mae,spearman,sign_accuracy,within_0_5,within_1_0,n_ligands,worst_quartile_mae,hard_mae,n_hard
SLOPE_LHM_s1_K1@CENTRAL_THEN_SPREAD,1,0.8845177160995048,0.6343381606844571,0.6397668799356399,0.270604618550127,0.5962402139812053,0.45564627072716846,0.7036097824416369,143,1.0271565762997468,0.9555583563713137,23
SLOPE_LHM_s1_K1@MEDOID,1,0.8845177160995048,0.6343381606844571,0.6397668799356399,0.270604618550127,0.5962402139812053,0.45564627072716846,0.7036097824416369,143,1.0271565762997468,0.9555583563713137,23
SLOPE_LHM_s1_K3@CENTRAL_THEN_SPREAD,1,0.8845177160995048,0.6343381606844571,0.6397668799356399,0.270604618550127,0.5962402139812053,0.45564627072716846,0.7036097824416369,143,1.0271565762997468,0.9555583563713137,23
SLOPE_LHM_s1_K3@MEDOID,1,0.8845177160995048,0.6343381606844571,0.6397668799356399,0.270604618550127,0.5962402139812053,0.45564627072716846,0.7036097824416369,143,1.0271565762997468,0.9555583563713137,23
NEAREST_OBSERVED@MAX_MODEL_DISAGREEMENT,1,0.8875502706401697,0.7526563963808288,0.5658756496902655,,0.5,0.5104214053461711,0.6925099739194768,143,1.300209883946562,0.6235088793836449,23
NO_MODEL@MAX_MODEL_DISAGREEMENT,1,0.8875502706401697,0.7526563963808288,0.5658756496902655,,0.5,0.5104214053461711,0.6925099739194768,143,1.300209883946562,0.6235088793836449,23
NEAREST_OBSERVED@MAX_PREDICTIVE_VARIANCE,1,0.8902952969721024,0.7304795685242351,0.5658756496902655,,0.5,0.47905853095033346,0.674328105061379,143,1.359912625604241,0.5828988674915828,23
NO_MODEL@MAX_PREDICTIVE_VARIANCE,1,0.8902952969721024,0.7304795685242351,0.5658756496902655,,0.5,0.47905853095033346,0.674328105061379,143,1.359912625604241,0.5828988674915828,23
OFFSET_K1@D_OPTIMAL,1,0.9000376697725195,0.7954745170519159,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.4658001315373309,0.6781546711600049,143,1.293460464324484,0.7193302346107968,23
OFFSET_K2@D_OPTIMAL,1,0.9000376697725195,0.7954745170519159,0.47207874317198284,0.43026740706018124,0.6881994573054976,0.4658001315373309,0.6781546711600049,143,1.293460464324484,0.7193302346107968,23
OFFSET_K3@D_OPTIMAL,1,0.9000376697725198,0.7954745170519159,0.47207874317198284,0.43026583620557673,0.6881965607661734,0.4658001315373309,0.6781546711600049,143,1.293460464324484,0.7193302346107968,23
SLOPE_LH_s1_K1@RANDOM,1,0.9075331789714733,0.716915792488324,0.580301075400013,0.3899394305966124,0.6708705835795268,0.5002819609201543,0.7071363561085425,143,1.149359771271909,0.9829498374024818,23
SLOPE_LH_s1_K3@RANDOM,1,0.9075331789714733,0.716915792488324,0.580301075400013,0.3899465366283556,0.6708736128827292,0.5002819609201543,0.7071363561085425,143,1.149359771271909,0.9829498374024818,23
SLOPE_LHM_s1_K1@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.9124612992959303,0.6847832002712746,0.6397668799356399,0.270604618550127,0.5962402139812053,0.4429931691249445,0.6921958883577204,143,1.0727762756028993,0.9942685646257203,23
SLOPE_LHM_s1_K3@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.9124612992959303,0.6847832002712746,0.6397668799356399,0.270604618550127,0.5962402139812053,0.4429931691249445,0.6921958883577204,143,1.0727762756028993,0.9942685646257203,23
NEAREST_OBSERVED@FARTHEST_FROM_EXISTING,1,0.9369097505496052,0.8052297745742247,0.5658756496902655,,0.5,0.4803043679249918,0.668545967543362,143,1.4301660291067395,0.5987831103199158,23
NO_MODEL@FARTHEST_FROM_EXISTING,1,0.9369097505496052,0.8052297745742247,0.5658756496902655,,0.5,0.4803043679249918,0.668545967543362,143,1.4301660291067395,0.5987831103199158,23
SLOPE_L_s1@CENTRAL_THEN_SPREAD,1,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@D_OPTIMAL,1,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@MAX_PREDICTIVE_VARIANCE,1,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@MEDOID,1,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
SLOPE_L_s1@RANDOM,1,0.9881778520680115,0.833288501878484,0.45919223533044995,0.45198178432816805,0.69619139215669,0.38228909343962436,0.6028989468941021,143,1.3358857767828929,0.7785509157538731,23
CURVE_SPLINE_SHAPEONLY@CENTRAL,1,0.9882801068268506,0.8340404699593775,0.4679114824543023,0.41601040359931213,0.6833697983100356,0.38483794748792044,0.6015726130208777,143,1.3495107056568247,0.7764177892929417,23
CURVE_SPLINE_SHAPEONLY@RANDOM,1,0.9882801068268506,0.8340404699593775,0.4679114824543023,0.41601040359931213,0.6833697983100356,0.38483794748792044,0.6015726130208777,143,1.3495107056568247,0.7764177892929417,23
SLOPE_LH_s1_K1@MAX_PREDICTIVE_VARIANCE,1,0.9887142090027347,0.7918484962050658,0.580301075400013,0.3899394305966124,0.6708705835795268,0.46067287084644054,0.673480140924284,143,1.199470634955699,1.1153314945463226,23
SLOPE_LH_s1_K3@MAX_PREDICTIVE_VARIANCE,1,0.9887142090027347,0.7918484962050658,0.580301075400013,0.3899595557582028,0.6708794180135437,0.46067287084644054,0.673480140924284,143,1.199470634955699,1.1153314945463226,23
SLOPE_L_s05@MEDOID,1,0.9905555856272148,0.8328355927378928,0.46154853048288547,0.4504453061899189,0.6958685664054416,0.3774524132121577,0.6021015366376518,143,1.3338673253253557,0.7786918870849205,23
SLOPE_L_s05@RANDOM,1,0.9905555856272148,0.8328355927378928,0.46154853048288547,0.4504453061899189,0.6958685664054416,0.3774524132121577,0.6021015366376518,143,1.3338673253253557,0.7786918870849205,23
MASSACTION_SHAPEONLY@CENTRAL,1,0.9930422059979428,0.8343848600488984,0.46577085287275893,0.38455434423766865,0.6650500813952812,0.3766564215021668,0.6011861207891325,143,1.3532630671371024,0.7896975662638109,23
MASSACTION_SHAPEONLY@RANDOM,1,0.9930422059979428,0.8343848600488984,0.46577085287275893,0.38455434423766865,0.6650500813952812,0.3766564215021668,0.6011861207891325,143,1.3532630671371024,0.7896975662638109,23
ZERO_SHOT@CENTRAL,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@CENTRAL_THEN_SPREAD,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@D_OPTIMAL,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@FARTHEST_FROM_EXISTING,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MAX_CONDITION_COVERAGE,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MAX_ENSEMBLE_SD,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MAX_EXPECTED_VARIANCE_REDUCTION,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MAX_MODEL_DISAGREEMENT,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MAX_PREDICTIVE_VARIANCE,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MEDIAN_PREDICTION,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MEDOID,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MID_ACID,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@MIN_ENSEMBLE_SD,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@ORACLE[OFFSET_K1],1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
ZERO_SHOT@RANDOM,1,0.994987794041208,0.8325950251901757,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.3774867635603285,0.6002520712272948,143,1.3403049723392537,0.7794028109574157,23
CNPRES_absolute_x@k0@RANDOM,1,0.9956202254596392,0.8322841135004512,0.4727923749126098,0.431418703773288,0.6830582167013514,0.3762944974017565,0.6011083797812756,143,1.3341886249853552,0.7854286760661094,23
CNPRES_shrinkage@k0@RANDOM,1,1.0016865638590713,0.8385570072454211,0.47061534285780127,0.42800089608141373,0.6817605203200182,0.37035419754510984,0.596503908750203,143,1.336370780591265,0.7796874660615293,23
SLOPE_LHM_s1_K1@RANDOM,1,1.0029074744680513,0.787952114930056,0.6397668799356399,0.270604618550127,0.5962402139812053,0.42066659459542266,0.6522300872967411,143,1.1914219337968888,1.0695565060340924,23
SLOPE_LHM_s1_K3@RANDOM,1,1.0029074744680513,0.787952114930056,0.6397668799356399,0.270604618550127,0.5962402139812053,0.42066659459542266,0.6522300872967411,143,1.1914219337968888,1.0695565060340924,23
CNPRES_conditions_only@k0@RANDOM,1,1.007143656756825,0.8444371786741927,0.46932191293708975,0.42795487630225915,0.681707803369491,0.37027971415811106,0.5938385566818231,143,1.3494509616486612,0.7833994222053033,23
CNPRES_ligand_recovered@k0@RANDOM,1,1.009028189307642,0.8482244192851023,0.47099463776233735,0.4277649961591313,0.681624962447234,0.36732521817396185,0.593695280634132,143,1.340863318106999,0.8114373088503186,23
CNP_ligand@RANDOM,1,1.0136975854391872,0.8308791607637223,0.5255270860276811,0.3480192737550201,0.6389885751227228,0.3628081508993238,0.5935113563233015,143,1.3314473837290932,0.9693726686786424,23
PHYS_residual_prior@CENTRAL,1,1.0140733526936472,0.8549192517026739,0.47321299943866846,0.4210586702754882,0.6826848461611417,0.369159109229798,0.5921197735255969,143,1.3562641900248282,0.7997075924893685,23
PHYS_residual_prior@RANDOM,1,1.0140733526936472,0.8549192517026739,0.47321299943866846,0.4210586702754882,0.6826848461611417,0.369159109229798,0.5921197735255969,143,1.3562641900248282,0.7997075924893685,23
SLOPE_LH_s05@MEDOID,1,1.022178145450728,0.8425513635830522,0.49986969045992874,0.38838793790428977,0.6702034382527562,0.3650255948385294,0.5820106860281798,143,1.348182965649956,0.8482285147833619,23
SLOPE_LH_s05@RANDOM,1,1.022178145450728,0.8425513635830522,0.49986969045992874,0.38838793790428977,0.6702034382527562,0.3650255948385294,0.5820106860281798,143,1.348182965649956,0.8482285147833619,23
CNPRES_ligand@k0@RANDOM,1,1.0259316015139042,0.8649205729681803,0.47108818414622794,0.42807196963811595,0.6817929615203426,0.36885177596743696,0.5966802013583528,143,1.3551735734747565,0.7947276627249341,23
CNPRES_attentive@k0@RANDOM,1,1.0305608084509148,0.8696102852517424,0.47169659449553786,0.42758874705901795,0.6815988936255447,0.3612934959982185,0.5909229730511563,143,1.3294523268996188,0.7997929259361982,23
SLOPE_LHM_s05@MEDOID,1,1.0323613143272925,0.844104067680711,0.5209963599456265,0.3038067696113623,0.6146384772507184,0.35469846578593,0.5777116687510435,143,1.361366025302301,0.8600675055097645,23
SLOPE_LHM_s05@RANDOM,1,1.0323613143272925,0.844104067680711,0.5209963599456265,0.3038067696113623,0.6146384772507184,0.35469846578593,0.5777116687510435,143,1.361366025302301,0.8600675055097645,23
NEAREST_OBSERVED@D_OPTIMAL,1,1.0636892959958917,0.9517369661080708,0.5658756496902655,,0.5,0.4231516069958144,0.6175334935361992,143,1.5778573032492287,0.698025030259641,23
NO_MODEL@D_OPTIMAL,1,1.0636892959958917,0.9517369661080708,0.5658756496902655,,0.5,0.4231516069958144,0.6175334935361992,143,1.5778573032492287,0.698025030259641,23
SLOPE_LHM_s1_K1@MAX_PREDICTIVE_VARIANCE,1,1.089092601517784,0.8792251852367027,0.6397668799356399,0.270604618550127,0.5962402139812053,0.3896154849298259,0.609474939990554,143,1.2568257204768243,1.224581057888073,23
SLOPE_LHM_s1_K3@MAX_PREDICTIVE_VARIANCE,1,1.089092601517784,0.8792251852367027,0.6397668799356399,0.270604618550127,0.5962402139812053,0.3896154849298259,0.609474939990554,143,1.2568257204768245,1.224581057888073,23
SLOPE_LH_s1@CENTRAL_THEN_SPREAD,1,1.0985828984103063,0.8652508207022426,0.580301075400013,0.3899394305966124,0.6708705835795268,0.35035176343806673,0.562949293926199,143,1.4656681633526736,0.9942013802410266,23
SLOPE_LH_s1@D_OPTIMAL,1,1.0985828984103063,0.8652508207022426,0.580301075400013,0.3899394305966124,0.6708705835795268,0.35035176343806673,0.562949293926199,143,1.4656681633526736,0.9942013802410266,23
SLOPE_LH_s1@MAX_EXPECTED_VARIANCE_REDUCTION,1,1.0985828984103063,0.8652508207022426,0.580301075400013,0.3899394305966124,0.6708705835795268,0.35035176343806673,0.562949293926199,143,1.4656681633526736,0.9942013802410266,23
SLOPE_LH_s1@MAX_PREDICTIVE_VARIANCE,1,1.0985828984103063,0.8652508207022426,0.580301075400013,0.3899394305966124,0.6708705835795268,0.35035176343806673,0.562949293926199,143,1.4656681633526736,0.9942013802410266,23
SLOPE_LH_s1@MEDOID,1,1.0985828984103063,0.8652508207022426,0.580301075400013,0.3899394305966124,0.6708705835795268,0.35035176343806673,0.562949293926199,143,1.4656681633526736,0.9942013802410266,23
SLOPE_LH_s1@RANDOM,1,1.0985828984103063,0.8652508207022426,0.580301075400013,0.3899394305966124,0.6708705835795268,0.35035176343806673,0.562949293926199,143,1.4656681633526736,0.9942013802410266,23
SLOPE_LHM_s1@CENTRAL_THEN_SPREAD,1,1.1294801778435415,0.8704508593753345,0.6397668799356399,0.270604618550127,0.5962402139812053,0.32116288183255876,0.5524035036509831,143,1.466836839930453,1.0223883959549134,23
SLOPE_LHM_s1@D_OPTIMAL,1,1.1294801778435415,0.8704508593753345,0.6397668799356399,0.270604618550127,0.5962402139812053,0.32116288183255876,0.5524035036509831,143,1.466836839930453,1.0223883959549134,23
SLOPE_LHM_s1@MAX_EXPECTED_VARIANCE_REDUCTION,1,1.1294801778435415,0.8704508593753345,0.6397668799356399,0.270604618550127,0.5962402139812053,0.32116288183255876,0.5524035036509831,143,1.466836839930453,1.0223883959549134,23
SLOPE_LHM_s1@MAX_PREDICTIVE_VARIANCE,1,1.1294801778435415,0.8704508593753345,0.6397668799356399,0.270604618550127,0.5962402139812053,0.32116288183255876,0.5524035036509831,143,1.466836839930453,1.0223883959549134,23
SLOPE_LHM_s1@MEDOID,1,1.1294801778435415,0.8704508593753345,0.6397668799356399,0.270604618550127,0.5962402139812053,0.32116288183255876,0.5524035036509831,143,1.466836839930453,1.0223883959549134,23
SLOPE_LHM_s1@RANDOM,1,1.1294801778435415,0.8704508593753345,0.6397668799356399,0.270604618550127,0.5962402139812053,0.32116288183255876,0.5524035036509831,143,1.466836839930453,1.0223883959549134,23
CNP_ligand_recovered@RANDOM,1,1.1392264790053523,0.9816329126557979,0.5228905891765894,0.38412582695373554,0.6247353568595303,0.3230560552670925,0.5441033882689797,143,1.4354035548989201,1.0689623340097403,23
SLOPE_LH_s1_K1@D_OPTIMAL,1,1.1666728999271818,1.038514176075484,0.580301075400013,0.3899394305966124,0.6708705835795268,0.4296275096234644,0.6440328184628228,143,1.451262830945668,1.3121479792864112,23
SLOPE_LH_s1_K3@D_OPTIMAL,1,1.1666728999271818,1.038514176075484,0.580301075400013,0.3899394305966124,0.6708705835795268,0.4296275096234644,0.6440328184628228,143,1.451262830945668,1.3121479792864112,23
CNP_ligand@k0@RANDOM,1,1.1757297714013177,1.0150997629734935,0.5396070614501758,0.3393725715351119,0.6346768907748416,0.3176344367261207,0.5375688297522417,143,1.4622127056555008,1.1450182149244688,23
CNP_conditions_only@k0@RANDOM,1,1.2061127591231002,1.035553548525626,0.5638736450352803,0.310615362288443,0.6367531372346745,0.312559814262655,0.5268054747537344,143,1.5170797308404131,1.0926789224493398,23
CNP_ligand_recovered@k0@RANDOM,1,1.2464911314142069,1.1002585111970231,0.5309159437868758,0.38270737784952485,0.6215760531289478,0.28404038168033596,0.5151447300323825,143,1.57784037554729,1.2339372883624027,23
SLOPE_LHM_s1_K1@D_OPTIMAL,1,1.2964793011509392,1.1670019649904941,0.6397668799356399,0.270604618550127,0.5962402139812053,0.3477559012177422,0.5582659990069826,143,1.5516165994582127,1.4396779651306226,23
SLOPE_LHM_s1_K3@D_OPTIMAL,1,1.2964793011509392,1.1670019649904941,0.6397668799356399,0.270604618550127,0.5962402139812053,0.3477559012177422,0.5582659990069826,143,1.551616599458213,1.4396779651306226,23
PHYS_prior@CENTRAL,1,1.3786968469456715,1.2126078019286868,0.5888134508980025,0.2538432753371231,0.5965726950004034,0.25797642369871654,0.4731040555924004,143,1.8825198737824262,1.3137265887546412,23
PHYS_prior@RANDOM,1,1.3786968469456715,1.2126078019286868,0.5888134508980025,0.2538432753371231,0.5965726950004034,0.25797642369871654,0.4731040555924004,143,1.8825198737824262,1.3137265887546412,23
OFFSET_K3@ORACLE[OFFSET_K1],2,0.4741118747972761,0.20682975949272284,0.45895162215786006,0.4681756569005793,0.7093894979121544,0.6851138733663015,0.8540222609612835,143,0.7219945115192383,0.3708180927083505,23
OFFSET_K2@ORACLE[OFFSET_K1],2,0.48335552140854854,0.21147411177487968,0.46712315060610804,0.44791885695092093,0.7000073465938789,0.6778228255285031,0.8491867674949921,143,0.724828242166341,0.37837227426580294,23
OFFSET_K1@ORACLE[OFFSET_K1],2,0.4882403436521319,0.2129765464018021,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.673562978542661,0.8472465874509575,143,0.7306589580841207,0.3884015882014577,23
SLOPE_L_s1_K3@MAX_PREDICTIVE_VARIANCE,2,0.5301580229152028,0.3581126120474818,0.4027337982500805,0.5834203655656771,0.7557576565615851,0.6562812461417308,0.8384636680307783,143,0.7830604637081297,0.4124938882752026,23
SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,2,0.5426757513765618,0.3610111095648306,0.4182947850315198,0.5507683299074014,0.7416945710018241,0.6426372025654117,0.8311983952360422,143,0.8094203477748079,0.4347825685386454,23
SLOPE_L_s1_K3@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.5426898143687059,0.3551470438899364,0.42410551759485915,0.5409244513478346,0.7385436504009215,0.6371257586481789,0.8329017939772471,143,0.8363526933813143,0.4282191768026367,23
OFFSET_K3@MAX_PREDICTIVE_VARIANCE,2,0.5434530952068637,0.3612024932855582,0.41483637600536516,0.5625380610204092,0.7470607685654641,0.648384552308968,0.8324793532126216,143,0.8023375038695036,0.41304647410991036,23
OFFSET_K3@FARTHEST_FROM_EXISTING,2,0.5526024191249878,0.3735866819201116,0.40899674726297564,0.5663720832746818,0.7480613705262068,0.6402772977425714,0.8298215364047132,143,0.8162993073410977,0.4376613317583823,23
SLOPE_L_s1_K3@D_OPTIMAL,2,0.5550368702858742,0.391180843063928,0.40280977845053334,0.5892380591908636,0.7575389412584976,0.6397228538985382,0.8283890472190368,143,0.8199147616908409,0.4280409656384167,23
OFFSET_K3@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.5550995026682426,0.3596082414193942,0.43629518543184725,0.5146007789537839,0.7278682050341702,0.6299558449915797,0.825094713682549,143,0.8458264837548022,0.4284604346850445,23
OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.5578818260760579,0.3690689197263619,0.430585678310486,0.5274327529784316,0.7322669637530645,0.6311139686223995,0.8217454211554995,143,0.8473458872393166,0.4387680219716121,23
NEAREST_OBSERVED@ORACLE[OFFSET_K1],2,0.5584803811060104,0.30377769641439906,0.5218487550838729,0.37047969657949903,0.5965303985737785,0.6515267214550928,0.812151994721127,143,0.8405167402621954,0.3703279446297104,23
PHYS_residual_gbm@RANDOM,2,0.5606806307764084,0.3801866256595347,0.4292074326372968,0.5217245409922564,0.7298075495828993,0.6376100291313171,0.8238183952958313,143,0.8470870563432608,0.45781486726921217,23
PHYS_residual_hypernet@RANDOM,2,0.5628952229290595,0.3824062700278316,0.43076420697547013,0.5230945492783079,0.7297581266009643,0.6368956953810062,0.8224966363033648,143,0.8636011049220251,0.46418974301470983,23
PHYS_residual@RANDOM,2,0.5655353134577116,0.38349735847863237,0.43375239202888033,0.512106572120646,0.7242787485129248,0.6341097239448195,0.8218050665250412,143,0.8624995371975837,0.46077613893064934,23
OFFSET_K3@D_OPTIMAL,2,0.5724188501420644,0.40070167473345375,0.41387261814890464,0.5661744596680558,0.7484056821170987,0.6315480964355779,0.8195176624322065,143,0.832653765906052,0.4365947489470772,23
PHYS_residual_metalcat@RANDOM,2,0.575198525670195,0.38336198210215755,0.43924612377752514,0.49199286920853896,0.714640091116916,0.6233406377745665,0.822347943595619,143,0.8731223034141574,0.4866313696937336,23
OFFSET_K3@MAX_CONDITION_COVERAGE,2,0.5776590793916064,0.3862494808037527,0.4424379178173173,0.5050816994408374,0.7241470152426999,0.614616381788008,0.8118561542091096,143,0.8606376937716947,0.4686636476900155,23
OFFSET_K2@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.5812502616958564,0.37243617020811487,0.4537558082941834,0.48375260864305925,0.7139412813179069,0.6106506691910738,0.8109573177016114,143,0.8718358019262153,0.4586004773634875,23
PHYS_residual_gbm@CENTRAL,2,0.58179878711196,0.38197772567888516,0.4487529699316974,0.48721998981423575,0.7169735482500609,0.6200228210248123,0.8143486435675349,143,0.8605506788113363,0.4867059916379191,23
OFFSET_K3@MIN_ENSEMBLE_SD,2,0.5837432247695885,0.3956711757958114,0.440572563348763,0.49683527515405873,0.7200146471790334,0.6148918986386376,0.8121531966114528,143,0.8620445389759924,0.46785428441139215,23
PHYS_residual_hypernet@CENTRAL,2,0.5840131297325972,0.3850360157141225,0.45035255144044534,0.4901535396868759,0.7170130404419012,0.6186171069844663,0.8133162667262709,143,0.8631544911424451,0.4945758154027179,23
PHYS_residual@CENTRAL,2,0.58491672802233,0.3830622147137667,0.4523642822218093,0.4801019836314053,0.7126829261252158,0.6173027081002697,0.8127529886008636,143,0.8603381841496132,0.4881086819338949,23
SLOPE_L_s1_K3@RANDOM,2,0.5849200525059425,0.4122034914120736,0.4311824729097398,0.5149447522989623,0.7265102222223888,0.619263763749243,0.8155544098468662,143,0.8941004640858919,0.4646053479520476,23
CURVE_SPLINE_GP@RANDOM,2,0.5849530935891049,0.4105366866314269,0.4371853315918027,0.48889281070746343,0.7148380651002628,0.6212554597212488,0.8188232699295113,143,0.8668868617304253,0.48657472829790377,23
SLOPE_L_s05_K3@RANDOM,2,0.5870225597405384,0.41221624000581186,0.43304034358245563,0.5135707393010687,0.726226111848544,0.6176380693040642,0.8141564628594019,143,0.895680883649856,0.4649255898029825,23
CURVE_GP@RANDOM,2,0.5899908921445514,0.41439951295752436,0.43875851214122835,0.49412611742723367,0.715632998162053,0.6208127658315256,0.8126322941939215,143,0.9016284779479032,0.4636294955055228,23
PHYS_residual_metalcat@CENTRAL,2,0.5903580753685816,0.38439235084484197,0.4550072273996779,0.4563428093183206,0.7002765085207764,0.6109286343815842,0.811718844637315,143,0.8726877564529943,0.5089790321062547,23
SLOPE_L_s1_K1@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.5910582229626081,0.3765290876873567,0.45919223533044995,0.45198178432816805,0.69619139215669,0.5981153438423485,0.8080209914792958,143,0.8960542982825482,0.4790004257553425,23
OFFSET_K2@MAX_PREDICTIVE_VARIANCE,2,0.5914516020514331,0.3887888100902996,0.4413958020391448,0.5128002342539146,0.7249953131693839,0.6106649193845041,0.8084058500264564,143,0.9118118383194831,0.45211057716360653,23
OFFSET_K3@MAX_ENSEMBLE_SD,2,0.5918561510340709,0.41223116880950933,0.44459151538833624,0.4922081844429285,0.7188467574631695,0.6113654192587138,0.8098838125384605,143,0.886598158580223,0.4646859956842919,23
OFFSET_K2@CENTRAL_THEN_SPREAD,2,0.5952464706937256,0.3878619675541184,0.4523368721076274,0.48635368152831426,0.7140556133431164,0.6061820691620504,0.8017695983032347,143,0.8909309726861143,0.46235239786057053,23
OFFSET_K3@RANDOM,2,0.5983510778120484,0.41806052548867606,0.4425576237310821,0.4935134373852401,0.7181721718909113,0.6096028956637515,0.8082255562006992,143,0.9171689367918501,0.4686375321406945,23
SLOPE_L_s1_K3@MEDOID,2,0.6006378274644466,0.4161710965207219,0.45404879931369485,0.4679808738033302,0.7053889004109135,0.6062314116881795,0.8050775713249982,143,0.8565291240839281,0.49948214846962885,23
OFFSET_K2@FARTHEST_FROM_EXISTING,2,0.601230895205549,0.39952095535788373,0.43874224518253085,0.5201959657295183,0.7281084853906784,0.6045731732781403,0.8029735814497037,143,0.8964566988073153,0.4753984552520599,23
OFFSET_K1@MAX_EXPECTED_VARIANCE_REDUCTION,2,0.6025368841397325,0.3809299397136913,0.47207874317198284,0.43026582846849104,0.6881965607697544,0.5921452818878078,0.8012697484871991,143,0.9095781399507276,0.47950561771926914,23
SLOPE_L_s05_K3@MEDOID,2,0.6040984050486403,0.4192914729801008,0.4564329480825577,0.4669100731910761,0.705370571425865,0.6055046020410384,0.8014967175137443,143,0.8677662642477193,0.49945314744826635,23
CURVE_GP@CENTRAL,2,0.6052832827234705,0.41247475681907064,0.4617428633468107,0.45605208843020373,0.6997032986898546,0.6068056454239118,0.7993569963292774,143,0.9048168146836988,0.49366599502512815,23
OFFSET_K2@MAX_CONDITION_COVERAGE,2,0.6064864632674148,0.3990796278571315,0.46025354434023763,0.46993537366692867,0.7080532347586546,0.5944537709930483,0.7976899528497381,143,0.8881345064147992,0.4897600430539587,23
SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.6073254173219699,0.39623477064665324,0.45919223533044995,0.45198178432816805,0.69619139215669,0.5908212095318925,0.7989009496984515,143,0.8780355178319572,0.4881392896507639,23
