extractant,extractant_family,arm,n_rows,mae,r2,bias_mean_residual,sign_accuracy,baseline_mae,delta_mae_baseline_minus_candidate,improved_vs_baseline,split_seed
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,PAIRMEAN_baseline,298,0.529937270243534,-14.208346822957896,0.5237783562670552,0.7818791946308725,0.6360504491665478,0.10611317892301386,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_refit,2921,0.5076402669540624,0.02258026934626367,-0.32563570909010847,0.8853132488873673,0.5076402669540624,0.0,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_lig2d,2921,0.4732665717841426,0.16805683078813416,-0.3369358295461956,0.9010612803834304,0.5076402669540624,0.03437369516991978,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s75,2921,0.5801809621688467,-0.25199399085806173,-0.4166493457332211,0.8277986990756591,0.5076402669540624,-0.07254069521478435,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s100,2921,0.5154782336835373,-0.00045821894362174653,-0.34732417160987,0.8699075659020883,0.5076402669540624,-0.007837966729474899,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s50_lig2d,2921,0.5725128371984366,-0.2035792129701759,-0.46835034555385385,0.8456008216364259,0.5076402669540624,-0.0648725702443742,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s100_lig2d,2921,0.45055167454141193,0.2528981082942302,-0.32834305389060825,0.8846285518657994,0.5076402669540624,0.05708859241265046,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PRIOR,2921,0.47347510910522134,0.12234948214672214,-0.28455616790595073,0.8979801437863745,0.5076402669540624,0.034165157848841055,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_refit_TP,2921,0.5062778094907809,0.026687812589855198,-0.3210279502141937,0.8846285518657994,0.5076402669540624,0.0013624574632814523,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_lig2d_TP,2921,0.4744568465968935,0.16990817505266265,-0.34208781778425434,0.9034577199589182,0.5076402669540624,0.03318342035716887,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s75_TP,2921,0.5733726844655661,-0.24689986305338119,-0.40522724530144866,0.8466278671687778,0.5076402669540624,-0.06573241751150372,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s100_TP,2921,0.5121536133793148,0.004176980439425826,-0.33928592145715913,0.8654570352618967,0.5076402669540624,-0.0045133464252523625,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s50_lig2d_TP,2921,0.5711216791540603,-0.2015243332816996,-0.46424747321060345,0.8551865799383773,0.5076402669540624,-0.06348141219999792,False,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,SCALE_s100_lig2d_TP,2921,0.44840557387606395,0.25546362592371996,-0.32440171821597263,0.8805203697363917,0.5076402669540624,0.059234693077998446,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PRIOR_TP,2921,0.47486308749549916,0.12516696964406826,-0.28714512468305575,0.891475522081479,0.5076402669540624,0.03277717945856323,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_run,2921,0.5047496195248569,0.026417977111831692,-0.3231988957195717,0.8894214310167751,0.5076402669540624,0.0028906474292055284,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_run_TP,2921,0.5048724003636381,0.03016252870075853,-0.3209363231293253,0.8863402944197193,0.5076402669540624,0.0027678665904242727,True,104729
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,PAIRMEAN_baseline,2921,0.33039432026629606,0.5594589151395569,-0.09343428465147442,0.9017459774049983,0.5076402669540624,0.17724594668776633,True,104729
CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,A2_refit,258,0.2048915183772849,-1.2980473353220687,0.1734208515061962,0.49224806201550386,0.2048915183772849,0.0,False,104729
CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,A2_lig2d,258,0.19767423674411397,-1.1361030622177433,0.1547529462598663,0.5193798449612403,0.2048915183772849,0.007217281633170924,True,104729
CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,SCALE_s75,258,0.1932286127463066,-1.1100590928991712,0.14518938276859553,0.5310077519379846,0.2048915183772849,0.011662905630978299,True,104729
CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,SCALE_s100,258,0.19161889457380274,-0.9935426546963189,0.15275985343584714,0.5077519379844961,0.2048915183772849,0.013272623803482153,True,104729
CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,SCALE_s50_lig2d,258,0.17991435104192574,-0.9012989998841958,0.11939011626206669,0.5581395348837209,0.2048915183772849,0.02497716733535915,True,104729
