pair_label,split_seed,arm,r2
Ce-Er,104729,A2_lig2d,-0.6401622533429785
Pr-Ho,104729,A2_lig2d,-0.05800625364050416
Pr-Er,104729,A2_lig2d,0.015380312521781736
Nd-Tm,104729,A2_lig2d,-1.2561599224457236
Nd-Yb,104729,A2_lig2d,-1.040389986970395
Nd-Lu,104729,A2_lig2d,-0.42898134679073086
Sm-Tm,104729,A2_lig2d,-1.1879734798312827
Sm-Yb,104729,A2_lig2d,-0.8644747800191634
Sm-Lu,104729,A2_lig2d,-0.4842561517006463
Eu-Ho,104729,A2_lig2d,-0.6170101847310978
Eu-Er,104729,A2_lig2d,-0.5261507727296475
Ho-Tm,104729,SCALE_s75,0.051328993416137725
Ce-Pr,104729,SCALE_s75,0.010775690675237648
Ce-Nd,104729,SCALE_s75,-0.09889128625824983
Ce-Sm,104729,SCALE_s75,-0.12747382390567163
Ce-Eu,104729,SCALE_s75,-0.27191830546968254
Ce-Gd,104729,SCALE_s75,-0.5990376962328225
Ce-Tb,104729,SCALE_s75,-0.9262612917256337
Ce-Dy,104729,SCALE_s75,-0.7377305069013014
Pr-Nd,104729,SCALE_s75,0.051993096405749895
Pr-Sm,104729,SCALE_s75,0.1758106677392629
Pr-Eu,104729,SCALE_s75,0.03900428385693333
Pr-Gd,104729,SCALE_s75,0.007629837847955456
Pr-Tb,104729,SCALE_s75,-0.1662227974024486
Pr-Dy,104729,SCALE_s75,0.0808297496636805
Nd-Sm,104729,SCALE_s75,-0.28453771099944913
Nd-Eu,104729,SCALE_s75,-0.41713332929126334
Nd-Gd,104729,SCALE_s75,-0.9125082405240732
Nd-Tb,104729,SCALE_s75,-1.1416162842049897
Nd-Dy,104729,SCALE_s75,-1.1624692963925298
Sm-Eu,104729,SCALE_s75,-0.651492834505325
Sm-Gd,104729,SCALE_s75,-0.8016478292566631
Sm-Tb,104729,SCALE_s75,-1.1065016243450914
Sm-Dy,104729,SCALE_s75,-1.332447463077406
Eu-Gd,104729,SCALE_s75,-0.3485047751878749
Eu-Tb,104729,SCALE_s75,-1.3644996293023879
Eu-Dy,104729,SCALE_s75,-0.9866462920559969
Gd-Tb,104729,SCALE_s75,-0.4438778918888635
Gd-Dy,104729,SCALE_s75,-0.7619947026877054
Tb-Dy,104729,SCALE_s75,-0.22363899449693792
Nd-Ho,104729,SCALE_s75,-1.3032918688967987
Nd-Er,104729,SCALE_s75,-1.3730574912639115
Sm-Ho,104729,SCALE_s75,-1.1655875421021435
Sm-Er,104729,SCALE_s75,-1.3206865599214717
Gd-Ho,104729,SCALE_s75,-0.5930974052665232
Gd-Er,104729,SCALE_s75,-0.6963887954065273
Dy-Ho,104729,SCALE_s75,0.028831496525810518
Dy-Er,104729,SCALE_s75,-0.034477307534365176
Ho-Er,104729,SCALE_s75,-0.04821043398960456
La-Ce,104729,SCALE_s75,0.10879751046540742
La-Pr,104729,SCALE_s75,-0.11232255234357091
La-Eu,104729,SCALE_s75,-0.16971954008693624
La-Tb,104729,SCALE_s75,-0.413306882911447
La-Tm,104729,SCALE_s75,-0.6184877665025714
La-Yb,104729,SCALE_s75,-0.41385754607028447
La-Lu,104729,SCALE_s75,-0.264225363866597
Ce-Tm,104729,SCALE_s75,-1.2610060458871288
Ce-Yb,104729,SCALE_s75,-1.0433136664511706
Ce-Lu,104729,SCALE_s75,-0.9383279920298231
Pr-Tm,104729,SCALE_s75,-0.28293775289341627
Pr-Yb,104729,SCALE_s75,-0.14574833202447834
Pr-Lu,104729,SCALE_s75,-0.020141076661095658
Eu-Tm,104729,SCALE_s75,-1.0796189849383908
Eu-Yb,104729,SCALE_s75,-0.5745159553883663
Eu-Lu,104729,SCALE_s75,-0.28715164564988593
Tb-Tm,104729,SCALE_s75,-0.24526203397423352
Tb-Yb,104729,SCALE_s75,-0.049796473765551186
Tb-Lu,104729,SCALE_s75,0.12164755837347097
Tm-Yb,104729,SCALE_s75,0.039060392122160614
Tm-Lu,104729,SCALE_s75,0.0801903565212736
Yb-Lu,104729,SCALE_s75,-0.0772155447767977
Ho-Yb,104729,SCALE_s75,0.10789509002116093
Er-Tm,104729,SCALE_s75,-0.07392594719907564
Er-Yb,104729,SCALE_s75,-0.053250820229140405
La-Nd,104729,SCALE_s75,0.03793125888433824
La-Sm,104729,SCALE_s75,0.016379546325290373
Gd-Tm,104729,SCALE_s75,-0.8374292261484624
Gd-Yb,104729,SCALE_s75,-0.3358224926344673
Gd-Lu,104729,SCALE_s75,-0.2532969697171197
Tb-Ho,104729,SCALE_s75,-0.10030142345862547
Tb-Er,104729,SCALE_s75,-0.19628660986204127
Dy-Tm,104729,SCALE_s75,-0.17523380400684152
Dy-Yb,104729,SCALE_s75,0.003574256010570376
Dy-Lu,104729,SCALE_s75,0.13264587826374152
Ho-Lu,104729,SCALE_s75,0.2760371933636324
Er-Lu,104729,SCALE_s75,0.15978138100545403
La-Gd,104729,SCALE_s75,-0.2754755110696743
La-Dy,104729,SCALE_s75,-0.2807378493284185
La-Ho,104729,SCALE_s75,-0.5091969272546311
La-Er,104729,SCALE_s75,-0.5309959456527911
Ce-Ho,104729,SCALE_s75,-0.8507255859190606
Ce-Er,104729,SCALE_s75,-1.1281042709536542
Pr-Ho,104729,SCALE_s75,-0.19830918003102016
Pr-Er,104729,SCALE_s75,-0.10728203708596062
Nd-Tm,104729,SCALE_s75,-1.9429605419225098
Nd-Yb,104729,SCALE_s75,-1.1870035425754129
Nd-Lu,104729,SCALE_s75,-0.9664616450664332
Sm-Tm,104729,SCALE_s75,-1.805553041206318
Sm-Yb,104729,SCALE_s75,-1.0678119632145382
Sm-Lu,104729,SCALE_s75,-0.8646151459728915
Eu-Ho,104729,SCALE_s75,-0.9765908498006843
Eu-Er,104729,SCALE_s75,-0.9819609296645213
Ho-Tm,104729,SCALE_s100,0.13110453752837903
Ce-Pr,104729,SCALE_s100,0.06242429220775414
Ce-Nd,104729,SCALE_s100,0.0051111057058588205
Ce-Sm,104729,SCALE_s100,0.03076282106452477
Ce-Eu,104729,SCALE_s100,-0.10083673083726996
Ce-Gd,104729,SCALE_s100,-0.3809689623623478
Ce-Tb,104729,SCALE_s100,-0.595795470124322
Ce-Dy,104729,SCALE_s100,-0.48995830863395784
Pr-Nd,104729,SCALE_s100,0.05232051845503638
Pr-Sm,104729,SCALE_s100,0.2092686960776462
Pr-Eu,104729,SCALE_s100,0.10073596127224849
Pr-Gd,104729,SCALE_s100,0.049750800649239646
Pr-Tb,104729,SCALE_s100,-0.0747679093665441
Pr-Dy,104729,SCALE_s100,0.0774652456715641
Nd-Sm,104729,SCALE_s100,-0.1101746611317318
Nd-Eu,104729,SCALE_s100,-0.20647926745617706
Nd-Gd,104729,SCALE_s100,-0.6391743904661094
Nd-Tb,104729,SCALE_s100,-0.720015932226483
Nd-Dy,104729,SCALE_s100,-0.8282929487395421
Sm-Eu,104729,SCALE_s100,-0.5320722865000349
Sm-Gd,104729,SCALE_s100,-0.663644937110996
Sm-Tb,104729,SCALE_s100,-0.7370854446292598
Sm-Dy,104729,SCALE_s100,-1.0408038891330689
Eu-Gd,104729,SCALE_s100,-0.33609587747270075
Eu-Tb,104729,SCALE_s100,-0.9249269362437236
Eu-Dy,104729,SCALE_s100,-0.7296125421711381
Gd-Tb,104729,SCALE_s100,-0.28624606936581576
Gd-Dy,104729,SCALE_s100,-0.598229357201755
Tb-Dy,104729,SCALE_s100,-0.20534243860002155
Nd-Ho,104729,SCALE_s100,-0.9309309402759052
Nd-Er,104729,SCALE_s100,-0.9999185682611282
Sm-Ho,104729,SCALE_s100,-0.9308353653720423
Sm-Er,104729,SCALE_s100,-1.0527729639026306
Gd-Ho,104729,SCALE_s100,-0.41258845725201443
Gd-Er,104729,SCALE_s100,-0.5312687935187121
Dy-Ho,104729,SCALE_s100,0.028150535973530788
Dy-Er,104729,SCALE_s100,0.012496479363827806
Ho-Er,104729,SCALE_s100,-0.005736494819936766
La-Ce,104729,SCALE_s100,0.11758832100653205
La-Pr,104729,SCALE_s100,-0.05068483644613497
La-Eu,104729,SCALE_s100,-0.07904958617424795
La-Tb,104729,SCALE_s100,-0.2822505922232805
La-Tm,104729,SCALE_s100,-0.4334437218074576
La-Yb,104729,SCALE_s100,-0.2481597630533221
La-Lu,104729,SCALE_s100,-0.1144188789922429
Ce-Tm,104729,SCALE_s100,-0.8517637706576489
Ce-Yb,104729,SCALE_s100,-0.6488954734095016
Ce-Lu,104729,SCALE_s100,-0.5006481660313504
Pr-Tm,104729,SCALE_s100,-0.2472156197161004
Pr-Yb,104729,SCALE_s100,-0.10212520920473311
Pr-Lu,104729,SCALE_s100,0.06279874716823963
Eu-Tm,104729,SCALE_s100,-0.8573205302371505
Eu-Yb,104729,SCALE_s100,-0.46104989721293776
Eu-Lu,104729,SCALE_s100,-0.17286900253405757
Tb-Tm,104729,SCALE_s100,-0.17013473810543456
Tb-Yb,104729,SCALE_s100,-0.022046205736683033
Tb-Lu,104729,SCALE_s100,0.15242741401542104
Tm-Yb,104729,SCALE_s100,0.018358597988943792
Tm-Lu,104729,SCALE_s100,0.14468836338812774
Yb-Lu,104729,SCALE_s100,-0.05418074839646003
Ho-Yb,104729,SCALE_s100,0.11725826205488554
Er-Tm,104729,SCALE_s100,-0.04673312620625958
Er-Yb,104729,SCALE_s100,-0.04765966848896652
La-Nd,104729,SCALE_s100,0.09650325108001179
La-Sm,104729,SCALE_s100,0.08168214507591864
Gd-Tm,104729,SCALE_s100,-0.6576371739391091
Gd-Yb,104729,SCALE_s100,-0.2735299165386653
Gd-Lu,104729,SCALE_s100,-0.13412059928303255
Tb-Ho,104729,SCALE_s100,-0.044629526432977906
Tb-Er,104729,SCALE_s100,-0.14882809827264043
Dy-Tm,104729,SCALE_s100,-0.06439288228713003
Dy-Yb,104729,SCALE_s100,0.07525661879573287
Dy-Lu,104729,SCALE_s100,0.16532046798364786
Ho-Lu,104729,SCALE_s100,0.2716454128650564
Er-Lu,104729,SCALE_s100,0.15867849533524858
La-Gd,104729,SCALE_s100,-0.1593756117424998
La-Dy,104729,SCALE_s100,-0.18527723852836897
La-Ho,104729,SCALE_s100,-0.34275598169855104
La-Er,104729,SCALE_s100,-0.34734597392927324
Ce-Ho,104729,SCALE_s100,-0.5573985631926075
Ce-Er,104729,SCALE_s100,-0.7388023683705092
Pr-Ho,104729,SCALE_s100,-0.12865557425595897
Pr-Er,104729,SCALE_s100,-0.07221440485217179
Nd-Tm,104729,SCALE_s100,-1.358797847378224
Nd-Yb,104729,SCALE_s100,-0.8742234693111817
Nd-Lu,104729,SCALE_s100,-0.6592468308210861
Sm-Tm,104729,SCALE_s100,-1.3963941887503113
Sm-Yb,104729,SCALE_s100,-0.8430751128990202
Sm-Lu,104729,SCALE_s100,-0.6080464091447548
Eu-Ho,104729,SCALE_s100,-0.6933513875722506
Eu-Er,104729,SCALE_s100,-0.7075668786359417
Ho-Tm,104729,SCALE_s50_lig2d,0.0007708654222877698
Ce-Pr,104729,SCALE_s50_lig2d,0.04083795831480752
Ce-Nd,104729,SCALE_s50_lig2d,-0.04984474397031957
Ce-Sm,104729,SCALE_s50_lig2d,-0.055990059816728444
Ce-Eu,104729,SCALE_s50_lig2d,-0.2055057006852694
Ce-Gd,104729,SCALE_s50_lig2d,-0.5320929859793964
Ce-Tb,104729,SCALE_s50_lig2d,-0.9011608295069453
Ce-Dy,104729,SCALE_s50_lig2d,-0.7965388679812659
Pr-Nd,104729,SCALE_s50_lig2d,0.1540521352486628
Pr-Sm,104729,SCALE_s50_lig2d,0.23057835601855858
Pr-Eu,104729,SCALE_s50_lig2d,0.10815262169388584
Pr-Gd,104729,SCALE_s50_lig2d,-0.0014853969563393132
Pr-Tb,104729,SCALE_s50_lig2d,-0.22183438958102353
Pr-Dy,104729,SCALE_s50_lig2d,0.025217570056372818
Nd-Sm,104729,SCALE_s50_lig2d,-0.577987508838758
Nd-Eu,104729,SCALE_s50_lig2d,-0.3806708778749557
Nd-Gd,104729,SCALE_s50_lig2d,-1.0443242510813446
Nd-Tb,104729,SCALE_s50_lig2d,-1.1882722650055193
Nd-Dy,104729,SCALE_s50_lig2d,-1.2199187446101472
Sm-Eu,104729,SCALE_s50_lig2d,-0.3536446575175094
Sm-Gd,104729,SCALE_s50_lig2d,-0.5377826956320235
Sm-Tb,104729,SCALE_s50_lig2d,-1.0394832510934595
Sm-Dy,104729,SCALE_s50_lig2d,-1.0005141958409824
Eu-Gd,104729,SCALE_s50_lig2d,-0.4780597345223341
Eu-Tb,104729,SCALE_s50_lig2d,-1.2176693015486388
Eu-Dy,104729,SCALE_s50_lig2d,-0.9542858906393097
Gd-Tb,104729,SCALE_s50_lig2d,-0.358669597379663
Gd-Dy,104729,SCALE_s50_lig2d,-0.6235741861106812
Tb-Dy,104729,SCALE_s50_lig2d,-0.35315228352883765
Nd-Ho,104729,SCALE_s50_lig2d,-1.4346687122346053
Nd-Er,104729,SCALE_s50_lig2d,-1.4985687497359153
Sm-Ho,104729,SCALE_s50_lig2d,-0.9560051151212481
Sm-Er,104729,SCALE_s50_lig2d,-1.0742095499513935
Gd-Ho,104729,SCALE_s50_lig2d,-0.5595335676678195
Gd-Er,104729,SCALE_s50_lig2d,-0.6294403206635404
Dy-Ho,104729,SCALE_s50_lig2d,0.03170235236047492
Dy-Er,104729,SCALE_s50_lig2d,-0.13541546863291076
Ho-Er,104729,SCALE_s50_lig2d,-0.01964023960007677
La-Ce,104729,SCALE_s50_lig2d,0.17733834903871282
La-Pr,104729,SCALE_s50_lig2d,-0.06145670434318018
La-Eu,104729,SCALE_s50_lig2d,-0.08198480629830063
La-Tb,104729,SCALE_s50_lig2d,-0.37693318557875277
La-Tm,104729,SCALE_s50_lig2d,-0.6911746104147558
La-Yb,104729,SCALE_s50_lig2d,-0.4876530506249941
La-Lu,104729,SCALE_s50_lig2d,-0.3926792392847305
Ce-Tm,104729,SCALE_s50_lig2d,-1.3918345115035646
Ce-Yb,104729,SCALE_s50_lig2d,-1.206510305475283
Ce-Lu,104729,SCALE_s50_lig2d,-1.1137412493201295
Pr-Tm,104729,SCALE_s50_lig2d,-0.4409102799528275
Pr-Yb,104729,SCALE_s50_lig2d,-0.2786258619423738
Pr-Lu,104729,SCALE_s50_lig2d,-0.10120235250177956
Eu-Tm,104729,SCALE_s50_lig2d,-1.028733538621351
Eu-Yb,104729,SCALE_s50_lig2d,-0.6607968021483719
Eu-Lu,104729,SCALE_s50_lig2d,-0.4017421620207984
Tb-Tm,104729,SCALE_s50_lig2d,-0.266541564376505
Tb-Yb,104729,SCALE_s50_lig2d,-0.17358119477232203
Tb-Lu,104729,SCALE_s50_lig2d,-0.006954181376296997
Tm-Yb,104729,SCALE_s50_lig2d,0.04996188421857162
Tm-Lu,104729,SCALE_s50_lig2d,0.2539865918657983
Yb-Lu,104729,SCALE_s50_lig2d,0.16587902412087807
Ho-Yb,104729,SCALE_s50_lig2d,0.008276246913775931
Er-Tm,104729,SCALE_s50_lig2d,-0.09291230415516227
Er-Yb,104729,SCALE_s50_lig2d,-0.1535756970544908
La-Nd,104729,SCALE_s50_lig2d,0.13497444853264884
La-Sm,104729,SCALE_s50_lig2d,0.1306173155239151
Gd-Tm,104729,SCALE_s50_lig2d,-0.8689412483850554
Gd-Yb,104729,SCALE_s50_lig2d,-0.5144544906501927
Gd-Lu,104729,SCALE_s50_lig2d,-0.33569760253280867
Tb-Ho,104729,SCALE_s50_lig2d,-0.12255082614580726
Tb-Er,104729,SCALE_s50_lig2d,-0.23305017745727463
Dy-Tm,104729,SCALE_s50_lig2d,-0.23112767416143654
Dy-Yb,104729,SCALE_s50_lig2d,-0.10438196412180956
Dy-Lu,104729,SCALE_s50_lig2d,0.02017456640389681
Ho-Lu,104729,SCALE_s50_lig2d,0.22488741171305515
Er-Lu,104729,SCALE_s50_lig2d,0.1874161547932124
La-Gd,104729,SCALE_s50_lig2d,-0.14284720175731258
La-Dy,104729,SCALE_s50_lig2d,-0.2567964982462805
La-Ho,104729,SCALE_s50_lig2d,-0.4948060206059772
La-Er,104729,SCALE_s50_lig2d,-0.5379207382198024
Ce-Ho,104729,SCALE_s50_lig2d,-0.8647264096855407
Ce-Er,104729,SCALE_s50_lig2d,-1.2146754211980064
Pr-Ho,104729,SCALE_s50_lig2d,-0.23368329519007758
Pr-Er,104729,SCALE_s50_lig2d,-0.16901236601902303
Nd-Tm,104729,SCALE_s50_lig2d,-2.077537225393898
Nd-Yb,104729,SCALE_s50_lig2d,-1.5042718884656239
Nd-Lu,104729,SCALE_s50_lig2d,-1.1832251264308846
Sm-Tm,104729,SCALE_s50_lig2d,-1.7548768303581137
Sm-Yb,104729,SCALE_s50_lig2d,-1.2169593786191109
Sm-Lu,104729,SCALE_s50_lig2d,-0.9409263286904999
Eu-Ho,104729,SCALE_s50_lig2d,-0.7985818443149935
Eu-Er,104729,SCALE_s50_lig2d,-0.8297296557737477
Ho-Tm,104729,SCALE_s100_lig2d,0.14876377298106946
Ce-Pr,104729,SCALE_s100_lig2d,0.1442971853883942
Ce-Nd,104729,SCALE_s100_lig2d,0.12100407005700664
Ce-Sm,104729,SCALE_s100_lig2d,0.15950041780665192
Ce-Eu,104729,SCALE_s100_lig2d,0.06257305926659595
Ce-Gd,104729,SCALE_s100_lig2d,-0.09019862350635233
Ce-Tb,104729,SCALE_s100_lig2d,-0.23136359245412508
Ce-Dy,104729,SCALE_s100_lig2d,-0.19512315061678254
Pr-Nd,104729,SCALE_s100_lig2d,0.18543321905339805
Pr-Sm,104729,SCALE_s100_lig2d,0.30813986158936046
Pr-Eu,104729,SCALE_s100_lig2d,0.21494341830628472
Pr-Gd,104729,SCALE_s100_lig2d,0.22069072626450614
Pr-Tb,104729,SCALE_s100_lig2d,0.13137122858765937
Pr-Dy,104729,SCALE_s100_lig2d,0.18505888730452613
Nd-Sm,104729,SCALE_s100_lig2d,-0.1620912601937352
Nd-Eu,104729,SCALE_s100_lig2d,-0.12551564648986324
Nd-Gd,104729,SCALE_s100_lig2d,-0.5193183458120483
Nd-Tb,104729,SCALE_s100_lig2d,-0.43785250022301514
Nd-Dy,104729,SCALE_s100_lig2d,-0.5903088427155849
Sm-Eu,104729,SCALE_s100_lig2d,-0.2842587346713914
Sm-Gd,104729,SCALE_s100_lig2d,-0.40904718896483727
Sm-Tb,104729,SCALE_s100_lig2d,-0.410075444878671
Sm-Dy,104729,SCALE_s100_lig2d,-0.6263835853103641
Eu-Gd,104729,SCALE_s100_lig2d,-0.23608489243382436
