extractant_id,n_samples,A0_mae,A0_rmse,A0_r2,A0_pearson,A0_spearman,A1_mae,A1_rmse,A1_r2,A1_pearson,A1_spearman,A2_mae,A2_rmse,A2_r2,A2_pearson,A2_spearman,A3_mae,A3_rmse,A3_r2,A3_pearson,A3_spearman,A4_mae,A4_rmse,A4_r2,A4_pearson,A4_spearman,A5_mae,A5_rmse,A5_r2,A5_pearson,A5_spearman,A6_mae,A6_rmse,A6_r2,A6_pearson,A6_spearman,A5_SHUFFLED_s1009_mae,A5_SHUFFLED_s1009_rmse,A5_SHUFFLED_s1009_r2,A5_SHUFFLED_s1009_pearson,A5_SHUFFLED_s1009_spearman,A5_SHUFFLED_s2017_mae,A5_SHUFFLED_s2017_rmse,A5_SHUFFLED_s2017_r2,A5_SHUFFLED_s2017_pearson,A5_SHUFFLED_s2017_spearman,A5_SHUFFLED_s3019_mae,A5_SHUFFLED_s3019_rmse,A5_SHUFFLED_s3019_r2,A5_SHUFFLED_s3019_pearson,A5_SHUFFLED_s3019_spearman,A2+D1_mae,A2+D1_rmse,A2+D1_r2,A2+D1_pearson,A2+D1_spearman,A2+D2_mae,A2+D2_rmse,A2+D2_r2,A2+D2_pearson,A2+D2_spearman,A2+D3_mae,A2+D3_rmse,A2+D3_r2,A2+D3_pearson,A2+D3_spearman,A2+D4_mae,A2+D4_rmse,A2+D4_r2,A2+D4_pearson,A2+D4_spearman,A2+D5_mae,A2+D5_rmse,A2+D5_r2,A2+D5_pearson,A2+D5_spearman,A2_vs_A5_delta_mae,A2_vs_A5_delta_rmse,A2_vs_A5_delta_r2,A2_vs_A5_delta_pearson,A2_vs_A5_delta_spearman,A2_vs_A6_delta_mae,A2_vs_A6_delta_rmse,A2_vs_A6_delta_r2,A2_vs_A6_delta_pearson,A2_vs_A6_delta_spearman,A3_vs_A2_delta_mae,A3_vs_A2_delta_rmse,A3_vs_A2_delta_r2,A3_vs_A2_delta_pearson,A3_vs_A2_delta_spearman,A2_vs_A5_SHUFFLED_s1009_delta_mae,A2_vs_A5_SHUFFLED_s1009_delta_rmse,A2_vs_A5_SHUFFLED_s1009_delta_r2,A2_vs_A5_SHUFFLED_s1009_delta_pearson,A2_vs_A5_SHUFFLED_s1009_delta_spearman,A2_vs_A5_SHUFFLED_s2017_delta_mae,A2_vs_A5_SHUFFLED_s2017_delta_rmse,A2_vs_A5_SHUFFLED_s2017_delta_r2,A2_vs_A5_SHUFFLED_s2017_delta_pearson,A2_vs_A5_SHUFFLED_s2017_delta_spearman,A2_vs_A5_SHUFFLED_s3019_delta_mae,A2_vs_A5_SHUFFLED_s3019_delta_rmse,A2_vs_A5_SHUFFLED_s3019_delta_r2,A2_vs_A5_SHUFFLED_s3019_delta_pearson,A2_vs_A5_SHUFFLED_s3019_delta_spearman,A2_vs_A2+D1_delta_mae,A2_vs_A2+D1_delta_rmse,A2_vs_A2+D1_delta_r2,A2_vs_A2+D1_delta_pearson,A2_vs_A2+D1_delta_spearman,A2_vs_A2+D2_delta_mae,A2_vs_A2+D2_delta_rmse,A2_vs_A2+D2_delta_r2,A2_vs_A2+D2_delta_pearson,A2_vs_A2+D2_delta_spearman,A2_vs_A2+D3_delta_mae,A2_vs_A2+D3_delta_rmse,A2_vs_A2+D3_delta_r2,A2_vs_A2+D3_delta_pearson,A2_vs_A2+D3_delta_spearman,A2_vs_A2+D4_delta_mae,A2_vs_A2+D4_delta_rmse,A2_vs_A2+D4_delta_r2,A2_vs_A2+D4_delta_pearson,A2_vs_A2+D4_delta_spearman,A2_vs_A2+D5_delta_mae,A2_vs_A2+D5_delta_rmse,A2_vs_A2+D5_delta_r2,A2_vs_A2+D5_delta_pearson,A2_vs_A2+D5_delta_spearman
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,91,0.5615598713855251,0.7472067312741006,-1.2870154587882094,-1.321041296074934e-16,,0.46302073742056504,0.5627203916481323,-0.29709819628906486,0.9767512415373001,0.9698996655518396,0.2307759281013586,0.32030127551534704,0.5797527451605358,0.9802563463618568,0.9765727026596591,0.48114575593667935,0.6233701652751095,-0.5917672859678538,0.9343615908851441,0.9244943462334767,0.20283128393627742,0.26016296407912526,0.7227455708167767,0.9493895865440061,0.9552157986940596,0.23798790131289063,0.3330769957700947,0.5455597117924367,0.9710261736857281,0.9635610766045549,0.21120157332481695,0.2915230833002018,0.6518764158363493,0.986005793968764,0.974167861124383,0.2467666498514719,0.35122028887123036,0.49470297595745694,0.9717075267272867,0.9704889313584966,0.25713347388001667,0.35695960888767997,0.4780538444072594,0.9692825042376552,0.9616977225672878,0.25028664063151673,0.3478156423560587,0.5044519536529215,0.9747946009902247,0.9663799968147794,0.20883749418633005,0.2891984902059023,0.6574061270665998,0.9832952732656434,0.9749323140627488,0.23213155882361625,0.32030250801462545,0.5797495109839998,0.9812628342374854,0.9736263736263736,0.24115156956149267,0.33558955353988096,0.5386777350165247,0.9715833771133001,0.964022933588151,0.24445190741172143,0.3408670021271777,0.5240542302829769,0.9790242265393799,0.9737697085523173,0.23660341278527247,0.32921467643940794,0.5560378716735164,0.9820045490431213,0.978197165153687,-0.0072119732115320245,-0.012775720254747658,-0.03419303336809909,-0.00923017267612869,-0.013011626055104197,0.019574354776541653,0.028778192215145215,0.07212367067581349,0.00574944760690721,-0.002404841535276092,0.25036982783532075,0.3030688897597624,1.1715200311283895,0.04589475547671262,0.052078356426182415,-0.01599072175011329,-0.030919013355883318,-0.08504976920307883,-0.008548819634570104,-0.006083771301162555,-0.026357545778658065,-0.03665833337233293,-0.10169890075327637,-0.010973842124201605,-0.014874980092371315,-0.019510712530158125,-0.02751436684071168,-0.07530079150761426,-0.005461745371632021,-0.010192705844879746,0.02193843391502856,0.031102785309444714,0.07765338190606408,0.0030389269037865985,-0.0016403885969102916,-0.0013556307222576391,-1.2324992784140676e-06,-3.2341765359156227e-06,0.0010064878756286255,-0.0029463290332855108,-0.01037564146013406,-0.015288278024533919,-0.04107501014401105,-0.00867296924855665,-0.012549769071508066,-0.013675979310362824,-0.020565726611830648,-0.055698514877558836,-0.0012321198224768404,-0.0028029941073418607,-0.005827484683913864,-0.008913400924060899,-0.023714873487019394,0.0017482026812645213,0.0016244624940279229
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,28,0.37727662638130094,0.45785889710273436,-1.9867298449601405,2.2449660131922645e-17,,0.11336432374845096,0.14362166902045273,0.7061182855759376,0.8563489820221613,0.8045977011494253,0.2962266653305464,0.3670296890635399,-0.9192653275892526,0.6829275194737087,0.6622879036672139,0.1159944905831738,0.14126202852393432,0.715695651138814,0.864806574415654,0.8407224958949097,0.29038626496509634,0.36359090501815233,-0.8834697447049287,0.6431116972964374,0.541871921182266,0.28617803848082274,0.3603355829851266,-0.849894355848896,0.719289287884854,0.8111658456486042,0.2883159097803847,0.3600114967746694,-0.8465682583275744,0.7781217947533673,0.7766830870279146,0.30421422215382393,0.38372058410182486,-1.0977939077347574,0.5210596386522481,0.6195949644225507,0.30269935400707787,0.38134378718262896,-1.0718865763988896,0.5951450177252589,0.6726874657909141,0.3065980734468961,0.3836740157534329,-1.0972847618941786,0.6479874055284761,0.6469622331691298,0.29094658904151466,0.36526309117694256,-0.9008340650647795,0.715787353094599,0.702791461412151,0.30145606652240453,0.3752349933749486,-1.0060386278713813,0.686093209071525,0.6803503010399562,0.29575144079093524,0.37172493545492313,-0.9686840172829108,0.6030057426626301,0.6535303776683087,0.3014413852573458,0.3753333764116476,-1.007090694168011,0.6662990920142579,0.7252326217843459,0.29186938631566545,0.36287734275863603,-0.8760842237423649,0.7370578168990044,0.7230432402846195,0.010048626849723685,0.006694106078413309,0.06937097174035656,0.036361768411145357,0.14887794198139026,0.007910755550161741,0.007018192288870462,0.07269706926167818,0.09519427527965862,0.11439518336070065,-0.18023217474737263,-0.22576766053960556,-1.6349609787280666,-0.18187905494194534,-0.17843459222769575,-0.007987556823277508,-0.01669089503828497,-0.17852858014550477,-0.16186788082146053,-0.04269293924466322,-0.006472688676531446,-0.01431409811908907,-0.152621248809637,-0.08778250174844981,0.01039956212370019,-0.010371408116349679,-0.01664432668989302,-0.17801943430492595,-0.034940113945232554,-0.015325670498084087,0.005280076289031765,0.001766597886597332,0.018431262524473135,0.03285983362089029,0.04050355774493708,-0.005229401191858107,-0.008205304311408701,-0.08677330028212871,0.003165689597816379,0.01806239737274229,0.0004752245396111854,-0.004695246391383245,-0.04941868969365815,-0.0799217768110786,-0.008757525998905225,-0.005214719926799394,-0.008303687348107713,-0.08782536657875828,-0.016628427459450812,0.06294471811713198,0.004357279014880977,0.004152346304903853,0.04318110384688767,0.05413029742529574,0.06075533661740562
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,91,0.6605436359176023,0.914335622832413,-1.0583987908692043,4.403072050634613e-17,,0.39556825587294164,0.4678979976248765,0.4609604753880088,0.9465679377351355,0.9464086637999682,0.2701876409000719,0.38009353878753,0.6442874306504609,0.9441935478601918,0.9401656314699793,0.36117317597210935,0.4427246160828946,0.5174019337431233,0.9281890702291087,0.9236980410893455,0.26259757741127393,0.3760686574223685,0.6517809577564604,0.9412133912123646,0.9402771141901577,0.26515378488157343,0.38482988369513604,0.6353671294740424,0.9367253518286455,0.937044115304985,0.2647009960646326,0.38521794113782637,0.6346313766238756,0.9345931239949125,0.9337474120082816,0.2647028503474824,0.37525048175309184,0.6532944815405428,0.9397742728728027,0.9421245421245421,0.2736075078330653,0.38906003005096795,0.6273067995746853,0.9396907088934562,0.9446886446886447,0.26281067523365254,0.37583667238090485,0.6522104362122167,0.944185461194277,0.94217232043319,0.2728353579682902,0.3891560903256955,0.6271227383596879,0.9333749396937869,0.9353718745023093,0.2748218988438613,0.39404078370422274,0.6177032678626833,0.9378621969814103,0.9402293358815098,0.2649350405055859,0.3776372366491737,0.6488700623008006,0.9426431723518918,0.9394489568402612,0.2663213594295418,0.383189629509466,0.6384688427321525,0.9388856998236439,0.9389233954451346,0.2695174319683156,0.38201355589109615,0.6406846374086153,0.935678077568111,0.9394967351489092,0.005033856018498484,-0.004736344907606049,-0.00892030117641851,-0.007468196031546359,-0.0031215161649943424,0.005486644835439314,-0.005124402350296375,-0.009656054026585315,-0.009600423865279373,-0.006418219461697738,0.09098553507203744,0.0626310772953646,0.12688549690733764,0.016004477631083147,0.016467590380633834,0.005484790552589491,0.0048430570344381585,0.009007050890081914,-0.0044192749873891435,0.0019589106545627732,-0.0034198669329933984,-0.008966491263437959,-0.016980631075775632,-0.004502838966735645,0.004523013218665328,0.007376965666419377,0.004256866406625148,0.007923005561755847,-8.086665914786018e-06,0.0020066889632106566,-0.0026477170682183138,-0.009062551538165486,-0.017164692290772998,-0.010818608166404897,-0.0047937569676700376,-0.0046342579437894105,-0.013947244916692747,-0.026584162787777643,-0.006331350878781561,6.370441153047413e-05,0.005252600394485996,0.002456302138356292,0.004582631650339675,-0.0015503755083000614,-0.0007166746297181392,0.0038662814705300863,-0.0030960907219360068,-0.00581858791830836,-0.005307848036547935,-0.001242236024844745,0.0006702089317562887,-0.0019200171035661517,-0.0036027932418456476,-0.008515470292080773,-0.0006688963210701449
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,210,0.33829845988976875,0.41567325331812327,-1.534775639166308,0.06476394136886267,0.047506075454350184,0.4497659051015371,0.6398377643456027,-5.005858587767781,0.3951035403654159,0.279992613925551,0.39058600673797855,0.5627453368598515,-3.645785706215559,0.8210275592742989,0.8675372387113612,0.3330824545542299,0.5356952779257994,-3.2098924382344736,0.5694664639179515,0.7425876134937709,0.39685097893419435,0.5693603048382851,-3.755648354691033,0.8284763917350926,0.8757656650107498,0.3934095986138671,0.5684916409155306,-3.74114819100311,0.827683632962415,0.8758498929964917,0.3925430145477512,0.5697621313539036,-3.762363329083752,0.8285851761222633,0.8780773992655702,0.39248942222042554,0.5634233558064821,-3.6569873212553228,0.8341816299157653,0.8741316420873596,0.3913856014423027,0.5660628535761917,-3.7007231736970674,0.8227676737267421,0.8719715182068744,0.38107275838011717,0.5518075808072329,-3.4669458592240288,0.8217849083270218,0.8727600217349338,0.3875973814646499,0.5558930923168351,-3.533336096607136,0.8222824255515936,0.8723524878654602,0.3821728260906464,0.5496893614474277,-3.4327172232647154,0.8224321948448667,0.8694705949379263,0.3965413233092581,0.5763788763405465,-3.873617886898029,0.8167387763234296,0.8671880165243242,0.3840465161357759,0.5550559049229561,-3.51969176816426,0.8186084190851459,0.8688868302059776,0.39251267701316095,0.5658505256844337,-3.697197390493776,0.8221767703320395,0.8707761287169237,-0.0028235918758885425,-0.005746304055679108,-0.09536248478755116,0.006656073688116049,0.008312654285130505,-0.0019570078097726484,-0.007016794494052125,-0.11657762286819295,0.00755761684796441,0.010540160554208922,-0.05750355218374864,-0.0270500589340521,-0.4358932679810854,0.2515610953563474,0.12494962521759034,-0.0019034154824469907,-0.0006780189466305542,-0.011201615039763801,0.013154070641466342,0.00659440337599837,-0.0007995947043241691,-0.003317516716340174,-0.054937467481508406,0.0017401144524431533,0.004434279495513116,0.009513248357861381,0.010937756052618597,0.17883984699153022,0.0007573490527228444,0.005222783023572597,0.00298862527332866,0.006852244543016361,0.1124496096084231,0.0012548662772946528,0.004815249154098922,0.008413180647332152,0.01305597541242376,0.21306848295084357,0.0014046355705678026,0.0019333562265650972,-0.0059553165712795675,-0.013633539480695012,-0.22783218068247013,-0.004288782950869319,-0.0003492221870370349,0.006539490602202658,0.007689431936895419,0.12609393805129887,-0.002419140189153013,0.0013495914946163312,-0.001926670275182396,-0.003105188824582217,-0.051411684278217074,0.0011492110577405734,0.0032388900055624337
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,112,0.726685059065133,0.8581164180444175,-1.5388526290648468,0.0436338361896606,-0.02030146679565943,0.3061053523713313,0.4506323969009619,0.29985193707331836,0.5825082587404072,0.6324956435575905,0.30381399835785877,0.4463501155717198,0.31309548176391444,0.6067323224014677,0.6672446783066251,0.3100144118150792,0.44846391082592063,0.30657408277871534,0.6106545535611156,0.6554893544382506,0.298010446769176,0.4381358338948703,0.33814535886161157,0.6264533443606729,0.6662182074504996,0.3020148065380645,0.4396038187284372,0.333702808527778,0.6319672134262464,0.6741239028826942,0.2977271796754163,0.43261463906895165,0.3547210582252538,0.6499815367057592,0.6877712098951037,0.3043644772950684,0.4451922033759287,0.3166547659154967,0.6073380696222287,0.649942661176046,0.30302350392211924,0.448183520592934,0.3074409042496392,0.6070764367253976,0.6704536718534135,0.3035343415644813,0.44410834694300294,0.3199780341056,0.6215529807946057,0.6738861637359636,0.3086248557991376,0.4502490629970774,0.30104260307021324,0.6047427483741423,0.6712936071343152,0.2999589809152221,0.44194689499989026,0.3265811885175448,0.6185219434413081,0.6734006590216329,0.3149414459375194,0.4551436090457924,0.2857636195022596,0.6032576993115686,0.6512881402261933,0.302040274172528,0.4461831742311634,0.3136092099449127,0.6092442793454815,0.6856499761905652,0.30397665358403253,0.44652817489860674,0.31254732842879795,0.6091041528828591,0.677912315550634,0.0017991918197942658,0.006746296843282595,0.020607326763863565,0.025234891024778716,0.006879224576069043,0.006086818682442485,0.01373547650276813,0.04162557646133935,0.04324921430429152,0.020526531588478503,0.006200413457220444,0.0021137952542008565,0.0065213989851991006,-0.00392223115964796,0.011755323868374523,-0.0005504789372096086,0.0011579121957910887,0.0035592841515822427,0.0006057472207610104,-0.017302017130579106,0.0007904944357395305,-0.0018334050212142072,-0.0056545775142752275,0.0003441143239298894,0.0032089935467883857,0.00027965679337749183,0.0022417686287168337,0.006882552341685555,0.014820658393138064,0.006641485429338401,-0.0048108574412788485,-0.003898947425357624,-0.012052878693701197,-0.001989574027325358,0.004048928827690035,0.0038550174426366657,0.004403220571829514,0.013485706753630367,0.011789621039840381,0.0061559807150077805,-0.01112744757966061,-0.0087934934740726,-0.02733186226165485,-0.003474623089899098,-0.015956538080431848,0.0017737241853307828,0.00016694134055639243,0.000513728180998263,0.002511956944013849,0.018405297883940075,-0.00016265522617375794,-0.00017805932688697013,-0.0005481533351164858,0.002371830481391446,0.010667637244008876
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,91,1.0311703719666234,1.2683197188464361,-1.9360449443444852,3.35142899684049e-17,,0.20974654967189457,0.26989078312749004,0.8670521503725319,0.9401894589491463,0.9381111641981209,0.21736766970533927,0.2734823027044971,0.8634902516104379,0.9646337351228825,0.9606625258799173,0.24988655674219803,0.32089172705507213,0.8120586892026184,0.9404214640318809,0.9488453575410096,0.2028124919091644,0.25459886422177685,0.8816909045110286,0.9673775782165617,0.9655040611562351,0.19782991340698317,0.24883176275672844,0.8869900084198559,0.968723407502576,0.9634655199872593,0.19677304636094695,0.24788254715819127,0.8878505596870536,0.9682790562177468,0.9637521898391466,0.20595699641541204,0.26099452154001535,0.8756722732897975,0.9633778338148162,0.961395126612518,0.2058647879832817,0.25933983804367733,0.8772437308274159,0.963523318282025,0.9614269788182832,0.20545714054245046,0.26269433459781677,0.8740475488859161,0.9661691125957098,0.9655836916706483,0.21374254891230932,0.26515318507840924,0.8716786538597654,0.9645453079780257,0.9593884376493073,0.21563471236514822,0.27126146443237,0.8656983296229404,0.9678811605183291,0.9649466475553432,0.19494956422706908,0.24859606895934802,0.8872039934758678,0.9669821634605772,0.9635929288103201,0.21179047488905348,0.26540045441764804,0.8714392094089647,0.968306926979051,0.9631788501353719,0.21417657855035666,0.26587195095396,0.8709820149314523,0.9636119491393957,0.9593247332377767,0.019537756298356107,0.02465053994776864,0.02349975680941796,0.0040896723796934875,0.0028029941073419717,0.020594623344392327,0.025599755546305808,0.02436030807661571,0.0036453210948642623,0.003089663959229272,0.03251888703685876,0.04740942435057505,0.05143156240781954,0.024212271091001658,0.011817168338907669,0.011410673289927231,0.012487781164481737,0.012182021679359556,-0.0012559013080662984,0.00073260073260073,0.011502881722057573,0.014142464660819754,0.013753479216978004,-0.0011104168408575532,0.0007644529383659115,0.011910529162888817,0.010787968106680312,0.010557297275478161,0.0015353774728272818,0.004921165790730986,0.0036251207930299567,0.008329117626087845,0.008188402249327487,-8.842714485679526e-05,-0.0012740882306100376,0.0017329573401910492,0.0022208382721271014,0.0022080780125024457,0.003247425395446535,0.0042841216754259115,0.022418105478270195,0.02488623374514906,0.02371374186542985,0.0023484283376946635,0.002930402930402809,0.0055771948162857965,0.008081848286849047,0.007948957798526779,0.003673191856168434,0.0025163242554545606,0.003191091154982617,0.007610351750537092,0.007491763321014422,-0.0010217859834867893,-0.0013377926421406228
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,91,0.7532106162744967,0.9394224641881603,-1.7999594899779852,8.692481231725776e-17,,0.27310801598043527,0.3624146934866239,0.5832827678259256,0.9708501146414098,0.9610766045548655,0.2022195559016089,0.28634187701317493,0.7398645135268642,0.9917817095640322,0.9885491320273929,0.2010284031064736,0.3006008898030779,0.7133114228101904,0.9519783910083708,0.951680203854117,0.1749580296953823,0.23663623767022215,0.8223388908085509,0.9916221911611213,0.9857142857142858,0.23272526555224482,0.31803156183952624,0.6790995620877527,0.9905392350359937,0.9864309603440039,0.2167681130260386,0.2968200393537425,0.7204778022302385,0.9904228424462196,0.9860168816690557,0.2104163606017916,0.2858936485336647,0.7406782881246854,0.9911807911698671,0.9855072463768116,0.20333772302584585,0.2792138389671943,0.7526546527196183,0.9933962104363081,0.9907150820194299,0.20873763121332223,0.2859800004860025,0.7405216122557046,0.9930612667959561,0.9880076445293837,0.19842301475711588,0.2918026717786787,0.7298478714508166,0.9911626921225588,0.9878483835005574,0.2079667908343346,0.2900599904567333,0.7330649993861752,0.9918466134185091,0.9875139353400225,0.23945534868967622,0.32683599733458546,0.6610859041582093,0.9915512981091267,0.9881350533524448,0.20339760264002452,0.28968617456466816,0.7337525829882348,0.9919293661358307,0.9870520783564262,0.20787704230650692,0.29245668213981263,0.7286355433595371,0.9924290623120582,0.9899824812868292,-0.030505709650635926,-0.031689684826351316,-0.060764951439111536,-0.0012424745280384952,-0.002118171683389014,-0.014548557124429706,-0.010478162340567587,-0.019386711296625725,-0.0013588671178126344,-0.0025322503583372624,-0.0011911527951352918,0.014259012789902992,0.026553090716673777,0.03980331855566144,0.03686892817327592,-0.00819680470018272,0.0004482284795102043,0.0008137745978211708,-0.0006009183941650953,-0.0030418856505812775,-0.0011181671242369573,0.007128038045980611,0.012790139192754069,0.0016145008722758813,0.0021659499920370084,-0.006518075311713334,0.00036187652717245555,0.000657098728840344,0.0012795572319238557,-0.0005414874980091966,0.0037965411444930153,-0.0054607947655037625,-0.010016642076047577,-0.0006190174414734129,-0.0007007485268355484,-0.005747234932725692,-0.0037181134435583796,-0.0067995141406890225,6.490385447688318e-05,-0.0010351966873703988,-0.03723579278806732,-0.04049412032141053,-0.07877860936865488,-0.0002304114549055436,-0.0004140786749481373,-0.0011780467384156224,-0.003344297551493236,-0.006111930538629462,0.00014765657179849345,-0.0014970536709667526,-0.005657486404898021,-0.006114805126637701,-0.011228970167327157,0.0006473527480259644,0.0014333492594362784
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,78,1.7014739297163988,2.0332807839324687,-2.0872618439428257,,,0.749149196567057,0.9158094249216528,0.3736905417044213,0.8728622544280785,0.8673731331959179,0.5413602762321,0.6863437532348298,0.6482273070051159,0.9269865451900602,0.9328519581684138,0.7560383111354634,0.920744187510427,0.36692272438823104,0.9028552773148923,0.905866285613121,0.5797946455056333,0.7163968117555504,0.6167465776098271,0.9219268189268325,0.9235448096207589,0.5750654456426791,0.7093843977905228,0.6242127701545066,0.9261729647975139,0.928071928071928,0.5800115235625632,0.7139929730846437,0.619314243254681,0.9228545164635669,0.9244300003793673,0.5830929365942352,0.7214472149642625,0.6113238650725263,0.9166197895621293,0.9196499702828815,0.562699942238648,0.6991407599939763,0.6349872813111122,0.9207976456975011,0.9280466369073963,0.5843699709607738,0.7181319071259373,0.6148878688271776,0.92265570873543,0.9255933939478243,0.5686070289922537,0.7112765296822545,0.6222054317441552,0.9192682506532489,0.9203834140543,0.5501708918826443,0.695164324643479,0.6391275687219298,0.9230227445298029,0.925846305593141,0.5392257466536933,0.6838541291934706,0.6507746992015003,0.9278938184182843,0.932447299535907,0.554959642972014,0.6974500978105919,0.6367504943395672,0.9260487689939567,0.9297917272600815,0.5565252014375988,0.696330936440204,0.6379153336401563,0.9229636378253796,0.9250875706571907,-0.033705169410579106,-0.02304064455569299,-0.02401453685060928,-0.0008135803925463092,-0.0047800300964858655,-0.03865124733046321,-0.027649219849813944,-0.028913063750434898,-0.00413202872649332,-0.00842195778904653,0.21467803490336335,0.2344004342755972,0.28130458261688485,0.02413126787516784,0.026985672555292828,-0.04173266036213519,-0.03510346172943268,-0.03690344193258954,-0.01036675562793088,-0.013201987885532285,-0.02133966600654802,-0.012797006759146523,-0.013240025694003732,-0.006188899492559075,-0.0048053212610175144,-0.043009694728673775,-0.03178815389110756,-0.033339438177938274,-0.004330836454630171,-0.0072585642205895695,-0.027246752760153647,-0.024932776447424754,-0.02602187526096067,-0.0077182945368112765,-0.0124685441141138,-0.008810615650544307,-0.008820571408649225,-0.00909973828318611,-0.003963800660257255,-0.007005652575272858,0.002134529578406763,0.0024896240413592174,0.002547392196384446,0.000907273228224148,-0.0004046586325068269,-0.01359936673991391,-0.011106344575762095,-0.011476812665548675,-0.0009377761961034681,-0.0030602309083322954,-0.015164925205498725,-0.009987183205374284,-0.010311973364959592,-0.0040229073646805835,-0.007764387511223103
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,16,0.30153890779900944,0.42298372542512197,-0.6681331076559835,-0.7701525041917485,-0.8271870993790641,0.2048948232001937,0.22781768144269887,0.5160970816049826,0.8012183199800297,0.7323529411764707,0.21431583140045996,0.28407601558680784,0.2475935289408394,0.5911212371087131,0.5588235294117647,0.22994288160121912,0.2746793595297483,0.2965464296273529,0.6155224579070295,0.55,0.21799376029383064,0.2963915989569741,0.1809410403548274,0.5760705394083404,0.5470588235294118,0.24871809481156973,0.28522893881175626,0.24147384860401355,0.5783882747389542,0.4970588235294117,0.23732658438107399,0.27611603666836976,0.28916852785769664,0.60671613468627,0.5882352941176471,0.21071492890711027,0.277696849941258,0.2810059560126922,0.6308445440713882,0.538235294117647,0.21809359300307193,0.27681281176189493,0.2855764540335115,0.618713291717414,0.5147058823529412,0.21608699236696588,0.29433832882532124,0.19224989050782526,0.594303345847147,0.4735294117647058,0.23334283894629967,0.29146541790319985,0.2079411459165731,0.5760651449038594,0.5676470588235295,0.21232223278923956,0.2828337849530399,0.254159509400522,0.6017727060634371,0.5411764705882353,0.21497414370953313,0.2728448358093151,0.3059114781789892,0.6094351058932133,0.5764705882352941,0.2131663054298455,0.28689195535687256,0.23260294694480288,0.5929822741193825,0.5441176470588236,0.21174470435273632,0.27677085749090785,0.28579299637824673,0.603967302462591,0.5176470588235293,-0.034402263411109774,-0.0011529232249484211,-0.006119680336825861,-0.01273296236975896,-0.061764705882353,-0.02301075298061403,0.007959978918438082,0.04157499891685723,0.015594897577556832,0.02941176470588236,0.015627050200759163,-0.009396656057059527,-0.04895290068651348,-0.024401220798316414,0.008823529411764675,0.0036009024933496836,0.006379165645549856,0.03341242707185277,0.03972330696267512,-0.020588235294117685,-0.0037777616026119787,0.007263203824912912,0.03798292509267209,0.027592054608700844,-0.044117647058823484,-0.0017711609665059247,-0.010262313238513399,-0.05534363843301415,0.003182108738433831,-0.08529411764705891,-0.01902700754583972,-0.007389402316392013,-0.039652383024266324,-0.01505609220485371,0.008823529411764786,0.001993598611220393,0.0012422306337679379,0.006565980459682597,0.01065146895472402,-0.01764705882352946,-0.000658312309073178,0.011231179777492717,0.05831794923814981,0.018313868784500142,0.01764705882352935,0.0011495259706144623,-0.0028159397700647237,-0.014990581996036534,0.0018610370106694196,-0.014705882352941124,0.002571127047723637,0.0073051580958999884,0.03819946743740732,0.012846065353877889,-0.04117647058823537
