# regime: cohort=E2 cohort: publication-aware loading series; holdout=as e2_series.csv; averaging_unit=point
loading_series_id,system_id,metal,record_id,metal_initial_mM,log_d,log_d_c0,log_d_c1,abs_err_c0,abs_err_c1,loading_fraction_pred,stage_status,flags,oa
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.2,sys_5cb78e5000d40860,Nd,Ca_SAFE:2805,12.0,-0.0261028025642049,-0.0229839069206894,-0.041021523708177264,0.003118895643515498,0.014918721143972365,0.09204986592715801,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.2,sys_5cb78e5000d40860,Nd,Ca_SAFE:2803,13.0,-0.0275835216320882,-0.0229839069206894,-0.048643146717400006,0.004599614711398799,0.021059625085311805,0.09852182751893335,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2801,20.7,-0.0326691167533681,-0.0315170514460648,-0.03512069296084987,0.0011520653073033016,0.002451576207481765,0.10684842090637253,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2820,21.8,-0.0309604556913917,-0.0315170514460648,-0.04072570451572679,0.0005565957546731018,0.00976524882433509,0.1115348142901551,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2819,24.0,-0.0147232568207061,-0.0315170514460648,-0.05172866997434313,0.0167937946253587,0.037005413153637035,0.12066308424916117,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2818,25.0,-0.0070049015686584,-0.0315170514460648,-0.05664110241156363,0.0245121498774064,0.04963620084290523,0.1247081910794725,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2817,26.0,-0.0084331675368627,-0.0315170514460648,-0.06149936200487518,0.023083883909202102,0.05306619446801248,0.1286903878284459,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2812,28.1,0.0015427884142812,-0.0315170514460648,-0.0715296889588972,0.033059839860346,0.0730724773731784,0.1368547792331355,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2804,30.4,0.0014262557380318,-0.0315170514460648,-0.08225643840212826,0.0329433071840966,0.08368269414016007,0.14550140212983884,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_740f07a521006be1_Nd_pub_5a68dc5665_3_0.1,sys_740f07a521006be1,Nd,Ca_SAFE:2215,22.0,0.801632346233167,0.9542425094393244,0.7680999369268484,0.1526101632061574,0.03353240930631862,0.9842387816242851,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_740f07a521006be1_Nd_pub_5a68dc5665_3_0.1,sys_740f07a521006be1,Nd,Ca_SAFE:2214,24.0,0.8450980400142568,0.9542425094393244,0.6374909092428638,0.10914446942506761,0.20760713077139303,0.9857421696200305,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_740f07a521006be1_Nd_pub_5a68dc5665_3_0.1,sys_740f07a521006be1,Nd,Ca_SAFE:2225,26.0,0.7403626894942439,0.9542425094393244,0.5369541466767416,0.21387981994508054,0.2034085428175023,0.9868009951155127,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_740f07a521006be1_Nd_pub_5a68dc5665_3_0.1,sys_740f07a521006be1,Nd,Ca_SAFE:2213,28.0,0.7781512503836436,0.9542425094393244,0.4552574514491212,0.1760912590556808,0.3228937989345224,0.9876032181791125,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_740f07a521006be1_Nd_pub_5a68dc5665_3_0.1,sys_740f07a521006be1,Nd,Ca_SAFE:2212,30.0,0.6020599913279624,0.9542425094393244,0.3864655419170795,0.35218251811136203,0.2155944494108829,0.9882407852586056,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2681,8.2,0.8573324964312679,0.7134039428374281,0.6887837705976732,0.14392855359383971,0.1685487258335947,0.17453087196189487,converged,,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2688,20.7987,1.8195171313770624,0.7134039428374281,0.3898471402200898,1.1061131885396343,1.4296699911569726,0.34377119134314005,converged,PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2680,24.5,1.418669493530781,0.7134039428374281,0.3227755360957807,0.705265550693353,1.0958939574350004,0.3766986166510983,converged,PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2687,38.7426,0.5601720897562366,0.7134039428374281,0.12455647928180238,0.15323185308119158,0.4356156104744342,0.4646656982943618,converged,PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2679,46.1,0.4733611058463552,0.7134039428374281,0.047683689495395594,0.24004283699107293,0.4256774163509596,0.49533776286610054,converged,PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2686,49.7537,0.5518556023413592,0.7134039428374281,0.013940302130530645,0.16154834049606892,0.5379153002108286,0.5082402121278352,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2678,58.1,0.5148211026107138,0.7134039428374281,-0.0545368074924668,0.19858284022671435,0.5693579101031806,0.5334187206879032,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2685,68.1054,0.2752618963163862,0.7134039428374281,-0.12436078548873165,0.43814204652104194,0.39962268180511784,0.5577654693564688,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2677,81.2,0.2207081199865493,0.7134039428374281,-0.20111332580522887,0.4926958228508789,0.42182144579177816,0.5830648884315889,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2684,81.9712,0.130979069264275,0.7134039428374281,-0.2052217868061148,0.5824248735731532,0.3362008560703898,0.5843775643239435,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2683,97.9,0.0809708119066104,0.7134039428374281,-0.2820706260457517,0.6324331309308178,0.3630414379523621,0.6081835157667229,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2690,104.401,-0.0207928734725247,0.7134039428374281,-0.3097395257724096,0.7341968163099528,0.2889466522998849,0.6164166596365565,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2675,124.7,-0.0691031718260034,0.7134039428374281,-0.38579409181720115,0.7825071146634315,0.31669091999119775,0.6381669651681249,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2691,141.105,-0.2122826832500074,0.7134039428374281,-0.4383692190887891,0.9256866260874356,0.22608653583878172,0.652477304299278,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2674,168.2,-0.2527041325427588,0.7134039428374281,-0.5126720357554833,0.966108075380187,0.25996790321272445,0.6717418127793789,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2692,244.69,-0.5685262392044482,0.7134039428374281,-0.6699080225137566,1.2819301820418763,0.10138178330930836,0.7090599084056354,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_1_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2673,289.7,-0.6080815017509025,0.7134039428374281,-0.7402908918619135,1.3214854445883306,0.13220939011101107,0.7243597629245998,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2672,25.0,1.1650958747542182,1.6020599913279614,0.8265890991459077,0.43696411657374323,0.33850677560831044,0.5777433943289443,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2669,46.2,0.8967805130849367,1.6020599913279614,0.3255414347717358,0.7052794782430247,0.5712390783132009,0.7125511575047724,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2668,59.2,0.5857380272609689,1.6020599913279614,0.16149229311165578,1.0163219640669925,0.4242457341493131,0.7465586245107482,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2667,80.7,0.2557748700892261,1.6020599913279614,-0.02209221065151381,1.3462851212387352,0.2778670807407399,0.7798682519244763,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2676,97.9,0.1259740040399046,1.6020599913279614,-0.12789693584291675,1.4760859872880567,0.2538709398828214,0.7970381370128383,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2670,168.7,-0.2435438068451215,1.6020599913279614,-0.4028099398034737,1.8456037981730828,0.15926613295835218,0.8356473266675855,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_81bcc3c06cbf0b4c_Nd_pub_0e7f3e0563_3_0.2,sys_81bcc3c06cbf0b4c,Nd,Ca_SAFE:2671,289.3,-0.5588771869160883,1.6020599913279614,-0.6550632273975303,2.16093717824405,0.09618604048144197,0.864577027120635,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_15b174237f_1_0.2,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2346,20.7984,0.4301246920434384,1.1723990414341974,0.6745442439449918,0.742274349390759,0.2444195519015534,0.441993851556428,converged,PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_15b174237f_1_0.2,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2345,41.5968,0.1275788327745095,1.1723990414341974,0.2538857772929135,1.0448202086596878,0.12630694451840402,0.5949121594000337,converged,HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_5a68dc5665_3_0.1,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2202,3.5,-0.1249387366082999,0.2730012720637376,0.23017470859271727,0.3979400086720375,0.3551134452010172,0.09723696978068203,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_5a68dc5665_3_0.1,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2201,5.2,-0.3921104650113142,0.2730012720637376,0.17472140443490544,0.6651117370750518,0.5668318694462197,0.13455742719166364,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_5a68dc5665_3_0.1,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2200,7.0,-0.5642714304385622,0.2730012720637376,0.12191951029596557,0.8372727025022998,0.6861909407345278,0.1686585635972786,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_5a68dc5665_3_0.1,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2223,8.5,-0.705130313040838,0.2730012720637376,0.08195392510020126,0.9781315851045755,0.7870842381410392,0.19357330346078133,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_a7195d8a9d8696e0_Nd_pub_5a68dc5665_3_0.1,sys_a7195d8a9d8696e0,Nd,Ca_SAFE:2208,9.7,-0.7729500566978352,0.2730012720637376,0.05229652667400989,1.0459513287615727,0.8252465833718451,0.21157798163159386,converged,ACID_UPTAKE_UNMODELLED,0.5
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3647,0.053,1.4065401804339552,1.0,0.9996711319594189,0.40654018043395523,0.4068690484745363,0.0006783808175933351,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3648,0.101,1.3847117429382825,1.0,0.999295121657652,0.3847117429382825,0.3854166212806305,0.0012926615869824065,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3649,0.502,1.649688806964743,1.0,0.9961471446191639,0.6496888069647431,0.6535416623455792,0.006420659491687172,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3650,1.122,1.3497630439879496,1.0,0.9912562354082144,0.34976304398794955,0.35850680857973516,0.014335678461668932,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3651,5.254,1.6501807773315609,1.0,0.9579152841753324,0.6501807773315609,0.6922654931562284,0.06663750724207168,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3652,10.188,1.4262636691134327,1.0,0.9163707384536806,0.4262636691134327,0.5098929306597522,0.12794179443456832,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_07ee9637c98c1e20_Ce_pub_917a4583d4_3_0.1,sys_07ee9637c98c1e20,Ce,Ce_SAFE:3653,52.417,1.242285371752831,1.0,0.49791772194989314,0.24228537175283105,0.7443676498029379,0.5600930831927184,converged,ACID_UPTAKE_UNMODELLED|HIGH_LOADING|PHASE_BEHAVIOUR_UNKNOWN,1.0
ls_sys_5cb78e5000d40860_Nd_pub_5a68dc5665_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2221,6.0,1.146128035678238,1.3710678622717365,1.3399604389402229,0.22493982659349854,0.19383240326198492,0.14075878308987444,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_5a68dc5665_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2220,6.8,1.3357921019231938,1.3710678622717365,1.3169118260002173,0.03527576034854274,0.018880275922976475,0.15914742598007176,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_5a68dc5665_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2219,8.3,0.3409015077016729,1.3710678622717365,1.2727326115752402,1.0301663545700637,0.9318311038735674,0.19330158297906408,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_5a68dc5665_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2224,10.3,-0.042197679794455,1.3710678622717365,1.2119063908133416,1.4132655420661915,1.2541040706077966,0.23806701086039303,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_5a68dc5665_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2217,12.0,-0.2218487496163564,1.3710678622717365,1.1585593029556467,1.5929166118880929,1.380408052572003,0.2752786613294527,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2806,5.0,-0.0268721464003013,-0.032184683371401,-0.04204430735806631,0.0053125369710997,0.01517216095776501,0.05836412983275103,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2809,5.9,-0.0226639846359439,-0.032184683371401,-0.05296059717638666,0.009520698735457099,0.03029661254044276,0.06796286473836945,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.1,sys_5cb78e5000d40860,Nd,Ca_SAFE:2808,6.8,-0.0195955560633805,-0.032184683371401,-0.06369257835810814,0.0125891273080205,0.044097022294727645,0.07730414852944682,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.2,sys_5cb78e5000d40860,Nd,Ca_SAFE:2813,10.9,-0.0203931586418435,-0.0229839069206894,-0.030462752983345675,0.0025907482788459016,0.010069594341502175,0.06450670282522687,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.2,sys_5cb78e5000d40860,Nd,Ca_SAFE:2805,12.0,-0.0261028025642049,-0.0229839069206894,-0.03724480649964356,0.003118895643515498,0.011142003935438662,0.07044277655234743,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.2,sys_5cb78e5000d40860,Nd,Ca_SAFE:2803,13.0,-0.0275835216320882,-0.0229839069206894,-0.04334959068233624,0.004599614711398799,0.015766069050248042,0.07575384302144038,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2801,20.7,-0.0326691167533681,-0.0315170514460648,-0.03438797949224305,0.0011520653073033016,0.001718862738874949,0.08128709195371828,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2820,21.8,-0.0309604556913917,-0.0315170514460648,-0.03887390174138262,0.0005565957546731018,0.007913446049990919,0.0851471739008009,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2819,24.0,-0.0147232568207061,-0.0315170514460648,-0.04775260086076584,0.0167937946253587,0.033029344040059735,0.09273943552477784,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2818,25.0,-0.0070049015686584,-0.0315170514460648,-0.051747563202855215,0.0245121498774064,0.044742661634196816,0.09613498205414127,converged,ACID_UPTAKE_UNMODELLED,1.0
ls_sys_5cb78e5000d40860_Nd_pub_d3c970567f_3_0.3,sys_5cb78e5000d40860,Nd,Ca_SAFE:2817,26.0,-0.0084331675368627,-0.0315170514460648,-0.055717178543477595,0.023083883909202102,0.0472840110066149,0.09949639701441632,converged,ACID_UPTAKE_UNMODELLED,1.0
