design,order,abc_macro,percentile_among_random_draws,random_draw_abc_min,random_draw_abc_max,random_draw_abc_sd,n_draws,family,lead
BP,AOPT,0.058409496975553934,100.0,-0.0011845621567150382,0.0011845621567150388,0.0016752238675003313,2,registered_secondary,L4
BP,UNCERT,-0.0025496458156312424,0.0,-0.0011845621567150382,0.0011845621567150388,0.0016752238675003313,2,exploratory,L4
BP,MAXMIN(mean over starts),-0.00864419836707955,0.0,-0.0011845621567150382,0.0011845621567150388,0.0016752238675003313,2,exploratory,L4
