ablation,estimator_kind,outer_fold,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_n_rows,inner_mae,inner_rmse,inner_r2,inner_pearson,inner_spearman,selected
A5,forest,0,0,3,104729,0.35,2,0.3441006810043871,5743,0.3615914682746864,0.5308234106135661,0.5033237577592118,0.712062680275983,0.7281245327496815,True
A5,forest,0,1,3,104729,0.7,2,0.3495405899625738,5743,0.37639768554149666,0.5525768313951607,0.46178153412004574,0.6847719074867906,0.7205194124551781,False
A5,forest,0,2,3,104729,1.0,4,0.36296714403519326,5743,0.39807015555839437,0.5816447089347845,0.403667039787608,0.6493764042804739,0.6990513152915506,False
A6,forest,0,0,3,104729,0.35,2,0.3450041973145148,5743,0.3603839125657335,0.5293521919700531,0.5060730966536271,0.7138478154310873,0.7327866371838657,True
A6,forest,0,1,3,104729,0.7,2,0.3481502318011595,5743,0.37577348488916873,0.5505311348038833,0.46575923840290034,0.6882179567966742,0.7191884094403029,False
A6,forest,0,2,3,104729,1.0,4,0.3607586655906399,5743,0.40226983914355313,0.5882850257956243,0.389973307504599,0.6410943760463393,0.7014679695290011,False
A2+D1,forest,0,0,3,104729,0.35,2,0.34353799989877964,5743,0.36576819137428584,0.5351655922617296,0.49516481356908615,0.7070315832905872,0.7278982716911372,True
A2+D1,forest,0,1,3,104729,0.7,2,0.35184475777945634,5743,0.38892735430526887,0.5657171795119129,0.4358793658524529,0.6684716421855558,0.7088889665468534,False
A2+D1,forest,0,2,3,104729,1.0,4,0.3627714917311308,5743,0.40693304095597294,0.5906644839026872,0.3850285326773919,0.6382295806424316,0.6973974155424383,False
A2+D2,forest,0,0,3,104729,0.35,2,0.34584662730529003,5743,0.36795266951440897,0.5354663137985534,0.49459729775949557,0.7073037608977163,0.7249617254019015,True
A2+D2,forest,0,1,3,104729,0.7,2,0.3523891627748885,5743,0.3921813869478432,0.5714481260097565,0.42439192718520413,0.6611892294983098,0.7093611203414275,False
A2+D2,forest,0,2,3,104729,1.0,4,0.36790200644333426,5743,0.411900256038397,0.5987824203765041,0.3680083600999775,0.6266890058745037,0.6924262117992735,False
A2+D3,forest,0,0,3,104729,0.35,2,0.34302129103956985,5743,0.3647028947929594,0.5361647135030307,0.49327806150794573,0.7069599544817994,0.7178082073126104,True
A2+D3,forest,0,1,3,104729,0.7,2,0.3481938664067499,5743,0.37235024759807883,0.5493215693769328,0.4681042076002404,0.691149080611959,0.7106557760870922,False
A2+D3,forest,0,2,3,104729,1.0,4,0.36844345556042013,5743,0.3930166070350384,0.575634018827027,0.41592831268438013,0.6588558856835384,0.6936922985316283,False
A2+D4,forest,0,0,3,104729,0.35,2,0.34762263024069534,5743,0.3697356702476678,0.5381685492489237,0.48948338820035,0.7034514620321093,0.7222417644546559,True
A2+D4,forest,0,1,3,104729,0.7,2,0.35536103621117965,5743,0.39181711012982057,0.570106162147007,0.4270922186354865,0.6625492568447513,0.7073900489694628,False
A2+D4,forest,0,2,3,104729,1.0,4,0.37137633689212934,5743,0.42264106790607264,0.6129887694124118,0.3376641138572858,0.6067502742348133,0.6795547602815137,False
A2+D5,forest,0,0,3,104729,0.35,2,0.3428803151488826,5743,0.36805650042341276,0.5373963320346774,0.4909474160649925,0.7041509748886607,0.7243480169715227,True
A2+D5,forest,0,1,3,104729,0.7,2,0.34963793778007096,5743,0.39023009625692034,0.567500573154268,0.43231703842998126,0.6673759767509398,0.7083557776332492,False
A2+D5,forest,0,2,3,104729,1.0,4,0.3659155709596396,5743,0.41298014061987215,0.6011561796891253,0.36298760594667623,0.6227992266779276,0.6853255412137936,False
A5_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.34782147284106985,5743,0.36672222025436435,0.5330976145597426,0.4990588263520426,0.7083548749165874,0.7232546949655514,True
A5_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.35205806338178197,5743,0.37837154157524144,0.5477973053214444,0.47105193382787414,0.6901435858512376,0.713172026548033,False
A5_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36812914121062745,5743,0.4070974465004932,0.5906894701302681,0.384976502658799,0.6365480314153708,0.6884331255140421,False
A5_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.34696287156376493,5743,0.36276005150589585,0.5305658247041537,0.5038056723012359,0.7118179766082363,0.7242455226859803,True
A5_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3503728307455773,5743,0.37459916370572827,0.54530087175155,0.4758620153235491,0.6941374912138747,0.7139886778687566,False
A5_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.36821255147668197,5743,0.40454106451366306,0.5870005716188307,0.3926342487174955,0.6414673522393066,0.6880383981831147,False
A5_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3492552742164581,5743,0.3666519037050509,0.5364031857799714,0.4928272074906117,0.705021836722434,0.7272659165708025,True
A5_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.3530415260811906,5743,0.38336749155377764,0.5590690668940355,0.44906016115555836,0.6761221609756157,0.7159995546824643,False
A5_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.36772593133205467,5743,0.4018244867504228,0.5864705674453644,0.39373053745569564,0.642007530021749,0.6996998414756231,False
A5s,forest,0,0,3,104729,0.35,2,0.3444986662901184,5743,0.3586850919465624,0.5286383965331489,0.5074042522496796,0.7149885203324822,0.7323128091767388,True
A5s,forest,0,1,3,104729,0.7,2,0.35122107716271245,5743,0.3722958594138781,0.5490271187705008,0.4686742746500786,0.6894657391158796,0.7208098689703135,False
A5s,forest,0,2,3,104729,1.0,4,0.3612895220955476,5743,0.4000221255616249,0.5853975313323149,0.39594703023463773,0.6441618252936908,0.7040282772593953,False
A6s,forest,0,0,3,104729,0.35,2,0.3567393287996324,5743,0.36399056471950475,0.5324422780844329,0.5002896825174279,0.7101001735292657,0.7278787202983115,True
A6s,forest,0,1,3,104729,0.7,2,0.3599606737065227,5743,0.37863195896627916,0.5558872940467553,0.45531333195837786,0.6811030980146363,0.7225390619876233,False
A6s,forest,0,2,3,104729,1.0,4,0.3714667687732072,5743,0.39969775402799207,0.5823164261060527,0.40228888442194144,0.6471900077565471,0.7067671269179554,False
C1,forest,0,0,3,104729,0.35,2,0.34693357121261437,5743,0.36302518999367084,0.5317245387290971,0.5016360069376977,0.7102188620589797,0.7278202854880543,True
C1,forest,0,1,3,104729,0.7,2,0.35334104331568733,5743,0.37718731032794206,0.5511152966067477,0.4646248843202493,0.6863721889394784,0.715573821044573,False
C1,forest,0,2,3,104729,1.0,4,0.36528236476398995,5743,0.3958987981826627,0.5789587232046827,0.4091619525524358,0.6520232860563033,0.7056472563429249,False
C2,forest,0,0,3,104729,0.35,2,0.3431086835193943,5743,0.35993854326525376,0.5239480064578732,0.516106670823277,0.7200831179860319,0.7245014671755661,True
C2,forest,0,1,3,104729,0.7,2,0.34857831065914896,5743,0.378919481716835,0.5492850334454653,0.4681749590982255,0.6890623031992513,0.7107271050946046,False
C2,forest,0,2,3,104729,1.0,4,0.36458492953261684,5743,0.3990086959245093,0.5783587698517793,0.4103858449946187,0.6519503363237624,0.6941821373480948,False
C3,forest,0,0,3,104729,0.35,2,0.34815881877285804,5743,0.3578241948931155,0.5231382915017981,0.5176011431863932,0.7210415271508379,0.726412161104212,True
C3,forest,0,1,3,104729,0.7,2,0.3501897067317432,5743,0.3666736281979737,0.5392953473891231,0.48734334717554195,0.7014260176073881,0.7222889923515032,False
C3,forest,0,2,3,104729,1.0,4,0.3675852287966408,5743,0.39299081892930554,0.5765342663323635,0.4140999973840632,0.6537222166891674,0.7022954925236404,False
E2,forest,0,0,3,104729,0.35,2,0.34678666070562314,5743,0.3833424263878441,0.5577612177195554,0.45163481053960375,0.6791743699397184,0.7119636414730195,True
E2,forest,0,1,3,104729,0.7,2,0.3530428688867176,5743,0.3901276870883849,0.5689826217104783,0.42934811702142894,0.6632398046621472,0.7049074043867336,False
E2,forest,0,2,3,104729,1.0,4,0.37015651383998216,5743,0.4194298374288987,0.6137371267763825,0.33604592271189626,0.6044841102402748,0.6767545589952407,False
E3,forest,0,0,3,104729,0.35,2,0.3426764885515363,5743,0.3591925811574273,0.5211778911614489,0.5212098369380378,0.7241046000390833,0.7224630539737499,True
E3,forest,0,1,3,104729,0.7,2,0.347227331443621,5743,0.3748599716295171,0.5434970841907873,0.47932384690075924,0.696315958267024,0.7127167204180254,False
E3,forest,0,2,3,104729,1.0,4,0.36328645794365677,5743,0.39667745648563174,0.5735721186230565,0.4201050660270427,0.6596786570254894,0.6954759431950096,False
E4,forest,0,0,3,104729,0.35,2,0.34438061454247104,5743,0.3682632775574253,0.5392133136141829,0.4874992986856632,0.7031212887122492,0.7220127173615695,True
E4,forest,0,1,3,104729,0.7,2,0.3468124770697566,5743,0.3812279241118285,0.5554645788557522,0.4561414127133032,0.6824052889733243,0.7061412226944325,False
E4,forest,0,2,3,104729,1.0,4,0.36579273551470703,5743,0.40859804329159566,0.5959177952051662,0.37404089712826993,0.6307069355301721,0.6848088204157357,False
G2,forest,0,0,3,104729,0.35,2,0.34551631742914873,5743,0.3674934387332309,0.5328435302958783,0.499536228364571,0.7092589377379976,0.7277387551779326,True
G2,forest,0,1,3,104729,0.7,2,0.3545840034161279,5743,0.39118561279676506,0.5657868971227994,0.4357403155718427,0.6684619319954441,0.712080510091407,False
G2,forest,0,2,3,104729,1.0,4,0.36831704761057826,5743,0.41258732107997886,0.5976207838605233,0.3704581061925808,0.6275506376064647,0.6920437071718634,False
G4,forest,0,0,3,104729,0.35,2,0.34524563416237436,5743,0.3678574336225346,0.5348200226229519,0.49581657216626773,0.7080674100671384,0.7291507579815133,True
G4,forest,0,1,3,104729,0.7,2,0.349304846148258,5743,0.3819388327714499,0.5563463926861775,0.4544132640012911,0.6808963910469563,0.7212883053543007,False
G4,forest,0,2,3,104729,1.0,4,0.3679783532354272,5743,0.4119065837982699,0.6005756957597528,0.3642172262687887,0.6234373921792664,0.6986078597317331,False
G2_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.3522315432600422,5743,0.3644269138907215,0.5297126669906196,0.5054001649591175,0.7125623028169594,0.722515293477078,True
G2_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3540325824833472,5743,0.3809026161973455,0.5527487190567725,0.46144663950592346,0.6841537996280158,0.708743433810496,False
G2_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.3678158515231857,5743,0.40307282839179376,0.5839816957105963,0.3988654076786725,0.6453991619185777,0.6886792903024245,False
G2_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.34963975711124873,5743,0.36458709102594544,0.5307281115848929,0.5035020788869742,0.7117583608576595,0.7197899423056899,True
G2_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3527248410492696,5743,0.379715221418914,0.5527848737680965,0.46137618478606024,0.6850091068853832,0.7107086326418636,False
G2_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3688820835759511,5743,0.4016693914753339,0.5831873022914384,0.4004997485128464,0.6468531684493171,0.6904596875383675,False
G2_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3480446977410094,5743,0.36698198636342044,0.5344053570939569,0.4965980927905421,0.7073873944190093,0.7238139036347164,True
G2_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.35347076524056065,5743,0.38351541833496655,0.5566884968943864,0.4537420817784721,0.6792942555397543,0.7150304997465899,False
G2_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.37107143547819815,5743,0.4057161677234451,0.5889691237581716,0.38855372127664256,0.6387232453235246,0.6943352630959634,False
E3_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.3478244188862172,5743,0.36920289976408227,0.5341523168033582,0.49707470031638823,0.7074591543310327,0.7190440768079442,True
E3_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3525386240237151,5743,0.38403717017538874,0.5550381693884934,0.4569760921737813,0.6814495962546308,0.7123173242885238,False
E3_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.3663302495725242,5743,0.40725486160300095,0.5893589885532282,0.3877439665165744,0.6387190590692546,0.6917190124177246,False
E3_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3433480294760841,5743,0.3613155986836025,0.5264676712921094,0.5114413961284471,0.7172757798487699,0.7283461086396881,True
E3_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.35157937729109767,5743,0.3819886014696731,0.5565676159684576,0.453979288022585,0.6793862094304902,0.7141382009512995,False
E3_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.36548974115775196,5743,0.40254363264052906,0.5865409183403211,0.3935850769336896,0.6423399775076495,0.6947289100782472,False
E3_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.35111153904064685,5743,0.369933288605285,0.5361758512613201,0.4932570090031928,0.7059457984232436,0.7225045423644653,True
E3_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.35273635584117113,5743,0.3857128334023403,0.5592012102979266,0.4487996864702579,0.6764262795358241,0.7114174662763099,False
E3_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3674614474329847,5743,0.40870175293981736,0.5942318826952643,0.37757769195937685,0.6315769190571945,0.6909998562554336,False
E2_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.35104951775275867,5743,0.3720248536520899,0.5418413722851407,0.4824913949659726,0.6998036801203469,0.7158483811723945,True
E2_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3581689807592952,5743,0.3921666958537852,0.5674006961052993,0.4325168391432067,0.6650509534422664,0.6976053690169701,False
E2_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36988966876649754,5743,0.41129228288618935,0.5958612361320829,0.37415971212871135,0.629437789737593,0.6827565224773434,False
E2_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3439929046692848,5743,0.3693097487485167,0.5393332154928155,0.4872713494586616,0.7029040535934601,0.7197907364585119,True
E2_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3545873533560153,5743,0.39303774980763057,0.5710146320978804,0.42526489514631094,0.661518380147518,0.6995472231933481,False
E2_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3692902820627611,5743,0.40798589308342675,0.5916343530291609,0.3830073123946448,0.6358296712939833,0.6881006188627072,False
E2_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3479914514495199,5743,0.3699145990492808,0.5391070876604394,0.4877012058416762,0.7022209719604628,0.7194403128390061,True
E2_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.35638901961564057,5743,0.3919507980238898,0.5714012233558238,0.4244864114859648,0.6607410561970016,0.7012268448772909,False
E2_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3700184543647353,5743,0.4131846001822052,0.601704066484513,0.361825945356143,0.6225723735067418,0.6828031231745894,False
E4_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.34726438106694923,5743,0.3680912863555438,0.5374673250945039,0.4908129097965761,0.7047393991262815,0.7196965751462255,True
E4_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.3501592934320518,5743,0.3880073574363261,0.5657646258719655,0.4357847369668817,0.6690019962584218,0.7066743934169717,False
E4_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36731430896708,5743,0.40742167178424554,0.5920256828693891,0.38219083681295385,0.6364433713612505,0.6849373755549468,False
E4_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3431748563796086,5743,0.3644461111749821,0.5333394663188332,0.4986041967204399,0.7092351399348955,0.7208451993718514,True
E4_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3505448724790003,5743,0.3810168422862409,0.5538362395295016,0.459325371925672,0.6846618072240707,0.7059574657294679,False
E4_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.366206783377654,5743,0.40644677358728726,0.5919349766871543,0.3823801354167018,0.6355132272554868,0.6863334541869277,False
E4_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3473122059230381,5743,0.3687242708588739,0.5398350625468942,0.48631672226739886,0.7021918510226682,0.7209291316381659,True
E4_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.3512507443735142,5743,0.383573645399293,0.5581821733613669,0.4508067697143092,0.6785831050414279,0.7072015496933235,False
E4_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3651793551584868,5743,0.405426910070104,0.5883088545515616,0.3899238876794101,0.6411054939438164,0.6879682978012645,False
G4_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.34843386420955325,5743,0.36402478226759905,0.5285266492441345,0.5076124869209488,0.7148902207418946,0.7232139687264997,True
G4_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.35492367903203137,5743,0.383655506568925,0.5552079387335906,0.456643852276887,0.6813366496413609,0.7114354335166805,False
G4_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.36983774333192815,5743,0.4074531180713036,0.5904708552648016,0.3854316602509673,0.6371675546851291,0.6926912432310557,False
G4_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3490997498938704,5743,0.37327723366909993,0.5414891809824046,0.4831639268355714,0.6989951547809242,0.7194096427244607,True
G4_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.3546583707579846,5743,0.3878064952256779,0.5621947426982556,0.4428824871587316,0.6729717696247811,0.7091881786511955,False
G4_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.368754712165384,5743,0.4059866830491255,0.5886598873249387,0.38919562870573676,0.639528348733965,0.692768058283285,False
G4_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.34588997844213154,5743,0.3647868494799639,0.5323717934540365,0.5004219769168321,0.7101516823472074,0.7287637947044263,True
G4_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.35388712245658654,5743,0.3847278082000477,0.5595990102720925,0.4480151908118398,0.6757463870194272,0.7114776403327954,False
G4_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.371018518086955,5743,0.40325109151399113,0.5883702903586714,0.3897964631979559,0.639475461714821,0.7010081753941919,False
S1,forest,0,0,3,104729,0.35,2,0.38836100185400463,5743,0.4163949362999802,0.5804678908140836,0.40607767117790916,0.6680266044763465,0.7070653690094084,True
S1,forest,0,1,3,104729,0.7,2,0.391074952338562,5743,0.40686266854501724,0.5695184335721662,0.42827284335073545,0.675362309782417,0.709098699375935,False
S1,forest,0,2,3,104729,1.0,4,0.3928583565266712,5743,0.39774173380562877,0.561690112459295,0.4438821840478815,0.6818311117434168,0.7151378679211579,False
S2,forest,0,0,3,104729,0.35,2,0.3714165442039483,5743,0.39214297111158847,0.5717459038546838,0.42379187975407573,0.6732538466565342,0.7104256262382472,True
S2,forest,0,1,3,104729,0.7,2,0.37541364202028615,5743,0.41001360279229904,0.5937735707899682,0.37853743025315345,0.6463129746837211,0.691057637902539,False
S2,forest,0,2,3,104729,1.0,4,0.384508915452461,5743,0.42013464213640545,0.6065260005520086,0.351556566942814,0.6238708767832974,0.6843101115100619,False
S3,forest,0,0,3,104729,0.35,2,0.39143163651478974,5743,0.4134487488972687,0.582568950143097,0.40177037199728594,0.664602004123444,0.7126950820376063,True
S3,forest,0,1,3,104729,0.7,2,0.39357780940890913,5743,0.3983466311605394,0.5643183149693649,0.43866575004442165,0.6805563991284972,0.723696232386354,False
S3,forest,0,2,3,104729,1.0,4,0.39674346050424825,5743,0.4010053610256778,0.5729149424021778,0.4214331460648336,0.6659063480429775,0.7189555774159085,False
S4,forest,0,0,3,104729,0.35,2,0.38851168924999696,5743,0.4079634491937045,0.5727976483097588,0.42167002425459543,0.6751969130344021,0.7139316508935234,True
S4,forest,0,1,3,104729,0.7,2,0.39119047200371904,5743,0.400478753047436,0.563658730745221,0.4399771759914759,0.6819246781533032,0.7202431748720665,False
S4,forest,0,2,3,104729,1.0,4,0.3931289403726776,5743,0.39632168115444155,0.559158187465529,0.4488844977547447,0.6854640247647629,0.7158124975416684,False
S5,forest,0,0,3,104729,0.35,2,0.3817951764008847,5743,0.40712202315270113,0.5667946131085415,0.43372853381368504,0.6844376056332466,0.7139668558523428,True
S5,forest,0,1,3,104729,0.7,2,0.3864784863518674,5743,0.3991309782090081,0.5592859823114306,0.44863255556532156,0.6876495061304433,0.7164577706536378,False
S5,forest,0,2,3,104729,1.0,4,0.3920764624595297,5743,0.39691318930200087,0.561088211103841,0.4450734057347633,0.6820988962390472,0.7165159102795315,False
S4_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.39026163842408357,5743,0.4032971097233858,0.5642899826180644,0.438722113694178,0.6844399601610863,0.7124777579639893,True
S4_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.39541113168508885,5743,0.39953295669719063,0.5627264385630119,0.44182820070262374,0.6815605909887998,0.7147003335898378,False
S4_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.39656997586945225,5743,0.39531487696088935,0.5600722394635721,0.44708121569917925,0.682967733903778,0.7137806169959238,False
S4_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3900956413909601,5743,0.4044173062936917,0.5653174786067788,0.43667623001449474,0.6840435932305554,0.7081177465680475,True
S4_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.39286312481814856,5743,0.3958481002507343,0.5571937473690236,0.45275006444214705,0.6885609604319315,0.7146870008658499,False
S4_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3979325814051179,5743,0.396400161614578,0.5596410208134269,0.4479323098536804,0.6835512897770525,0.7109330529747132,False
S4_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.38897123439900505,5743,0.39838781222113123,0.5572824787705117,0.4525757548044229,0.6946280977220597,0.7165464409536499,True
S4_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.3896472807251683,5743,0.3951167020645117,0.5569068370077417,0.45331349952452293,0.6901913785338922,0.720131480127609,False
S4_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.3944974004727122,5743,0.39319928882203203,0.55841234428225,0.45035374781452475,0.6859900961575022,0.7217665399541506,False
S5_SHUFFLED_s1009,forest,0,0,3,104729,0.35,2,0.39026445313589986,5743,0.40467779380847063,0.565868011401858,0.43557851331512665,0.6863418681006306,0.7186180993611678,True
S5_SHUFFLED_s1009,forest,0,1,3,104729,0.7,2,0.39140099502631187,5743,0.396502535745662,0.5569651068522591,0.4531990925831928,0.6902629371145922,0.7178971953987396,False
S5_SHUFFLED_s1009,forest,0,2,3,104729,1.0,4,0.3932435359920192,5743,0.39511185395185816,0.5588614349977554,0.4494693107514741,0.6855659887937897,0.7170528483081509,False
S5_SHUFFLED_s2017,forest,0,0,3,104729,0.35,2,0.3918108270202185,5743,0.4011680135927436,0.5596465680744587,0.4479213654137685,0.6910801688687173,0.7191175426733531,False
S5_SHUFFLED_s2017,forest,0,1,3,104729,0.7,2,0.38989190862990397,5743,0.39445225056214456,0.5530607521254634,0.46083842863533586,0.6948438815548819,0.721776321618515,True
S5_SHUFFLED_s2017,forest,0,2,3,104729,1.0,4,0.3953606264634479,5743,0.3957042028288766,0.560294340405431,0.44664260037957926,0.6839244661163305,0.7212319026033008,False
S5_SHUFFLED_s3019,forest,0,0,3,104729,0.35,2,0.3921977361015189,5743,0.4134215669019402,0.5798823786434463,0.40727523394439624,0.6676401646116402,0.7098205187107194,False
S5_SHUFFLED_s3019,forest,0,1,3,104729,0.7,2,0.39109048080183484,5743,0.3971660524648708,0.5580033610688563,0.45115857876790944,0.6883900416256821,0.7182133851626874,True
S5_SHUFFLED_s3019,forest,0,2,3,104729,1.0,4,0.39552421158856915,5743,0.3943331962642593,0.5592825235708122,0.4486393750857075,0.6837769301684351,0.719567582638631,False
B0_trivial,mean,0,0,3,104729,0.0,0,0.7225140945164015,5743,0.7156825323305965,1.0078191317850875,-0.7903520895381293,,,True
B1_ridge_A2,ridge,0,0,3,104729,1.0,0,0.4264540060960571,5743,0.3608331345471137,0.5190819388238608,0.525053067872285,0.727277072858606,0.7302615991719903,True
B1_ridge_A2,ridge,0,1,3,104729,10.0,0,0.42776463658908814,5743,0.3601473423254703,0.5183113889288551,0.5264620888744602,0.7290683693076435,0.7308190651561627,False
B1_ridge_A2,ridge,0,2,3,104729,100.0,0,0.44054001177534113,5743,0.36990786183783586,0.5248509762635268,0.5144373541307157,0.724887296207468,0.7200751560826797,False
B2_ridge_A5,ridge,0,0,3,104729,1.0,0,0.45061326215411923,5743,0.4066942519532067,0.5727320979660755,0.42180238359514144,0.6658134133132947,0.6771319156211097,True
B2_ridge_A5,ridge,0,1,3,104729,10.0,0,0.45063990684585375,5743,0.40331769248840244,0.5702029773311055,0.4268976202058321,0.666250135171431,0.6790723191977317,False
B2_ridge_A5,ridge,0,2,3,104729,100.0,0,0.45661194789906795,5743,0.4051255580161319,0.5694414088283538,0.428427479819955,0.6612357939034448,0.6693720659220473,False
A0,forest,1,0,3,114736,0.35,2,0.6513743071193793,5783,0.681088853682641,0.9909925540347919,-0.6888422928770943,0.006094221726951635,-0.005662252260799143,True
