ablation,n_rows,mae,rmse,r2,pearson,spearman,fold_mae_mean,fold_mae_sample_sd,fold_rmse_mean,fold_rmse_sample_sd,fold_r2_mean,fold_r2_sample_sd,fold_pearson_mean,fold_pearson_sample_sd,fold_spearman_mean,fold_spearman_sample_sd,macro_group_mae
A2+D4,6699,0.4208510902525068,0.6155449139643343,0.30688230391375504,0.5960078497145572,0.5717844024092258,0.3830219720612916,0.09926685488949474,0.5475540730356274,0.1441435763442302,0.3067983835063719,0.40407164367891557,0.6730646360212953,0.15729474775006996,0.6431492559020224,0.1891165667709922,0.32205687108594105
A2+D5,6699,0.42259670400009725,0.6174592193340087,0.30256449674989605,0.5948792180304043,0.5726278204528202,0.3836168955611017,0.10000293153270974,0.548197896064034,0.14478803519296318,0.3038942227244574,0.40963103884358426,0.6736531987826222,0.15757827803222135,0.6462864090875199,0.19225997496874755,0.32027893766161425
A5_SHUFFLED_s1009,6699,0.41866700808408547,0.6039630305974495,0.3327198529334311,0.6085607040638901,0.5778884102666998,0.3862140200675417,0.09264112798226341,0.5440340096940458,0.1354583129384807,0.31940065181281696,0.3819419131674576,0.6754088724072327,0.14640219984979078,0.6381206582488961,0.1910941483001283,0.33044924410652404
A5_SHUFFLED_s2017,6699,0.420749771897681,0.6115597415867406,0.31582804259843,0.6006365450805918,0.5781388210077865,0.3862958529267812,0.09470488791228758,0.5474504934711415,0.1392077567632184,0.30993579016873296,0.3895197883525294,0.672119530457534,0.15266092447970317,0.6425991368601413,0.19223138241854446,0.3282963536549892
A5_SHUFFLED_s3019,6699,0.41938006353872903,0.6070074857784358,0.325975649732657,0.6063807829930558,0.5848436345995397,0.38600213401173816,0.08920216815918151,0.545591450706202,0.1326783402869742,0.3173373494126818,0.3670266114629042,0.6750221304027446,0.14656200469360403,0.645801889322316,0.19061950031480823,0.33177645125998645
A5s,6699,0.42023060677770524,0.6092825265841327,0.32091374667289774,0.6024902455650738,0.5753529003969715,0.3877664479440405,0.09104752485704719,0.5510755848991007,0.1357632639152828,0.31793567321785365,0.33553373718820545,0.6701272872462392,0.1342448985037844,0.6406746647400483,0.1880787884029032,0.3350194779080858
A6s,6699,0.4201573625972683,0.6090325910771126,0.32147077218201126,0.6020800037900141,0.5791314842806576,0.38702378397270626,0.09347196513026379,0.5493164209102466,0.1387659541065833,0.3184532316513113,0.34967147310671604,0.6702260042532446,0.13794813288489066,0.6417389836272163,0.19202986591289467,0.3349265806313766
C1,6699,0.42152514525671547,0.6089540538258325,0.32164575915405935,0.6019239193077439,0.5633819302066294,0.38994789828266524,0.0898675174261929,0.5514333772925583,0.1328610378902081,0.3115126289610815,0.3458095805159111,0.6686108538498632,0.13901797553981404,0.6312546769761503,0.1938542109580598,0.34022968072159615
C2,6699,0.4010628704454242,0.579801844643855,0.3850402691023228,0.6413628626682887,0.5977119170943187,0.3722172460548835,0.09048454421547045,0.5289194312627699,0.12972856706092056,0.3581911069162955,0.3653822760126744,0.6970277957058322,0.1306318130444282,0.6506813243596602,0.19398393364565916,0.31729398160526284
C3,6699,0.4017268570739045,0.5785840388236999,0.38762085782036215,0.6401448971847253,0.6022405791174985,0.3771200245891907,0.08097415536236015,0.5321070669497683,0.12300017576924223,0.35799919477469444,0.33168194741384766,0.6891676850564032,0.12084882280491564,0.6444826947736649,0.18788695797495902,0.33315799759197295
E2,6699,0.41950431262142157,0.6135207844452403,0.31143324160360664,0.5991796085357061,0.5657083640188522,0.3803578038950397,0.09983860201840365,0.5450425149112127,0.14398646451643676,0.31438545365393156,0.39788685595996715,0.6768182832296314,0.15561724293647203,0.638911897232983,0.19034753919641936,0.3180898296108554
E3,6699,0.41008385097516714,0.5928404187581264,0.3570708700581594,0.6267112704788351,0.5922978085813487,0.37806078331785037,0.0897622130187428,0.5361646287738616,0.1285619717878525,0.34012847656223827,0.36424637742188176,0.690573421998125,0.1363062098358641,0.654001950918853,0.18880123877916563,0.32041472754928063
E4,6699,0.4238400273171036,0.6197195600167724,0.2974489288149599,0.590608946723869,0.5685184450222178,0.38452225300518755,0.10021180598153973,0.5496012524616302,0.14453042843733582,0.30040802992890014,0.4095261025577864,0.6690480648841892,0.16362343333115317,0.6407817869221728,0.19333074355180088,0.320989140543912
G2,6699,0.4219039908830406,0.6092880927470555,0.3209013388921865,0.6027687107262933,0.575199002151025,0.3901302513188427,0.08920734658653826,0.5511483214131847,0.12988793900513743,0.3052969499215975,0.36099469083204105,0.6706852749204053,0.1417896927609855,0.6384585287893942,0.19409003253899285,0.33959489005035737
G4,6699,0.42091014180178554,0.6149850450741421,0.3081425809422802,0.5940324025212403,0.5801046043862054,0.38539477493323415,0.09644401306511012,0.5484057246144955,0.14401368118092012,0.3067600331980742,0.39949019499914035,0.6697821399836871,0.15675210089462685,0.6450698304840794,0.19324104538601147,0.3300168590190281
G2_SHUFFLED_s1009,6699,0.41903239928606506,0.6042255609300943,0.3321396208862595,0.6095591853722148,0.5775398188736943,0.388794204891959,0.08528148999546382,0.5502366151958575,0.1250849494514584,0.3069425950902349,0.3638543710666421,0.6738114651061408,0.13496459751431095,0.637934637851495,0.19091470256843204,0.3343675103055035
G2_SHUFFLED_s2017,6699,0.4227610454767009,0.6151609859720919,0.307746657728153,0.5927914832646476,0.5730937398890813,0.3882314224327737,0.0920837927846044,0.5511686961696212,0.13822331920868766,0.30272191214378324,0.38443577327828304,0.6674961777332049,0.15410132155494638,0.6389748274473214,0.18842118889217752,0.33051798823553985
G2_SHUFFLED_s3019,6699,0.4209179880591317,0.6083820050121047,0.3229196466313189,0.6027252292497307,0.5757369560496164,0.3871825850742109,0.09270360158859417,0.5448779794619466,0.1387149876885265,0.31763569089016047,0.38185518681248276,0.6738587460369005,0.14999050629237284,0.63995499575923,0.1953587748401142,0.3330089298358498
E3_SHUFFLED_s1009,6699,0.42043262444386587,0.6132249371613773,0.31209715224693335,0.5972649378577877,0.5801634266989102,0.383433646109804,0.10063930114399178,0.5443171492240511,0.14657098171238045,0.3178065765195779,0.3952262505563345,0.6754754651653059,0.15981867500878721,0.6483036914549463,0.18704264589192318,0.3232481851050208
E3_SHUFFLED_s2017,6699,0.4226852068343322,0.6138916348147849,0.31060056431009386,0.5996950624707311,0.5752549087087908,0.3874573072252797,0.09474834332167184,0.5507167172370484,0.1368355341532473,0.3005543914146439,0.3894266771306262,0.6729136632422055,0.151096443335028,0.6445632643701992,0.18990273674639335,0.3282370602636991
E3_SHUFFLED_s3019,6699,0.41795012253413166,0.6054198550157133,0.32949686616033325,0.6112465048415824,0.5802514717205348,0.3840445316211317,0.09229454949417061,0.546028342005054,0.12961539803937963,0.31034656694907364,0.38317428523783714,0.6790232603337623,0.1440142282487977,0.6464538334017274,0.1937471400853959,0.3275376701076816
E2_SHUFFLED_s1009,6699,0.4228496285869627,0.6178090482286376,0.3017739920516028,0.5922216723514685,0.5703367703916196,0.38466671733003005,0.10124987612036758,0.5488671213606245,0.14806236702881578,0.3059924861479518,0.40232509793040694,0.6735496970305848,0.15695427292683484,0.6448436763290178,0.18879433611806623,0.32189554385114566
E2_SHUFFLED_s2017,6699,0.41912622716514375,0.611287719097115,0.3164365482129208,0.6025778508355594,0.5695380564018354,0.3809447536115732,0.09935828428571919,0.5432936226542765,0.14439464280172518,0.31746072378738754,0.3993530303377941,0.6803305482631237,0.15385329299430536,0.6433703425192332,0.191802019490707,0.3188981167076138
E2_SHUFFLED_s3019,6699,0.41461263029578094,0.6038037232013226,0.33307182362567234,0.6121206999364512,0.5810606330948446,0.37859895395975496,0.09772464287109946,0.5396528277658699,0.1400736945408702,0.326396040647059,0.39360504138723673,0.6846421385899774,0.14750526391699045,0.6488498740650723,0.19342804526056775,0.32148019166490194
E4_SHUFFLED_s1009,6699,0.42361301228339515,0.6200664510144033,0.2966621960208412,0.592753457330046,0.5674585739299367,0.38278067759701,0.10190046723017812,0.5481226490025822,0.14560773900070131,0.3020036016493908,0.41190743816287256,0.6726155547605124,0.16373523139636428,0.6451578263020101,0.19058983260679646,0.3183499480585848
E4_SHUFFLED_s2017,6699,0.4229853489432209,0.6177295509153102,0.3019536706130155,0.5947038497515114,0.5695801791822347,0.38540577866343484,0.09863802021762458,0.5509341400806822,0.14269345822819268,0.2979032668082147,0.4077016529350159,0.6723454675497147,0.15541805498364317,0.6419786330849311,0.1938148139204602,0.32144962861938997
E4_SHUFFLED_s3019,6699,0.4197738171863184,0.6130329928631305,0.31252772301057574,0.6015217500052052,0.5703256705718114,0.3816740146462313,0.09884922611358514,0.5470049652615856,0.1425407343618642,0.3082409962568002,0.40171781615548074,0.6758447448707953,0.1523625038295428,0.6445568845302592,0.1899221461292634,0.31847764763494035
G4_SHUFFLED_s1009,6699,0.41937916128688585,0.6111307125493949,0.3167876436186383,0.5992766923795914,0.5843106635961235,0.38459702653141037,0.0959493466655489,0.5460920983092359,0.14105172554786383,0.312987375399919,0.39046486652961687,0.6725001458284726,0.15558599759155053,0.6436250214559909,0.1917485777070542,0.32838759959844543
G4_SHUFFLED_s2017,6699,0.41717420158075436,0.6057068260916314,0.3288610739681399,0.6083955395310752,0.5823051146626325,0.38400250610958236,0.09283305574583513,0.5444037290285134,0.1363360956833377,0.31629904166344797,0.38780484789778047,0.6777800937261269,0.1462791719412803,0.642899922672127,0.19545262765368174,0.32933586319073843
G4_SHUFFLED_s3019,6699,0.41719878710539987,0.6069106903095031,0.32619059700329023,0.6064561848637595,0.5827754624456739,0.38255673430138887,0.09561073668157681,0.5431379471963104,0.13909926656135868,0.31995784465316957,0.3882471378958099,0.6779898425296944,0.15104679603802024,0.6462824710348528,0.19618332846807124,0.3260070278037792
S1,6699,0.4210685470514987,0.6028745891366176,0.3351227845334941,0.6143768803055459,0.6083187503530838,0.39215104586022304,0.074646677714375,0.5552095057974221,0.10626359306023314,0.27702922647336736,0.40813591257557547,0.7124951128429655,0.12026158528955608,0.6693324178957036,0.18366786511267844,0.33625220828912294
S2,6699,0.4380899943732339,0.6378977631652265,0.25562864690673026,0.5730397016878831,0.5584526905171229,0.40319366191101197,0.11315907389214928,0.571029914774945,0.1506801084721486,0.24414798861042394,0.44730553719133653,0.6600958860476533,0.16016151607685317,0.6297781410266883,0.1873932158375337,0.35555826391166195
S3,6699,0.42535482875048725,0.6124009593361049,0.3139445522731127,0.5975704987725949,0.5913073240164138,0.39411695345785486,0.08054928423006176,0.5578311614180106,0.12434842615916203,0.28662089478807456,0.3776472632926895,0.7024126999703355,0.10816419452533749,0.6572708860469695,0.18643559598943069,0.3397167393423036
S4,6699,0.4280629240380446,0.6101895475616985,0.318890370257499,0.599087090799386,0.5905378468568037,0.40126421107902316,0.07082774165093962,0.5641948578031168,0.10499093818710287,0.26042365964937203,0.38483467036100977,0.6998585434769977,0.11101619351419036,0.6569085609015574,0.19145695075472247,0.34818042658213944
S5,6699,0.4204186466298991,0.5963146480927155,0.3495132602465971,0.6214489512279118,0.6073364888283465,0.39298632514088294,0.06871695103186534,0.5528897481979674,0.09849052681682795,0.2915483179953944,0.3664008339405766,0.7145106123231109,0.10605946638310733,0.6688219860558605,0.18362980730086437,0.33774117478224114
S4_SHUFFLED_s1009,6699,0.4189638506956936,0.5927091091283704,0.35735564631105843,0.6240257152140525,0.6136776112480896,0.39674836552798753,0.06254249570425645,0.5561862402269628,0.09219990559408427,0.2848025050826365,0.3602328029647565,0.7131074366729087,0.10681172121008911,0.6661342365828261,0.17996944626545552,0.34350681111542436
S4_SHUFFLED_s2017,6699,0.4230042590330426,0.6036577366348725,0.33339428200320853,0.6085413053329547,0.6119199979312704,0.3986675520255297,0.06780907524282359,0.563331082484539,0.09964834540362928,0.2614241411560513,0.38803312077198016,0.7075564453112457,0.11111229874800384,0.6660178932540228,0.18438342160911708,0.34510004350100204
S4_SHUFFLED_s3019,6699,0.42261152108855365,0.5985065206029244,0.34472248617007506,0.6165807189955261,0.6026680874262561,0.3966358087582792,0.06689563731257203,0.5540885572096484,0.0986880879831008,0.28824214648720836,0.36669528438076954,0.7142395721028408,0.10920439770183014,0.6637477539258726,0.18301080970390574,0.3450502131955455
S5_SHUFFLED_s1009,6699,0.41866379265095527,0.5990944173640119,0.34343453117562117,0.6163053646421266,0.6107282997343784,0.390489756995449,0.07519516525991844,0.5503970940826072,0.11168706333828124,0.29948451062098674,0.3796246266950576,0.7169406808111513,0.11136712666921926,0.67012429881809,0.17940640285464046,0.3340324215800785
S5_SHUFFLED_s2017,6699,0.4236118638714078,0.6045875311113093,0.3313391981014713,0.609273239655632,0.608289475794243,0.3981884199723601,0.06800026589756786,0.5626621653670495,0.09763115959554193,0.2594966353325661,0.39431150370995194,0.7050154773565056,0.11798462734757184,0.6629281117290164,0.18572299420956034,0.34273344939767747
S5_SHUFFLED_s3019,6699,0.41422770275894116,0.5927350497269689,0.35729939293560853,0.6272003470680636,0.6204824775474506,0.38543518405445065,0.07667085200762845,0.545156212863734,0.11069049525295975,0.30101886120445026,0.409967619959456,0.7192410907029616,0.12691594916804172,0.6760794212178132,0.18844247715945592,0.3347410859207394
B0_trivial,6699,0.6574165635685693,0.9586085633964003,-0.6810092419526443,,,0.6283638275465184,0.23987451673163537,0.9104516021064306,0.2658233691181214,-0.6697151491077745,0.26778178592707264,,,,,0.635955683807689
B1_ridge_A2,6699,0.38941200492458605,0.5561261802528528,0.43423747996026696,0.6641949353722854,0.6417315805322651,0.40622130411602503,0.08286643696438804,0.5712252009524066,0.10604064385157026,0.26167752151439067,0.3825870571470318,0.6556563104867905,0.120970085172059,0.6343447182446822,0.20088429949094463,0.4494281380485693
B2_ridge_A5,6699,0.4245784128836779,0.5892078970780945,0.3649255941797509,0.6151042219727092,0.5907598956245232,0.4504475595835992,0.09950675387035215,0.6095396767947203,0.13413965948091688,0.13170586971858625,0.5644612689740521,0.619767466612042,0.11214062275433996,0.5766438439699455,0.19740529438231097,0.4790105652321405
