comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.9,28,3274,-0.024866546951392073,-0.01908593649191538,10,0.35714285714285715,-0.040928652069886114,-0.010518603568456986
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.9,6,3425,-0.017217855948165096,-0.02413795618126767,2,0.3333333333333333,-0.04130333369791264,0.008971753228244242
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.8,20,2075,-0.02752567635733455,-0.01600587312291485,7,0.35,-0.04828431111122171,-0.009380829926094042
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.8,14,4624,-0.017789780227234105,-0.022181845952782477,5,0.35714285714285715,-0.03230413809218282,-0.0035415131086226513
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.7,15,1637,-0.028564019407518508,-0.01463171643989214,6,0.4,-0.05746304813060658,-0.007601542755231084
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.7,19,5062,-0.01953211364290479,-0.022212093038779426,6,0.3157894736842105,-0.03069640359635191,-0.007244891453807702
A2_vs_G4,A2,G4,all,34,6699,-0.013938746919493332,-0.004192041048220685,14,0.4117647058823529,-0.025610044887499715,-0.003136775289407182
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.9,28,3274,-0.013618721387795062,-0.004192041048220685,12,0.42857142857142855,-0.028416671662620265,-0.001015432155148177
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.9,6,3425,-0.01543219940075194,-0.009664235662893303,2,0.3333333333333333,-0.031503662206247306,0.0019356683039582054
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.8,20,2075,-0.009511623906935373,0.0033856297983492906,11,0.55,-0.027880372576862655,0.007936307497881403
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.8,14,4624,-0.02026320836600471,-0.018041336348013845,3,0.21428571428571427,-0.033484937604323715,-0.008652381783629932
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.7,15,1637,-0.010795569750408882,0.008538259477821664,9,0.6,-0.03587127064873785,0.010589298833136754
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.7,19,5062,-0.01642020257929685,-0.017113101355042154,5,0.2631578947368421,-0.027678041356790934,-0.006902762276138852
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,all,34,6699,-0.018289398205968765,-0.01635486165874931,8,0.23529411764705882,-0.030179168922081435,-0.00871495757424324
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.019180677122323242,-0.016174038292533353,6,0.21428571428571427,-0.03229041118567382,-0.009425683042039607
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.014130096596314543,-0.024334603608772376,2,0.3333333333333333,-0.03632378399939242,0.008997966635805127
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.021186061495134058,-0.016174038292533353,5,0.25,-0.03934719218497264,-0.007252358009740934
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.014151307792875493,-0.017054923817034495,3,0.21428571428571427,-0.0256779847855155,-0.0018485540721070444
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.024498235977665903,-0.015608458900042116,3,0.2,-0.04809872401781524,-0.007544159957039158
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.013387684175681553,-0.01673961768502459,5,0.2631578947368421,-0.023462170539754107,-0.004672764485607344
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,all,34,6699,-0.014439876136005121,-0.005101227319190965,13,0.38235294117647056,-0.026341728431819596,-0.004461881024463021
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.013271728215834987,-0.004731666755949132,11,0.39285714285714285,-0.027304822039531752,-0.0010711036827549738
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.019891233096799077,-0.02289086019584763,2,0.3333333333333333,-0.03663918224927745,-0.0038249067494551627
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.012490880567912426,-0.0017756098434317524,9,0.45,-0.03152368720133431,0.0031506817415284986
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.017224155518994682,-0.018425882374358327,4,0.2857142857142857,-0.02639080007783049,-0.008516027671495615
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.015525370363328905,-0.0030794420396699773,6,0.4,-0.037824276818451456,0.0055012268860057285
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.013582907009170553,-0.013621743810651177,7,0.3684210526315789,-0.021406642477585044,-0.005440673096777379
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,all,34,6699,-0.016930817736315038,-0.010510766309087927,9,0.2647058823529412,-0.028763744353656185,-0.004815101546926589
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.01666500940516861,-0.010510766309087927,7,0.25,-0.030491051549527186,-0.0039030243615420586
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.018171256614998386,-0.022781229931617908,2,0.3333333333333333,-0.042860689982299055,0.007559088741024277
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.01727196237955141,-0.012627746519602835,5,0.25,-0.0354846597318676,-0.0008719701792184803
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.016443468245977363,-0.009663802010995037,4,0.2857142857142857,-0.02944157395296313,-0.002740656293276052
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.021537448374891858,-0.017971760092489075,3,0.2,-0.043716243427664635,0.0005683600192214341
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.013294004074280706,-0.009452490218073317,6,0.3157894736842105,-0.025384407509932486,-0.001721356866575824
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,all,34,6699,-0.007170073005486078,-0.00963683099517676,15,0.4411764705882353,-0.013105040863315742,-0.0015086684046498402
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.00594969897023843,-0.006076416101812893,13,0.4642857142857143,-0.01265295957005669,-1.3773307340297333e-05
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.01286515183664176,-0.02025289236116188,2,0.3333333333333333,-0.025824873873995336,0.001048362902896521
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.004638315975681125,-0.0013565405685610488,10,0.5,-0.012309996709246951,0.002916467628437583
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.010786868762350296,-0.016725304358119947,5,0.35714285714285715,-0.019546084293545752,-0.0011221010135638255
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.005158566485350487,-0.003800294272257476,7,0.4666666666666667,-0.015711026692032698,0.0037090376718574352
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.008758104468751016,-0.014780174955265957,8,0.42105263157894735,-0.01627206693495693,-0.0008297424511612898
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,all,34,6699,-0.012158948164164384,-0.012064916760018807,11,0.3235294117647059,-0.018934721516018778,-0.005349737606219646
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.01306153706094566,-0.012568896163492882,9,0.32142857142857145,-0.021266221332616575,-0.005396034106064921
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.007946866645851763,-0.008489354469391364,2,0.3333333333333333,-0.015116760126397089,-0.001228980072878349
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.014495086213826036,-0.010503996879514754,6,0.3,-0.02440982258218504,-0.004790048923156955
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.008821608093219163,-0.01262561154526437,5,0.35714285714285715,-0.01547469293800698,-0.002110901336827391
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.014418721292911952,-0.005239217168806709,5,0.3333333333333333,-0.028017727884955466,-0.0018057046030153924
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.01037491674673209,-0.013129590948738445,6,0.3157894736842105,-0.01587511825984184,-0.0046707637751259076
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,all,34,6699,-0.011459558008146853,-0.010705537649054693,10,0.29411764705882354,-0.018876362324882243,-0.004204542379964847
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.012288814493940672,-0.011251670334835817,7,0.25,-0.021437059775422047,-0.003486249854601335
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.007589694407775707,-0.004591583189431529,3,0.5,-0.020967666399560752,0.0045210103231339924
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.016493012408146122,-0.01490705745622746,4,0.2,-0.028525975784487397,-0.0059395852513805785
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.004268908865290755,-0.006963926109268402,6,0.42857142857142855,-0.012048169682895736,0.0026984126157918523
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.01567681474434748,-0.014569295621808115,3,0.2,-0.029080688974585895,-0.0005258599260182833
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.008130144795356883,-0.0070199887276550105,7,0.3684210526315789,-0.01524837786972416,-0.0006895444525476867
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,all,34,6699,-0.0058174317516109,-0.004393408803666926,11,0.3235294117647059,-0.010915050274957865,-0.0011062383856922195
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.0062774003037308745,-0.005395078406277232,9,0.32142857142857145,-0.011818011980239561,-0.0012294936329731471
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.0036709118417176875,-0.003711515387291503,2,0.3333333333333333,-0.011139550638386756,0.0035234128768789896
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.006937955345049906,-0.005395078406277232,7,0.35,-0.014283309971713632,-0.00024440723052108066
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.004216683760983746,-0.003943556916159212,4,0.2857142857142857,-0.009402546437226465,0.0014174541129343468
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.007987739791012511,-0.0038080909781431638,5,0.3333333333333333,-0.017004307613511637,0.0011824072669505477
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.004104030667872785,-0.004978726629190688,6,0.3157894736842105,-0.008411591280926809,2.140515267430091e-05
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,all,34,6699,-0.0028200046080791258,-0.0016489514718988976,15,0.4411764705882353,-0.007789350642552498,0.0018853583777218173
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.0027321967312596254,-0.0017683851163007164,13,0.4642857142857143,-0.007858924385974415,0.002633575916328409
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0032297746999034593,-0.0014631017081783645,2,0.3333333333333333,-0.01126819123854892,0.0025044774207858464
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.0016847277651406262,0.00020423276613878993,10,0.5,-0.00907806012969663,0.005912128293831516
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.004441828669419839,-0.0024127009740847957,5,0.35714285714285715,-0.010084922899767763,0.0005178831078552016
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.0016770308207782767,-0.001605501380479074,7,0.4666666666666667,-0.01030531965734389,0.007794072885540208
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.003722352334895585,-0.0016924015633187212,8,0.42105263157894735,-0.008247039825026515,0.0008117393479509803
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,all,34,6699,-0.005402079565367265,-0.004766392794757199,12,0.35294117647058826,-0.009673199599392248,-0.0016997996048656685
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.006284996611340838,-0.005121992116390729,10,0.35714285714285715,-0.010966564511339025,-0.0021662283266240022
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.001281800017490592,-0.00448747790543106,2,0.3333333333333333,-0.007940146770212509,0.00605194920160738
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.006238205869070699,-0.004976118398874407,7,0.35,-0.011585160475557585,-0.0007282386488682607
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.004207613417219502,-0.004766392794757199,5,0.35714285714285715,-0.00995228193369741,0.001949135725719521
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.007326849032631431,-0.007014996806992024,5,0.3333333333333333,-0.014538889846574459,-0.0008217900031797614
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.0038825247227902925,-0.003228987425789434,7,0.3684210526315789,-0.00826437385716905,0.0006936070987542675
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,all,34,6699,-0.0022718359590500796,-0.0014089227899176104,15,0.4411764705882353,-0.00587349081322483,0.0010414343778155145
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.002435668713450533,-0.0011431519118271088,13,0.4642857142857143,-0.0068632526994491985,0.0015286671660629312
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.0015072831051812993,-0.0015257156260291838,2,0.3333333333333333,-0.005454702584302265,0.0027599863330615513
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.004945980865400003,-0.002742600526371715,7,0.35,-0.010481538864348876,1.5145639661919481e-05
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,0.00154837105002124,0.002747198251510194,8,0.5714285714285714,-0.001350122797685307,0.004215212178350408
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.00658494458452155,-0.0031820302748507556,5,0.3333333333333333,-0.014075526989898524,-0.00035109350025648844
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,0.0011332497979010807,2.3215579388891072e-05,10,0.5263157894736842,-0.0015139604051687926,0.003914038525526533
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,all,34,6699,-0.005371516519855228,-0.002748122311549535,11,0.3235294117647059,-0.010033712100136207,-0.0008004770375677229
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.006323603359669654,-0.0037402021937200103,9,0.32142857142857145,-0.012147029535051005,-0.0005715037850046009
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.0009284446007212441,-0.0009120926287388698,2,0.3333333333333333,-0.0024610475927649956,0.00037144501980628647
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.009063978543495896,-0.007351889585478111,5,0.25,-0.016165985594246573,-0.0018229445402213734
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-9.657077179713333e-05,-0.000576901745523134,6,0.42857142857142855,-0.0017333751739015608,0.0017002111458262823
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.010304295951059705,-0.008482949207002322,3,0.2,-0.01948367566090062,-0.000511393983645182
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.0014772169689043265,-0.0007566055586388787,8,0.42105263157894735,-0.0049450637290438665,0.001213927156538911
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,all,34,6699,-0.002399535535405575,-0.003176292762414608,11,0.3235294117647059,-0.005829128006328367,0.0009763758434845345
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.002130133073110274,-0.0024059988112113406,9,0.32142857142857145,-0.006512515449294901,0.0019723710598990034
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.0036567470261169785,-0.004554930509271013,2,0.3333333333333333,-0.006265243668176279,-0.00040737858295661344
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.003156504884223163,-0.003755777763598256,6,0.3,-0.008503256168254713,0.002749203491535595
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.001318150751380449,-0.0021589757650401498,5,0.35714285714285715,-0.0036322963591563615,0.0018707191289589794
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.0026586916658259295,-0.003806987781489246,5,0.3333333333333333,-0.009548632261241887,0.004577743151240594
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.0021949385903368736,-0.0031372458815780435,6,0.3157894736842105,-0.004853252465423829,0.0007465715859689449
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,all,34,6699,-0.012309487498910714,-0.01656807402927693,13,0.38235294117647056,-0.019504756398089018,-0.005217485573058438
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.01200616782006739,-0.01656807402927693,11,0.39285714285714285,-0.02001351543208475,-0.004187999049917232
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.013724979333512882,-0.015864490097380834,2,0.3333333333333333,-0.03188350195419121,0.004176901888859048
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.010945937467111574,-0.011151979699670939,8,0.4,-0.019519674268715422,-0.0021179324635807392
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.014257416115766627,-0.018752853945632218,5,0.35714285714285715,-0.027371470861668138,-0.0017963347871871873
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.012695695303001964,-0.017679068438370804,5,0.3333333333333333,-0.02311336317705846,-0.0014985466716263213
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.012004586600943936,-0.015457079620183056,8,0.42105263157894735,-0.021682651247285856,-0.0021749153327075537
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,all,34,6699,-0.013257751091203659,-0.010159561376641923,11,0.3235294117647059,-0.020331973391883366,-0.006096632143876858
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.012841062399124189,-0.008469223239018442,9,0.32142857142857145,-0.02142016365404028,-0.004559046530082852
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.015202298320907857,-0.024584789885119876,2,0.3333333333333333,-0.02884650293255625,0.00023752382736290378
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.013544524413780326,-0.008469223239018442,6,0.3,-0.024464547791110045,-0.0031842568733098098
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.012848074916094136,-0.0185585327757602,5,0.35714285714285715,-0.022439907879419695,-0.003420281174227672
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.014712203622199691,-0.006944365312663181,5,0.3333333333333333,-0.028415976731895453,0.00010994901506704622
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.012109499093048898,-0.018371161683366694,6,0.3157894736842105,-0.019400111615210054,-0.004580726937705524
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,all,34,6699,-0.009928915704244458,-0.004346457625506631,12,0.35294117647058826,-0.01657799980458054,-0.0029671264959441512
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.008965728440012937,-0.004346457625506631,10,0.35714285714285715,-0.016252029199167933,-0.0017138100949565178
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.014423789603991563,-0.01737663122862386,2,0.3333333333333333,-0.03136735511833296,0.0036704537127777506
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.009241905178146687,-0.002506694928171904,7,0.35,-0.018997839256746387,-0.0002605786651158604
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.01091035931295556,-0.008852439870403121,5,0.35714285714285715,-0.020707521583837728,-0.001812153998888619
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.011091780794919995,-0.0031157306192755585,5,0.3333333333333333,-0.02247185339528975,-0.00016888381896399305
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.009010864316869033,-0.005577184631737703,7,0.3684210526315789,-0.018049947080896783,-0.0008677580605643549
A2_vs_S1,A2,S1,all,34,6699,-0.02017409618958818,-0.003573056175702999,17,0.5,-0.055784354196241344,0.012361346850093094
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.9,28,3274,-0.02487950598547881,-0.003573056175702999,14,0.5,-0.06478305794243464,0.015225120253292769
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.9,6,3425,0.0017844828579014135,0.002308031061201622,3,0.5,-0.05382735587615511,0.06186934688532622
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.8,20,2075,-0.008071358430430624,0.0038717940589744343,11,0.55,-0.05785231850956841,0.03372176217530102
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.8,14,4624,-0.037463721559813264,-0.012263739783066739,6,0.42857142857142855,-0.08950751055944861,0.012916552425107407
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.7,15,1637,-0.012319110630599574,0.010709708151501851,9,0.6,-0.0739240737831182,0.04529023240213785
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.7,19,5062,-0.026375400578263403,-0.009569798987513811,8,0.42105263157894735,-0.07051205740992404,0.013472442155989498
A2_vs_S2,A2,S2,all,34,6699,-0.03948015181212723,-0.007607996814067194,12,0.35294117647058826,-0.07521291821530435,-0.010255682101822091
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.9,28,3274,-0.03037383483155621,-0.004475267107583475,10,0.35714285714285715,-0.06285059556007355,-0.005284055472515789
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.9,6,3425,-0.0819762977214587,-0.022817805853721784,2,0.3333333333333333,-0.21434215816306038,-0.002873891051623323
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.8,20,2075,-0.016394508511506495,-0.007607996814067194,7,0.35,-0.03558358190376287,0.0010398087480040469
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.8,14,4624,-0.07245964224158545,-0.006325976764578016,5,0.35714285714285715,-0.14453647902275546,-0.009469541272426562
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.7,15,1637,-0.023956151736635,-0.013016805061891956,4,0.26666666666666666,-0.04476612584516735,-0.004677516596499573
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.7,19,5062,-0.05173594134541059,-0.0026496085740465997,8,0.42105263157894735,-0.11407219636205226,-0.004873817472598338
A2_vs_S3,A2,S3,all,34,6699,-0.023638627242768884,-0.004971598993090048,15,0.4411764705882353,-0.052849215870557964,0.008858975676344893
A2_vs_S3,A2,S3,max_train_tanimoto_lt_0.9,28,3274,-0.026554811625419356,-0.004971598993090048,12,0.42857142857142855,-0.06167087401788758,0.00796956285585201
