comparison,arm_scored,support_design,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
C_DIRECT_ROW|widest|vs_rescale,C_DIRECT_ROW,widest,mae_all,rescale,conditional,0.11303809153894802,0.07803769326117811,0.1583766287208791,0.08149644585496026,0.16500601356468764,0.0,0.02029066911945278,0.056813873534467776,0.12333095471249327,89,83,5,5,0.10216954813587066,0.12048889847918214,True,0.02,True,True
C_DIRECT_ROW|widest|vs_no_model_linear,C_DIRECT_ROW,widest,mae_all,no_model_linear,conditional,0.016755285913252715,0.0038237227688839607,0.031215343710399295,0.003948401414916605,0.031366100911886935,0.0146,0.006824515427847095,0.019108643197971866,0.01753883638330111,89,48,5,5,0.014435830670341276,0.018849573589020847,True,0.02,True,False
M_PHYSICS_radius+radius_sq|random|vs_zero_shot,M_PHYSICS_radius+radius_sq,random,mae_all,zero_shot,conditional,0.10561631044715442,0.06708340694369279,0.13255783776584132,0.07158917391545676,0.1356104093741757,0.0,0.01668801609351186,0.04672644506183321,0.09777400172636098,89,80,5,5,0.09329066221881725,0.1123216747092875,True,0.02,True,True
M_PHYSICS_radius+radius_sq|random|vs_basis_shift,M_PHYSICS_radius+radius_sq,random,mae_all,basis_shift,conditional,0.021403417037646515,-0.007338493984956228,0.04537842649281206,-0.01700928293620372,0.04057013526630774,0.1202,0.013075461759213949,0.03661129292579905,0.010688742484368722,89,65,5,5,0.01750980406887855,0.03061987289069603,True,0.02,False,False
M_PHYSICS_radius+radius_sq|random|vs_rescale,M_PHYSICS_radius+radius_sq,random,mae_all,rescale,conditional,0.06270582282920692,0.03874531656157462,0.0927443928114006,0.037920105840579366,0.09148190029356854,0.0,0.013649800476623055,0.03821944133454455,0.06801508052542692,89,78,5,5,0.05789254969050521,0.0694347645125198,True,0.02,True,True
M_PHYSICS_radius+radius_sq|random|vs_no_model_linear,M_PHYSICS_radius+radius_sq,random,mae_all,no_model_linear,conditional,0.10833544943444615,0.05938174495390436,0.19378420141518754,0.059703466634179775,0.19423014335417121,0.0,0.03484024336419426,0.09755268141974392,0.13400390258418968,89,66,5,5,0.08564799450263126,0.1323707672715114,True,0.02,True,True
M_PHYSICS_radius+radius_sq|widest|vs_zero_shot,M_PHYSICS_radius+radius_sq,widest,mae_all,zero_shot,conditional,0.21398023244821512,0.15212371681617692,0.25954568485328516,0.1623070261082776,0.26999347886882297,0.0,0.027703756928236425,0.07757051939906198,0.2105610641235346,89,84,5,5,0.19138190688441792,0.2225666042830476,True,0.02,True,True
M_PHYSICS_radius+radius_sq|widest|vs_basis_shift,M_PHYSICS_radius+radius_sq,widest,mae_all,basis_shift,conditional,0.026277930581304846,0.013821512218633442,0.04205994364286815,0.01461060797934916,0.043514691172550815,0.0004,0.00705402190451597,0.019751261332644713,0.02893797387388388,89,63,5,5,0.023184492122142894,0.028732446193481875,True,0.02,True,True
M_PHYSICS_radius+radius_sq|widest|vs_rescale,M_PHYSICS_radius+radius_sq,widest,mae_all,rescale,conditional,0.12320748041599008,0.09168190306243576,0.16478093795894658,0.09425667167813388,0.16877125058000597,0.0,0.018402893608685036,0.0515281021043181,0.14086616664233648,89,81,5,5,0.11530273130992344,0.12986310548470759,True,0.02,True,True
M_PHYSICS_radius+radius_sq|widest|vs_no_model_linear,M_PHYSICS_radius+radius_sq,widest,mae_all,no_model_linear,conditional,0.014220102719009425,8.875171278747256e-05,0.032325993314222576,0.0002725523782744948,0.032654981946881156,0.049,0.008270994139345272,0.023158783590166758,0.015557947288619638,89,43,5,5,0.009784163719760718,0.018092798366732946,True,0.02,True,False
M_SELECTED|random|vs_zero_shot,M_SELECTED,random,mae_all,zero_shot,conditional,0.10704206893600539,0.06765198571980237,0.13367921343976435,0.07077527794438593,0.1357875076784246,0.0,0.016846641414652357,0.047170595961026594,0.0985732122829814,89,82,5,5,0.09525224165496785,0.11501123604117149,True,0.02,True,True
M_SELECTED|random|vs_basis_shift,M_SELECTED,random,mae_all,basis_shift,conditional,0.07526110903342802,0.03112793960202997,0.11842634635465715,0.03445262530114116,0.12271162611280745,0.0018,0.021734803592159624,0.06085745005804694,0.08022310200195389,89,78,5,5,0.0626297156112464,0.08642220346511652,True,0.02,True,True
M_SELECTED|random|vs_rescale,M_SELECTED,random,mae_all,rescale,conditional,0.06220948018522371,0.03636298748781969,0.09180819801986861,0.034187120656654364,0.08942585956643678,0.0002,0.013711262352824107,0.0383915345879075,0.0661001210290952,89,76,5,5,0.05739279233503221,0.0696691860545855,True,0.02,True,True
M_SELECTED|random|vs_no_model_linear,M_SELECTED,random,mae_all,no_model_linear,conditional,0.10586317563546589,0.05767294118801815,0.18979814482199,0.057192231330558854,0.1874910335768334,0.0,0.03404821638633226,0.09533500588173031,0.13127077185313166,89,68,5,5,0.08420386181360105,0.13044729935074859,True,0.02,True,True
M_SELECTED|widest|vs_zero_shot,M_SELECTED,widest,mae_all,zero_shot,conditional,0.21559314551196104,0.15465741975003056,0.2602749016603681,0.16511449653384716,0.27010599157630893,0.0,0.027133896196645937,0.07597490935060862,0.21065443262354713,89,86,5,5,0.19262532408913258,0.2246274455590086,True,0.02,True,True
M_SELECTED|widest|vs_basis_shift,M_SELECTED,widest,mae_all,basis_shift,conditional,0.03474181371963619,0.02431445305600441,0.04875622744747445,0.025109929133848005,0.05063464494427759,0.0,0.0061806251693914864,0.01730575047429616,0.04026652891640939,89,62,5,5,0.031878061343762094,0.03622902718564033,True,0.02,True,True
M_SELECTED|widest|vs_rescale,M_SELECTED,widest,mae_all,rescale,conditional,0.12391995488314005,0.09309902940619437,0.162832220455073,0.09574274241069955,0.16692003130345157,0.0,0.01753460235880208,0.049096886604645826,0.1399636904954991,89,82,5,5,0.11566741772856058,0.12866851480679922,True,0.02,True,True
M_SELECTED|widest|vs_no_model_linear,M_SELECTED,widest,mae_all,no_model_linear,conditional,0.012221590693394183,-0.001537266425320117,0.029537058172664398,-0.0015817313941211917,0.029363853738616833,0.0786,0.007832805983203071,0.021931856752968597,0.012394169904774066,89,45,5,5,0.008162988928990518,0.015811636708473808,True,0.02,False,False
X_ENS_DIRECT+LOWRANK_K2|random|vs_zero_shot,X_ENS_DIRECT+LOWRANK_K2,random,mae_all,zero_shot,conditional,0.10167158779394937,0.05776488369817633,0.13164031568863355,0.06200229887731085,0.13459262305576494,0.0,0.01892005861799887,0.05297616413039684,0.09164572376347943,89,82,5,5,0.08752438928742413,0.11109566819989704,True,0.02,True,True
X_ENS_DIRECT+LOWRANK_K2|random|vs_rescale,X_ENS_DIRECT+LOWRANK_K2,random,mae_all,rescale,conditional,0.05864556879628222,0.029688041319928537,0.08635381967415115,0.0227920458726832,0.082138929847922,0.0006,0.013991532885422006,0.039176292079181614,0.059922604872329636,89,82,5,5,0.05443673672928332,0.0679179895982069,True,0.02,True,True
X_ENS_DIRECT+LOWRANK_K2|random|vs_no_model_linear,X_ENS_DIRECT+LOWRANK_K2,random,mae_all,no_model_linear,conditional,0.12141028366157829,0.07557243633603919,0.19873239642812288,0.0755550159437447,0.19869726471305663,0.0,0.03208680387794723,0.08984305085825224,0.14517285523443546,89,68,5,5,0.10119031663820181,0.14322539490742567,True,0.02,True,True
X_ENS_DIRECT+LOWRANK_K2|widest|vs_zero_shot,X_ENS_DIRECT+LOWRANK_K2,widest,mae_all,zero_shot,conditional,0.20381229208242793,0.14269230232842575,0.25197106834739114,0.15229504655530227,0.264427233001861,0.0,0.02843519228960474,0.07961853841089327,0.20260616420119207,89,86,5,5,0.17947511624225074,0.21251855556732924,True,0.02,True,True
X_ENS_DIRECT+LOWRANK_K2|widest|vs_rescale,X_ENS_DIRECT+LOWRANK_K2,widest,mae_all,rescale,conditional,0.10830511257885866,0.08262208015735253,0.1469936736996287,0.08388394504078889,0.14958144285634703,0.0,0.016220432198462507,0.04541721015569502,0.12782948495601698,89,83,5,5,0.10035891327717933,0.11557613514809688,True,0.02,True,True
X_ENS_DIRECT+LOWRANK_K2|widest|vs_no_model_linear,X_ENS_DIRECT+LOWRANK_K2,widest,mae_all,no_model_linear,conditional,0.020842481976551384,0.006793391988666972,0.038645380550472924,0.00694055098393268,0.03884938236292054,0.0086,0.008002030571151203,0.022405685599223367,0.02374779669214971,89,54,5,5,0.01792036555616122,0.023201041695253086,True,0.02,True,True
