context,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_r2,inner_mae,selected,delta3d_weight
outer_3:delta3d_unshrunk,0.0,3.0,160384.0,0.35,2.0,0.15279774615986777,0.07842211028154333,0.12906116225398365,True,
outer_3:delta3d_unshrunk,1.0,3.0,160384.0,0.7,2.0,0.1550733299512869,0.031876172516797974,0.1332235666111716,False,
outer_3:delta3d_unshrunk,2.0,3.0,160384.0,1.0,4.0,0.1613771482933204,0.022610375812029404,0.13386673284406278,False,
outer_3:delta3d_extended_unshrunk,0.0,3.0,160384.0,0.35,2.0,0.1492754774099093,0.09816801029088174,0.12539676123195,True,
outer_3:delta3d_extended_unshrunk,1.0,3.0,160384.0,0.7,2.0,0.14935943795245718,0.09950698627153198,0.12580077106616408,False,
outer_3:delta3d_extended_unshrunk,2.0,3.0,160384.0,1.0,4.0,0.1532622416350753,0.09571869853937043,0.12547456050656794,False,
outer_3:2d_ensemble_weight,,,,,,0.15701327386220393,-0.05057827465239284,0.13746140815788996,True,0.0
outer_3:2d_ensemble_weight,,,,,,0.1572370192985885,-0.05062694820207159,0.13760019969846157,False,0.25
outer_3:2d_ensemble_weight,,,,,,0.157489290455009,-0.05117357019050206,0.13779080708297667,False,0.5
outer_3:2d_ensemble_weight,,,,,,0.15776841267411237,-0.05221814061768493,0.13803072325066734,False,0.75
outer_3:2d_ensemble_weight,,,,,,0.15812987329383058,-0.053760659483619744,0.13836272363519114,False,1.0
outer_3:delta3d_weight,,,,,,0.15701327386220393,-0.05057827465239284,0.13746140815788996,False,0.0
outer_3:delta3d_weight,,,,,,0.15369080191636303,0.00048204268032125963,0.1335755830454869,False,0.25
outer_3:delta3d_weight,,,,,,0.15199782615736163,0.03900221261354864,0.13080693716334021,False,0.5
outer_3:delta3d_weight,,,,,,0.15175884286946426,0.06498223514728929,0.12933127949913062,True,0.75
outer_3:delta3d_weight,,,,,,0.15279774615986777,0.07842211028154333,0.12906116225398365,False,1.0
outer_3:delta3d_extended_weight,,,,,,0.15701327386220393,-0.05057827465239284,0.13746140815788996,False,0.0
outer_3:delta3d_extended_weight,,,,,,0.152786134747691,0.0071716516132127595,0.13282470951832667,False,0.25
outer_3:delta3d_extended_weight,,,,,,0.15032712564535364,0.051212674525627055,0.1291619914161206,False,0.5
outer_3:delta3d_extended_weight,,,,,,0.14944569910298108,0.08154479408484994,0.12679633565324128,False,0.75
outer_3:delta3d_extended_weight,,,,,,0.1492754774099093,0.09816801029088174,0.12539676123195,True,1.0
outer_4:baseline,0.0,3.0,170391.0,0.35,2.0,0.11162674691834061,-0.039325396676278324,0.1297846439535413,True,
outer_4:baseline,1.0,3.0,170391.0,0.7,2.0,0.11540095801897883,-0.13945029612813897,0.1371836230630781,False,
outer_4:baseline,2.0,3.0,170391.0,1.0,4.0,0.11602513475544074,-0.03723275398376047,0.1261058170563257,False,
outer_4:2d_second_unshrunk,0.0,3.0,170391.0,0.35,2.0,0.11158696413584326,-0.020318905403577725,0.12809029802594418,True,
outer_4:2d_second_unshrunk,1.0,3.0,170391.0,0.7,2.0,0.11565764691102197,-0.13975358806702376,0.1371578924457473,False,
outer_4:2d_second_unshrunk,2.0,3.0,170391.0,1.0,4.0,0.11489311582401604,-0.018459779861845993,0.12448165728221086,False,
outer_4:delta3d_unshrunk,0.0,3.0,170391.0,0.35,2.0,0.11351857812071563,0.08016931108474445,0.11938225697528172,False,
outer_4:delta3d_unshrunk,1.0,3.0,170391.0,0.7,2.0,0.1136195994190651,0.06560322833134746,0.1183881227337189,False,
outer_4:delta3d_unshrunk,2.0,3.0,170391.0,1.0,4.0,0.11279778730661601,0.07195111326490466,0.11777691086270889,True,
outer_4:delta3d_extended_unshrunk,0.0,3.0,170391.0,0.35,2.0,0.11197017351297893,0.10969911052864034,0.11631887616975664,False,
outer_4:delta3d_extended_unshrunk,1.0,3.0,170391.0,0.7,2.0,0.11174755120436415,0.08401534414303413,0.11727601166181947,False,
outer_4:delta3d_extended_unshrunk,2.0,3.0,170391.0,1.0,4.0,0.11128423178702339,0.09030335908695297,0.1162085609383846,True,
outer_4:2d_ensemble_weight,,,,,,0.11162674691834061,-0.039325396676278324,0.1297846439535413,False,0.0
outer_4:2d_ensemble_weight,,,,,,0.11156728984552709,-0.034171651992672025,0.129321986876774,False,0.25
outer_4:2d_ensemble_weight,,,,,,0.11152887155539695,-0.029285988552686604,0.12888809240205956,False,0.5
outer_4:2d_ensemble_weight,,,,,,0.11151183281547004,-0.024668406356321837,0.12847557925882055,True,0.75
outer_4:2d_ensemble_weight,,,,,,0.11158696413584326,-0.020318905403577725,0.12809029802594418,False,1.0
outer_4:delta3d_weight,,,,,,0.11162674691834061,-0.039325396676278324,0.1297846439535413,False,0.0
outer_4:delta3d_weight,,,,,,0.10969467742896133,0.013950343622801897,0.12497566303381497,False,0.25
outer_4:delta3d_weight,,,,,,0.10910020601019964,0.050255008712692506,0.1212164426838672,True,0.5
outer_4:delta3d_weight,,,,,,0.11024901457890693,0.0695885985933935,0.11873349680415977,False,0.75
outer_4:delta3d_weight,,,,,,0.11279778730661601,0.07195111326490466,0.11777691086270889,False,1.0
outer_4:delta3d_extended_weight,,,,,,0.11162674691834061,-0.039325396676278324,0.1297846439535413,False,0.0
outer_4:delta3d_extended_weight,,,,,,0.10895099673723892,0.019469755016996215,0.12441797630346146,False,0.25
outer_4:delta3d_extended_weight,,,,,,0.10802594991104172,0.06067293154195996,0.12042772796828573,True,0.5
outer_4:delta3d_extended_weight,,,,,,0.10872169853672341,0.08428413289861203,0.11753068488372187,False,0.75
outer_4:delta3d_extended_weight,,,,,,0.11128423178702339,0.09030335908695297,0.11620856093838461,False,1.0
