grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,471,0.11824829380526848,0.16401146540673844,0.7983014861995754,-0.022924073700322678,0.12061055091911005,0.16785023859137638,0.7983014861995754,-0.07136858429236481,0.12061055091911005,0.16785023859137638,0.7983014861995754,-0.07136858429236481,0.11361158580531375,0.158943874653166,0.8110403397027601,0.039311541459289834,0.11438985078905349,0.1601195229890127,0.8067940552016986,0.025047276389954187,0.11098898106213766,0.15470595115605398,0.8110403397027601,0.08985828073003332,0.11348955450268171,0.1582351853243571,0.8110403397027601,0.04785936174265559,0.006220700130056558,0.0009002962863717823
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,95,0.15046089949997746,0.22399406051290627,0.8,0.03440177772247954,0.14968340675234104,0.22395316885144703,0.8,0.034754298779499426,0.14968340675234104,0.22395316885144703,0.8,0.034754298779499426,0.14979618919966603,0.21808061844166013,0.8631578947368421,0.08471237106758345,0.14763357364861887,0.22143377161643008,0.8,0.056349516121024124,0.14850418091259227,0.21785924210534882,0.8315789473684211,0.08656966751916095,0.14570551931009748,0.21894713458204065,0.8315789473684211,0.07742435827612959,0.0020498331037221706,0.00192805433852139
extractant,CCN(CC)C(=O)COCC(=O)N(CC)CC,66,0.07351077472915635,0.10142846271388109,0.6060606060606061,0.15088093036684302,0.07369128111252976,0.10257088821453388,0.6363636363636364,0.13164533723932004,0.07351077472915635,0.10142846271388109,0.6060606060606061,0.15088093036684302,0.08666210193262268,0.10924029645237118,0.4393939393939394,0.01504894867347839,0.08284665845811921,0.10621352475738588,0.4393939393939394,0.06887379182963749,0.089265805991435,0.1105679574015066,0.4393939393939394,-0.00903790563016682,0.089265805991435,0.1105679574015066,0.4393939393939394,-0.00903790563016682,-0.009335883728962865,-0.0064191475333157805
extractant,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,57,0.13709324846620713,0.1710214089248268,0.2807017543859649,-1.366827836971988,0.1293682816182041,0.16469222161029579,0.2807017543859649,-1.1948855763967767,0.13129952333020484,0.1662294387944361,0.2807017543859649,-1.2360503881769196,0.11017618856429723,0.1437462650239151,0.3684210526315789,-0.672086909823336,0.13709324846620713,0.1710214089248268,0.2807017543859649,-1.366827836971988,0.10467292099923303,0.13820238425058792,0.45614035087719296,-0.5455988273835553,0.12893374047092104,0.1621406521010086,0.2807017543859649,-1.1274018827962053,-0.005793725136002292,0.008159507995286086
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,40,0.11297505413419592,0.16219817906170647,0.725,-0.7090842923272995,0.11653947244041532,0.16485471069973062,0.725,-0.7655265682592352,0.11653947244041532,0.16485471069973062,0.725,-0.7655265682592352,0.08560280420015014,0.14454088983877691,0.725,-0.35722853641513175,0.09805889152030592,0.15220718340988446,0.725,-0.5050184816001604,0.0981431726701733,0.1582212896122518,0.725,-0.6263026670658254,0.10255899934452639,0.15811271836115143,0.725,-0.6240714991274923,0.018480580920109402,-0.004500107824220473
extractant,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,39,0.06912366926161351,0.11609377815659185,0.6666666666666666,0.12197030586425262,0.07018214657314598,0.11472460002396918,0.6410256410256411,0.14255866109189363,0.0698283209202576,0.11500947926327185,0.6153846153846154,0.13829505043957901,0.08868780619891216,0.12166024544681696,0.6410256410256411,0.03575212602548905,0.07584742679527413,0.10921759392524354,0.6410256410256411,0.22290069083656872,0.08650020220179734,0.12161077504695182,0.6410256410256411,0.03653614597058463,0.07483506560949825,0.1095033669775204,0.6410256410256411,0.21882873562899352,-0.006019105875016528,0.001012361185775884
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,30,0.11475136895378071,0.13636122136146786,0.8333333333333334,0.04426853315082213,0.11674631009330778,0.13846942286992003,0.8333333333333334,0.014488073557336945,0.11624757480842601,0.1379034216772665,0.8333333333333334,0.022528273243346275,0.11232833905326248,0.1326290377732806,0.8333333333333334,0.09586900491904504,0.11475136895378071,0.13636122136146786,0.8333333333333334,0.04426853315082213,0.11482428444431944,0.13703844244583147,0.7666666666666667,0.034751916679390704,0.11237964676391551,0.1331979982384222,0.8333333333333334,0.08809516919229388,0.0014962058546452994,0.0023717221898651997
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,26,0.07900181342533698,0.11075168014753031,0.6538461538461539,-0.9927877418836486,0.07822523178215433,0.10918997073475362,0.6538461538461539,-0.9369833853449312,0.07839591211755513,0.10953973912845781,0.6538461538461539,-0.9494127444523792,0.08477160903141748,0.1070763411631213,0.6538461538461539,-0.8627194179274125,0.08070727672008324,0.10585809744743219,0.6538461538461539,-0.8205749589382443,0.0892044794228537,0.11622216436283958,0.6538461538461539,-1.1945137894521443,0.08271268410638435,0.11037519335530789,0.6538461538461539,-0.9792622936391482,-0.002311364602528107,-0.002005407386301117
extractant,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,25,0.11129433907948588,0.16692899725610277,0.52,-0.17526846192768142,0.1066695411896086,0.16283033286925003,0.52,-0.11826346017463818,0.11129433907948588,0.16692899725610277,0.52,-0.17526846192768142,0.12427030162677348,0.1718111337732743,0.52,-0.2450194049183927,0.12070465276755674,0.16982437999201522,0.52,-0.21639209290721362,0.12585328628389317,0.17150931100439398,0.52,-0.24064896475709596,0.12585328628389317,0.17150931100439398,0.52,-0.24064896475709596,-0.009410313688070854,-0.005148633516336432
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,22,0.24717300830180822,0.30936202994856543,0.8181818181818182,-0.40378340652327727,0.24433417408468328,0.3070422676106155,0.8181818181818182,-0.3828096975215154,0.24504388263896446,0.3076172065736566,0.8181818181818182,-0.3879931892323132,0.2346242081675958,0.29326342579781906,0.8181818181818182,-0.26148442835389774,0.2380297492461529,0.29979920140759675,0.8181818181818182,-0.31833878864898524,0.2412925657105742,0.29758388495779475,0.8181818181818182,-0.2989274814990841,0.24163191464887576,0.3021284249610987,0.8181818181818182,-0.3389034487813807,0.007014133392811567,-0.0036021654027228733
