outer_fold,inner_fold,arm,search_phase,scope,weighting_scheme,fit_rows_before_swap,fit_groups,mean_weight_before_swap,minimum_weight,maximum_weight,group_counts_sha256,counts_from_fit_subset_only
0,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4309,13,1.0,0.11347536407447395,15.783882783882781,8bbaa9a4a0f275476b0c62cfd36dbf451903313955aefbe9819f7359789d54d4,True
0,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4355,13,1.0,0.11468675111263266,15.95238095238095,c5619415f51756e3bf88c6a1bf3089c37761c2ce98a2c9b8d0297e94737468b9,True
0,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5743,25,1.0000000000000002,0.07864429989729545,10.939047619047619,31250a15dafe68af543150490f4289c31bcc51cfd51dffce1324cea9e06292d5,True
1,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4265,13,1.0,1.0,1.0,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4361,11,1.0,1.0,1.0,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2784,22,1.0,1.0,1.0,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,0.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4265,13,1.0,1.0,1.0,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4361,11,1.0,1.0,1.0,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,2784,22,1.0,1.0,1.0,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_NONE_RMSE,expanded,outer_training_only,none,5705,23,1.0,1.0,1.0,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4265,13,1.0,1.0,1.0,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4361,11,1.0,1.0,1.0,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2784,22,1.0,1.0,1.0,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_NONE_MAE,screening,outer_training_only,none,5705,23,1.0,1.0,1.0,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4265,13,1.0,1.0,1.0,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4361,11,1.0,1.0,1.0,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2784,22,1.0,1.0,1.0,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4265,13,1.0,1.0,1.0,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4361,11,1.0,1.0,1.0,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2784,22,1.0,1.0,1.0,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_NONE_HUBER,expanded,outer_training_only,none,5705,23,1.0,1.0,1.0,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4265,13,1.0000000000000002,0.4797264886352803,25.927430433558943,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4361,11,1.0,0.4738671577248328,2.8814351051282885,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2784,22,1.0000000000000002,0.5454341692342304,12.281356012871507,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5705,23,1.0,0.37600962980004843,20.32192040661072,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4265,13,1.0000000000000002,0.4797264886352803,25.927430433558943,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4361,11,1.0,0.4738671577248328,2.8814351051282885,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2784,22,1.0000000000000002,0.5454341692342304,12.281356012871507,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5705,23,1.0,0.37600962980004843,20.32192040661072,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4265,13,1.0000000000000002,0.4797264886352803,25.927430433558943,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4361,11,1.0,0.4738671577248328,2.8814351051282885,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2784,22,1.0000000000000002,0.5454341692342304,12.281356012871507,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,4265,13,1.0000000000000002,0.4797264886352803,25.927430433558943,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,4361,11,1.0,0.4738671577248328,2.8814351051282885,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,inner_training_only,group_sqrt,2784,22,1.0000000000000002,0.5454341692342304,12.281356012871507,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_GROUP_SQRT_HUBER,expanded,outer_training_only,group_sqrt,5705,23,1.0,0.37600962980004843,20.32192040661072,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4265,13,0.9999999999999998,0.11231664603797434,328.07692307692304,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4361,11,1.0,0.1357256232299026,5.018411967779056,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2784,22,1.0,0.24959655728886496,126.54545454545453,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5705,23,1.0,0.08491731539228672,248.04347826086956,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4265,13,0.9999999999999998,0.11231664603797434,328.07692307692304,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4361,11,1.0,0.1357256232299026,5.018411967779056,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2784,22,1.0,0.24959655728886496,126.54545454545453,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,5705,23,1.0,0.08491731539228672,248.04347826086956,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
1,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4265,13,0.9999999999999998,0.11231664603797434,328.07692307692304,c44f805200c00f37d828e60dca568a46df34b162791430b78e97139672ea80e1,True
1,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4361,11,1.0,0.1357256232299026,5.018411967779056,5b1653fd6c444c0dd8cbfa10967c59cce0ddbe07c4d5462a8d1ccde88c581e8e,True
1,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2784,22,1.0,0.24959655728886496,126.54545454545453,d583f16495889de602df54881463d479bd743b8bc39cd7b6f78f2523089d39ce,True
1,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5705,23,1.0,0.08491731539228672,248.04347826086956,a677e993de135ace49d543b99392839a26e331d788f2408041dbfb589330708d,True
2,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2954,27,1.0,1.0,1.0,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4384,15,1.0,1.0,1.0,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4412,14,1.0,1.0,1.0,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,0.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,2954,27,1.0,1.0,1.0,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4384,15,1.0,1.0,1.0,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4412,14,1.0,1.0,1.0,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_NONE_RMSE,expanded,outer_training_only,none,5875,28,1.0,1.0,1.0,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2954,27,1.0,1.0,1.0,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4384,15,1.0,1.0,1.0,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4412,14,1.0,1.0,1.0,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_NONE_MAE,screening,outer_training_only,none,5875,28,1.0,1.0,1.0,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2954,27,1.0,1.0,1.0,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4384,15,1.0,1.0,1.0,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4412,14,1.0,1.0,1.0,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2954,27,1.0,1.0,1.0,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4384,15,1.0,1.0,1.0,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,4412,14,1.0,1.0,1.0,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_NONE_HUBER,expanded,outer_training_only,none,5875,28,1.0,1.0,1.0,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4384,15,1.0,0.43554056388963086,23.539345728784017,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4412,14,1.0,0.4383924270302574,5.170340849712484,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,inner_training_only,group_sqrt,4384,15,1.0,0.43554056388963086,23.539345728784017,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,inner_training_only,group_sqrt,4412,14,1.0,0.4383924270302574,5.170340849712484,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_GROUP_SQRT_RMSE,expanded,outer_training_only,group_sqrt,5875,28,1.0,0.3413971824503404,18.451246507932073,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4384,15,1.0,0.43554056388963086,23.539345728784017,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4412,14,1.0,0.4383924270302574,5.170340849712484,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5875,28,1.0,0.3413971824503404,18.451246507932073,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4384,15,1.0,0.43554056388963086,23.539345728784017,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4412,14,1.0,0.4383924270302574,5.170340849712484,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
2,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,5875,28,1.0,0.3413971824503404,18.451246507932073,8b0cc5e84da559f258b36c35845e72075532eee9471d8c623a6588520749593d,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,2a2f549fc0de73d822f7b6135c2a95cd79088f66be018b2342ad763fb4279d84,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,0a2e872a8b44bb1de34a1c7947d51954269068ccb232b9625d0ee145d0fa4f02,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,d3b4d48d033e9c9cab0ea4f75625dca63e09a126904924cda1ef8cf122d285b5,True
