outer_fold,arm,candidate_index,inner_macro_mae,inner_mae,inner_r2,max_features,min_samples_leaf,selected,search_phase,weighting_scheme,loss_name,loss_function,depth,learning_rate,l2_leaf_reg,iterations,random_strength,bagging_temperature,rsm,phase_selected,correction_kind,correction_parameters,lambda,parameters,mean_epochs_trained
0,H1_CATBOOST_NONE_HUBER,1,0.3029493115500302,,,,,False,expanded,none,huber,Huber:delta=1.0,9.0,0.01,30.0,3000.0,2.0,2.0,0.5,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_RMSE,0,0.3490579768140363,,,,,False,screening,group_sqrt,rmse,RMSE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_RMSE,1,0.3249580002116327,,,,,False,screening,group_sqrt,rmse,RMSE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_RMSE,0,0.3136498811108065,,,,,False,expanded,group_sqrt,rmse,RMSE,8.0,0.025,30.0,2000.0,2.0,1.0,0.7,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_RMSE,1,0.31350945642884825,,,,,True,expanded,group_sqrt,rmse,RMSE,9.0,0.01,30.0,3000.0,2.0,2.0,0.5,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_MAE,0,0.3717680994952232,,,,,False,screening,group_sqrt,mae,MAE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_MAE,1,0.35136984504939994,,,,,True,screening,group_sqrt,mae,MAE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,0,0.34492079180264845,,,,,False,screening,group_sqrt,huber,Huber:delta=1.0,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,1,0.3264750329859131,,,,,True,screening,group_sqrt,huber,Huber:delta=1.0,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_RMSE,0,0.36384591368603497,,,,,False,screening,group_equal,rmse,RMSE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_RMSE,1,0.3344720699654837,,,,,True,screening,group_equal,rmse,RMSE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_MAE,0,0.38953942201298664,,,,,False,screening,group_equal,mae,MAE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_MAE,1,0.36387729413888503,,,,,True,screening,group_equal,mae,MAE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_HUBER,0,0.3763839521137657,,,,,False,screening,group_equal,huber,Huber:delta=1.0,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_HUBER,1,0.35750445318827767,,,,,True,screening,group_equal,huber,Huber:delta=1.0,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H2_E3_RAW_REAL,0,0.30663556270339765,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.0,,
0,H2_E3_RAW_REAL,0,0.30654338041863555,,,,,True,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.1,,
0,H2_E3_RAW_REAL,0,0.3069001595117966,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.2,,
0,H2_E3_RAW_REAL,0,0.30762385705971096,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.3,,
0,H2_E3_RAW_REAL,0,0.3089183700750753,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.4,,
0,H2_E3_RAW_REAL,0,0.3104505263516554,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.5,,
0,H2_E3_RAW_REAL,0,0.3122928967921546,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.6,,
0,H2_E3_RAW_REAL,0,0.31438446990575203,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.7,,
0,H2_E3_RAW_REAL,0,0.31687312109378435,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.8,,
0,H2_E3_RAW_REAL,0,0.31958758840203577,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.9,,
0,H2_E3_RAW_REAL,0,0.32250949511249904,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},1.0,,
0,H2_E3_RAW_REAL,1,0.30663556270339765,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.0,,
0,H2_E3_RAW_REAL,1,0.3065473120617177,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.1,,
0,H2_E3_RAW_REAL,1,0.3069076033644214,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.2,,
0,H2_E3_RAW_REAL,1,0.3076335444052547,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.3,,
0,H2_E3_RAW_REAL,1,0.3089298975203942,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.4,,
0,H2_E3_RAW_REAL,1,0.31046226883472977,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.5,,
0,H2_E3_RAW_REAL,1,0.3123061355615615,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.6,,
0,H2_E3_RAW_REAL,1,0.3143984377416183,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.7,,
0,H2_E3_RAW_REAL,1,0.3168855918763311,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.8,,
0,H2_E3_RAW_REAL,1,0.319599841952372,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.9,,
0,H2_E3_RAW_REAL,1,0.3225199604020173,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},1.0,,
0,H2_E3_RAW_REAL,2,0.30663556270339765,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.0,,
0,H2_E3_RAW_REAL,2,0.3065780708822771,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.1,,
0,H2_E3_RAW_REAL,2,0.3069664218686968,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.2,,
0,H2_E3_RAW_REAL,2,0.3077137050240597,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.3,,
0,H2_E3_RAW_REAL,2,0.3090233127913295,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.4,,
0,H2_E3_RAW_REAL,2,0.3105627767971216,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.5,,
0,H2_E3_RAW_REAL,2,0.31241298045421795,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.6,,
0,H2_E3_RAW_REAL,2,0.3145123862662629,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.7,,
0,H2_E3_RAW_REAL,2,0.3169929328151298,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.8,,
0,H2_E3_RAW_REAL,2,0.3197047875377339,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.9,,
0,H2_E3_RAW_REAL,2,0.3226152452079977,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},1.0,,
0,H2_E3_RAW_REAL,3,0.30663556270339765,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.0,,
0,H2_E3_RAW_REAL,3,0.3066614323146149,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.1,,
0,H2_E3_RAW_REAL,3,0.30712919196051947,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.2,,
0,H2_E3_RAW_REAL,3,0.30793534206546236,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.3,,
0,H2_E3_RAW_REAL,3,0.309306656652142,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.4,,
0,H2_E3_RAW_REAL,3,0.31088619495451814,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.5,,
0,H2_E3_RAW_REAL,3,0.3127481796281678,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.6,,
0,H2_E3_RAW_REAL,3,0.3148900439583824,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.7,,
0,H2_E3_RAW_REAL,3,0.31737365928646577,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.8,,
0,H2_E3_RAW_REAL,3,0.3200727298756113,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.9,,
0,H2_E3_RAW_REAL,3,0.3229719269164015,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},1.0,,
0,H2_E3_RAW_REAL,4,0.30663556270339765,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.0,,
0,H2_E3_RAW_REAL,4,0.306709127124334,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.1,,
0,H2_E3_RAW_REAL,4,0.307214499098368,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.2,,
0,H2_E3_RAW_REAL,4,0.3080362970477299,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.3,,
0,H2_E3_RAW_REAL,4,0.30940142373801693,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.4,,
0,H2_E3_RAW_REAL,4,0.3109682897194084,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.5,,
0,H2_E3_RAW_REAL,4,0.3128079681511602,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.6,,
0,H2_E3_RAW_REAL,4,0.31491328682901104,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.7,,
0,H2_E3_RAW_REAL,4,0.31732429383892957,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.8,,
0,H2_E3_RAW_REAL,4,0.3199553560558553,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.9,,
0,H2_E3_RAW_REAL,4,0.32275981178118207,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},1.0,,
0,H2_E3_RAW_REAL,5,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.0,,
0,H2_E3_RAW_REAL,5,0.3066755111957328,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.1,,
0,H2_E3_RAW_REAL,5,0.3071560137641177,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.2,,
0,H2_E3_RAW_REAL,5,0.307970031400718,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.3,,
0,H2_E3_RAW_REAL,5,0.30934827143600535,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.4,,
0,H2_E3_RAW_REAL,5,0.310932839536005,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.5,,
0,H2_E3_RAW_REAL,5,0.31279624537467504,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.6,,
0,H2_E3_RAW_REAL,5,0.3149380402203785,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.7,,
0,H2_E3_RAW_REAL,5,0.3174126170100673,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.8,,
0,H2_E3_RAW_REAL,5,0.320103186014703,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.9,,
0,H2_E3_RAW_REAL,5,0.3229906195177812,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",1.0,,
0,H2_E3_RAW_REAL,6,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.0,,
0,H2_E3_RAW_REAL,6,0.306718691574919,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.1,,
0,H2_E3_RAW_REAL,6,0.30720563704143133,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.2,,
0,H2_E3_RAW_REAL,6,0.3079921964355382,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.3,,
0,H2_E3_RAW_REAL,6,0.30925529711260585,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.4,,
0,H2_E3_RAW_REAL,6,0.3107257273334193,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.5,,
0,H2_E3_RAW_REAL,6,0.312453828089807,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.6,,
0,H2_E3_RAW_REAL,6,0.31442934286327556,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.7,,
0,H2_E3_RAW_REAL,6,0.31668453350529663,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.8,,
0,H2_E3_RAW_REAL,6,0.31914943523212125,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.9,,
0,H2_E3_RAW_REAL,6,0.3217732797653297,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",1.0,,
0,H2_E3_RAW_REAL,7,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.0,,
0,H2_E3_RAW_REAL,7,0.3067469764931301,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.1,,
0,H2_E3_RAW_REAL,7,0.3069380134153403,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.2,,
0,H2_E3_RAW_REAL,7,0.3072056046286886,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.3,,
0,H2_E3_RAW_REAL,7,0.3075470779573972,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.4,,
0,H2_E3_RAW_REAL,7,0.30792930748241554,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.5,,
0,H2_E3_RAW_REAL,7,0.30840574076153215,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.6,,
0,H2_E3_RAW_REAL,7,0.30903001249411327,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.7,,
0,H2_E3_RAW_REAL,7,0.3097230837686373,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.8,,
0,H2_E3_RAW_REAL,7,0.31045860131307285,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.9,,
0,H2_E3_RAW_REAL,7,0.311240986175577,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",1.0,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.0,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.1,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.2,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.3,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.4,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.5,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.6,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.7,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.8,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.9,,
0,H2_E3_RAW_REAL,8,0.30663556270339765,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",1.0,,
0,H2_E3_RAW_REAL,9,0.30663556270339765,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.0,,
0,H2_E3_RAW_REAL,9,0.30822470194978074,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.1,,
0,H2_E3_RAW_REAL,9,0.31063723239673946,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.2,,
0,H2_E3_RAW_REAL,9,0.3137951773234266,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.3,,
0,H2_E3_RAW_REAL,9,0.31765118119228747,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.4,,
0,H2_E3_RAW_REAL,9,0.3220408757152595,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.5,,
0,H2_E3_RAW_REAL,9,0.3269658242361631,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.6,,
0,H2_E3_RAW_REAL,9,0.33237521164260947,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.7,,
0,H2_E3_RAW_REAL,9,0.33823118127022106,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.8,,
0,H2_E3_RAW_REAL,9,0.3443578111962793,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.9,,
0,H2_E3_RAW_REAL,9,0.35085718128696336,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",1.0,,
0,H2_E3_RAW_REAL,10,0.30663556270339765,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.0,,
0,H2_E3_RAW_REAL,10,0.3086719213620127,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.1,,
0,H2_E3_RAW_REAL,10,0.3117623285237137,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.2,,
0,H2_E3_RAW_REAL,10,0.3155321919388048,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.3,,
0,H2_E3_RAW_REAL,10,0.3200922333543322,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.4,,
0,H2_E3_RAW_REAL,10,0.32530623601598097,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.5,,
0,H2_E3_RAW_REAL,10,0.33120846652649943,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.6,,
0,H2_E3_RAW_REAL,10,0.3375396628951032,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.7,,
0,H2_E3_RAW_REAL,10,0.34433982913738576,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.8,,
0,H2_E3_RAW_REAL,10,0.3516691852911785,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.9,,
0,H2_E3_RAW_REAL,10,0.3593199372857881,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",1.0,,
0,H2_E3_RAW_REAL,11,0.30663556270339765,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.0,,
0,H2_E3_RAW_REAL,11,0.3084741524439081,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.1,,
0,H2_E3_RAW_REAL,11,0.3112391223800309,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.2,,
0,H2_E3_RAW_REAL,11,0.3146349871775576,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.3,,
0,H2_E3_RAW_REAL,11,0.3187193640626808,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.4,,
0,H2_E3_RAW_REAL,11,0.3236447185643258,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.5,,
0,H2_E3_RAW_REAL,11,0.32926804222533873,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.6,,
0,H2_E3_RAW_REAL,11,0.3352773509464211,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.7,,
0,H2_E3_RAW_REAL,11,0.34159156886394093,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.8,,
0,H2_E3_RAW_REAL,11,0.34835894661261435,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.9,,
0,H2_E3_RAW_REAL,11,0.3554079291399863,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",1.0,,
0,H2_E3_RAW_SHUFFLED,0,0.30663556270339765,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.0,,
0,H2_E3_RAW_SHUFFLED,0,0.3064430549210098,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.1,,
0,H2_E3_RAW_SHUFFLED,0,0.30627474335925764,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.2,,
0,H2_E3_RAW_SHUFFLED,0,0.3061352694070696,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.3,,
0,H2_E3_RAW_SHUFFLED,0,0.30602898587794064,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.4,,
0,H2_E3_RAW_SHUFFLED,0,0.3059609365013046,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.5,,
