selection_source_arm,outer_fold,split_seed,feature,selection_frequency,mean_signed_importance_or_coefficient,fold_consistency,selected
H2_E3_RAW_SHUFFLED,0,155921,elec__odd__delta_q_donor_std,0.3333333333333333,-0.006142532232696916,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__odd__delta_q_donor_min,0.3333333333333333,-0.021696957932629726,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__odd__delta_q_donor_max,0.3333333333333333,-0.002318891946623535,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__odd__delta_dipole_magnitude,0.6666666666666666,-0.010887742438262446,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,0,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__odd__delta_metal_minus_donor_charge,0.6666666666666666,-0.022026707266436612,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,0,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_q_metal,1.0,-0.09663558711300319,1.0,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_q_donor_mean,1.0,-0.17244859253647948,0.3333333333333333,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_q_donor_std,1.0,0.23648089159421723,1.0,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_q_donor_min,1.0,0.10973147975450355,0.3333333333333333,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_q_donor_max,0.6666666666666666,-0.06131386458403337,0.0,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_dipole_magnitude,1.0,0.09548359766009966,1.0,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__odd__delta_metal_minus_donor_charge,1.0,0.06710375015621053,0.3333333333333333,True
H2_E3_RAW_REAL,1,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_q_metal,1.0,-0.011792100304554791,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_q_donor_mean,0.3333333333333333,0.01699028703189815,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_q_donor_std,0.6666666666666666,0.028021138759606632,0.0,True
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_q_donor_min,1.0,-0.01591405674522585,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_q_donor_max,1.0,-0.0875928816435827,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_dipole_magnitude,1.0,0.027768919884073904,1.0,True
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__odd__delta_metal_minus_donor_charge,1.0,-0.024678933210283388,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_q_metal,1.0,-0.09309530936251255,1.0,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_q_donor_mean,1.0,-0.23691708871039577,1.0,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_q_donor_std,1.0,0.8075449727869527,1.0,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_q_donor_min,1.0,0.3330519206660525,1.0,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_q_donor_max,1.0,-0.48665767068543486,0.3333333333333333,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_dipole_magnitude,1.0,0.020879278500475735,0.3333333333333333,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__odd__delta_metal_minus_donor_charge,1.0,0.10698732019090573,1.0,True
H2_E3_RAW_REAL,2,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_q_donor_std,0.3333333333333333,-0.00028145536824403103,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_q_donor_min,0.3333333333333333,0.021974345528918183,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_q_metal,1.0,-0.06058222814693357,1.0,True
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_q_donor_mean,0.6666666666666666,-0.09172094484383232,0.6666666666666666,True
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_q_donor_std,1.0,0.07929323264596212,0.3333333333333333,True
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_q_donor_min,1.0,0.005651978884962974,0.3333333333333333,True
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_dipole_magnitude,1.0,0.057243500472827565,1.0,True
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__odd__delta_metal_minus_donor_charge,0.3333333333333333,0.0005198735147185595,0.3333333333333333,False
H2_E3_RAW_REAL,3,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_q_metal,1.0,-0.01295465534829828,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_q_donor_mean,0.6666666666666666,0.05420148269636759,0.0,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_q_donor_std,0.6666666666666666,-0.031213390598204323,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_q_donor_min,1.0,-0.045916858772662765,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_q_donor_max,1.0,-0.05473774344279076,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_dipole_magnitude,1.0,-0.0008125492817776572,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__odd__delta_metal_minus_donor_charge,0.6666666666666666,-0.04707583877713597,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,3,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_q_metal,1.0,-0.09452322074335935,1.0,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_q_donor_mean,1.0,-0.10758647623685463,0.3333333333333333,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_q_donor_std,1.0,0.4035470652799121,0.3333333333333333,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_q_donor_min,1.0,0.10820263656430519,0.3333333333333333,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_q_donor_max,0.6666666666666666,-0.32756547057198165,0.0,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_dipole_magnitude,1.0,0.05987721305901736,1.0,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__odd__delta_metal_minus_donor_charge,1.0,0.007828048425731787,0.3333333333333333,True
H2_E3_RAW_REAL,4,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_q_metal,1.0,-0.010258869385191908,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_q_donor_mean,1.0,0.0406344523549457,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_q_donor_std,1.0,0.09156421189771514,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_q_donor_min,1.0,0.029252233008536955,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_q_donor_max,1.0,-0.19508605502843226,1.0,True
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_dipole_magnitude,1.0,-0.012784555072203956,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__odd__delta_metal_minus_donor_charge,0.3333333333333333,-0.012417364730457986,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,155921,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
