design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
BP,OBOTH@k3,0.16470339939609766,0.000871762140845724,0.17535074341799972,0.13251578249537588,0.16580812678036846,0.9649724885136214,0.7676974678313766,0.16160981528766669,0.11168819065503209,0.17524260161583238,0.9804660248360542,84,83,79,80,5
BP,OBOTH@k0,0.17048705424358343,0.0,0.1797764877104976,0.14964914699806103,0.16233380937754724,0.9616196961546771,0.7216849089241386,0.16172217950724144,0.12707396006117222,0.1627543040653351,0.9792102692898005,84,83,79,80,5
BP,OBOTH@k2,0.17546357104361063,0.00026193615212153775,0.18769951583607372,0.14225665990890785,0.17579130894468467,0.956568151913617,0.7386163671372387,0.1716755916548998,0.1213112453933482,0.18732401984394625,0.9762243616575973,84,83,79,80,5
BP,OBOTH@k1,0.1821375887519765,0.00025401142053447715,0.194216568888266,0.14802050978768744,0.1844720519114071,0.9566356348349867,0.7072131556671464,0.17767881497500818,0.1265318880851303,0.1965043136614121,0.9756662480814846,84,83,79,80,5
BP,G14@k3,0.20578141536015152,0.002744979985075637,0.21666295221160622,0.13956822266349067,0.23229023843918944,0.929446796605555,0.6392174056420241,0.21483570854329323,0.11690905176995162,0.26838244875069267,0.9408957722896609,84,83,79,80,5
BP,MEANCURVE@k3,0.2078681207215197,0.0016542551378450317,0.2160370021593852,0.14593982515439277,0.2330326535835654,0.9297283512619023,0.6360541167867606,0.22411969386842487,0.1222862425256179,0.2811389266600213,0.9344216548067532,84,83,79,80,5
BP,FLAT@k3,0.20798559269440392,0.001171766474930798,0.21300218412154762,0.14531145969921874,0.2331493887071177,0.9438209635520034,0.6512214866255168,0.20885432054381453,0.1196843663423285,0.2581851191803671,0.9550160457653133,84,83,79,80,5
BP,G14@k2,0.22352472292439055,0.0036399926753578247,0.2355370905479563,0.152695130756962,0.25463219968266176,0.9125043126887282,0.5795363865843174,0.2335541128004418,0.1283975779186341,0.2959805549264066,0.9392493372401284,84,83,79,80,5
BP,FLAT@k2,0.22434484380286723,0.0006405607968460035,0.23183483371339503,0.15582247799559742,0.2528578076247046,0.9260708127797234,0.5863953150445328,0.2277761015542383,0.13121745148164038,0.28625822504766746,0.9491558532161295,84,83,79,80,5
BP,MEANCURVE@k2,0.229707177647351,0.0023261367498143824,0.23701874108526555,0.15821713560348538,0.2622773569463941,0.9084520414365107,0.5776541263817314,0.24808856502524887,0.13529897135686964,0.3182550478610171,0.9319938607506627,84,83,79,80,5
BP,G14@k1,0.23139351354230478,0.003427164586439122,0.24539814004521526,0.15744202797499743,0.2661645194262544,0.910447224400268,0.5604202865447953,0.24368491469183232,0.13335441006627596,0.3124593262860893,0.9368773545416492,84,83,79,80,5
BP,FLAT@k1,0.23354392529152693,0.0006901418262406024,0.24188435511705916,0.16059919620274288,0.26787410922818444,0.9249979968001101,0.5342329981241308,0.24136396374597396,0.13661078738686094,0.3096843525488692,0.94742570113018,84,83,79,80,5
BP,NAIVE_LINE@k3,0.23591052925601486,0.0,0.24559043078832535,0.15850562744788896,0.2687705244286373,0.9293889332757901,0.5579298875059612,0.23099366197988294,0.1313223538311697,0.2873192446336012,0.9493511929677689,84,83,79,80,5
BP,NAIVE_LINE@k2,0.23730565601253456,3.1031676915590914e-17,0.24547973316744115,0.1575203518404763,0.27256820394895387,0.9241238156020442,0.5579544432720837,0.23328495270602576,0.13140072569098496,0.29068231084851276,0.9472582670573462,84,83,79,80,5
BP,MEANCURVE@k1,0.23884084504688144,0.0024516007581067726,0.24743144166096065,0.16286663915018268,0.27623683446640634,0.9040669006444426,0.5321688695542585,0.26011724720341667,0.1392982026619077,0.3383480226866349,0.9292311985489047,84,83,79,80,5
BP,LINE_PLUS_CURV@k3,0.23918325567918614,0.004939961267810322,0.25804220574365927,0.15969267429399003,0.2733418040946841,0.8918891976698126,0.5375783556606513,0.231914255109116,0.13152656731150333,0.287012961474583,0.9314636528533556,84,83,79,80,5
BP,NAIVE_LINE@k1,0.23947267182699217,0.0,0.24847342408297135,0.15757087950713444,0.2773739178410658,0.9287274229254286,0.5514003137057641,0.23655386405582923,0.13132852835624081,0.2976914037543622,0.9485140226035998,84,83,79,80,5
BP,LINE_PLUS_CURV@k1,0.24253800528856848,0.004799516330848294,0.2595581450451168,0.15885388771903716,0.2807706520830315,0.8945608003335639,0.5351134338403949,0.23776855548434933,0.1317008901770553,0.2980786992817163,0.9328310311148319,84,83,79,80,5
BP,LINE_PLUS_CURV@k2,0.24279476240200074,0.0045831049356450755,0.2594421308194935,0.1591822789697876,0.2803961601931852,0.8901555531826251,0.533268469952365,0.2357489384674967,0.13201606432035254,0.29313652569073556,0.9324124459327473,84,83,79,80,5
BP,G14@k0,0.43873914499250316,0.013581737405403683,0.4413892209711685,0.18823216579348956,0.627892673135636,0.8143538360561544,0.4735002312910618,0.49240761703546243,0.1634190018417934,0.7657117325147419,0.9040044649086089,84,83,79,80,5
BP,FLAT@k0,0.5207733560481023,0.0,0.498710970323793,0.20505643681926128,0.7782534530167848,0.0,,0.6207816437679834,0.1867161914685669,0.990850430322977,0.0,84,83,79,80,5
BP,MEANCURVE@k0,0.5448253175458806,0.010548092061832133,0.5276592754362252,0.20606736713996213,0.8191133682456689,0.5300184210539145,0.1761961147915993,0.6376425825574056,0.1851981467279449,1.017871755097502,0.49540951583647275,84,83,79,80,5
