extractant,scope,cell,metal_symbol,n_values,gap,nearest_integer,distance_from_integer,is_exact_decade
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,full_cell,Nd|np.float64(1.5)|np.float64(0.1)|np.float64(25.0)|np.float64(5.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Nd,2,0.0,0.0,0.0,False
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,full_cell,Sm|np.float64(1.5)|np.float64(0.1)|np.float64(25.0)|np.float64(5.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Sm,2,0.0,0.0,0.0,False
CCCCCCCCN(CCCCCCCC)C(=O)CO,full_cell,Eu|np.float64(0.099458)|np.float64(0.2)|np.float64(25.0)|np.float64(nan)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Eu,2,4.747252747252747,5.0,0.25274725274725274,False
CCCCCCCCN(CCCCCCCC)C(=O)CO,full_cell,Eu|np.float64(0.496312)|np.float64(0.2)|np.float64(25.0)|np.float64(nan)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Eu,2,3.6648351648351687,4.0,0.3351648351648313,False
CCCCCCCCN(CCCCCCCC)C(=O)CO,full_cell,Eu|np.float64(0.994584)|np.float64(0.2)|np.float64(25.0)|np.float64(nan)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Eu,2,2.5494505494505493,3.0,0.4505494505494507,False
CCCCCCCCN(CCCCCCCC)C(=O)CO,full_cell,Eu|np.float64(1.9931)|np.float64(0.2)|np.float64(25.0)|np.float64(nan)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Eu,2,1.5439560439560425,2.0,0.45604395604395753,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Ce|np.float64(1.0)|np.float64(0.1)|np.float64(25.0)|np.float64(0.07)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Ce,2,0.0011858561330095885,0.0,0.0011858561330095885,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Dy|np.float64(1.0)|np.float64(0.1)|np.float64(25.0)|np.float64(0.06)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Dy,2,0.002866315577778167,0.0,0.002866315577778167,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Dy|np.float64(1.5)|np.float64(0.1)|np.float64(25.0)|np.float64(5.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Dy,2,0.0,0.0,0.0,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Er|np.float64(1.0)|np.float64(0.1)|np.float64(25.0)|np.float64(0.06)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Er,2,0.0025981571557309735,0.0,0.0025981571557309735,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Er|np.float64(1.5)|np.float64(0.1)|np.float64(25.0)|np.float64(5.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Er,2,0.0,0.0,0.0,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Eu|np.float64(1.0)|np.float64(0.1)|np.float64(25.0)|np.float64(0.07)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Eu,2,0.002920451288805026,0.0,0.002920451288805026,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,full_cell,Eu|np.float64(1.0)|np.float64(0.2)|np.float64(20.0)|np.float64(nan)|np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)|np.float64(0.0)np.float64(1.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0)np.float64(0.0),Eu,6,0.04391217564870331,0.0,0.04391217564870331,False
