design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,FE_ACID_vs_G14,mae_all,G14,FE_ACID,0.0002506560803753886,-0.00041674941813734257,0.0010987883553932787,-0.0003081712920882251,0.0013592923570958325,0.5264,0.0003869464441629816,0.0010834500436563484,0.00012002125510056145,90,14,1,5,-6.746504333585162e-05,0.00041017228406208374,False,0.02,False,False
B,FE_PHYS4_vs_G14,mae_all,G14,FE_PHYS4,-2.1799217538906765e-05,-0.00017110784887697478,9.905463285314197e-05,-0.0002163771807012043,7.766092239094181e-05,0.7578,6.701522324986805e-05,0.00018764262509963052,2.0505147969018807e-05,90,8,0,5,-5.015314142706173e-05,2.7130855775723004e-05,False,0.02,False,False
B,FE_NUM14_vs_G14,mae_all,G14,FE_NUM14,-0.00039500671842910407,-0.0013523623050414441,0.0004102989322656107,-0.0013439031711484286,0.00041906546258867986,0.3232,0.0004417925541355339,0.0012370191515794948,-0.0003692002697161032,90,13,1,5,-0.0005585894759466286,-0.0002404519116255929,True,0.02,False,False
B,FE_C64_vs_G14,mae_all,G14,FE_C64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90,0,0,5,0.0,0.0,False,0.02,False,False
B,META_PHYS4_vs_G14,mae_all,G14,META_PHYS4,-1.429820178952561e-05,-6.647658587999948e-05,6.328474890926704e-05,-8.268495285895604e-05,4.3996483435843986e-05,0.8104,3.461169975976127e-05,9.691275932733155e-05,1.6365244084517765e-05,90,17,0,5,-2.9855381241172344e-05,2.6576661616261534e-05,False,0.02,False,False
B,RI_PHYS4_vs_G14,mae_all,G14,RI_PHYS4,-0.010471780607154028,-0.019770315754057542,0.0019923859565318743,-0.023420243481995857,-0.0008595694563554536,0.1274,0.005895961625916694,0.016508692552566744,-0.004664390537792129,90,34,0,5,-0.011782326773204413,-0.0034572294970886333,True,0.02,False,False
B,RI_C64_vs_G14,mae_all,G14,RI_C64,-0.034184470899510905,-0.05890717741801444,-0.0127937717836865,-0.0613545144141401,-0.014856011990945158,0.0034,0.011393210900889494,0.03190099052249058,-0.029154496473336518,90,33,0,5,-0.03643219169904372,-0.029091653782503432,True,0.02,False,False
B,POOL_C64_vs_G14,mae_all,G14,POOL_C64,-2.103390068869257,-6.1458303599969675,0.00577405526207865,-10.202959819311067,-0.016886023437542405,0.078,1.673056972130921,4.6845595219665785,-3.06084016241667,90,31,0,5,-2.2546386510059295,-0.6099599199176525,True,0.02,False,False
B,O_WITHIN_vs_G14,mae_all,G14,O_WITHIN,0.033297721188553925,-0.00262999162549704,0.0547788500858943,0.004261017479848446,0.05867709557797862,0.0676,0.014916523630421015,0.04176626616517884,0.015202934588802052,90,48,5,5,0.020165034357473265,0.038119646982228035,True,0.02,False,False
B,O_PUBMAG_vs_G14,mae_all,G14,O_PUBMAG,0.053607815610424485,-0.029421043215763505,0.11608885298999601,-0.012176032654058096,0.13814211255357375,0.2888,0.039448862203798035,0.11045681417063449,0.029312982957525147,90,51,5,5,0.00761552046635862,0.06688781486070444,True,0.02,False,False
B,FE_PHYS4_vs_FLAT,mae_all,FLAT,FE_PHYS4,0.09527649662321082,0.004558043647104305,0.1580721339888639,0.025491828867365413,0.1777053215696557,0.0378,0.04071609484246326,0.11400506555889713,0.06140144418079265,90,58,5,5,0.049091709015553715,0.1050595391082328,True,0.02,True,True
B,G14_vs_FLAT,mae_all,FLAT,G14,0.09529829584074972,0.004622727498256647,0.15811118146640468,0.025528926143979863,0.17776096664043636,0.0374,0.04070711883377454,0.11397993273456872,0.061380939032823635,90,58,5,5,0.04912099154657615,0.10503240825245709,True,0.02,True,True
