design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
B,OBOTH@doptk3,0.1427534640792519,0.0012256816094053,0.1394554948493904,0.1270919008814438,0.1521761121332879,0.9715901333404804,0.7797135478173621,0.1453630432104761,0.1123443085475836,0.1528845034739049,0.9826843908110996,84,83,79,80,5
B,OBOTH@randomk3,0.15326425390208,0.0051365356560912,0.1519771244817611,0.1297720531888859,0.1654142409169496,0.9670253363307302,0.7758492047209882,0.154445111605042,0.1161230556077991,0.1688154918441713,0.9818044687470538,84,83,79,80,5
B,OBOTH@doptk2,0.1545410790675083,0.0034113356479745,0.1555985098205699,0.1360352905160155,0.1620961189297844,0.9672622665374832,0.7442040662558685,0.1537359659211838,0.1195778861922183,0.1599687658050758,0.9802646051349736,84,83,79,80,5
B,OBOTH@widestk3,0.1583486853669136,0.0027021356630191,0.1621269527823456,0.1264001028480962,0.1667315487524683,0.9625485736273056,0.7496327362590187,0.1624666033868105,0.1118836891513611,0.1765525882525939,0.9794161088589296,84,83,79,80,5
B,OBOTH@doptk0,0.160511742063644,0.0034242536447565,0.1606235771219344,0.1401182251522124,0.1597164627928635,0.9629437047279736,0.7166849621310306,0.1602904127016677,0.1257445183551551,0.1623493020736592,0.97903899940291,84,83,79,80,5
B,OBOTH@widestk0,0.160511742063644,0.0034242536447565,0.1606235771219344,0.1401182251522124,0.1597164627928635,0.9629437047279736,0.7166849621310306,0.1602904127016677,0.1257445183551551,0.1623493020736592,0.97903899940291,84,83,79,80,5
B,OBOTH@randomk0,0.160511742063644,0.0034242536447565,0.1606235771219344,0.1401182251522124,0.1597164627928635,0.9629437047279736,0.7166849621310306,0.1602904127016677,0.1257445183551551,0.1623493020736592,0.97903899940291,84,83,79,80,5
B,OBOTH@randomk2,0.1616559138524521,0.0050958497597683,0.1625465967959163,0.1346501796187436,0.1720586733828377,0.9595050870309922,0.7541956906495988,0.1614803906399055,0.1200975753312584,0.1759273385774928,0.9776876905188396,84,83,79,80,5
B,G14@doptk3,0.1632569076122365,0.0031807291834994,0.1593388525027119,0.1332051319422101,0.1857141289309284,0.957544664445145,0.7280290921956213,0.1707035238561194,0.1198952606874341,0.1991600736694384,0.9693284309104052,84,83,79,80,5
B,OBOTH@widestk2,0.165822777285462,0.0038616304854464,0.1688601811614938,0.1327452636382796,0.1774686540114242,0.9579651661250826,0.7320793076507749,0.1715287031589628,0.1207201105520494,0.1883562464864842,0.9755821627227302,84,83,79,80,5
B,OBOTH@randomk1,0.1660395229661766,0.004838393717548,0.167384219217733,0.1384468745885065,0.1757005552167914,0.9552439835225468,0.7320705407953252,0.164969734101966,0.1232723874896567,0.17722867293945,0.9770591747588072,84,83,79,80,5
B,FLAT@doptk3,0.1691943097900007,0.0027516163426049,0.1626937149379004,0.1388017664043256,0.192166751013851,0.9607414925161408,0.7365221410001939,0.1723310739947383,0.1231409116606227,0.2013377121752012,0.9749850727506992,84,83,79,80,5
B,OBOTH@doptk1,0.1693405188606561,0.0040541598019974,0.1739104601442367,0.1398972950708494,0.1783572017690355,0.9608011711325654,0.7146127825625087,0.1678761412453024,0.1237517141095976,0.1809073424858606,0.9760849753307564,84,83,79,80,5
B,OBOTH@widestk1,0.1726020242059892,0.0034647252866197,0.1755642029730545,0.1384368956478606,0.1861904564669606,0.957932667865013,0.7027732454026766,0.1771450934054703,0.1253152324752042,0.1972053880762827,0.9752050532667108,84,83,79,80,5
B,G14@doptk2,0.1938189073808374,0.005167819693573,0.1942549453763719,0.1430353827222382,0.224504369249975,0.931725558863277,0.6216759929719354,0.2008171061555251,0.1277387473028912,0.2415723585008308,0.9522956538135192,84,83,79,80,5
B,G14@widestk3,0.1966843717309526,0.0024673091955355,0.1985460682007374,0.1328144655807023,0.2292679145904891,0.9272845137889234,0.6257974564143053,0.214934201356343,0.1173662197582707,0.2674853590136148,0.9411394990729391,84,83,79,80,5
B,FLAT@doptk2,0.1969745539357144,0.005550521870209,0.1942247240679539,0.1482678463222274,0.2267943473678172,0.9487410600451636,0.6547743349365508,0.1995529759348511,0.1318544094070059,0.239420433267323,0.962540460702052,84,83,79,80,5
B,FLAT@widestk3,0.2004802760008897,0.0021456848176682,0.1979558862963206,0.1385457961129762,0.2321957182902296,0.9407645727654206,0.6313941624667017,0.2115031746431264,0.1202923157489048,0.2612825546358746,0.9535526853335848,84,83,79,80,5
B,G14@widestk2,0.2095338191872296,0.0035279844346521,0.2107424355667641,0.1417981653058228,0.2505002188864326,0.9138492358026667,0.5899355801406936,0.2307979485673066,0.1276321441104168,0.2915637225702602,0.9379026429087708,84,83,79,80,5
