design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,dopt_vs_widest@k1,mae_all,G14@widestk1,G14@doptk1,-0.0032653598043751,-0.0092198916724743,0.0053409366707089,-0.0112422120835088,0.0036144346451253,0.4608,0.0037563040296238,0.0105176512829467,0.0002017029468732,84,33,2,5,-0.0041834667323012,0.0001105379579016,False,0.02,False,False
B,dopt_vs_widest@k2,mae_all,G14@widestk2,G14@doptk2,0.0144940030598979,0.0042451968765842,0.0240795537835794,0.0026270458415481,0.023092053643945,0.0096,0.0049355642113887,0.0138195797918886,0.0140225871385572,84,62,5,5,0.0130051392201819,0.0175266056619642,True,0.02,True,False
B,dopt_vs_widest@k3,mae_all,G14@widestk3,G14@doptk3,0.0349750895744199,0.0240551465508129,0.0534987049918781,0.0235962115931717,0.0523393273618637,0.0,0.0075425272831935,0.0211190763929418,0.042266822713799,84,66,5,5,0.0310939714468433,0.0405122617799528,True,0.02,True,True
B,widest_vs_random@k1,mae_all,G14@randomk1,G14@widestk1,0.0990880773517349,0.0576498091828435,0.1298572820098464,0.0654183389654574,0.1386594137677823,0.0,0.0192944176167521,0.0540243693269058,0.0896817108855869,84,70,5,5,0.0766964166648862,0.1046490967017191,True,0.02,True,True
B,dopt_vs_random@k1,mae_all,G14@randomk1,G14@doptk1,0.0958227175473598,0.05548855174409,0.1249222273418809,0.0629404200820288,0.1318633547789132,0.0,0.0182252022773759,0.0510305663766527,0.0898834138324602,84,69,5,5,0.0768069546227878,0.1021237256747959,True,0.02,True,True
B,doptk1_vs_k0,mae_all,G14@doptk0,G14@doptk1,0.1929703286182995,0.1238565905173123,0.246246606937605,0.1316459479792049,0.2547860834977695,0.0,0.0314770976308224,0.0881358733663029,0.193470244730279,84,72,5,5,0.1697610297108197,0.2037158163150119,True,0.02,True,True
B,doptk3_vs_doptk1,mae_all,G14@doptk1,G14@doptk3,0.0577855791972098,0.0467245819644974,0.0708315373641764,0.04820752870582,0.0739145813652273,0.0,0.0060258746932675,0.0168724491411491,0.0622330958846466,84,81,5,5,0.0542067407215169,0.0591300188184654,True,0.02,True,True
B,G14_vs_NAIVE@doptk1,mae_all,NAIVE_LINE@doptk1,G14@doptk1,0.0155172777423015,-0.0005893414781905,0.0314342762840016,-8.760037883163447e-05,0.0318891021944172,0.0572,0.0079744648820822,0.0223285016698303,0.0151527678672695,84,48,5,5,0.0117688812737098,0.0176755341963939,True,0.02,False,False
B,G14_vs_NAIVE@doptk3,mae_all,NAIVE_LINE@doptk3,G14@doptk3,0.0640902334402962,0.0467346595183077,0.0833584631286927,0.0475759759642276,0.0844069180139408,0.0,0.0090728785560797,0.0254040599570231,0.0702353830774393,84,74,5,5,0.0592190187489273,0.0669026102129822,True,0.02,True,True
B,G14_vs_FLAT@doptk1,mae_all,FLAT@doptk1,G14@doptk1,0.0053206131465913,-0.0082356028145261,0.0147317442616647,-0.0075346322361158,0.015186258282929,0.3932,0.0058608754644261,0.016410451300393,-0.0006748095810666,84,54,5,5,0.0019344465072512,0.0070943393820036,True,0.02,False,False
