design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BP,MIX2hard_vs_POOLED@k1,mae_all,POOLED@k1,MIX2hard@k1,-0.029516251160586923,-0.038559881794459475,-0.016734589382976017,-0.0406426412098992,-0.018942475530220677,0.0,0.005764283562727843,0.016139993975637958,-0.025996657570279552,84,23,0,5,-0.031568185858817016,-0.023847550596991028,True,0.02,False,False
BP,MIX2mean_vs_POOLED@k1,mae_all,POOLED@k1,MIX2mean@k1,-0.01578768283708779,-0.022171173545650097,-0.00840355806013898,-0.022645703992753636,-0.008860058389546177,0.0,0.0034467931825352565,0.009651020911098717,-0.015520693924371495,84,29,0,5,-0.01696827961330875,-0.013946212151232599,True,0.02,False,False
BP,MIX2meanPC_vs_POOLED@k1,mae_all,POOLED@k1,MIX2meanPC@k1,0.002279645629605258,-0.0005080387733660192,0.004721813699018137,-0.0005081585033816314,0.004721660443365725,0.096,0.0012890154590965888,0.0036092432854704483,0.002252048373185219,84,52,4,5,0.0017296775319304565,0.0027905105461076473,True,0.02,False,False
BP,MIX2hard_vs_POOLED@k2,mae_all,POOLED@k2,MIX2hard@k2,-0.02355362458434299,-0.03495606624175849,-0.007806984130791678,-0.038477048280769935,-0.011029677956115858,0.0018,0.007309205941399873,0.020465776635919645,-0.01754173180747773,84,27,0,5,-0.02604856797894958,-0.01501448367410366,True,0.02,False,False
BP,MIX2mean_vs_POOLED@k2,mae_all,POOLED@k2,MIX2mean@k2,-0.013102678848456622,-0.020106047628352157,-0.002947839798262541,-0.021965289635020445,-0.004935307098511606,0.0088,0.0045346980728062074,0.01269715460385738,-0.009291923953287293,84,31,1,5,-0.014448787351127982,-0.008440155278802933,True,0.02,False,False
BP,MIX2meanPC_vs_POOLED@k2,mae_all,POOLED@k2,MIX2meanPC@k2,0.0017411638047712594,-0.0005360225785229494,0.0038841298587212734,-0.0006215862135528354,0.0038006877363510327,0.1172,0.0010894646023711767,0.0030505008866392944,0.0017993977417975085,84,54,3,5,0.0013519739128041639,0.002221940198493844,True,0.02,False,False
BP,MIX2hard_vs_POOLED@k3,mae_all,POOLED@k3,MIX2hard@k3,-0.012662822976360288,-0.022024271563928038,0.0004201469819784854,-0.02542013709192923,-0.0022749254135096823,0.0594,0.006103447690336228,0.017089653532941437,-0.006831277883638245,84,32,1,5,-0.014286407621766977,-0.005364473417665415,True,0.02,False,False
BP,MIX2mean_vs_POOLED@k3,mae_all,POOLED@k3,MIX2mean@k3,-0.006817660443993115,-0.013557145795264366,0.0027022525269324066,-0.015429724200277132,0.0008076809615033455,0.1926,0.004318908350081212,0.012092943380227393,-0.0034168007879031717,84,34,2,5,-0.0081617314863302,-0.002021404245101673,True,0.02,False,False
BP,MIX2meanPC_vs_POOLED@k3,mae_all,POOLED@k3,MIX2meanPC@k3,0.002216666571483999,0.0004122760910446488,0.004723630191123429,0.000256859723513656,0.004531285094077731,0.0136,0.0011133402267730886,0.003117352634964648,0.002605745211917563,84,53,3,5,0.0016460307018274607,0.003036672519011222,True,0.02,True,False
BP,MIX4hard_vs_POOLED@k1,mae_all,POOLED@k1,MIX4hard@k1,-0.04504588664327834,-0.05776091111664446,-0.027023946141095323,-0.06171223761230571,-0.03084180170134144,0.0,0.008231349894469523,0.023047779704514663,-0.03659441895615448,84,16,0,5,-0.04708365979627843,-0.0355337451532177,True,0.02,False,False
BP,MIX4mean_vs_POOLED@k1,mae_all,POOLED@k1,MIX4mean@k1,-0.024432928927692766,-0.034988815392531375,-0.010055204343047148,-0.03746574565935703,-0.012646776199634327,0.0,0.006581390721648987,0.018427894020617164,-0.022723970191950948,84,26,0,5,-0.02689524158964182,-0.017432022581940772,True,0.02,False,False
BP,MIX4meanPC_vs_POOLED@k1,mae_all,POOLED@k1,MIX4meanPC@k1,0.004171065621690931,2.1255684573233887e-05,0.006929696945622013,0.0009257476693299049,0.007690309588060305,0.049,0.0017843965442118316,0.004996310323793128,0.0026591853768693835,84,49,5,5,0.0024776626773892274,0.004739009016818789,True,0.02,True,False
BP,MIX4hard_vs_POOLED@k2,mae_all,POOLED@k2,MIX4hard@k2,-0.03819247464289533,-0.051998491198091766,-0.0176183847233615,-0.055416959326537396,-0.021867099566591167,0.0,0.009015705839918054,0.02524397635177055,-0.03122032496606603,84,19,0,5,-0.04100662754729632,-0.028417318339577283,True,0.02,False,False
BP,MIX4mean_vs_POOLED@k2,mae_all,POOLED@k2,MIX4mean@k2,-0.01609747725153346,-0.027391092554996766,-0.0008558823326105197,-0.03073224164839622,-0.003678893738471603,0.0342,0.007151178853178186,0.02002330078889892,-0.012205345906066308,84,30,2,5,-0.01819448058500074,-0.007692524777813531,True,0.02,False,False
BP,MIX4meanPC_vs_POOLED@k2,mae_all,POOLED@k2,MIX4meanPC@k2,0.0034060789104842747,6.818903714278952e-05,0.005482052687446616,0.0007110527955970421,0.005858268808255669,0.045,0.0014015367660722491,0.003924302945002297,0.002014389565794183,84,58,4,5,0.002082305081834301,0.003942170621806975,True,0.02,True,False
BP,MIX4hard_vs_POOLED@k3,mae_all,POOLED@k3,MIX4hard@k3,-0.023808120124277604,-0.03757718813665475,-0.0033039714689014317,-0.04119319729062699,-0.007871396639206696,0.0214,0.008976608723825046,0.025134504426710128,-0.017519415910972495,84,22,1,5,-0.026921129046649683,-0.01406043256768381,True,0.02,False,False
BP,MIX4mean_vs_POOLED@k3,mae_all,POOLED@k3,MIX4mean@k3,-0.009820656399827784,-0.02151947572318799,0.006942054648637315,-0.024866458234035063,0.0031912988015875983,0.3024,0.0075526780032273725,0.021147498409036642,-0.004677331485202865,84,36,1,5,-0.012515944438432855,-0.001170224316858403,True,0.02,False,False
BP,MIX4meanPC_vs_POOLED@k3,mae_all,POOLED@k3,MIX4meanPC@k3,0.005644483082338569,0.003866968262904094,0.007571316980122029,0.004166382856720563,0.007963409258956061,0.0,0.000915210570339242,0.0025625895969498776,0.005270507980648516,84,64,5,5,0.00504206559516861,0.005858501056467276,True,0.02,True,False
BP,MIX6hard_vs_POOLED@k1,mae_all,POOLED@k1,MIX6hard@k1,-0.03800730590156714,-0.052515490961590215,-0.027180293903571965,-0.052832996930962474,-0.027361936256067695,0.0,0.0063311708972519625,0.017727278512305492,-0.04030273328953693,84,21,0,5,-0.04025369953452872,-0.035131698830909316,True,0.02,False,False
BP,MIX6mean_vs_POOLED@k1,mae_all,POOLED@k1,MIX6mean@k1,-0.01950008413090067,-0.02966951343790517,-0.010253111581731103,-0.03062282736505655,-0.011022332004035686,0.0,0.004805702053444196,0.013455965749643748,-0.023123106559966727,84,25,0,5,-0.021591587481429315,-0.016705050822223424,True,0.02,False,False
