design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
BP,O_BOTH,0.18111057110671816,0.0,0.20045544691695766,0.1503934269603488,0.16125745339993164,0.9721828318299754,0.766666955960425,0.16331280637482878,0.13052682820622755,0.16352748904348377,0.9808429118773946,90,83,88,86,5
BP,SHAPE6_ORACLE,0.41922249366650455,0.0613263412549576,0.4409947531435224,0.17358314905174022,0.5365945538754897,0.8095492082409089,0.5167464969040395,0.42802615795185883,0.15547576121426554,0.6346021794915742,0.825040168087999,90,83,88,86,5
BP,O_CURV,0.42721106205801906,0.01445000486953536,0.4539982565504116,0.17644247095333468,0.5715709075330967,0.8661911794273026,0.6269246860974236,0.461692015693746,0.1566268827452499,0.7014555843911886,0.9103695464095909,90,83,88,86,5
BP,SHAPE4_ORACLE,0.4438468749787094,0.04134172931986684,0.46767576142638845,0.17745960059925725,0.5748811884718739,0.7642299042221566,0.4528735072067772,0.4490494820171733,0.15871430923050697,0.6687792058300148,0.7793350636509702,90,83,88,86,5
BP,B_LOGIT_ORACLE,0.47826996270702543,0.016038843872384433,0.5185048704379492,0.18466132541427469,0.6302055990977588,0.8361536840953736,0.6135269055700368,0.48254987407019334,0.16140481341206278,0.7269801145551319,0.8784328265974539,90,83,88,86,5
BP,G14,0.5000794414203691,0.01579982613981003,0.5491389793670566,0.19012718046266608,0.6587344933567273,0.8122458223013377,0.5037694544333655,0.5106278431235807,0.16563653089157898,0.7734534206797732,0.9026819923371647,90,83,88,86,5
BP,B_MEAN_RICH,0.5004504998386529,0.015612707157154232,0.5489030127433613,0.19040590378117364,0.6600600767423491,0.8108853670207022,0.5055360000692803,0.5106572044266943,0.1657622308164065,0.7743370442142429,0.9045359040909653,90,83,88,86,5
BP,B_DIRCOND_MEAN,0.5022805643854911,0.016446585105719953,0.5511354021933819,0.19194411226508307,0.6628155888208024,0.8147182411338283,0.5036005921759296,0.5121512442191196,0.16653316382440472,0.7769041035353439,0.9075516005438141,90,83,88,86,5
BP,B_MEDIAN,0.5045917247481774,0.015394797940365372,0.5541961478414253,0.19215484404064576,0.667227788466527,0.8143855564483496,0.5030761652819247,0.5141083191616439,0.1673898123756192,0.7814853005292604,0.9088122605363985,90,83,88,86,5
BP,B_DIRCOND_MED,0.5063218234460946,0.015484454473777874,0.5563138422683405,0.19270454520344854,0.6696767601004496,0.8135046859661207,0.49502471345848365,0.5148828265051336,0.16779735174172228,0.7809023344904606,0.9054752193795575,90,83,88,86,5
BP,B_LOGIT,0.5495830535727263,0.015542814940351046,0.578817170070433,0.20649451109145622,0.7342641984684469,0.7531176830503311,0.28317577183986226,0.5632594028174942,0.18624358581924022,0.846042317226165,0.8058583611420096,90,83,88,86,5
BP,B_LOGIT_DC,0.5536467076362342,0.013808788610110057,0.5801651554562124,0.20759016669128902,0.7398627670416495,0.7419789047362423,0.26716608511758766,0.569220792301536,0.18901360893641142,0.8525774242939517,0.785613644790508,90,83,88,86,5
BP,FLAT,0.5885062528901843,0.0,0.6092005776059211,0.20691787779638152,0.8071706996999868,0.0,,0.6499911278057761,0.18946933882956532,1.0118291621647848,0.0,90,83,88,86,5
BP,SHAPE6,0.5944909337637434,0.061555675055323784,0.6150201488860574,0.21272306752261558,0.8157708198144803,0.5941381460772233,0.09587467437534657,0.6279265544771335,0.19099667528635253,0.9625127046754488,0.578544061302682,90,83,88,86,5
BP,SHAPE4,0.610295001142174,0.03273633029417227,0.6197093710663668,0.2153251792475709,0.8400084159325854,0.5264414231921395,0.012908333710970398,0.6620901540296822,0.19720240130907,1.0179483086696044,0.4681250772463231,90,83,88,86,5
BP,SHAPE3,0.6257909354332633,0.030219998391071885,0.6326941368610391,0.21750739076815054,0.8677855787096138,0.49787027788058735,-0.008855066658563174,0.6749696214598291,0.19629463381206963,1.0438526697200967,0.43866023977258684,90,83,88,86,5
