comparison,dropped_chemotype,delta,n_units
P1_M_SELECTED_vs_C_DIRECT_ROW,sc062,-0.02778781735570576,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc063,-0.02225446399254213,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc068,-0.022107910728068336,84
P1_M_SELECTED_vs_C_DIRECT_ROW,sc069,-0.02316621109320849,88
P1_M_SELECTED_vs_C_DIRECT_ROW,sc070,-0.022251074389532652,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc071,-0.023074843286236157,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc075,-0.025413841626882386,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc076,-0.02270700887868632,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc077,-0.02274551584785575,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc078,-0.022198431759458622,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc083,-0.025003650283800916,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc084,-0.021713247397942212,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc085,-0.022601474499251227,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc086,-0.02272501427424308,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc092,-0.021933774559611926,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc096,-0.02079043597974512,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc097,-0.022823315541347193,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,(none),0.10993911197145775,90
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc000,0.10620085707748314,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc001,0.10594096244096503,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc007,0.10989616438230024,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc008,0.1114618669148677,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc009,0.09156450530841943,67
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc010,0.11129985321617179,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc012,0.11107377198283001,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc015,0.10861980012589023,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc016,0.10930219580958205,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc017,0.11184910311125697,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc018,0.11018567721143764,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc019,0.10605449204789748,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc020,0.11160150033851175,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc021,0.11133116632722226,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc027,0.13159486673451828,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc028,0.10937909895967488,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc029,0.11692606423584742,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc030,0.10856870290417463,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc031,0.10442077676608173,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc032,0.11046543719345897,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc033,0.10585769485816454,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc036,0.10424091764774397,86
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc055,0.11227306473548299,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc057,0.1076154694724593,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc058,0.11342165414527432,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc059,0.1083260480934832,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc060,0.10834622909827074,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc061,0.11078709707846489,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc062,0.10855971250547543,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc063,0.10771434319416309,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc068,0.11046206385438212,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc069,0.11463051345094973,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc070,0.11126685492682448,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc071,0.11143442005750409,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc075,0.10950084993961103,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc076,0.11096139964550411,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc077,0.11096605304374693,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc078,0.11053082361973629,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc083,0.11342927948091047,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc084,0.11142545638896273,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc085,0.11168744677122591,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc086,0.10956821165814863,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc092,0.10871908683141471,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc096,0.10635174971612502,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc097,0.10803388314526527,89
