arm,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,split_seed,nn_lt_0_4__macro_mae,nn_lt_0_6__macro_mae
ENS_nnls,0.9785573617349496,0.8277645741116851,0.4977746795648364,0.2129094298826123,0.997213612669139,1.1410944568753638,0.26481248278951847,0.4688947597074354,0.9169745619943456,1.9440271516979142,0.475297946581287,0.6424683712801209,0.28258384146341464,0.5024136178861789,0.4850356757061822,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8548805516674788,1.0739394420958037
ENS_inverse_mae,0.9889559876085018,0.837058447801609,0.4998348167898495,0.1861689608511514,1.0056028160336394,1.1334532439604028,0.27250253644694905,0.4460816368549087,0.9079419276197376,1.9664611342473781,0.458733662358169,0.633284275190362,0.2846163617886179,0.5018419715447154,0.49768353230761414,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8496703285244763,1.0917591580372592
ENS_mean,0.9890545206301526,0.8371245097533316,0.49986201358792387,0.1858171517579379,1.005698028989863,1.1334445981013517,0.2724844973335236,0.4458645778022678,0.9086848480384856,1.9667137814686397,0.45852134099451286,0.6331377288173323,0.2848069105691057,0.5019054878048781,0.49793188918939774,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8496664375918526,1.0918830586970565
LP_everything,0.9909187720079684,0.8383898637981598,0.49695084652958016,0.2133907533468676,1.0125831932345306,1.1360939364550329,0.2721000720605307,0.46331807681655035,0.9114104668387801,1.9761199816392852,0.489439059503781,0.6432417523177879,0.27934451219512196,0.5078760162601627,0.501646346732192,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8882550648377011,1.0851829395418264
MET_physical,0.9931608706754189,0.8365614796238464,0.5025519925874603,0.1748435772108575,1.0083156878212398,1.1377068557788592,0.2675802432469091,0.4430679658859627,0.9010653059499041,1.967453548774378,0.437995399143926,0.6278699100868218,0.2820757113821138,0.5013338414634146,0.5089272654616778,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8531536110073494,1.0935673560233834
MET_all,0.9946597269873981,0.8381060787952883,0.5035472957748475,0.17462315502542267,1.0112013356868341,1.140676525045678,0.2603949158028368,0.4467313853239978,0.9025861933106891,1.986865919980093,0.42696722933082804,0.6295185567834048,0.2839811991869919,0.5013973577235773,0.5117413996039569,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8388861145988035,1.0973487290065653
MET_continuous_physical,0.997578316239407,0.8406073946686917,0.5045226496352931,0.16932988172742114,1.0134619364059014,1.1405803014622542,0.26223307516276806,0.44256298596348703,0.8979035529513083,1.9906812560521427,0.4287579831873336,0.6269997037669746,0.2807418699186992,0.5021595528455284,0.5134346890261492,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8480967602309667,1.1046241327169302
LP_ecfp_ligphys,0.9976105028565841,0.8472640849560203,0.5042107729039703,0.16717342994748663,1.0147881098487135,1.1386972874200592,0.2617820850071321,0.44220261780729747,0.9217130644331547,1.9852454083441229,0.4385395300486535,0.6245462732385039,0.2858231707317073,0.5034933943089431,0.4983306990994188,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8524366930656679,1.105733724732643
MET_continuous,0.9976344167521161,0.8468032098238432,0.5045321621344739,0.1703381339989887,1.0139824355158615,1.1431440280645824,0.2582134078224601,0.44650681336093695,0.9091832519090195,1.979912479809357,0.4324772268376795,0.6266122281782854,0.2853150406504065,0.5010797764227642,0.4991264182362649,5248.0,152.0,131.0,79.0,6.256051615740401,131.0,130337.66666666667,0.8408677410292845,1.100729690531325
