split_seed,extractant,chemotype,n_pairs,n_cells,n_adjacent,n_far,n_strong,y_abs_mean,arm,mae_all,mae_adjacent,mae_far,sign_acc_strong,pair_spearman,n_cells_spearman,curve_spearman
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,C_DIRECT_ROW,0.25711187115807843,0.07407432203457992,0.3454388471847199,1.0,0.8545454545454544,1,0.9999999999999999
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,M_SELECTED,0.16349619434930987,0.08208264613458792,0.2160233176788595,1.0,0.9393939393939393,1,0.9999999999999999
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,C_DIRECT_ROW,0.6686065618729687,0.18297179622723445,0.8689778679172363,0.0,-0.6969696969696969,1,-0.8999999999999998
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,M_SELECTED,0.45370718585212144,0.21809470472327908,0.5500855897750335,0.14285714285714285,-0.3939393939393939,1,-0.7
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,C_DIRECT_ROW,0.1840025529613123,0.05261513315075131,0.2712484065486026,1.0,0.9875935658544355,1,0.9692307692307693
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,M_SELECTED,0.19643119344730664,0.06330213673516887,0.2602965663070865,1.0,0.9665870361522536,1,0.9736263736263736
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,C_DIRECT_ROW,0.0884499543875455,0.04899425526190031,0.16731858396822866,1.0,0.9749166565164095,1,0.9856107606091624
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,M_SELECTED,0.08223369600346932,0.0627050763873802,0.1299568456151138,1.0,0.9068158606568072,1,0.9856107606091624
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,28,1,3,15,14,0.37727662638130105,C_DIRECT_ROW,0.08301564601617033,0.07684329627361212,0.0822447528378783,1.0,0.9168035030103995,1,0.9523809523809524
104729,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,28,1,3,15,14,0.37727662638130105,M_SELECTED,0.1393030027309933,0.15527264084714426,0.1564636865204695,1.0,0.840175150519978,1,0.9523809523809524
