split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,LRN_catboost_mae,1.1542903642787745,1.0042159707937457,0.5270742043982933,0.08302895124287413,1.168257989656541,1.1892788520495754,0.18634888245155312,0.4437449926813246,0.9334409044080181,2.3571055957848195,0.3898751705642151,0.6065161844767614,0.25876524390243905,0.49790396341463417,0.5975004516366186,5248,152,131,79,6.256051615740402,131,1.2937029651183762,1.1959535356963222,0.38298396463282164,396,1.340563800728275,1.2548667241825098,0.5240867233693326,1282
130363,LRN_catboost_mae,1.0914916227680507,0.9132662446243999,0.5285220562226679,0.14940071632087493,1.0884984417403116,1.0822530750951136,0.32429444565688537,0.37866751767408496,0.9571703560657614,2.065438377194824,0.3928354558677344,0.6172266308256109,0.2883003048780488,0.538109756097561,0.5744082833016247,5248,152,131,79,6.256051615740402,131,1.0877899158754887,1.0310062686978412,0.37615728046485064,433,1.2039123368965974,1.069511497728856,0.5081451848511166,1372
155921,LRN_catboost_mae,1.1141344201581045,0.9403583275012837,0.5138978507576486,0.1521878204710293,1.1093094347486068,1.100293402046405,0.2812709154169354,0.41777484348592847,0.964854477072838,2.237358738865897,0.3639670182856872,0.6150174442521895,0.2928734756097561,0.5373475609756098,0.5795900935447347,5248,152,131,79,6.256051615740402,131,1.2243025893990402,1.166441391618829,0.4024311112620209,397,1.3491937084857226,1.2076409426033319,0.5397761704430458,1829
104729,LRN_catboost_rmse,1.1341228930618434,0.9979523427208213,0.5069166209916709,0.1690639876541905,1.1422029370018714,1.1472352367409346,0.2421756150397547,0.4588028006920173,0.9796269088045988,2.2486976489736983,0.41762578050747,0.6124848088982958,0.2740091463414634,0.5144817073170732,0.5830391428952881,5248,152,131,79,6.256051615740402,131,1.2006122082542583,1.1272167293495363,0.38032841317243793,396,1.3250083287588572,1.250829702296429,0.5111833068788828,1282
130363,LRN_catboost_rmse,1.0691457911926727,0.9154771907896523,0.5203819817634878,0.08299361347228396,1.068934303034213,1.1134868725638885,0.28188838158912666,0.369715043290558,0.9848502365294041,1.9551650204667788,0.41218969114584847,0.6224845053379516,0.29001524390243905,0.5373475609756098,0.6383248725680557,5248,152,131,79,6.256051615740402,131,1.0850134635256679,0.9966140625602667,0.35622163585157773,433,1.168600418830455,1.0605329064282656,0.49672950389123444,1372
155921,LRN_catboost_rmse,1.0656497441117503,0.9177827169638375,0.505307640116785,0.17985780260785367,1.0652851979386169,1.0888220849483237,0.3013555486639281,0.42058534173055645,0.9436274207332727,2.115349253651716,0.4363529599990878,0.6378247703147293,0.3083079268292683,0.5421112804878049,0.5987762592554844,5248,152,131,79,6.256051615740402,131,1.1739974588966113,1.1310630634294694,0.4368174172256894,397,1.3071233947156413,1.1772169472296905,0.5366399074255777,1829
104729,LRN_elasticnet,1.5114598393249472,1.355697495048775,0.6462049213976209,-0.001366206166966366,1.5229541431412994,1.5119163656955332,-0.32305952520206893,0.6264316434804642,1.2681918708337676,3.018926455320413,0.2608893289210241,0.6415109349763275,0.20407774390243902,0.4024390243902439,1.0212142913282596,5248,152,131,79,6.256051615740402,131,1.771282140909768,1.6785902015057175,0.623804417553654,396,1.552052958734296,1.3830581288253543,0.6698675449836301,1282
130363,LRN_elasticnet,1.5060820615438562,1.287473745687688,0.6490354929274209,0.049407091945597115,1.4740348551367937,1.2997159879936502,-0.003744975640397552,0.5325580121349549,1.1336728584635005,2.9542642575975346,0.2626536967025013,0.6417281376363535,0.2543826219512195,0.4582698170731707,0.9908667705781723,5248,152,131,79,6.256051615740402,131,1.4069965437554075,1.250329429629222,0.508749643254161,433,1.7572276891527525,1.6160374644746878,0.6235125741103283,1372
155921,LRN_elasticnet,1.4739685666173912,1.2872234844424686,0.6489811417504887,0.041577311007568674,1.459246741935307,1.2745844111029794,0.02460766314180074,0.5150083273621401,1.2133358876866664,2.845271739882314,0.2516511968822914,0.6391892217236156,0.2602896341463415,0.4721798780487805,0.9269492200324461,5248,152,131,79,6.256051615740402,131,1.8964235511859495,1.8143074570001667,0.6092455644737946,397,1.8106696834439362,1.661245330596286,0.6690271730053341,1829
104729,LRN_extratrees,1.0679925244552133,0.9369964668945603,0.5020443051476922,0.16109505504418142,1.0830395724222412,1.2033347821929021,0.17384672672999324,0.49880277106682297,0.9590295876905401,2.173249660387264,0.4823180154823573,0.6261424074847514,0.2785823170731707,0.48208841463414637,0.4744546281783871,5248,152,131,79,6.256051615740402,131,1.0380960522214153,0.9544909102459447,0.3662734320580173,396,1.1949368322396252,1.0866962814782526,0.521404452916619,1282
130363,LRN_extratrees,1.0477838010728133,0.8451030051411766,0.5168026961511533,0.13422888546129508,1.0402323043931319,1.0927133398349949,0.30323643912783804,0.38669826020688775,0.8567364281873393,2.0548678682995645,0.4433753074966665,0.6139827221826198,0.2932545731707317,0.5383003048780488,0.5363119590471052,5248,152,131,79,6.256051615740402,131,0.9044891122449075,0.8282467169318384,0.3630063301971991,433,1.157483235268587,0.9864543612305291,0.5056335510367119,1372
155921,LRN_extratrees,1.0268334488527662,0.8292172449069694,0.5096995913048199,0.16913610186172,1.0195080074770768,1.100059245599285,0.2694145236301938,0.4386737022224122,0.8638178947681497,2.0815655205578567,0.445269864284142,0.6273843879961772,0.3039253048780488,0.5463033536585366,0.5251987592287362,5248,152,131,79,6.256051615740402,131,1.0047839371892824,0.9111716163255492,0.43840478012117745,397,1.2490558031607422,1.083772466904735,0.5414918910936581,1829
104729,LRN_hgb_l2,1.1822840179600154,1.040483951588204,0.5069932000391538,0.01952012035336259,1.1759474439970787,1.18024957224366,0.15802714199756107,0.4252259809194827,0.914204929180197,2.4552016189485997,0.4665133554806034,0.5860918071156638,0.27934451219512196,0.5238185975609756,0.7288312396484804,5248,152,131,79,6.256051615740402,131,1.1077050167265081,1.0175342769956048,0.4025053712832043,396,1.333948753934761,1.2652583555347647,0.5254331858471792,1282
130363,LRN_hgb_l2,1.1727688402884215,1.0500072809735526,0.5347298040623529,-0.1222513130783296,1.1892707686901307,1.3013308298834518,0.01986725073495199,0.4348525708371007,1.0247584589750591,2.335306635826457,0.38832188967254394,0.5964856086227885,0.2503810975609756,0.4712271341463415,0.7476524687973309,5248,152,131,79,6.256051615740402,131,1.0290526658760737,0.9744494587221076,0.3938773634900493,433,1.2710676523454605,1.1706442119541396,0.49989332149957627,1372
155921,LRN_hgb_l2,1.0606974432847744,0.940441422006321,0.5161394654092458,0.03905495702058592,1.0655555573208355,1.1943386936303513,0.1399971388552549,0.4484877168204422,0.9639110555834765,2.089603001096302,0.43475895048994845,0.617720701454682,0.29496951219512196,0.5169588414634146,0.7435359142539433,5248,152,131,79,6.256051615740402,131,1.0007317650785414,0.9263470921606954,0.425216259610993,397,1.2338777818559383,1.1178007036872746,0.5490324945687338,1829
104729,LRN_hgb_mae,1.1625219432959364,1.0353672887869998,0.5187007477041967,0.10984596567376992,1.17813252118541,1.2416148556507003,0.11584762897746226,0.5030707242109342,1.0080056323836262,2.3089456662807706,0.40256573237389287,0.596005145871213,0.2540015243902439,0.4813262195121951,0.531095015716606,5248,152,131,79,6.256051615740402,131,1.134256507910651,1.0487860336353652,0.34730445639011276,396,1.2965809163607525,1.1939671268646954,0.5247362769738729,1282
130363,LRN_hgb_mae,1.1220827455540525,0.9574711425663852,0.5282631932430333,0.017272180415313754,1.117687274637906,1.1946272190119103,0.1810855589519167,0.40768701242907346,0.9203429633307811,2.128066139410981,0.3575811218362995,0.6005899538274249,0.27496189024390244,0.5032393292682927,0.6212276029378679,5248,152,131,79,6.256051615740402,131,1.1009978362753006,1.0238487350935572,0.3593865907240331,433,1.247102394780987,1.112524435537636,0.5097267419413929,1372
155921,LRN_hgb_mae,1.0677879303173783,0.9092414136299546,0.4958817233107586,0.1720190926597197,1.057506984188534,1.080227101031763,0.3064523578083542,0.4107486890015502,0.8785195851073591,2.1874435455970582,0.4598438206602389,0.6272101024882527,0.30678353658536583,0.5491615853658537,0.5871909461318312,5248,152,131,79,6.256051615740402,131,1.1152059574967121,1.041012019813656,0.38953711399974295,397,1.307830841853607,1.1789133917185102,0.5255569252391082,1829
104729,LRN_kernelridge_rbf,1.281157960117858,1.1143692387564565,0.5983052745056587,0.02008626063113783,1.300518524773116,1.4562666528378834,-0.1379160408185447,0.574955733693526,1.2063233415838752,2.252894718796227,0.2130098087277357,0.5386379980090629,0.20064786585365854,0.4068216463414634,0.24051741075915561,5248,152,131,79,6.256051615740402,131,1.2907773002065204,1.206027810981811,0.40159086406732536,396,1.3029359319189782,1.1672492899945295,0.57971148638214,1282
130363,LRN_kernelridge_rbf,1.2436492354811506,1.0437902342418057,0.5973995346481283,0.026869040906207897,1.247681960854137,1.3193489477350784,0.05273456197255266,0.49294375940189034,1.1725701759707114,2.1566927403690683,0.20936411510914554,0.5460804602393521,0.23170731707317074,0.4405487804878049,0.2549108046602324,5248,152,131,79,6.256051615740402,131,1.3550288316849466,1.2708337241807026,0.37863676143175573,433,1.3250016154089999,1.1324006815791565,0.5695243693326058,1372
155921,LRN_kernelridge_rbf,1.2415495783435022,1.035260996161215,0.5976919875660284,0.023857322564244776,1.2370433101709148,1.32074717324265,0.04064036336200305,0.49778648808421144,1.10919736919354,2.1848389204396867,0.19967674251107753,0.5446825125166304,0.23647103658536586,0.45102896341463417,0.22594669550684757,5248,152,131,79,6.256051615740402,131,1.3620613590318986,1.260084552429032,0.4260278235599691,397,1.3641854406091178,1.1939207013525517,0.5737634919873228,1829
104729,LRN_lightgbm_huber,1.1969344117654832,1.0457603553660688,0.4992282693666681,0.14870761809765098,1.1815254133559265,1.1355305337086468,0.2387888561935263,0.4480113547488786,0.9772968355652236,2.4211265620740083,0.4463855130883029,0.607175119775491,0.28315548780487804,0.522484756097561,0.6735602185917231,5248,152,131,79,6.256051615740402,131,1.3356387967668315,1.2982404423938052,0.3557201838211122,396,1.439061408220514,1.3774609114298595,0.5031122522535588,1282
130363,LRN_lightgbm_huber,0.9944761592730635,0.8380109047396654,0.5133815851591917,0.1274225728498014,1.0006186191352875,1.0566102535397746,0.34648207699317257,0.3409733064052952,0.8880571262101118,1.918746138674516,0.40822019275578614,0.6345662070344352,0.3149771341463415,0.545922256097561,0.7166143441831055,5248,152,131,79,6.256051615740402,131,0.930447493630623,0.8184309094991846,0.41091051833859427,433,1.0412712274917508,0.9082490409548561,0.4884115487832114,1372
155921,LRN_lightgbm_huber,0.9938109086450077,0.8590976236623531,0.4913397011247268,0.13771139909345143,0.9926900556877005,1.0887528115525682,0.27819812427946355,0.4103542490287288,0.7980610275272492,2.052526758649117,0.4670716677816665,0.6149494048647115,0.3311737804878049,0.5577362804878049,0.6266778854567228,5248,152,131,79,6.256051615740402,131,0.9618153557230343,0.8524743052785487,0.43573443441240345,397,1.146810371037211,1.023912150015469,0.521112198256295,1829
104729,LRN_lightgbm_l1,1.1636056333133646,1.0214814278347746,0.5147487383884021,0.09004562207200784,1.1666156145626452,1.2120422746734048,0.14738125527375623,0.4732297045278056,0.9764054072341037,2.344159405765812,0.41880258294305545,0.5939765253645602,0.26772103658536583,0.49314024390243905,0.5856541674346821,5248,152,131,79,6.256051615740402,131,1.2491718120626423,1.1862312875111982,0.36974714794587843,396,1.3467366779669838,1.2677169519323486,0.517905713876202,1282
130363,LRN_lightgbm_l1,1.071706365977293,0.8931947869450058,0.526426430494087,0.08571071594639923,1.0623614441416582,1.091270400764834,0.29972740885375637,0.35557402683525907,0.8801009928139047,2.0877626720360767,0.39413532138131446,0.6234072241081344,0.30697408536585363,0.5436356707317073,0.67943997612875,5248,152,131,79,6.256051615740402,131,1.036330276803697,0.9125595842398614,0.3568748604408235,433,1.2280390551279137,1.082288075805537,0.516796045664058,1372
155921,LRN_lightgbm_l1,1.1046684129293858,0.9288922097598373,0.5092053814335433,0.16434094827401813,1.0860964190888367,1.065542593615763,0.3111003166980777,0.4012718585693454,0.9005745118409034,2.2823598312981264,0.4298301565488418,0.6337816605588232,0.3229801829268293,0.5552591463414634,0.6392189693521325,5248,152,131,79,6.256051615740402,131,1.1406817607877204,1.0545983650785542,0.4089170535789034,397,1.3439805103891131,1.1922729258779643,0.5542899469280955,1829
104729,LRN_mlp,1.3634671935644709,1.2524340085737085,0.5522791264990099,-0.013484988223844807,1.3787579458433947,1.3988751283014405,-0.16997283547703623,0.5724390074263862,1.0961292816957577,2.8545771731993845,0.40275064241613107,0.6366476889113594,0.22980182926829268,0.43883384146341464,0.9443562686650414,5248,152,131,79,6.256051615740402,131,1.3364807981914306,1.195382216439685,0.5403372871972183,396,1.5609278635148192,1.450240126934605,0.5865218408068588,1282
130363,LRN_mlp,1.35681853069196,1.1738151654103464,0.5559813942945119,0.09370607181362356,1.3297477684374044,1.1784096772973691,0.13133258861853236,0.48504168375708273,1.0489549716969375,2.7028531145656687,0.36845472742145524,0.6535444857216729,0.2766768292682927,0.5238185975609756,1.0134350057205765,5248,152,131,79,6.256051615740402,131,1.1974756232125812,1.081733923556127,0.43725121771814274,433,1.650569359696425,1.5288155685209672,0.5809029780377524,1372
155921,LRN_mlp,1.3392201095515113,1.186248407390485,0.5233327531428561,0.07472723560192296,1.3151111493784213,1.1661183775808446,0.13162442318246104,0.474081179006979,1.0622609747524927,2.6972045634785657,0.39129096791635704,0.634717463826598,0.2782012195121951,0.5371570121951219,1.01601835582489,5248,152,131,79,6.256051615740402,131,1.7933955143440805,1.733204307317851,0.5205686301516617,397,1.6847730836654207,1.5708922614337104,0.5804919105132841,1829
104729,LRN_randomforest,1.0949369473847819,0.9321096464988837,0.5129153776133267,0.09631887623006463,1.0862236269551289,1.1422807506067065,0.24360257088573223,0.4103127993384491,0.9117670904459836,2.173828519577954,0.476884160143899,0.6019967990085091,0.2846798780487805,0.5158155487804879,0.557821704381175,5248,152,131,79,6.256051615740402,131,1.0379557589473425,0.9670376627411337,0.3661570943015531,396,1.252563660342661,1.1632647196633448,0.5188314331859748,1282
130363,LRN_randomforest,1.06342955196591,0.9099433439775816,0.5164311758855857,0.13933187443271988,1.0716951919643347,1.0883478679073972,0.32492700160741694,0.3707234954858902,0.9435498109637315,1.9966905197202278,0.4242119463434636,0.6079675169496582,0.28753810975609756,0.5409679878048781,0.5776411555006408,5248,152,131,79,6.256051615740402,131,0.9672086429280753,0.9010077708736004,0.3692993330320724,433,1.1488762698133903,1.0191030125225402,0.5105965421313323,1372
155921,LRN_randomforest,1.0564562804180455,0.8830862237927218,0.5087633651590362,0.13314657057329937,1.049943111518635,1.117621649670597,0.2591013127602193,0.42251144561967363,0.8662867788917415,2.1318334321143673,0.5113911773690201,0.6220270713021377,0.29077743902439024,0.5346798780487805,0.5824409221627447,5248,152,131,79,6.256051615740402,131,0.979206507736245,0.9064395355482118,0.4114126164471065,397,1.2873643309956755,1.1618194729287117,0.5423349877075702,1829
104729,LRN_ridge,1.4957847718163806,1.2963362031260786,0.6143260502468578,-0.01845079760249324,1.4858468440111807,1.4557441007560556,-0.26902445067279923,0.603880157709591,1.2274902894798876,3.053365652202605,0.22218591147901381,0.5946747141560657,0.2267530487804878,0.4291158536585366,0.8801266886977572,5248,152,131,79,6.256051615740402,131,1.5671032601274923,1.527035064325861,0.46681592798187727,396,1.7085850220957217,1.5377330256347814,0.5994203482394365,1282
