split_seed,fold,policy,budget,draw,pool_rows,budget_met,selection_sha256,n_rows,n_extractants,n_ecfp_clusters,n_superclusters,largest_extractant_share,target_sd
130363,1,random,500,0,4937,True,f1e4f2ce99764dcd33277f66488090ff91f64a574078e7c2477c28e6ef47f1bf,500,31,31,21,0.168,1.592498209718127
130363,1,random,500,1,4937,True,2d577d91b158524a3fa79c7eb569c6b81dcdfbc4bfd0af9182a88e676abff612,500,26,25,15,0.46,2.104472083719674
130363,1,random,500,2,4937,True,ee2e9e819dab16b67ad4c36d9f5a3ff1c78baf87e534c5576635518d8e2a4b5f,500,29,29,18,0.302,1.6236440474231408
130363,1,random,1000,0,4937,True,e5dbe4c7f4b26b1ff6b4f668c0c3fa288ced7624b6690478a2b05b6fe2f763f3,1000,54,53,33,0.14,1.6070741643912811
130363,1,random,1000,1,4937,True,ad610f9ec90ba287bb317454d93d57984fe8cab86abc7a26c850983f21f5e5cb,1000,48,45,26,0.23,2.0172384975219773
130363,1,random,1000,2,4937,True,b96abc25c0a8b8e7263510cdd1db8a59320adb8811d1b4ce3c16513bdba19911,1000,40,38,25,0.184,1.572299407964612
130363,1,random,2000,0,4937,True,c07c013b4a5bc84fae204f49a498a5ebeb52ff0260706225c6ebceb9e0f23d88,2000,75,69,42,0.161,1.8348627450038215
130363,1,random,2000,1,4937,True,1ae50bfd65f95cf8acf8289ff04a48f9510fb02306e8f0532f45fcad83f8ae5b,2000,64,59,33,0.1985,1.862026898391457
130363,1,random,2000,2,4937,True,60c693c6388c7c20c359a317eb11be02215cf1416d96300717ce120f7e22088f,2000,83,76,44,0.12,1.731323698359846
130363,1,random,3000,0,4937,True,728ecbaa26c4cfaab562a4cdf30812985bf9cdbec651626ddfa67edf0ab21548,3000,75,69,42,0.44066666666666665,1.719835645266729
130363,1,random,3000,1,4937,True,7d755b96ee35edc10ceb3eea7bc892c569d43b24cf0ef14069f0135a52dd90f3,3000,105,93,55,0.14166666666666666,1.768200259996736
130363,1,random,3000,2,4937,True,e457b0e454e9cc4d9746bed5df82fd66d8e699034ce4bf75625164374512752a,3000,102,91,53,0.246,1.6703608316139944
130363,1,random,all,0,4937,True,49116d03cad464a29b82e17658d0e75aa0667e171581db9de4b6e42f5754954a,4937,131,112,63,0.3013976098845453,1.6537070042395092
130363,1,random,all,1,4937,True,49116d03cad464a29b82e17658d0e75aa0667e171581db9de4b6e42f5754954a,4937,131,112,63,0.3013976098845453,1.6537070042395092
130363,1,random,all,2,4937,True,49116d03cad464a29b82e17658d0e75aa0667e171581db9de4b6e42f5754954a,4937,131,112,63,0.3013976098845453,1.6537070042395092
130363,1,maxmin,250,0,4937,True,3d64853b092af3fb6a392e7d980656d4e1e9554ee5cc3f0be4aeace78641bf52,250,24,24,24,0.176,1.4588977439753705
130363,1,maxmin,250,1,4937,True,5fb509b551dd6ba2729afff5ca54e899bfd8188afcdb9de42a44319eafb4c77c,250,13,13,13,0.336,1.6212097034769508
130363,1,maxmin,250,2,4937,True,af1b2ee28969e9bdb565265ed72fa18d66ce48783079d7e86181af416d00445c,250,26,26,26,0.14,1.7835636278233276
130363,1,maxmin,500,0,4937,True,194608ee81741a8bc8e44ba1d328a1621f1297195f866bb89006a163d3aa8a7f,500,37,37,37,0.214,1.9203271871818375
130363,1,maxmin,500,1,4937,True,8d91da198030cbd7d2bc9a94d25f53352a3dc3ce539d2bdd27b39a1cca3c5fab,500,29,29,29,0.28,1.6134422978736132
130363,1,maxmin,500,2,4937,True,e59d5e62b49b024c2031a8c4a91be3f7e1f8677078c216ef896d89df11326752,500,35,35,35,0.322,1.9399308938552335
130363,1,maxmin,1000,0,4937,True,586d910c8b84ec950ac750736eefc28bf36108a9f7031fd89df9e7e1cb311313,1000,55,55,52,0.23,1.9004961320622717
130363,1,maxmin,1000,1,4937,True,85ee3caa30d956c2e27d77586560d63da36b54a88c6a9dc03a8daa3849eb4608,1000,48,48,48,0.23,1.916876125712732
130363,1,maxmin,1000,2,4937,True,a3d2dccee77f457eec6769a59c66e8f56948ae1d26163e9a28c635b25c69d087,1000,56,56,52,0.23,1.8546123488351822
130363,1,maxmin,2000,0,4937,True,7ee979fdc1f2f354856021b1641a9af9c8239d3da11061718c6bdac7bfa81d02,2000,101,101,63,0.115,1.7775133637251694
130363,1,maxmin,2000,1,4937,True,fb63374168634420139c77901e5d799a40a1240a6f837c54bb83a7647676491d,2000,101,101,63,0.115,1.753520791413909
130363,1,maxmin,2000,2,4937,True,513770276b5e5ba15f10b308a0438a4d077d622ffe449a02d699028555092d5b,2000,101,101,63,0.115,1.7489312735283493
130363,1,maxmin,3000,0,4937,True,cf04748e0c5c70a07ec75120e9effb01897d1f8aaff45ec6eaf899a7578805ff,3000,117,112,63,0.08,1.7401214322984637
130363,1,maxmin,3000,1,4937,True,29e8cf40c884bb149752c55f8b766016079df2c07e4da4236f12fa0942b8ffbd,3000,117,112,63,0.08,1.7445423653039875
130363,1,maxmin,3000,2,4937,True,e79db9a83e5fb480451a1eae3b9022eaf55c741f911270672b9a65d171126991,3000,117,112,63,0.08,1.7463588468651112
130363,1,maxmin,all,0,4937,True,49116d03cad464a29b82e17658d0e75aa0667e171581db9de4b6e42f5754954a,4937,131,112,63,0.3013976098845453,1.6537070042395092
130363,1,maxmin,all,1,4937,True,49116d03cad464a29b82e17658d0e75aa0667e171581db9de4b6e42f5754954a,4937,131,112,63,0.3013976098845453,1.6537070042395092
130363,1,maxmin,all,2,4937,True,49116d03cad464a29b82e17658d0e75aa0667e171581db9de4b6e42f5754954a,4937,131,112,63,0.3013976098845453,1.6537070042395092
130363,2,depth,250,0,4766,True,6d5cefcb641041a0e05d098caa7cde6a924a02852e9718da50a8b87798ae3e57,250,1,1,1,1.0,1.3714543627143057
130363,2,depth,250,1,4766,True,eb9aaf72ed066e580376a5cd07bf262fadfec5a81a0668c1a20bcde9bd2f3ff0,250,1,1,1,1.0,1.320094032717392
130363,2,depth,250,2,4766,True,0db22e8fe5a976d563113a27d78cc5cec30abff6f4904b7dd11b85262ff1136f,250,1,1,1,1.0,1.2780369560705378
130363,2,depth,500,0,4766,True,33c620730ab8fb9b2496b222fc8e91be1d3b7310849ff750067ef2fa6e64f3fa,500,1,1,1,1.0,1.419149677865699
130363,2,depth,500,1,4766,True,3c4a1cb4945d72771f0e1f2d4dc57a8ed63fdcc685fe613e344ffe520290da7a,500,1,1,1,1.0,1.3508910184613914
130363,2,depth,500,2,4766,True,7269a815c9e75208202ca3ccfe8ae47ac996abba3bc9fa839ea33e1ad5732f6e,500,1,1,1,1.0,1.3975120671172383
130363,2,depth,1000,0,4766,True,b9dc7c78973021bf6a004c7bd19997378eeaa19c748861b108b6f1fa027bf6b2,1000,1,1,1,1.0,1.378970988051814
130363,2,depth,1000,1,4766,True,5a146c5575a18028c5156182aa0bbb70b4c21d3d0970eec650af287e9c108a72,1000,1,1,1,1.0,1.3814368947798377
130363,2,depth,1000,2,4766,True,8ea729dd3a2746a2f3949e998a9001f394869fc85df091d94e06826c3f38b34a,1000,1,1,1,1.0,1.384730473399129
130363,2,depth,2000,0,4766,True,0aed7adee2422628bc7e39c9af4121a9513c40e340a9b681c2bdd8718a194063,2000,3,3,1,0.744,1.3995898213969655
130363,2,depth,2000,1,4766,True,7847721ff436e303c20763bafb35590e851617233fc6f9bf0891f91f2f2e82fe,2000,3,3,1,0.744,1.3978148310345855
130363,2,depth,2000,2,4766,True,8c735a43d5bb4c5849de9f445783501e49d200da0b46b12cafe27d910017255d,2000,3,3,1,0.744,1.3970587067338804
130363,2,depth,3000,0,4766,True,801402e71de89333c8634014bf83a9bface33151860bdc0719f3ad1cc00aeb3c,3000,8,6,3,0.496,1.6600141684660563
130363,2,depth,3000,1,4766,True,5cb026169c92f1eba7fc2bfeb4741e75c0d6af9c15d655433f634548645a5739,3000,8,6,3,0.496,1.6608661934323867
130363,2,depth,3000,2,4766,True,ec344b93fb08cd3c7fcb983898ca05c75adb2fe4d07a158ced03f727a0a1772c,3000,8,6,3,0.496,1.6615295646149377
130363,2,depth,all,0,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,depth,all,1,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,depth,all,2,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,diversity,250,0,4766,True,1c200cc985f6ca3da2fe63441503e7f17c194d8b1f693eb1aae8f9ddf4c6e476,250,2,2,2,0.976,1.4356719235567712
130363,2,diversity,250,1,4766,True,bf838bd4cb5eaf64dc92640faa821c57335f6d860f646a596bcd5ad665f45d42,250,20,20,20,0.336,1.524334313324491
130363,2,diversity,250,2,4766,True,a767ccf0703a1a60d6ecbe0d6a3b6bb05f4a93f03b9f82b86aed8de9639a739f,250,8,8,8,0.336,1.4609412627468659
130363,2,diversity,500,0,4766,True,615fff3fbf6dc934740be8329cc9403d53010af65fb5986f4a20950deb8a5896,500,2,2,2,0.988,1.4213287697474728
130363,2,diversity,500,1,4766,True,b1fe64d67210b3d50b78e7eba0c4e8ab323ebbf0a2635dd3d33d836dcaa6ed9a,500,41,41,41,0.168,1.4463118643136064
130363,2,diversity,500,2,4766,True,91b97f2d020595a47b2a51855d37fbd27635dc5b7864f1916ff2b4074d7d0b63,500,8,8,8,0.66,1.4139650285285597
130363,2,diversity,1000,0,4766,True,431e3f00c5acefbf652f0481d912bbcd3905ccafa7e7bf072f792705a73af797,1000,2,2,2,0.994,1.410015801072909
130363,2,diversity,1000,1,4766,True,2bde79e74266a36e921d804fb2741c7084c0764b5410c5e012a03ce03401beec,1000,57,57,57,0.188,1.8296931195961006
130363,2,diversity,1000,2,4766,True,98f9856a96eac7f189dd844b7ed44444469b783beae998006d9ca31f8cd48320,1000,8,8,8,0.83,1.39362791208968
130363,2,diversity,2000,0,4766,True,94945eeb8eb06ebfc0e0b0a7e186ab9ab6cb721951dc0694ca3c8fb7f0e54d3b,2000,25,25,25,0.744,1.761264340190368
130363,2,diversity,2000,1,4766,True,e9b5cd904703ec1c4e1152202150133185b71d98b4afbd9aa649fed850de4061,2000,63,63,63,0.417,1.8032716843808598
130363,2,diversity,2000,2,4766,True,3c64f0ab4da4e2c8f50a8b37d809efcb62aba1b848411d8c9b54920570336474,2000,29,29,29,0.744,1.5097879769053075
130363,2,diversity,3000,0,4766,True,9bf5ef92251dc1b1423e357ab7974162b9601b70376af1fbaa00f852c0b0835a,3000,64,64,63,0.496,1.776709572521571
130363,2,diversity,3000,1,4766,True,6938bf3c189dd426dcf8197abd748fb1efa5e6ca05967d273351b41b32913db0,3000,76,72,63,0.496,1.7701250987611135
130363,2,diversity,3000,2,4766,True,e7e841b601a24bafd29ee64cfd3737a76b0b9677fe30cfe512cd10f7c53e4056,3000,64,64,63,0.496,1.778031283342606
130363,2,diversity,all,0,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,diversity,all,1,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,diversity,all,2,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,random,250,0,4766,True,1ce20d202e06764add6f8bb5d6e89d5a337a4e5daa4cbf63f22332db434f9469,250,16,16,13,0.408,1.616483244691084
130363,2,random,250,1,4766,True,713c5deb5c929872bbbf33567221f931741bb816cd5fe57606f205638dea8de2,250,13,13,10,0.336,1.38926228892732
130363,2,random,250,2,4766,True,667acea98dacfeeab258d6d0f53111481783fdc8d6719c5dfd38cb9e3a1273e4,250,13,13,10,0.604,1.5201309321453962
130363,2,random,500,0,4766,True,4af73c1774144bba918cc87e23d36075a46812d26cb44bd3a511f8f8541c25d2,500,30,30,23,0.406,1.7319636947359052
130363,2,random,500,1,4766,True,54b789a2f3daf193f99146450ecaf1d6544eff2d64e8791a98c7b91dfa98b3e0,500,21,21,14,0.342,1.5650577326328023
130363,2,random,500,2,4766,True,8228906726f8de433bf92fc222ef6b28654813336e51905b83300b481bf93dfa,500,32,32,19,0.302,1.6547686251249913
130363,2,random,1000,0,4766,True,3ff29576aeb9d9812fcd796e594a0cf8a7945357143f64e260401e6f7f3c8b72,1000,49,46,32,0.23,2.0827177450934955
130363,2,random,1000,1,4766,True,14208af60a16b7e2ef5d4fd4e96d4486ce4b0a57936424e768d17f7af0107444,1000,23,23,16,0.425,2.10980602696801
130363,2,random,1000,2,4766,True,e79ae03dae660ca206da7f55187bc17a7ebc1908d8e646da334d0bf306eb95bc,1000,39,36,21,0.423,1.578598497190292
130363,2,random,2000,0,4766,True,411d9db0a8a47f35d195284e67f64645f0f7d09de80cd9f955f19b86555068bc,2000,96,84,50,0.115,1.8145153981939066
130363,2,random,2000,1,4766,True,a4a863d0cb38437464d5f9fe0de65ae69bcdf6aca912b34b86600c01e7fbe10f,2000,70,63,41,0.2125,1.9137720983210893
130363,2,random,2000,2,4766,True,ca7ae5c7fa045888ae947c9dcefac1a9cc8880759782afe5a0cbc2a93c790c03,2000,39,36,21,0.7115,1.499303676948154
130363,2,random,3000,0,4766,True,21cc5098beb16ff083706cf5c92769df5bb41b93cfed69dbdd7bc643201daafb,3000,115,99,58,0.14166666666666666,1.8013275648227773
130363,2,random,3000,1,4766,True,8e16606e5e914ccae32709e263148c9d7f0d3141136d9b664d57d51eada9c4bb,3000,78,69,44,0.295,1.7850878086388524
130363,2,random,3000,2,4766,True,6e3dcf8c02fbbb55b9216e8d9c07d3b39b92d3e26dd5f2053eddf8cbfd436fee,3000,78,70,43,0.496,1.7613386133932243
130363,2,random,all,0,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,random,all,1,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,random,all,2,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,maxmin,250,0,4766,True,754a7720e42da7e340b9ba145bf2bcff94d30f18dcb14f33b6bf4c1874f055dc,250,24,24,24,0.112,1.3957649040367344
130363,2,maxmin,250,1,4766,True,d314a2e05d61a84cc08d594c3a175e8f04f6980f51cb9e7599e26ee0f2a89f94,250,17,17,17,0.336,1.6366864980188178
130363,2,maxmin,250,2,4766,True,dbf99d4576fea55c9f81160844c67e34dc4173ef9a3191368bde46c63db6f562,250,22,22,22,0.176,1.6110607484980919
130363,2,maxmin,500,0,4766,True,88ea084be1248c0df64f468277184017a57cf461621c947432ae772b47686365,500,33,33,33,0.272,1.8241145579848714
130363,2,maxmin,500,1,4766,True,5995e082740962ae65b7266a46c119814e8e5d4d91681e1631fe3832c686bf05,500,35,35,35,0.168,1.7622186479274082
130363,2,maxmin,500,2,4766,True,67321ec21802d628c28badb6cd749b5dd1029e0aae959865db8c4848810b2b9c,500,25,25,25,0.46,1.8677163632462475
130363,2,maxmin,1000,0,4766,True,2001f0f674db26a0faa50cf3c702e3c143df5551aacc6cdbb2223d5708bd1459,1000,57,57,54,0.23,1.8854236172956251
130363,2,maxmin,1000,1,4766,True,8402fb2389e460d0bf391ab6b5f77169970b536bcf69cf14f8cb59152504b811,1000,54,54,51,0.23,1.9521877413729551
130363,2,maxmin,1000,2,4766,True,a35b2fe6fb36d19e47a57786cb1e52657fbbdd78eeb640b1f83354321295da04,1000,59,59,53,0.23,1.9347632863599782
130363,2,maxmin,2000,0,4766,True,b422789e12b4b9d53c458996041d8b2943d4b7f83f08410d56ffa5cc64b0d31c,2000,98,98,63,0.115,1.7539740060318683
130363,2,maxmin,2000,1,4766,True,fd256701567459a993b8d1eead9abfb5b7b45ce174f7dbf6c5e3f5518b91ec29,2000,98,98,63,0.115,1.7484137898368073
130363,2,maxmin,2000,2,4766,True,2f00fd8bea319915426a3124e5bba35ac971a636338715b2d3b3fb92adf32dde,2000,98,98,63,0.115,1.752451286541238
130363,2,maxmin,3000,0,4766,True,eec00a6c8fc477ee863d268c1f4fb8e96d5dde6f6ec84f26719972b2b70cffc7,3000,114,108,63,0.098,1.7512249363880672
130363,2,maxmin,3000,1,4766,True,5a02163744dce408a17c09a8a69c0561985869c4286e5bd6f15683110801c475,3000,114,108,63,0.098,1.7556932840885502
130363,2,maxmin,3000,2,4766,True,bbd2b5e9b910d38a633df3a025c2eec08043bed5ad9f2bb8f25b9363e1829272,3000,114,108,63,0.098,1.756517145157411
130363,2,maxmin,all,0,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,maxmin,all,1,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,2,maxmin,all,2,4766,True,fd8950e29bfa8a7f47eede3c49ae7c162858bb19ce34593d73fc4586de85f1b8,4766,125,108,63,0.312211498111624,1.6585820195938303
130363,3,depth,250,0,4836,True,e9e9b4376898ffa12f9113a916ea2387368b3a00a208a2862ec50c41c8432cba,250,1,1,1,1.0,1.384644389352851
130363,3,depth,250,1,4836,True,ec07b1d0c8df65279e99799b6652158fd7f0145f209bc19222b692902c2e104b,250,1,1,1,1.0,1.281810335651209
130363,3,depth,250,2,4836,True,846a7e3edec2f0ee9279483b5850d35c1547b0a1a92528bc8b4e0268ad73b27f,250,1,1,1,1.0,1.3446586601908201
130363,3,depth,500,0,4836,True,a02f4f0feb07746e1f15c66978ce7ce3f850c2d40be88b93b68d70750c29de83,500,1,1,1,1.0,1.4083017356262377
130363,3,depth,500,1,4836,True,befba1c03baddd9a02ccd07f6e57f11bd3ea21a2d369f6ab819b2beb685a1c50,500,1,1,1,1.0,1.417165555284945
130363,3,depth,500,2,4836,True,0ffd27b81c69ad5aa33f6ebe61d00945f76302a54d4bd9a19daf02f6a5a38def,500,1,1,1,1.0,1.4178085097642015
130363,3,depth,1000,0,4836,True,38371f2749684be94121f1d69d9fc6dfd88a6af494b540bfe58414c629c996c0,1000,1,1,1,1.0,1.3725065700325232
130363,3,depth,1000,1,4836,True,3afa19726353f0a33e171d5a5ef126d2c1b8107664cc9c1a606aeb080242b4cc,1000,1,1,1,1.0,1.3567310459399506
130363,3,depth,1000,2,4836,True,d24c2c5cd45c06a200a8e4ca10afec6bb024c8fdbda2cbb823e258d954fc299f,1000,1,1,1,1.0,1.3807304456327154
130363,3,depth,2000,0,4836,True,8cd3d351db831737a14f7f77e2e4ce1c8c57f7f682a13f29c4678b4585eb4afe,2000,3,3,1,0.744,1.3984098423496873
130363,3,depth,2000,1,4836,True,04f95a1369ca9adc130c1fa48485b02b020a3e4c822424175f38f39018051bf5,2000,3,3,1,0.744,1.3975681469406325
130363,3,depth,2000,2,4836,True,9ffc828d3ae75e1108c4420148fddbabd8984bba17aca6184aef97a382a14a24,2000,3,3,1,0.744,1.3978478567897916
130363,3,depth,3000,0,4836,True,ead51abca06ac6c677ce2a7ff702f4ad5a200c5940304dad6466ac51f85eb817,3000,8,6,3,0.496,1.6771814495080983
130363,3,depth,3000,1,4836,True,efc8cdbeedbc516d4718e64d4f268f2f1edc7ebcfb02377f3e36e22708d822de,3000,8,6,3,0.496,1.6746751832827411
130363,3,depth,3000,2,4836,True,fd88901068157d21d5fdc1cda34396ef25ed2c952e4ab7f5b32d1e9a596c7f71,3000,8,6,3,0.496,1.6774820047782297
130363,3,depth,all,0,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,depth,all,1,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,depth,all,2,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,diversity,250,0,4836,True,be6e2fcc8bf59175d050ba3d60da3064b2fab8028c8d07c9315688eee85cd299,250,9,9,9,0.56,1.5058090800196953
130363,3,diversity,250,1,4836,True,d902ee7b9010d927cbb76c9363746d3f4ae60489ade70f86ca295f0ab0890717,250,13,13,13,0.336,1.7573548585491516
130363,3,diversity,250,2,4836,True,5b16611e9a804b56ba084e5f81c1a58a7ab010b2a84af430b877f93a741d1eaa,250,15,15,15,0.336,1.6042668366350643
130363,3,diversity,500,0,4836,True,7d1a299ec537b05245d82f12b55380441667ad0cb420b94d18963eda0ef5c49c,500,15,15,15,0.28,1.5486364264296382
130363,3,diversity,500,1,4836,True,3845bf5b544f4db3b8a324ca735180396c6d570c4668e150c569c9b2ce413360,500,29,29,29,0.168,1.5697888601422176
130363,3,diversity,500,2,4836,True,caa937299293d0245c1732a34f3c34d285f86fd9da53aeb1f0b151c7ec7ca349,500,26,26,26,0.196,1.7369863108749137
130363,3,diversity,1000,0,4836,True,cf333517d7bbed0b6cdcd59dc0b0a78c6d3d819a2f749f82dc451fcd6c9bd9f2,1000,15,15,15,0.618,1.4562142414257073
130363,3,diversity,1000,1,4836,True,be99b6f672deec9095d563e9b95c92d99b05219e868dce9e295c9a028bcef45d,1000,55,55,55,0.214,1.6600473368440198
130363,3,diversity,1000,2,4836,True,3f7851b95e94b76bd1253a24fe75c7b9a70cdd98b572e27fa70c2c3de284454e,1000,39,39,39,0.23,1.9352642737938175
130363,3,diversity,2000,0,4836,True,04874b8d88a3bf48f36e407976351013a904ca58ca85eec5e7569a37da4868d8,2000,26,26,26,0.744,1.5055340508126707
130363,3,diversity,2000,1,4836,True,c498fc95fb1da229789793b83ad0af129c0a049462445aa3387e8b60ac418e98,2000,55,55,55,0.607,1.5599081293339727
130363,3,diversity,2000,2,4836,True,66a587c8b032d348209b340ce9668a67991ada5f26781a3604005f3b4cb72c86,2000,39,39,39,0.5095,1.8223005236468226
130363,3,diversity,3000,0,4836,True,0056880ec2bc23023c0175ba76d100a87205e71106101d3c0a09fb794c999297,3000,66,65,63,0.496,1.7765389899375095
130363,3,diversity,3000,1,4836,True,4b00061cf553ebd6106697fdf9756541602619ca5bfddf155a0df0e09d664b1b,3000,73,69,63,0.496,1.7525549993761822
130363,3,diversity,3000,2,4836,True,e9fbd800ad53b465c45fc407a8e6c807d45e0c254a301717d4544111c2a76324,3000,71,68,63,0.496,1.7725068248433984
130363,3,diversity,all,0,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,diversity,all,1,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,diversity,all,2,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,random,250,0,4836,True,dd8836ff7ece2edb89d433e8c5a3f3591b06f735cacd7679d1d3724a073dfd0a,250,4,4,4,0.864,1.6613128907610106
130363,3,random,250,1,4836,True,be2cac77435637420e52fe5dc759054a386d4a7e523635db04bc633a2c81406d,250,7,7,4,0.548,1.5263211274856954
130363,3,random,250,2,4836,True,fc6ce6dde04bfe855bd4d9a257387f6a4242a51f51fd6d7c3684517fdf0ba060,250,15,14,11,0.412,1.5006158004579937
130363,3,random,500,0,4836,True,fc31f6736b22ed856e4d757174e54395e53d3b2604cf537ce9b073feb4d2dd96,500,17,17,9,0.46,2.154810419471974
130363,3,random,500,1,4836,True,6bb5ea03f257c7542c674ef7b3820d8058c3d5863265d88bd2af9465ae516f6f,500,8,8,4,0.406,1.3620418706714494
130363,3,random,500,2,4836,True,25c30ef331bcb9ecd5b554e5374e88e179bdb5ccb81ae26106110ccd4fe90c58,500,34,31,22,0.206,1.5775769447987789
130363,3,random,1000,0,4836,True,09d7fd7e4d2593e2f91f5dcc064174dc39835cad14601348b211b1308505bd86,1000,28,25,13,0.23,2.0848213840555565
130363,3,random,1000,1,4836,True,de74f57b44e2c308b5f150b23d6ba17cc9e9a96a4d1220bd17c017c4edb6d191,1000,40,36,23,0.24,1.5297983764367797
130363,3,random,1000,2,4836,True,dfeeebc8dcc395000bfee26fe71ee2cf2c5f2693a279642bfb1e41844b690550,1000,42,38,28,0.425,1.6130536661258819
130363,3,random,2000,0,4836,True,4656c455afa48f9f7f5fe78c3dd22874e75bc9fad8d5243edcc5a12057625200,2000,82,72,45,0.12,1.7817454522314395
130363,3,random,2000,1,4836,True,2d814a26391883dcc0cc8d5d94532d121098abb1d304eac7bb700fe360661e90,2000,57,49,31,0.3615,1.5087196660182012
130363,3,random,2000,2,4836,True,34481e5665c88b23db112a503d773009d2397f19aaddcfdfbc883096119918af,2000,79,69,44,0.2125,1.5253742798861059
130363,3,random,3000,0,4836,True,8b244f511b4cc586cc6d866fb25fbef632760c408a69b32e3509402428346ec5,3000,100,86,53,0.12866666666666668,1.757967886648975
130363,3,random,3000,1,4836,True,238896253765c6221d06afbacff73444d9146b29538d284830f14d358e06be73,3000,75,64,37,0.496,1.5245769545772727
130363,3,random,3000,2,4836,True,03836c1095a71da5e2178ccd4373bd135265fa13250c2f3338cdf417ef43a655,3000,109,91,56,0.14166666666666666,1.7726614927329591
130363,3,random,all,0,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,random,all,1,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,random,all,2,4836,True,99384510f5bde0ac59dc05b237dd7ce4b6445eb3c0d1053f5a057c62113dc436,4836,124,104,63,0.3076923076923077,1.659283851157709
130363,3,maxmin,250,0,4836,True,2b045f96a209133d14ab4b7e8b77819fc35e11943b21cea88fd38bf8be21351f,250,13,13,13,0.56,1.507459171862392
130363,3,maxmin,250,1,4836,True,90f078b4e7acff357ea45ea4befb44c0303083c917008029fbd25e3ecfe2db99,250,26,26,26,0.112,1.5416457991842223
130363,3,maxmin,250,2,4836,True,841670d0dacf2c418a3a30a2082b9e0b6bced801ce43e25edef5fa361dc0f872,250,28,28,28,0.112,1.6294880819044917
130363,3,maxmin,500,0,4836,True,faa1f032e1ab0599a2c4100108ac772fe132529243ca836390314ae8abfe8b8d,500,29,29,29,0.28,1.6468115454224828
130363,3,maxmin,500,1,4836,True,195c5e1722ce5fb53b4b62a4533294e18c63fd1aeade0fca0a9caae0257416fb,500,37,37,37,0.276,1.8996159952089517
130363,3,maxmin,500,2,4836,True,a4532495a9a557b453041f8bc979ef8dd15d4ac2fc2282cf335863250e2ee9d4,500,37,37,37,0.196,1.7883913136790106
130363,3,maxmin,1000,0,4836,True,39fbdb4083e31e692bd8758bbcb37acfbfdd58c973e47c056232cbee7518edf8,1000,47,47,47,0.23,1.9105745258044102
130363,3,maxmin,1000,1,4836,True,0a21dd13b777d4a161bb5eca2f5e1e4c2a1742b2b4fc60300e20b5f4dd1399a7,1000,53,53,51,0.23,1.8990239308272692
