grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,471,0.11824829380526851,0.16401146540673844,0.7983014861995754,-0.0229240737003229,0.12061055091911005,0.1678502385913764,0.7983014861995754,-0.07136858429236503,0.12061055091911005,0.1678502385913764,0.7983014861995754,-0.07136858429236503,0.11361158580531375,0.158943874653166,0.8110403397027601,0.039311541459289834,0.11438985078905348,0.1601195229890127,0.8067940552016986,0.025047276389954187,0.11281075910666619,0.15891857896017547,0.8110403397027601,0.03961730154727838,0.11374615350448902,0.1600789943333313,0.8067940552016986,0.0255407642766311,0.006220700130056572,0.000643697284564454
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,95,0.15046089949997746,0.22399406051290627,0.8,0.03440177772247954,0.14968340675234104,0.22395316885144703,0.8,0.034754298779499426,0.14968340675234104,0.22395316885144703,0.8,0.034754298779499426,0.14979618919966603,0.21808061844166013,0.8631578947368421,0.08471237106758345,0.14763357364861887,0.22143377161643008,0.8,0.056349516121024124,0.147892041415115,0.21609816510357804,0.8105263157894737,0.10127750775214595,0.14694135752221424,0.22083860761887117,0.8105263157894737,0.06141533807908717,0.0020498331037221706,0.0006922161264046323
extractant,CCN(CC)C(=O)COCC(=O)N(CC)CC,66,0.07351077472915635,0.10142846271388109,0.6060606060606061,0.15088093036684302,0.07369128111252973,0.10257088821453388,0.6363636363636364,0.13164533723932004,0.07351077472915635,0.10142846271388109,0.6060606060606061,0.15088093036684302,0.08666210193262269,0.10924029645237118,0.4393939393939394,0.01504894867347828,0.0828466584581192,0.10621352475738588,0.4393939393939394,0.06887379182963749,0.08713620837959153,0.1093740036184841,0.4393939393939394,0.012636366253282016,0.0800487071043602,0.1041124260736872,0.45454545454545453,0.1053481971287773,-0.009335883728962852,0.002797951353759001
extractant,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,57,0.13709324846620713,0.1710214089248268,0.2807017543859649,-1.366827836971988,0.1293682816182041,0.16469222161029579,0.2807017543859649,-1.1948855763967767,0.13129952333020486,0.1662294387944361,0.2807017543859649,-1.2360503881769196,0.11017618856429723,0.1437462650239151,0.3684210526315789,-0.672086909823336,0.13709324846620713,0.1710214089248268,0.2807017543859649,-1.366827836971988,0.10451341841068375,0.13725431233847302,0.43859649122807015,-0.524465867738904,0.1289482909523263,0.1620100897415137,0.2807017543859649,-1.123977118254389,-0.005793725136002265,0.008144957513880835
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,40,0.11297505413419592,0.16219817906170647,0.725,-0.7090842923272995,0.11653947244041532,0.1648547106997306,0.725,-0.7655265682592349,0.11653947244041532,0.1648547106997306,0.725,-0.7655265682592349,0.08560280420015014,0.14454088983877691,0.725,-0.35722853641513175,0.09805889152030592,0.15220718340988446,0.725,-0.5050184816001604,0.08661430703832237,0.14590396442815984,0.725,-0.3829475816652208,0.09873114504777039,0.15302686518935898,0.725,-0.52127209002753,0.018480580920109402,-0.0006722535274644725
extractant,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,39,0.06912366926161351,0.11609377815659185,0.6666666666666666,0.12197030586425262,0.07018214657314595,0.11472460002396918,0.6410256410256411,0.14255866109189363,0.0698283209202576,0.11500947926327185,0.6153846153846154,0.13829505043957901,0.08868780619891216,0.12166024544681696,0.6410256410256411,0.03575212602548905,0.07584742679527413,0.10921759392524354,0.6410256410256411,0.22290069083656872,0.07705671376276942,0.10973869676736335,0.6153846153846154,0.21546755306639587,0.07103780995802152,0.10945912208508203,0.6410256410256411,0.21945987340960038,-0.006019105875016528,0.004809616837252617
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,30,0.11475136895378071,0.13636122136146786,0.8333333333333334,0.04426853315082213,0.11674631009330778,0.13846942286992003,0.8333333333333334,0.014488073557336945,0.11624757480842601,0.13790342167726652,0.8333333333333334,0.022528273243346053,0.11232833905326248,0.1326290377732806,0.8333333333333334,0.09586900491904504,0.11475136895378071,0.13636122136146786,0.8333333333333334,0.04426853315082213,0.1033160163048959,0.1263927407250513,0.8,0.17889559363295915,0.11005983421949929,0.13035588038591,0.8333333333333334,0.12659560226803768,0.0014962058546452994,0.0046915347342814245
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,26,0.07900181342533699,0.11075168014753031,0.6538461538461539,-0.9927877418836486,0.07822523178215435,0.10918997073475363,0.6538461538461539,-0.9369833853449319,0.07839591211755513,0.10953973912845784,0.6538461538461539,-0.9494127444523799,0.08477160903141748,0.1070763411631213,0.6538461538461539,-0.8627194179274129,0.08070727672008324,0.10585809744743219,0.6538461538461539,-0.8205749589382443,0.08032455723255728,0.10570633411752059,0.6538461538461539,-0.8153585707978992,0.07806990228497665,0.10388334060526315,0.6538461538461539,-0.7532837602055247,-0.002311364602528107,0.0026373744351065875
extractant,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,25,0.11129433907948588,0.16692899725610277,0.52,-0.17526846192768164,0.1066695411896086,0.16283033286925,0.52,-0.11826346017463796,0.11129433907948588,0.16692899725610277,0.52,-0.17526846192768164,0.12427030162677348,0.1718111337732743,0.52,-0.2450194049183927,0.12070465276755674,0.16982437999201522,0.52,-0.21639209290721362,0.12453018304842958,0.16652067882954452,0.52,-0.16952593828385654,0.11765844012943749,0.16536109393518034,0.52,-0.15329440810914519,-0.009410313688070854,0.0030462126381192445
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,22,0.24717300830180822,0.30936202994856543,0.8181818181818182,-0.40378340652327727,0.24433417408468328,0.3070422676106154,0.8181818181818182,-0.38280969752151517,0.24504388263896446,0.3076172065736566,0.8181818181818182,-0.3879931892323132,0.2346242081675958,0.29326342579781906,0.8181818181818182,-0.26148442835389774,0.2380297492461529,0.29979920140759675,0.8181818181818182,-0.31833878864898524,0.24175239208873303,0.303330817810005,0.8181818181818182,-0.3495816324102128,0.24365714494476365,0.30581016824681123,0.8181818181818182,-0.37173408542788766,0.007014133392811567,-0.00562739569861076
