split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,LP_base,1.0884908341851685,0.9331273541477977,0.5403952496905373,0.02589155435513113,1.0916939389676743,1.318825824833035,-0.023334987256244277,0.5301642917303794,0.8850299795952219,2.2615804519217044,0.3674021913770052,0.5743843220503093,0.28753810975609756,0.4615091463414634,0.5289090434273906,5248,152,131,79,6.256051615740402,131,0.909112025994535,0.8324995721704935,0.39548019753858327,396,1.2526623279852331,1.1507473567133237,0.5656473608188949,1282
130363,LP_base,1.0971944239421068,0.937542060660362,0.5409843802127877,0.07337154838275983,1.0888748018054668,1.2275917313116023,0.10967651431080583,0.4862943577045463,0.9558216865602656,2.1027683112550655,0.3767573137897446,0.584539985701261,0.2934451219512195,0.4975228658536585,0.5597261752452779,5248,152,131,79,6.256051615740402,131,0.8029449552962186,0.7517684554019207,0.3654687287897375,433,1.1974714803709339,1.098885693498333,0.5228844097903022,1372
155921,LP_base,1.0852611213250098,0.9482032158062553,0.5152212708417896,0.07356562808608369,1.0774229418181125,1.2597698652048586,0.07102336327581227,0.5077719004388216,0.9550749617993948,2.1090234742262517,0.42861678287680877,0.5924550599845707,0.28315548780487804,0.47808689024390244,0.5633620287227139,5248,152,131,79,6.256051615740402,131,0.9382473331531315,0.8735850736903424,0.4260242599676838,397,1.2751826166437426,1.1559900802999559,0.5614163169579823,1829
104729,LP_donors,1.068422954698106,0.9175687079209937,0.5088100204295404,0.12189138485438467,1.0719747993035413,1.19366747371098,0.17135398827595294,0.4769590063340753,0.8994592995316859,2.216118387907152,0.46610888429393044,0.6133253570236012,0.2761051829268293,0.5007621951219512,0.527237856363002,5248,152,131,79,6.256051615740402,131,0.8071473183555884,0.7321992972124376,0.35443738396372143,396,1.2106786464234562,1.0804318759190539,0.5242222795633322,1282
130363,LP_donors,1.0870255949571437,0.9073499641638765,0.5187510378692997,0.11874253014192226,1.0782933552592706,1.124676658934489,0.2426713635471699,0.425652193122916,0.9410790681262053,2.1587118050260474,0.4582047058384211,0.6001466510490103,0.3046875,0.5236280487804879,0.5556633686224701,5248,152,131,79,6.256051615740402,131,0.7857822977143509,0.7043250263430613,0.3381863652129692,433,1.2314101730516016,1.0873569304119486,0.5039809659479265,1372
155921,LP_donors,1.0056219135887967,0.8335532662463802,0.5002992175651212,0.13886334625652663,1.0049531758424692,1.1076202974762699,0.2660307152323541,0.42090378829745484,0.8681419946225494,2.0518612974270782,0.4262917207908051,0.6132112602045997,0.3043064024390244,0.5299161585365854,0.5405994538100666,5248,152,131,79,6.256051615740402,131,0.9260740037854012,0.8581582697187636,0.4163961492213351,397,1.2031540320410234,1.0440069506404772,0.5309312133872428,1829
104729,LP_donors_ligphys,1.0449403395147767,0.8972874978835351,0.505065168760928,0.10977239787457416,1.0523623855409547,1.1800062236348414,0.19027733682182768,0.4573481404066104,0.9189627282927136,2.1472031245950265,0.447015208332986,0.6079387310549559,0.2837271341463415,0.4958079268292683,0.5270904681264158,5248,152,131,79,6.256051615740402,131,0.8715632348703332,0.802332882030725,0.35898054635607,396,1.1791088913454941,1.062966167371632,0.5211918768216421,1282
130363,LP_donors_ligphys,1.0801345718866429,0.8885983509357986,0.5182931760161135,0.1311091439422457,1.0679535681035246,1.1095822350901692,0.2681479411770722,0.4139988576335214,0.9043425703405867,2.1436521181728985,0.43379493941738484,0.611163274641511,0.3073551829268293,0.5234375,0.5443468565957765,5248,152,131,79,6.256051615740402,131,0.8575619976781432,0.7813779993461569,0.3482172385197576,433,1.218657811938023,1.0699853938202493,0.5030302787260901,1372
155921,LP_donors_ligphys,0.9773806744065271,0.8067334682461502,0.4972773131865778,0.14626486831885432,0.9802594188183237,1.09587556686153,0.28947934721675483,0.4069340616966798,0.8519369495380643,1.9824122444430996,0.4201838326179287,0.6189867574416772,0.31097560975609756,0.5276295731707317,0.5288401362210533,5248,152,131,79,6.256051615740402,131,0.908679670440276,0.8488346060087439,0.40625046961353356,397,1.1568326074978554,0.9973492905545389,0.5215531968118803,1829
104729,LP_ecfp,1.0229430600834495,0.8917292422959265,0.503191396526869,0.17431896588402307,1.0411068083703112,1.2080718986847225,0.18225448973302105,0.5016313956825337,0.9394950007388566,2.0518435572270817,0.46105640892949257,0.6318901655869339,0.27172256097560976,0.47065548780487804,0.4658634746551945,5248,152,131,79,6.256051615740402,131,0.8963645318335278,0.7884513762364554,0.3791185843948666,396,1.1271514424646567,1.0413641591646552,0.5216906637293606,1282
130363,LP_ecfp,1.0111580334551915,0.8418032179780711,0.5169582615170308,0.13432069747761577,1.0236968732202198,1.1229335782484569,0.27252869390439916,0.4126490157640703,0.9101357830534356,2.0069011342631713,0.4114383838821984,0.613107107603768,0.2844893292682927,0.5133384146341463,0.5388544322633312,5248,152,131,79,6.256051615740402,131,0.8125323110226983,0.6938025399132393,0.3744082062278788,433,1.0911245487924779,0.9219485119306086,0.5219940560171449,1372
155921,LP_ecfp,0.9694936285573343,0.8168997204531945,0.4973411902607894,0.19056660957639437,0.9875273997584942,1.1278305424680362,0.27877712968642454,0.44605306913404474,0.901760473390476,1.907390183728314,0.42190281932962675,0.6326788991017754,0.2886814024390244,0.506859756097561,0.49216630879222517,5248,152,131,79,6.256051615740402,131,0.8603541229941669,0.7274762016953735,0.43474511382327163,397,1.1019255246571906,0.9323110718008581,0.5411078933474317,1829
104729,LP_ecfp_ligphys,1.0163857287102982,0.8874205739496808,0.4989043882800474,0.1737931713919746,1.0353951438491436,1.179983388523698,0.2192040137001372,0.477714772065307,0.9430024145937763,2.038285816718588,0.46817242440912926,0.625692300767589,0.2774390243902439,0.4838033536585366,0.470641187274598,5248,152,131,79,6.256051615740402,131,0.8989249798523848,0.7897040188697936,0.37497166592988856,396,1.1199885935087004,1.0319673633894995,0.521498020040563,1282
130363,LP_ecfp_ligphys,1.0116486454486209,0.8485237636638018,0.5183488607729013,0.14142575538250712,1.0265528909399302,1.1204599797543697,0.2761727971337825,0.4145369506590751,0.9431293250715445,2.002150332426893,0.41685121831455846,0.6129903938852479,0.29134908536585363,0.5152439024390244,0.5240003237939138,5248,152,131,79,6.256051615740402,131,0.8062685468756474,0.6920945240951556,0.37012584332723886,433,1.0937918961406885,0.933804757014284,0.515442126879376,1372
155921,LP_ecfp_ligphys,0.9647971344108333,0.8058479172545785,0.495379069658962,0.18630136306797818,0.9824162947570667,1.1156484939821094,0.2899694441874766,0.4343561306975103,0.879007453634143,1.9153000758868877,0.4305949474222727,0.6349561250626747,0.2886814024390244,0.5114329268292683,0.5003505862297445,5248,152,131,79,6.256051615740402,131,0.8521165524689714,0.719836069464427,0.41275127903670505,397,1.1034206845485404,0.9240723672051758,0.5314206879739224,1829
104729,LP_everything,1.0346948627351171,0.9104814461100306,0.4910568508108329,0.203549214236334,1.0598309130649421,1.2120414027522395,0.1844096281327573,0.5180040494997565,0.949977147266867,2.085999701579574,0.5021620516876609,0.6397764539755414,0.2608612804878049,0.4727515243902439,0.4880215237318345,5248,152,131,79,6.256051615740402,131,0.9875518081081536,0.8625584676241018,0.34077613716211225,396,1.119903540082374,0.9980160059650581,0.5141907596012926,1282
